metric,value
n_events,300000000
n_hits_in_crystal,79101
flux_total_cm2_s,0.03574986
surface_cm2,11309.73355
rate_per_s,101.0803478
t_run_s,2967935.969
cps_total,0.0266518553
shield,0
shield_pb_mm,0
shield_cavity_mm,none

bin_keV,counts,cps
0,57,1.920526608e-05
1,60,2.021606956e-05
2,68,2.29115455e-05
3,86,2.897636637e-05
4,83,2.796556289e-05
5,87,2.931330086e-05
6,86,2.897636637e-05
7,98,3.301958028e-05
8,118,3.975827013e-05
9,94,3.167184231e-05
10,112,3.773666317e-05
11,100,3.369344926e-05
12,119,4.009520462e-05
13,95,3.20087768e-05
14,133,4.481228752e-05
15,95,3.20087768e-05
16,148,4.986630491e-05
17,100,3.369344926e-05
18,130,4.380148404e-05
19,85,2.863943187e-05
20,140,4.717082897e-05
21,85,2.863943187e-05
22,156,5.256178085e-05
23,81,2.72916939e-05
24,163,5.49203223e-05
25,82,2.76286284e-05
26,167,5.626806027e-05
27,90,3.032410434e-05
28,195,6.570222606e-05
29,99,3.335651477e-05
30,187,6.300675012e-05
31,79,2.661782492e-05
32,176,5.93004707e-05
33,105,3.537812173e-05
34,202,6.806076751e-05
35,101,3.403038376e-05
36,214,7.210398142e-05
37,125,4.211681158e-05
38,185,6.233288114e-05
39,116,3.908440114e-05
40,254,8.558136113e-05
41,145,4.885550143e-05
42,194,6.536529157e-05
43,170,5.727886375e-05
44,228,7.682106432e-05
45,212,7.143011244e-05
46,199,6.704996403e-05
47,252,8.490749214e-05
48,188,6.334368461e-05
49,336,0.0001132099895
50,183,6.165901215e-05
51,404,0.000136121535
52,285,9.60263304e-05
53,358,0.0001206225484
54,333,0.000112199186
55,450,0.0001516205217
56,318,0.0001071451687
57,505,0.0001701519188
58,331,0.0001115253171
59,536,0.000180596888
60,228,7.682106432e-05
61,701,0.0002361910793
62,197,6.637609505e-05
63,828,0.0002789817599
64,174,5.862660172e-05
65,785,0.0002644935767
66,208,7.008237447e-05
67,914,0.0003079581263
68,178,5.997433969e-05
69,907,0.0003055995848
70,181,6.098514317e-05
71,904,0.0003045887813
72,341,0.000114894662
73,907,0.0003055995848
74,291,9.804793735e-05
75,793,0.0002671890527
76,339,0.000114220793
77,896,0.0003018933054
78,329,0.0001108514481
79,931,0.0003136860126
80,340,0.0001145577275
81,829,0.0002793186944
82,298,0.0001004064788
83,814,0.000274264677
84,318,0.0001071451687
85,825,0.0002779709564
86,317,0.0001068082342
87,905,0.0003049257158
88,175,5.896353621e-05
89,950,0.000320087768
90,145,4.885550143e-05
91,959,0.0003231201784
92,167,5.626806027e-05
93,917,0.0003089689297
94,147,4.952937042e-05
95,915,0.0003082950608
96,168,5.660499476e-05
