metric,value
n_events,300000000
n_hits_in_crystal,85243
flux_total_cm2_s,0.003240363
surface_cm2,11309.73355
rate_per_s,9.161910536
t_run_s,32744262.11
cps_total,0.002603295799
shield,0
shield_pb_mm,0
shield_cavity_mm,none

bin_keV,counts,cps
235,92,2.809652564e-06
236,79,2.412636441e-06
237,111,3.389906898e-06
238,62,1.893461511e-06
239,100,3.053970179e-06
240,31,9.467307554e-07
241,109,3.328827495e-06
242,42,1.282667475e-06
243,176,5.374987515e-06
244,44,1.343746879e-06
245,156,4.764193479e-06
246,39,1.19104837e-06
247,134,4.092320039e-06
248,38,1.160508668e-06
249,118,3.603684811e-06
250,26,7.940322465e-07
251,101,3.084509881e-06
252,25,7.634925447e-07
253,90,2.748573161e-06
254,25,7.634925447e-07
255,99,3.023430477e-06
256,30,9.161910536e-07
257,130,3.970161232e-06
258,20,6.107940357e-07
259,108,3.298287793e-06
260,28,8.5511165e-07
261,94,2.870731968e-06
262,32,9.772704572e-07
263,97,2.962351073e-06
264,24,7.329528429e-07
265,93,2.840192266e-06
266,20,6.107940357e-07
267,116,3.542605407e-06
268,20,6.107940357e-07
269,91,2.779112863e-06
270,31,9.467307554e-07
271,84,2.56533495e-06
272,26,7.940322465e-07
273,90,2.748573161e-06
274,27,8.245719483e-07
275,90,2.748573161e-06
276,30,9.161910536e-07
277,82,2.504255547e-06
278,24,7.329528429e-07
279,75,2.290477634e-06
280,16,4.886352286e-07
281,70,2.137779125e-06
282,28,8.5511165e-07
283,68,2.076699722e-06
284,27,8.245719483e-07
285,82,2.504255547e-06
286,39,1.19104837e-06
287,99,3.023430477e-06
288,49,1.496445388e-06
289,201,6.138480059e-06
290,25,7.634925447e-07
291,63,1.924001213e-06
292,28,8.5511165e-07
293,50,1.526985089e-06
294,23,7.024131411e-07
295,57,1.740763002e-06
296,24,7.329528429e-07
297,58,1.771302704e-06
298,29,8.856513518e-07
299,57,1.740763002e-06
300,24,7.329528429e-07
301,26,7.940322465e-07
302,20,6.107940357e-07
303,44,1.343746879e-06
304,20,6.107940357e-07
305,55,1.679683598e-06
306,25,7.634925447e-07
307,43,1.313207177e-06
308,24,7.329528429e-07
309,46,1.404826282e-06
310,32,9.772704572e-07
311,36,1.099429264e-06
