metric,value
n_events,100000000
n_hits_in_crystal,541046
flux_total_cm2_s,0.008878611
surface_cm2,615.7521601
rate_per_s,1.366755975
t_run_s,73165950.46
cps_total,0.007394778535

bin_keV,counts,cps
0,345,4.715308115e-06
1,489,6.68343672e-06
2,439,6.000058732e-06
3,413,5.644702179e-06
4,508,6.943120356e-06
5,596,8.145865614e-06
6,781,1.067436417e-05
7,634,8.665232885e-06
8,985,1.346254636e-05
9,601,8.214203413e-06
10,886,1.210945794e-05
11,640,8.747238243e-06
12,721,9.854310583e-06
13,671,9.170932596e-06
14,872,1.191811211e-05
15,580,7.927184658e-06
16,1008,1.377690023e-05
17,525,7.175468871e-06
18,1077,1.471996186e-05
19,567,7.749506381e-06
20,1033,1.411858923e-05
21,568,7.763173941e-06
22,1087,1.485663745e-05
23,508,6.943120356e-06
24,1190,1.626439611e-05
25,533,7.284809349e-06
26,1240,1.69477741e-05
27,518,7.079795953e-06
28,1272,1.738513601e-05
29,783,1.070169929e-05
30,1262,1.724846041e-05
31,690,9.430616231e-06
32,1301,1.778149524e-05
33,834,1.139874484e-05
34,1359,1.857421371e-05
35,729,9.963651061e-06
36,1390,1.899790806e-05
37,764,1.044201565e-05
38,1527,2.087036375e-05
39,2256,3.083401481e-05
40,1614,2.205944144e-05
41,653,8.92491652e-06
42,1794,2.45196022e-05
43,924,1.262882521e-05
44,1535,2.097970422e-05
45,2179,2.978161271e-05
46,1413,1.931226193e-05
47,2363,3.22964437e-05
48,1384,1.89159027e-05
49,3115,4.257444864e-05
50,1456,1.9899967e-05
51,2346,3.206409519e-05
52,2291,3.13123794e-05
53,3194,4.365418586e-05
54,2236,3.056066361e-05
55,3076,4.204141381e-05
56,2195,3.000029366e-05
57,3251,4.443323676e-05
58,2063,2.819617577e-05
59,3191,4.361318318e-05
60,1465,2.002297504e-05
61,4835,6.608265142e-05
62,1339,1.830086251e-05
63,5410,7.394149827e-05
64,1339,1.830086251e-05
65,6308,8.621496693e-05
66,1391,1.901157562e-05
67,6230,8.514889727e-05
68,1429,1.953094289e-05
69,6161,8.420583565e-05
70,1523,2.081569351e-05
71,8913,0.0001218189601
72,2530,3.457892618e-05
73,8383,0.0001145751534
74,2033,2.778614898e-05
75,5735,7.838345519e-05
76,2049,2.800482994e-05
77,5714,7.809643644e-05
78,2103,2.874287816e-05
79,5603,7.657933731e-05
80,2266,3.09706904e-05
81,6682,9.132663428e-05
82,2824,3.859718875e-05
83,9232,0.0001261789117
84,2388,3.263813269e-05
85,6975,9.533122929e-05
86,2033,2.778614898e-05
87,5539,7.570461348e-05
88,1143,1.56220208e-05
89,6964,9.518088613e-05
90,1151,1.573136128e-05
91,7348,0.0001004292291
92,1111,1.518465889e-05
93,6136,8.386414666e-05
94,1218,1.664708778e-05
95,7538,0.0001030260654
96,1080,1.476096454e-05
97,7189,9.825608708e-05
98,1157,1.581336664e-05
99,6969,9.524922393e-05
100,1290,1.763115208e-05
101,8182,0.0001118279739
102,1183,1.616872319e-05
103,5978,8.170467221e-05
104,3084,4.215075428e-05
105,3565,4.872485053e-05
106,3118,4.261545132e-05
107,3577,4.888886124e-05
108,2349,3.210509786e-05
109,2740,3.744911373e-05
110,2763,3.77634676e-05
111,3100,4.236943524e-05
112,2617,3.576800388e-05
113,3030,4.141270606e-05
114,2830,3.867919411e-05
115,3276,4.477492576e-05
116,2562,3.501628809e-05
117,3207,4.383186413e-05
118,2375,3.246045442e-05
119,2833,3.872019679e-05
120,997,1.362655708e-05
121,4430,6.054728971e-05
122,1134,1.549901276e-05
123,5159,7.051094078e-05
124,1125,1.537600472e-05
125,5494,7.508957329e-05
126,569,7.776841501e-06
127,2899,3.962225573e-05
128,575,7.858846859e-06
129,3323,4.541730107e-05
130,625,8.542224847e-06
131,4432,6.057462483e-05
132,607,8.296208771e-06
133,3929,5.369984228e-05
134,675,9.225602835e-06
135,5034,6.880249581e-05
136,564,7.708503702e-06
137,3956,5.406886639e-05
138,675,9.225602835e-06
139,4248,5.805979384e-05
140,657,8.979586759e-06
141,4382,5.989124685e-05
142,508,6.943120356e-06
143,3320,4.537629839e-05
144,693,9.47161891e-06
145,2736,3.739444349e-05
146,691,9.444283791e-06
147,2458,3.359486188e-05
148,757,1.034634273e-05
149,3006,4.108468462e-05
150,784,1.071536685e-05
151,3141,4.292980519e-05
152,831,1.135774216e-05
153,3067,4.191840577e-05
154,823,1.124840168e-05
155,2962,4.048331199e-05
156,735,1.004565642e-05
157,2601,3.554932292e-05
158,923,1.261515765e-05
159,1694,2.315284622e-05
160,1088,1.487030501e-05
161,2079,2.841485673e-05
162,1012,1.383157047e-05
163,1750,2.391822957e-05
164,1136,1.552634788e-05
165,2284,3.121670648e-05
166,1006,1.374956511e-05
167,1847,2.524398287e-05
168,1098,1.500698061e-05
169,2123,2.901622936e-05
170,961,1.313452492e-05
171,1782,2.435559148e-05
172,716,9.785972785e-06
173,1287,1.75901494e-05
174,827,1.130307192e-05
175,1538,2.10207069e-05
176,416,5.685704858e-06
177,1875,2.562667454e-05
178,449,6.13673433e-06
179,2103,2.874287816e-05
180,449,6.13673433e-06
181,2193,2.997295854e-05
182,516,7.052460834e-06
183,3146,4.299814299e-05
184,387,5.289345625e-06
185,2174,2.971327491e-05
186,362,4.947656631e-06
187,1590,2.173142001e-05
188,423,5.781377776e-06
189,1938,2.648773081e-05
190,478,6.533093563e-06
191,2414,3.299348925e-05
192,379,5.180005147e-06
193,1566,2.140339858e-05
194,367,5.01599443e-06
195,1847,2.524398287e-05
196,401,5.480691462e-06
197,1814,2.47929534e-05
198,388,5.303013185e-06
199,1661,2.270181675e-05
200,290,3.963592329e-06
201,1116,1.525299669e-05
202,387,5.289345625e-06
203,1920,2.624171473e-05
204,252,3.444225058e-06
205,659,9.006921878e-06
206,415,5.672037298e-06
207,1655,2.261981139e-05
208,741,1.012766178e-05
209,1248,1.705711457e-05
210,707,9.662964747e-06
211,1228,1.678376338e-05
212,604,8.255206092e-06
213,897,1.22598011e-05
214,595,8.132198054e-06
215,912,1.24648145e-05
216,769,1.051035345e-05
217,1226,1.675642826e-05
