metric,value
n_events,300000000
n_hits_in_crystal,88739
flux_total_cm2_s,0.008878611
surface_cm2,11309.73355
rate_per_s,25.10368118
t_run_s,11950438.58
cps_total,0.007425585215

bin_keV,counts,cps
472,13,1.087826185e-06
473,17,1.422541934e-06
474,9,7.531104355e-07
475,15,1.255184059e-06
476,12,1.004147247e-06
477,15,1.255184059e-06
478,11,9.2046831e-07
479,20,1.673578746e-06
480,8,6.694314982e-07
481,12,1.004147247e-06
482,9,7.531104355e-07
483,16,1.338862996e-06
484,15,1.255184059e-06
485,14,1.171505122e-06
486,12,1.004147247e-06
487,10,8.367893728e-07
488,16,1.338862996e-06
489,19,1.589899808e-06
490,12,1.004147247e-06
491,17,1.422541934e-06
492,11,9.2046831e-07
493,21,1.757257683e-06
494,9,7.531104355e-07
495,6,5.020736237e-07
496,13,1.087826185e-06
497,17,1.422541934e-06
498,6,5.020736237e-07
499,7,5.857525609e-07
500,10,8.367893728e-07
501,18,1.506220871e-06
502,13,1.087826185e-06
503,25,2.091973432e-06
504,8,6.694314982e-07
505,9,7.531104355e-07
506,6,5.020736237e-07
507,22,1.84093662e-06
508,15,1.255184059e-06
509,15,1.255184059e-06
510,15,1.255184059e-06
511,20,1.673578746e-06
512,10,8.367893728e-07
513,15,1.255184059e-06
514,7,5.857525609e-07
515,13,1.087826185e-06
516,3,2.510368118e-07
517,14,1.171505122e-06
518,11,9.2046831e-07
519,16,1.338862996e-06
520,9,7.531104355e-07
521,8,6.694314982e-07
522,5,4.183946864e-07
523,16,1.338862996e-06
524,7,5.857525609e-07
525,4,3.347157491e-07
526,9,7.531104355e-07
527,17,1.422541934e-06
528,16,1.338862996e-06
529,6,5.020736237e-07
530,9,7.531104355e-07
531,4,3.347157491e-07
532,8,6.694314982e-07
533,11,9.2046831e-07
534,9,7.531104355e-07
535,12,1.004147247e-06
536,4,3.347157491e-07
537,5,4.183946864e-07
538,11,9.2046831e-07
539,24,2.008294495e-06
540,8,6.694314982e-07
541,9,7.531104355e-07
542,4,3.347157491e-07
543,8,6.694314982e-07
544,5,4.183946864e-07
545,5,4.183946864e-07
546,10,8.367893728e-07
547,16,1.338862996e-06
548,4,3.347157491e-07
549,4,3.347157491e-07
550,2,1.673578746e-07
551,8,6.694314982e-07
552,5,4.183946864e-07
553,3,2.510368118e-07
554,8,6.694314982e-07
