metric,value
n_events,100000000
n_hits_in_crystal,27097
n_hits_direct,27097
n_hits_pb_scat,0
n_hits_pb_born,0
flux_total_cm2_s,0.09173247
surface_cm2,11309.73355
rate_per_s,259.3674485
t_run_s,385553.3938
cps_total,0.07028079751
shield,0
shield_pb_mm,0
shield_cavity_mm,none
stand_mm,25
device_z_mm,0
screen_up,1
em_cut_mm,0.05
em_deex,deex

bin_keV,counts,cps,counts_direct,counts_pb_scat,counts_pb_born
309,12,3.112409382e-05,12,0,0
310,13,3.37177683e-05,13,0,0
311,22,5.706083866e-05,22,0,0
312,11,2.853041933e-05,11,0,0
313,17,4.409246624e-05,17,0,0
314,8,2.074939588e-05,8,0,0
315,16,4.149879175e-05,16,0,0
316,10,2.593674485e-05,10,0,0
317,19,4.927981521e-05,19,0,0
318,12,3.112409382e-05,12,0,0
319,15,3.890511727e-05,15,0,0
320,7,1.815572139e-05,7,0,0
321,21,5.446716418e-05,21,0,0
322,11,2.853041933e-05,11,0,0
323,14,3.631144278e-05,14,0,0
324,7,1.815572139e-05,7,0,0
325,15,3.890511727e-05,15,0,0
326,10,2.593674485e-05,10,0,0
327,16,4.149879175e-05,16,0,0
328,8,2.074939588e-05,8,0,0
329,14,3.631144278e-05,14,0,0
330,5,1.296837242e-05,5,0,0
331,18,4.668614072e-05,18,0,0
332,9,2.334307036e-05,9,0,0
333,22,5.706083866e-05,22,0,0
334,6,1.556204691e-05,6,0,0
335,14,3.631144278e-05,14,0,0
336,5,1.296837242e-05,5,0,0
337,13,3.37177683e-05,13,0,0
338,3,7.781023454e-06,3,0,0
339,10,2.593674485e-05,10,0,0
340,4,1.037469794e-05,4,0,0
341,15,3.890511727e-05,15,0,0
342,8,2.074939588e-05,8,0,0
343,8,2.074939588e-05,8,0,0
344,6,1.556204691e-05,6,0,0
345,13,3.37177683e-05,13,0,0
346,6,1.556204691e-05,6,0,0
347,10,2.593674485e-05,10,0,0
348,7,1.815572139e-05,7,0,0
349,9,2.334307036e-05,9,0,0
350,7,1.815572139e-05,7,0,0
351,15,3.890511727e-05,15,0,0
352,3,7.781023454e-06,3,0,0
353,9,2.334307036e-05,9,0,0
354,9,2.334307036e-05,9,0,0
355,8,2.074939588e-05,8,0,0
356,5,1.296837242e-05,5,0,0
357,11,2.853041933e-05,11,0,0
358,6,1.556204691e-05,6,0,0
359,11,2.853041933e-05,11,0,0
360,2,5.187348969e-06,2,0,0
361,17,4.409246624e-05,17,0,0
362,6,1.556204691e-05,6,0,0
363,12,3.112409382e-05,12,0,0
364,4,1.037469794e-05,4,0,0
365,15,3.890511727e-05,15,0,0
366,6,1.556204691e-05,6,0,0
367,10,2.593674485e-05,10,0,0
