metric,value
n_events,300000000
n_hits_in_crystal,86750
flux_total_cm2_s,0.008141377
surface_cm2,11309.73355
rate_per_s,23.01920116
t_run_s,13032598.22
cps_total,0.006656385668
shield,0
shield_pb_mm,0
shield_cavity_mm,none

bin_keV,counts,cps
0,43,3.299418832e-06
1,63,4.834032243e-06
2,70,5.371146936e-06
3,77,5.90826163e-06
4,102,7.826528393e-06
5,85,6.522106994e-06
6,123,9.437872474e-06
7,98,7.519605711e-06
8,155,1.189325393e-05
9,100,7.673067052e-06
10,166,1.273729131e-05
11,94,7.212683029e-06
12,143,1.097248588e-05
13,118,9.054219121e-06
14,189,1.450209673e-05
15,92,7.059221688e-06
16,155,1.189325393e-05
17,93,7.135952358e-06
18,193,1.480901941e-05
19,90,6.905760347e-06
20,183,1.404171271e-05
21,112,8.593835098e-06
22,174,1.335113667e-05
23,81,6.215184312e-06
24,166,1.273729131e-05
25,79,6.061722971e-06
26,180,1.381152069e-05
27,107,8.210181746e-06
28,215,1.649709416e-05
29,95,7.289413699e-06
30,235,1.803170757e-05
31,91,6.982491017e-06
32,247,1.895247562e-05
33,70,5.371146936e-06
34,217,1.66505555e-05
35,113,8.670565769e-06
36,225,1.726440087e-05
37,179,1.373479002e-05
38,263,2.018016635e-05
39,377,2.892746279e-05
40,253,1.941285964e-05
41,248,1.902920629e-05
42,299,2.294247049e-05
43,249,1.910593696e-05
44,242,1.856882227e-05
45,333,2.555131328e-05
46,213,1.634363282e-05
47,383,2.938784681e-05
48,238,1.826189958e-05
49,462,3.544956978e-05
50,217,1.66505555e-05
51,446,3.422187905e-05
52,326,2.501419859e-05
53,416,3.191995894e-05
54,361,2.769977206e-05
55,591,4.534782628e-05
56,285,2.18682411e-05
57,424,3.25338043e-05
58,397,3.04620762e-05
59,779,5.977319234e-05
60,247,1.895247562e-05
61,806,6.184492044e-05
62,201,1.542286477e-05
63,1024,7.857220661e-05
64,227,1.741786221e-05
65,1025,7.864893728e-05
66,210,1.611344081e-05
67,1090,8.363643087e-05
68,230,1.764805422e-05
69,1120,8.593835098e-05
70,206,1.580651813e-05
71,1260,9.668064486e-05
72,360,2.762304139e-05
73,1196,9.176988194e-05
74,336,2.578150529e-05
75,1038,7.9646436e-05
76,349,2.677900401e-05
77,980,7.519605711e-05
78,386,2.961803882e-05
79,1010,7.749797723e-05
80,366,2.808342541e-05
81,946,7.258721431e-05
82,367,2.816015608e-05
83,1078,8.271566282e-05
84,324,2.486073725e-05
85,801,6.146126709e-05
86,372,2.854380943e-05
87,1021,7.83420146e-05
88,188,1.442536606e-05
89,1081,8.294585483e-05
90,158,1.212344594e-05
91,1046,8.026028136e-05
92,183,1.404171271e-05
93,1148,8.808680976e-05
94,169,1.296748332e-05
95,1072,8.22552788e-05
96,157,1.204671527e-05
97,1123,8.616854299e-05
98,173,1.3274406e-05
99,1078,8.271566282e-05
100,164,1.258382997e-05
101,982,7.534951845e-05
102,198,1.519267276e-05
103,940,7.212683029e-05
104,423,3.245707363e-05
105,537,4.120437007e-05
106,451,3.46055324e-05
107,597,4.58082103e-05
108,477,3.660052984e-05
109,577,4.427359689e-05
110,496,3.805841258e-05
111,591,4.534782628e-05
112,413,3.168976692e-05
113,497,3.813514325e-05
114,463,3.552630045e-05
115,538,4.128110074e-05
116,416,3.191995894e-05
117,469,3.598668447e-05
118,349,2.677900401e-05
119,465,3.567976179e-05
120,154,1.181652326e-05
121,706,5.417185339e-05
122,133,1.020517918e-05
123,728,5.585992814e-05
124,171,1.312094466e-05
125,602,4.619186365e-05
126,87,6.675568335e-06
127,794,6.092415239e-05
128,93,7.135952358e-06
129,615,4.718936237e-05
130,104,7.979989734e-06
131,660,5.064224254e-05
132,79,6.061722971e-06
133,581,4.458051957e-05
134,93,7.135952358e-06
135,488,3.744456721e-05
136,91,6.982491017e-06
137,505,3.874898861e-05
138,95,7.289413699e-06
139,556,4.266225281e-05
140,113,8.670565769e-06
141,627,4.811013042e-05
142,108,8.286912416e-06
143,603,4.626859432e-05
144,130,9.974987168e-06
145,538,4.128110074e-05
146,150,1.150960058e-05
147,528,4.051379403e-05
148,131,1.005171784e-05
149,472,3.621687649e-05
150,126,9.668064486e-06
151,500,3.836533526e-05
152,133,1.020517918e-05
153,460,3.529610844e-05
154,129,9.898256497e-06
155,405,3.107592156e-05
156,125,9.591333815e-06
157,498,3.821187392e-05
158,204,1.565305679e-05
159,381,2.923438547e-05
160,162,1.243036862e-05
161,323,2.478400658e-05
162,148,1.135613924e-05
163,284,2.179151043e-05
164,219,1.680401684e-05
165,423,3.245707363e-05
166,181,1.388825136e-05
167,258,1.979651299e-05
168,119,9.130949792e-06
169,253,1.941285964e-05
170,114,8.747296439e-06
171,243,1.864555294e-05
172,159,1.220017661e-05
173,311,2.386323853e-05
174,123,9.437872474e-06
175,199,1.526940343e-05
176,64,4.910762913e-06
177,350,2.685573468e-05
178,67,5.140954925e-06
179,347,2.662554267e-05
180,72,5.524608277e-06
181,313,2.401669987e-05
182,94,7.212683029e-06
183,328,2.516765993e-05
184,60,4.603840231e-06
185,309,2.370977719e-05
186,71,5.447877607e-06
187,300,2.301920116e-05
188,71,5.447877607e-06
189,272,2.087074238e-05
190,63,4.834032243e-06
191,279,2.140785708e-05
192,85,6.522106994e-06
193,283,2.171477976e-05
194,68,5.217685595e-06
195,289,2.217516378e-05
196,65,4.987493584e-06
197,250,1.918266763e-05
198,64,4.910762913e-06
199,298,2.286573981e-05
200,47,3.606341514e-06
201,194,1.488575008e-05
202,60,4.603840231e-06
203,189,1.450209673e-05
204,66,5.064224254e-06
205,248,1.902920629e-05
206,66,5.064224254e-06
207,254,1.948959031e-05
208,122,9.361141803e-06
209,179,1.373479002e-05
210,102,7.826528393e-06
211,195,1.496248075e-05
212,96,7.36614437e-06
213,137,1.051210186e-05
214,135,1.035864052e-05
215,168,1.289075265e-05
216,113,8.670565769e-06
217,170,1.304421399e-05
218,99,7.596336381e-06
219,167,1.281402198e-05
220,92,7.059221688e-06
221,142,1.089575521e-05
222,94,7.212683029e-06
223,127,9.744795156e-06
224,94,7.212683029e-06
225,131,1.005171784e-05
226,79,6.061722971e-06
227,139,1.06655632e-05
228,70,5.371146936e-06
229,108,8.286912416e-06
230,90,6.905760347e-06
231,155,1.189325393e-05
232,98,7.519605711e-06
233,135,1.035864052e-05
234,66,5.064224254e-06
235,109,8.363643087e-06
236,71,5.447877607e-06
237,127,9.744795156e-06
238,90,6.905760347e-06
239,102,7.826528393e-06
240,52,3.989994867e-06
241,122,9.361141803e-06
242,39,2.99249615e-06
243,100,7.673067052e-06
244,52,3.989994867e-06
245,160,1.227690728e-05
246,39,2.99249615e-06
247,109,8.363643087e-06
248,39,2.99249615e-06
249,116,8.90075778e-06
250,30,2.301920116e-06
251,123,9.437872474e-06
252,29,2.225189445e-06
253,101,7.749797723e-06
254,36,2.762304139e-06
255,129,9.898256497e-06
256,26,1.994997434e-06
257,117,8.977488451e-06
258,19,1.45788274e-06
259,121,9.284411133e-06
260,22,1.688074751e-06
261,113,8.670565769e-06
262,17,1.304421399e-06
263,87,6.675568335e-06
264,25,1.918266763e-06
265,130,9.974987168e-06
266,32,2.455381457e-06
267,96,7.36614437e-06
268,28,2.148458775e-06
269,109,8.363643087e-06
270,33,2.532112127e-06
271,94,7.212683029e-06
272,29,2.225189445e-06
273,102,7.826528393e-06
274,21,1.611344081e-06
275,106,8.133451075e-06
276,30,2.301920116e-06
277,101,7.749797723e-06
278,23,1.764805422e-06
279,81,6.215184312e-06
280,25,1.918266763e-06
281,99,7.596336381e-06
282,17,1.304421399e-06
283,59,4.527109561e-06
284,17,1.304421399e-06
285,91,6.982491017e-06
286,29,2.225189445e-06
287,107,8.210181746e-06
288,44,3.376149503e-06
289,174,1.335113667e-05
290,17,1.304421399e-06
291,51,3.913264197e-06
292,24,1.841536092e-06
293,44,3.376149503e-06
294,23,1.764805422e-06
295,68,5.217685595e-06
296,27,2.071728104e-06
297,56,4.296917549e-06
298,34,2.608842798e-06
299,81,6.215184312e-06
300,21,1.611344081e-06
301,67,5.140954925e-06
302,23,1.764805422e-06
303,48,3.683072185e-06
304,16,1.227690728e-06
305,42,3.222688162e-06
306,21,1.611344081e-06
307,41,3.145957491e-06
308,18,1.381152069e-06
309,48,3.683072185e-06
310,36,2.762304139e-06
311,40,3.069226821e-06
312,13,9.974987168e-07
313,38,2.91576548e-06
314,24,1.841536092e-06
315,41,3.145957491e-06
316,19,1.45788274e-06
317,54,4.143456208e-06
318,16,1.227690728e-06
319,38,2.91576548e-06
320,28,2.148458775e-06
321,25,1.918266763e-06
322,30,2.301920116e-06
323,66,5.064224254e-06
324,16,1.227690728e-06
325,32,2.455381457e-06
326,22,1.688074751e-06
327,65,4.987493584e-06
328,27,2.071728104e-06
329,44,3.376149503e-06
330,25,1.918266763e-06
331,36,2.762304139e-06
332,14,1.074229387e-06
333,26,1.994997434e-06
334,22,1.688074751e-06
335,46,3.529610844e-06
336,13,9.974987168e-07
337,41,3.145957491e-06
338,21,1.611344081e-06
339,43,3.299418832e-06
340,14,1.074229387e-06
341,34,2.608842798e-06
342,21,1.611344081e-06
343,35,2.685573468e-06
344,27,2.071728104e-06
345,51,3.913264197e-06
346,30,2.301920116e-06
347,43,3.299418832e-06
348,6,4.603840231e-07
349,27,2.071728104e-06
350,23,1.764805422e-06
351,28,2.148458775e-06
352,13,9.974987168e-07
353,38,2.91576548e-06
