metric,value
n_events,300000000
n_hits_in_crystal,77918
flux_total_cm2_s,0.00494821
surface_cm2,11309.73355
rate_per_s,13.99073417
t_run_s,21442763.22
cps_total,0.003633766749
shield,0
shield_pb_mm,0
shield_cavity_mm,none

bin_keV,counts,cps
323,47,2.191881686e-06
324,17,7.928082694e-07
325,40,1.865431222e-06
326,18,8.3944405e-07
327,59,2.751511053e-06
328,21,9.793513916e-07
329,30,1.399073417e-06
330,16,7.461724889e-07
331,44,2.051974344e-06
332,16,7.461724889e-07
333,31,1.445709197e-06
334,26,1.212530294e-06
335,44,2.051974344e-06
336,15,6.995367083e-07
337,28,1.305801855e-06
338,25,1.165894514e-06
339,52,2.425060589e-06
340,15,6.995367083e-07
341,29,1.352437636e-06
342,13,6.062651472e-07
343,35,1.632252319e-06
344,20,9.327156111e-07
345,42,1.958702783e-06
346,20,9.327156111e-07
347,46,2.145245905e-06
348,16,7.461724889e-07
349,33,1.538980758e-06
350,17,7.928082694e-07
351,46,2.145245905e-06
352,10,4.663578055e-07
353,32,1.492344978e-06
354,11,5.129935861e-07
355,39,1.818795442e-06
356,16,7.461724889e-07
357,31,1.445709197e-06
358,6,2.798146833e-07
359,23,1.072622953e-06
360,12,5.596293666e-07
361,31,1.445709197e-06
362,12,5.596293666e-07
363,18,8.3944405e-07
364,13,6.062651472e-07
365,35,1.632252319e-06
366,12,5.596293666e-07
367,30,1.399073417e-06
368,21,9.793513916e-07
369,22,1.025987172e-06
370,10,4.663578055e-07
371,20,9.327156111e-07
372,16,7.461724889e-07
373,20,9.327156111e-07
374,18,8.3944405e-07
375,33,1.538980758e-06
376,13,6.062651472e-07
377,46,2.145245905e-06
378,20,9.327156111e-07
379,18,8.3944405e-07
380,20,9.327156111e-07
381,27,1.259166075e-06
382,9,4.19722025e-07
383,39,1.818795442e-06
384,14,6.529009277e-07
385,29,1.352437636e-06
386,6,2.798146833e-07
387,25,1.165894514e-06
388,14,6.529009277e-07
389,26,1.212530294e-06
390,13,6.062651472e-07
391,21,9.793513916e-07
392,13,6.062651472e-07
393,15,6.995367083e-07
394,11,5.129935861e-07
395,23,1.072622953e-06
396,11,5.129935861e-07
397,29,1.352437636e-06
398,11,5.129935861e-07
399,12,5.596293666e-07
400,11,5.129935861e-07
401,15,6.995367083e-07
402,10,4.663578055e-07
403,20,9.327156111e-07
404,15,6.995367083e-07
405,21,9.793513916e-07
406,14,6.529009277e-07
407,40,1.865431222e-06
408,9,4.19722025e-07
409,17,7.928082694e-07
410,8,3.730862444e-07
411,19,8.860798305e-07
412,13,6.062651472e-07
413,29,1.352437636e-06
414,13,6.062651472e-07
415,24,1.119258733e-06
416,11,5.129935861e-07
417,15,6.995367083e-07
418,9,4.19722025e-07
419,22,1.025987172e-06
420,11,5.129935861e-07
421,17,7.928082694e-07
422,15,6.995367083e-07
423,19,8.860798305e-07
424,12,5.596293666e-07
425,22,1.025987172e-06
426,12,5.596293666e-07
427,14,6.529009277e-07
428,17,7.928082694e-07
429,16,7.461724889e-07
430,19,8.860798305e-07
431,24,1.119258733e-06
432,8,3.730862444e-07
433,10,4.663578055e-07
434,9,4.19722025e-07
435,11,5.129935861e-07
436,19,8.860798305e-07
437,19,8.860798305e-07
438,12,5.596293666e-07
439,55,2.56496793e-06
440,11,5.129935861e-07
441,19,8.860798305e-07
442,11,5.129935861e-07
443,12,5.596293666e-07
444,10,4.663578055e-07
445,11,5.129935861e-07
446,13,6.062651472e-07
447,25,1.165894514e-06
448,13,6.062651472e-07
449,15,6.995367083e-07
450,10,4.663578055e-07
451,22,1.025987172e-06
452,8,3.730862444e-07
453,23,1.072622953e-06
454,13,6.062651472e-07
455,13,6.062651472e-07
456,9,4.19722025e-07
457,27,1.259166075e-06
458,11,5.129935861e-07
459,14,6.529009277e-07
460,8,3.730862444e-07
461,9,4.19722025e-07
462,8,3.730862444e-07
463,9,4.19722025e-07
464,10,4.663578055e-07
465,11,5.129935861e-07
466,11,5.129935861e-07
467,12,5.596293666e-07
468,6,2.798146833e-07
469,8,3.730862444e-07
470,11,5.129935861e-07
471,11,5.129935861e-07
472,8,3.730862444e-07
473,6,2.798146833e-07
474,9,4.19722025e-07
475,12,5.596293666e-07
476,12,5.596293666e-07
477,9,4.19722025e-07
478,13,6.062651472e-07
479,14,6.529009277e-07
480,11,5.129935861e-07
481,14,6.529009277e-07
482,4,1.865431222e-07
483,14,6.529009277e-07
484,6,2.798146833e-07
485,9,4.19722025e-07
486,13,6.062651472e-07
487,22,1.025987172e-06
488,12,5.596293666e-07
489,8,3.730862444e-07
490,8,3.730862444e-07
491,7,3.264504639e-07
492,5,2.331789028e-07
493,11,5.129935861e-07
494,12,5.596293666e-07
495,14,6.529009277e-07
496,6,2.798146833e-07
497,14,6.529009277e-07
498,7,3.264504639e-07
499,15,6.995367083e-07
500,8,3.730862444e-07
501,9,4.19722025e-07
502,8,3.730862444e-07
503,10,4.663578055e-07
504,8,3.730862444e-07
505,8,3.730862444e-07
506,7,3.264504639e-07
507,17,7.928082694e-07
508,4,1.865431222e-07
509,13,6.062651472e-07
510,13,6.062651472e-07
