metric,value
n_events,300000000
n_hits_in_crystal,74518
flux_total_cm2_s,0.00318838
surface_cm2,11309.73355
rate_per_s,9.014932066
t_run_s,33278120.99
cps_total,0.002239249026
shield,0
shield_pb_mm,0
shield_cavity_mm,none

bin_keV,counts,cps
0,35,1.051742074e-06
1,69,2.073434375e-06
2,50,1.502488678e-06
3,69,2.073434375e-06
4,78,2.343882337e-06
5,100,3.004977355e-06
6,98,2.944877808e-06
7,89,2.674429846e-06
8,116,3.485773732e-06
9,116,3.485773732e-06
10,96,2.884778261e-06
11,81,2.434031658e-06
12,132,3.966570109e-06
13,69,2.073434375e-06
14,123,3.696122147e-06
15,75,2.253733017e-06
16,140,4.206968298e-06
17,85,2.554230752e-06
18,129,3.876420789e-06
19,88,2.644380073e-06
20,131,3.936520336e-06
21,88,2.644380073e-06
22,158,4.747864222e-06
23,101,3.035027129e-06
24,168,5.048361957e-06
25,108,3.245375544e-06
26,161,4.838013542e-06
27,62,1.86308596e-06
28,167,5.018312184e-06
29,84,2.524180979e-06
30,165,4.958212637e-06
31,113,3.395624412e-06
32,158,4.747864222e-06
33,105,3.155226223e-06
34,181,5.439009013e-06
35,87,2.614330299e-06
36,199,5.979904937e-06
37,159,4.777913995e-06
38,181,5.439009013e-06
39,141,4.237018071e-06
40,184,5.529158334e-06
41,162,4.868063316e-06
42,204,6.130153805e-06
43,175,5.258710372e-06
44,175,5.258710372e-06
45,309,9.285380028e-06
46,186,5.589257881e-06
47,272,8.173538407e-06
48,208,6.250352899e-06
49,326,9.796226179e-06
50,214,6.430651541e-06
51,392,1.177951123e-05
52,302,9.075031613e-06
53,398,1.195980987e-05
54,325,9.766176405e-06
55,441,1.325195014e-05
56,299,8.984882293e-06
57,502,1.508498632e-05
58,327,9.826275952e-06
59,529,1.589633021e-05
60,196,5.889755617e-06
61,647,1.944220349e-05
62,197,5.91980539e-06
63,824,2.476101341e-05
64,187,5.619307655e-06
65,739,2.220678266e-05
66,200,6.009954711e-06
67,902,2.710489575e-05
68,157,4.717814448e-06
69,848,2.548220797e-05
70,184,5.529158334e-06
71,740,2.223683243e-05
72,274,8.233637954e-06
73,930,2.794628941e-05
74,311,9.345479575e-06
75,804,2.416001794e-05
76,290,8.714434331e-06
77,773,2.322847496e-05
78,272,8.173538407e-06
79,869,2.611325322e-05
80,314,9.435628896e-06
81,908,2.728519439e-05
82,317,9.525778217e-06
83,886,2.662409937e-05
84,283,8.504085916e-06
85,776,2.331862428e-05
86,265,7.963189992e-06
87,821,2.467086409e-05
88,147,4.417316713e-06
89,935,2.809653827e-05
90,142,4.267067845e-06
91,824,2.476101341e-05
92,169,5.078411731e-06
93,998,2.998967401e-05
94,131,3.936520336e-06
95,869,2.611325322e-05
96,139,4.176918524e-06
97,850,2.554230752e-05
98,146,4.387266939e-06
99,679,2.040379624e-05
100,164,4.928162863e-06
101,801,2.406986862e-05
102,166,4.98826241e-06
103,779,2.34087736e-05
104,388,1.165931214e-05
105,463,1.391304516e-05
106,370,1.111841622e-05
107,460,1.382289584e-05
108,398,1.195980987e-05
109,512,1.538548406e-05
110,351,1.054747052e-05
111,397,1.19297601e-05
112,364,1.093811757e-05
113,462,1.388299538e-05
114,306,9.195230708e-06
115,328,9.856325726e-06
116,336,1.009672391e-05
117,431,1.29514524e-05
118,326,9.796226179e-06
119,395,1.186966055e-05
120,124,3.726171921e-06
121,641,1.926190485e-05
122,124,3.726171921e-06
123,557,1.673772387e-05
124,124,3.726171921e-06
125,649,1.950230304e-05
126,83,2.494131205e-06
127,643,1.93220044e-05
128,93,2.794628941e-06
129,630,1.893135734e-05
130,110,3.305475091e-06
131,696,2.091464239e-05
132,88,2.644380073e-06
133,548,1.646727591e-05
134,93,2.794628941e-06
135,616,1.851066051e-05
136,96,2.884778261e-06
137,450,1.35223981e-05
138,104,3.12517645e-06
139,540,1.622687772e-05
140,74,2.223683243e-06
141,470,1.412339357e-05
142,73,2.193633469e-06
143,454,1.364259719e-05
144,103,3.095126676e-06
145,449,1.349234833e-05
146,91,2.734529393e-06
147,372,1.117851576e-05
148,114,3.425674185e-06
149,438,1.316180082e-05
150,110,3.305475091e-06
151,418,1.256080535e-05
152,100,3.004977355e-06
153,311,9.345479575e-06
154,96,2.884778261e-06
155,358,1.075781893e-05
156,86,2.584280526e-06
157,355,1.066766961e-05
158,168,5.048361957e-06
159,272,8.173538407e-06
160,147,4.417316713e-06
161,312,9.375529349e-06
162,121,3.6360226e-06
163,225,6.76119905e-06
164,132,3.966570109e-06
165,232,6.971547465e-06
166,142,4.267067845e-06
167,259,7.782891351e-06
168,120,3.605972827e-06
169,214,6.430651541e-06
170,138,4.146868751e-06
171,237,7.121796332e-06
172,116,3.485773732e-06
173,225,6.76119905e-06
174,129,3.876420789e-06
175,228,6.85134837e-06
176,52,1.562588225e-06
177,286,8.594235237e-06
178,66,1.983285055e-06
179,255,7.662692256e-06
180,55,1.652737546e-06
181,213,6.400601767e-06
182,50,1.502488678e-06
183,208,6.250352899e-06
184,45,1.35223981e-06
185,253,7.602592709e-06
186,50,1.502488678e-06
187,224,6.731149276e-06
188,59,1.77293664e-06
189,253,7.602592709e-06
190,51,1.532538451e-06
191,209,6.280402673e-06
192,50,1.502488678e-06
193,214,6.430651541e-06
194,37,1.111841622e-06
195,200,6.009954711e-06
196,60,1.802986413e-06
197,264,7.933140218e-06
198,44,1.322190036e-06
199,180,5.40895924e-06
200,49,1.472438904e-06
201,194,5.82965607e-06
202,51,1.532538451e-06
203,190,5.709456975e-06
204,60,1.802986413e-06
205,163,4.898113089e-06
206,60,1.802986413e-06
207,153,4.597615354e-06
208,83,2.494131205e-06
209,127,3.816321241e-06
210,93,2.794628941e-06
211,161,4.838013542e-06
212,112,3.365574638e-06
213,133,3.996619883e-06
214,65,1.953235281e-06
215,120,3.605972827e-06
216,62,1.86308596e-06
217,100,3.004977355e-06
218,90,2.70447962e-06
219,112,3.365574638e-06
220,77,2.313832564e-06
221,138,4.146868751e-06
222,76,2.28378279e-06
223,122,3.666072374e-06
224,72,2.163583696e-06
225,116,3.485773732e-06
226,67,2.013334828e-06
227,150,4.507466033e-06
228,60,1.802986413e-06
229,102,3.065076903e-06
230,59,1.77293664e-06
231,102,3.065076903e-06
232,81,2.434031658e-06
233,119,3.575923053e-06
234,71,2.133533922e-06
235,109,3.275425317e-06
236,93,2.794628941e-06
237,101,3.035027129e-06
238,58,1.742886866e-06
239,113,3.395624412e-06
240,52,1.562588225e-06
241,178,5.348859693e-06
242,39,1.171941169e-06
243,136,4.086769203e-06
244,43,1.292140263e-06
245,115,3.455723959e-06
246,34,1.021692301e-06
247,108,3.245375544e-06
248,23,6.911447918e-07
249,85,2.554230752e-06
250,29,8.714434331e-07
251,106,3.185275997e-06
252,27,8.11343886e-07
253,119,3.575923053e-06
254,24,7.211945653e-07
255,88,2.644380073e-06
256,20,6.009954711e-07
257,96,2.884778261e-06
258,21,6.310452446e-07
259,111,3.335524865e-06
260,22,6.610950182e-07
261,101,3.035027129e-06
262,21,6.310452446e-07
263,99,2.974927582e-06
264,26,7.812941124e-07
265,129,3.876420789e-06
266,26,7.812941124e-07
267,85,2.554230752e-06
268,25,7.512443389e-07
269,73,2.193633469e-06
270,22,6.610950182e-07
271,70,2.103484149e-06
272,19,5.709456975e-07
273,78,2.343882337e-06
274,20,6.009954711e-07
275,106,3.185275997e-06
276,32,9.615927537e-07
277,62,1.86308596e-06
278,23,6.911447918e-07
279,65,1.953235281e-06
280,33,9.916425273e-07
281,63,1.893135734e-06
282,25,7.512443389e-07
283,81,2.434031658e-06
284,22,6.610950182e-07
285,73,2.193633469e-06
286,27,8.11343886e-07
287,69,2.073434375e-06
288,22,6.610950182e-07
289,50,1.502488678e-06
290,22,6.610950182e-07
291,43,1.292140263e-06
292,20,6.009954711e-07
293,61,1.833036187e-06
294,15,4.507466033e-07
295,53,1.592637998e-06
296,28,8.413936595e-07
297,49,1.472438904e-06
298,22,6.610950182e-07
299,54,1.622687772e-06
300,24,7.211945653e-07
301,55,1.652737546e-06
302,28,8.413936595e-07
303,56,1.682787319e-06
304,20,6.009954711e-07
305,60,1.802986413e-06
306,16,4.807963769e-07
307,48,1.442389131e-06
308,18,5.40895924e-07
309,71,2.133533922e-06
310,28,8.413936595e-07
311,31,9.315429802e-07
312,16,4.807963769e-07
313,22,6.610950182e-07
314,19,5.709456975e-07
315,35,1.051742074e-06
316,15,4.507466033e-07
317,43,1.292140263e-06
318,19,5.709456975e-07
319,47,1.412339357e-06
320,21,6.310452446e-07
321,43,1.292140263e-06
322,14,4.206968298e-07
323,62,1.86308596e-06
324,18,5.40895924e-07
325,47,1.412339357e-06
326,16,4.807963769e-07
327,44,1.322190036e-06
328,11,3.305475091e-07
329,48,1.442389131e-06
330,6,1.802986413e-07
331,32,9.615927537e-07
332,11,3.305475091e-07
333,37,1.111841622e-06
334,20,6.009954711e-07
335,49,1.472438904e-06
336,20,6.009954711e-07
337,21,6.310452446e-07
338,17,5.108461504e-07
339,29,8.714434331e-07
340,19,5.709456975e-07
341,35,1.051742074e-06
342,16,4.807963769e-07
343,38,1.141891395e-06
344,18,5.40895924e-07
345,40,1.201990942e-06
346,23,6.911447918e-07
347,28,8.413936595e-07
348,13,3.906470562e-07
349,31,9.315429802e-07
350,20,6.009954711e-07
351,36,1.081791848e-06
352,11,3.305475091e-07
353,24,7.211945653e-07
354,10,3.004977355e-07
355,31,9.315429802e-07
356,16,4.807963769e-07
357,33,9.916425273e-07
358,16,4.807963769e-07
359,15,4.507466033e-07
360,11,3.305475091e-07
361,26,7.812941124e-07
362,19,5.709456975e-07
363,28,8.413936595e-07
364,15,4.507466033e-07
365,39,1.171941169e-06
366,13,3.906470562e-07
367,29,8.714434331e-07
368,20,6.009954711e-07
369,32,9.615927537e-07
370,15,4.507466033e-07
371,27,8.11343886e-07
372,12,3.605972827e-07
373,26,7.812941124e-07
374,15,4.507466033e-07
375,41,1.232040716e-06
376,14,4.206968298e-07
377,30,9.014932066e-07
378,18,5.40895924e-07
379,25,7.512443389e-07
380,19,5.709456975e-07
381,32,9.615927537e-07
382,18,5.40895924e-07
383,24,7.211945653e-07
384,19,5.709456975e-07
385,28,8.413936595e-07
386,12,3.605972827e-07
387,18,5.40895924e-07
388,8,2.403981884e-07
