metric,value
n_events,100000000
n_hits_in_crystal,27021
n_hits_direct,27021
n_hits_pb_scat,0
n_hits_pb_born,0
flux_total_cm2_s,0.09173247
surface_cm2,11309.73355
rate_per_s,259.3674485
t_run_s,385553.3938
cps_total,0.07008367825
shield,0
shield_pb_mm,0
shield_cavity_mm,none
stand_mm,25
device_z_mm,0
screen_up,1
em_cut_mm,0.05
em_deex,std

bin_keV,counts,cps,counts_direct,counts_pb_scat,counts_pb_born
222,35,9.077860696e-05,35,0,0
223,51,0.0001322773987,51,0,0
224,33,8.559125799e-05,33,0,0
225,36,9.337228145e-05,36,0,0
226,29,7.521656005e-05,29,0,0
227,24,6.224818763e-05,24,0,0
228,38,9.855963042e-05,38,0,0
229,54,0.0001400584222,54,0,0
230,14,3.631144278e-05,14,0,0
231,43,0.0001115280028,43,0,0
232,24,6.224818763e-05,24,0,0
233,42,0.0001089343284,42,0,0
234,19,4.927981521e-05,19,0,0
235,35,9.077860696e-05,35,0,0
236,25,6.484186212e-05,25,0,0
237,40,0.0001037469794,40,0,0
238,30,7.781023454e-05,30,0,0
239,30,7.781023454e-05,30,0,0
240,15,3.890511727e-05,15,0,0
241,42,0.0001089343284,42,0,0
242,11,2.853041933e-05,11,0,0
243,49,0.0001270900497,49,0,0
244,13,3.37177683e-05,13,0,0
245,48,0.0001244963753,48,0,0
246,14,3.631144278e-05,14,0,0
247,50,0.0001296837242,50,0,0
248,15,3.890511727e-05,15,0,0
249,35,9.077860696e-05,35,0,0
250,8,2.074939588e-05,8,0,0
251,41,0.0001063406539,41,0,0
252,7,1.815572139e-05,7,0,0
253,35,9.077860696e-05,35,0,0
254,15,3.890511727e-05,15,0,0
255,29,7.521656005e-05,29,0,0
256,8,2.074939588e-05,8,0,0
257,35,9.077860696e-05,35,0,0
258,8,2.074939588e-05,8,0,0
259,38,9.855963042e-05,38,0,0
260,7,1.815572139e-05,7,0,0
261,38,9.855963042e-05,38,0,0
262,7,1.815572139e-05,7,0,0
263,34,8.818493248e-05,34,0,0
264,9,2.334307036e-05,9,0,0
265,36,9.337228145e-05,36,0,0
266,9,2.334307036e-05,9,0,0
267,40,0.0001037469794,40,0,0
268,8,2.074939588e-05,8,0,0
269,38,9.855963042e-05,38,0,0
270,12,3.112409382e-05,12,0,0
271,22,5.706083866e-05,22,0,0
272,7,1.815572139e-05,7,0,0
273,31,8.040390902e-05,31,0,0
274,9,2.334307036e-05,9,0,0
275,26,6.74355366e-05,26,0,0
276,4,1.037469794e-05,4,0,0
277,20,5.187348969e-05,20,0,0
278,6,1.556204691e-05,6,0,0
279,26,6.74355366e-05,26,0,0
280,4,1.037469794e-05,4,0,0
281,25,6.484186212e-05,25,0,0
282,7,1.815572139e-05,7,0,0
283,30,7.781023454e-05,30,0,0
284,7,1.815572139e-05,7,0,0
285,23,5.965451315e-05,23,0,0
286,7,1.815572139e-05,7,0,0
287,21,5.446716418e-05,21,0,0
288,11,2.853041933e-05,11,0,0
289,15,3.890511727e-05,15,0,0
290,11,2.853041933e-05,11,0,0
291,22,5.706083866e-05,22,0,0
292,6,1.556204691e-05,6,0,0
293,23,5.965451315e-05,23,0,0
294,9,2.334307036e-05,9,0,0
295,16,4.149879175e-05,16,0,0
296,6,1.556204691e-05,6,0,0
297,20,5.187348969e-05,20,0,0
298,10,2.593674485e-05,10,0,0
299,16,4.149879175e-05,16,0,0
300,8,2.074939588e-05,8,0,0
301,21,5.446716418e-05,21,0,0
302,9,2.334307036e-05,9,0,0
303,20,5.187348969e-05,20,0,0
304,10,2.593674485e-05,10,0,0
305,22,5.706083866e-05,22,0,0
306,10,2.593674485e-05,10,0,0
307,16,4.149879175e-05,16,0,0
308,6,1.556204691e-05,6,0,0
309,9,2.334307036e-05,9,0,0
