energy_keV,diff_cps
2432.0,-8.608183744961483e-06
2435.0,-3.3248809206031573e-06
2438.1,-2.961023776384769e-06
2441.1,6.500531119345202e-07
2444.1,7.508524237279587e-06
2447.1,-8.51846167565095e-06
2450.1,-6.429791470499507e-08
2453.2,1.1638243148119426e-05
2456.2,-1.176861783832816e-06
2459.2,-9.428372301435292e-07
2462.2,-3.992467967737439e-06
2465.3,6.007820981065335e-06
2468.3,1.291929214623715e-06
2471.3,4.726598533299056e-06
2474.3,3.2454644393522352e-06
2477.4,-4.784689422209202e-06
2480.4,-6.297296496343627e-06
2483.4,-1.2924574860948449e-06
2486.4,-6.103573329155626e-06
2489.5,-2.764439603896531e-06
2492.5,-2.7086550454546647e-06
2495.5,-9.203474057594247e-06
2498.6,6.168977705405927e-07
2501.6,5.518752396103937e-06
2504.6,-4.298560335691873e-06
2507.7,3.830590988368529e-06
2510.7,-6.027603664041697e-06
2513.7,6.95908564953215e-06
2516.8,-1.1109610489409887e-05
2519.8,1.8318092360563997e-06
2522.8,-4.850105596325838e-06
2525.9,-9.922602693830199e-06
2528.9,-1.0119273142402946e-05
