# rates per second, merged T_sim_s=1600.0002
bin_keV,sumw,sumw2,light_sumw,light_sumw2
0,0,0,0,0
1,0.0001354166497,1.618923206e-09,0.0001354166497,1.618923206e-09
2,0.0001458333151,1.892360638e-09,0.0001458333151,1.892360638e-09
3,0.0001124999859,1.510416289e-09,0.0001124999859,1.510416289e-09
4,0.0001138888747,1.523919372e-09,0.0001138888747,1.523919372e-09
5,0.0002552083014,3.56879251e-09,0.0002552083014,3.56879251e-09
6,0.0002458333026,3.420138033e-09,0.0002458333026,3.420138033e-09
7,0.0002791666318,5.503470846e-09,0.0002791666318,5.503470846e-09
8,0.0002982638516,4.172573223e-09,0.0002982638516,4.172573223e-09
9,0.0002958332964,4.3576378e-09,0.0002958332964,4.3576378e-09
10,0.0003041666286,1.043402517e-08,0.0003041666286,1.043402517e-08
11,0.0003395832909,4.969616813e-09,0.0003395832909,4.969616813e-09
12,0.0002166666396,3.090277005e-09,0.0002166666396,3.090277005e-09
13,0.0002118055291,2.789833406e-09,0.0002118055291,2.789833406e-09
14,0.0003041666286,5.954859621e-09,0.0003041666286,5.954859621e-09
15,0.0002083333073,2.777777083e-09,0.0002083333073,2.777777083e-09
16,0.0001833333104,2.048610599e-09,0.0001833333104,2.048610599e-09
17,0.0002749999656,4.722221042e-09,0.0002749999656,4.722221042e-09
18,0.0002986110738,4.076002067e-09,0.0002986110738,4.076002067e-09
19,0.0003041666286,3.802082383e-09,0.0003041666286,3.802082383e-09
20,0.0002166666396,2.152777239e-09,0.0002166666396,2.152777239e-09
21,0.0003520832893,4.605033571e-09,0.0003520832893,4.605033571e-09
22,0.0002541666349,3.385415819e-09,0.0002541666349,3.385415819e-09
23,0.0004541666098,6.336803971e-09,0.0004541666098,6.336803971e-09
24,0.0003833332854,5.173609816e-09,0.0003833332854,5.173609816e-09
25,0.0007499999062,9.756942005e-09,0.0007499999062,9.756942005e-09
26,0.0004770832737,6.375866461e-09,0.0004770832737,6.375866461e-09
27,0.0004979166044,7.955727178e-09,0.0004979166044,7.955727178e-09
28,0.0006208332557,9.010414414e-09,0.0006208332557,9.010414414e-09
29,0.0004999999375,7.083331562e-09,0.0004999999375,7.083331562e-09
30,0.000572916595,8.391924985e-09,0.000572916595,8.391924985e-09
31,0.0004583332761,6.597220573e-09,0.0004583332761,6.597220573e-09
32,0.0005499999312,7.951386901e-09,0.0005499999312,7.951386901e-09
33,0.0004958332713,8.003470221e-09,0.0004958332713,8.003470221e-09
34,0.0005256943787,7.912083284e-09,0.0005256943787,7.912083284e-09
35,0.0006152777008,7.995754173e-09,0.0006152777008,7.995754173e-09
36,0.0008124998984,1.289930233e-08,0.0008124998984,1.289930233e-08
37,0.0007243054651,1.01220075e-08,0.0007243054651,1.01220075e-08
38,0.0006104165903,7.868921642e-09,0.0006104165903,7.868921642e-09
39,0.0006149304787,9.276738615e-09,0.0006149304787,9.276738615e-09
40,0.0007208332431,1.008680303e-08,0.0007208332431,1.008680303e-08
41,0.0007333332416,9.826386431e-09,0.0007333332416,9.826386431e-09
42,0.0006715276938,8.918304097e-09,0.0006715276938,8.918304097e-09
43,0.0007298610198,1.021074204e-08,0.0007298610198,1.021074204e-08
44,0.0009013887761,1.16917409e-08,0.0009013887761,1.16917409e-08
45,0.0006759803076,9.235027487e-09,0.0006759803076,9.235027487e-09
46,0.0008138887872,1.371141632e-08,0.0008138887872,1.371141632e-08
47,0.001047916536,1.477864213e-08,0.001047916536,1.477864213e-08
48,0.0009374998828,1.255208019e-08,0.0009374998828,1.255208019e-08
49,0.0007916665676,1.392360763e-08,0.0007916665676,1.392360763e-08
50,0.000883333223,1.277777458e-08,0.000883333223,1.277777458e-08
51,0.001018055428,1.44232217e-08,0.001018055428,1.44232217e-08
52,0.0009621526575,1.274510194e-08,0.0009621526575,1.274510194e-08
53,0.0009458332151,1.302661711e-08,0.0009458332151,1.302661711e-08
54,0.0008850693338,1.392999748e-08,0.0008850693338,1.392999748e-08
55,0.0008208332307,1.241319134e-08,0.0008208332307,1.241319134e-08
56,0.0008124998985,1.192708035e-08,0.0008124998985,1.192708035e-08
57,0.0008513887825,1.347125435e-08,0.0008513887825,1.347125435e-08
58,0.00109166653,2.07638837e-08,0.00109166653,2.07638837e-08
59,0.0008791665567,1.269096905e-08,0.0008791665567,1.269096905e-08
60,0.001033333204,1.468749632e-08,0.001033333204,1.468749632e-08
61,0.0007395832409,1.100911183e-08,0.0007395832409,1.100911183e-08
62,0.0007416665738,1.069444177e-08,0.0007416665738,1.069444177e-08
63,0.0009152776632,1.326195656e-08,0.0009152776632,1.326195656e-08
64,0.0008010415665,1.04611519e-08,0.0008010415665,1.04611519e-08
65,0.0008305554518,1.33178979e-08,0.0008305554518,1.33178979e-08
66,0.000706944356,1.024112398e-08,0.000706944356,1.024112398e-08
67,0.0008583332259,1.277777458e-08,0.0008583332259,1.277777458e-08
68,0.0006958332464,1.032985853e-08,0.0006958332464,1.032985853e-08
69,0.0008374998953,1.300346897e-08,0.0008374998953,1.300346897e-08
