# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 100.0000
# N_primaries = 30000000
# N_with_signal = 272455
# sample_cm3 = 199.492
# matrix = air
# density_gcm3 = 0.0012
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,47
1.5,90
2.5,89
3.5,99
4.5,88
5.5,116
6.5,153
7.5,137
8.5,119
9.5,115
10.5,112
11.5,158
12.5,125
13.5,141
14.5,104
15.5,121
16.5,117
17.5,140
18.5,115
19.5,128
20.5,129
21.5,129
22.5,143
23.5,160
24.5,128
25.5,168
26.5,179
27.5,131
28.5,115
29.5,79
30.5,54
31.5,58
32.5,60
33.5,68
34.5,73
35.5,67
36.5,101
37.5,81
38.5,69
39.5,82
40.5,83
41.5,127
42.5,155
43.5,150
44.5,157
45.5,178
46.5,156
47.5,156
48.5,147
49.5,148
50.5,143
51.5,160
52.5,127
53.5,130
54.5,136
55.5,149
56.5,158
57.5,173
58.5,205
59.5,194
60.5,223
61.5,195
62.5,277
63.5,250
64.5,441
65.5,987
66.5,681
67.5,1906
68.5,292
69.5,8443
70.5,376
71.5,6916
72.5,888
73.5,1092
74.5,1085
75.5,1018
76.5,967
77.5,923
78.5,847
79.5,869
80.5,880
81.5,833
82.5,767
83.5,767
84.5,761
85.5,767
86.5,787
87.5,853
88.5,843
89.5,914
90.5,969
91.5,991
92.5,1024
93.5,1091
94.5,1153
95.5,1253
96.5,1254
97.5,1338
98.5,1361
99.5,35528
100.5,182225
