# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 50.0000
# N_primaries = 30000000
# N_with_signal = 284744
# sample_cm3 = 199.492
# matrix = air
# density_gcm3 = 0.0012
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,24
1.5,74
2.5,65
3.5,75
4.5,89
5.5,190
6.5,277
7.5,291
8.5,308
9.5,309
10.5,419
11.5,907
12.5,666
13.5,829
14.5,1550
15.5,3356
16.5,1743
17.5,4814
18.5,851
19.5,22244
20.5,476
21.5,19056
22.5,96
23.5,85
24.5,78
25.5,58
26.5,61
27.5,71
28.5,53
29.5,76
30.5,79
31.5,90
32.5,98
33.5,134
34.5,128
35.5,167
36.5,239
37.5,332
38.5,439
39.5,507
40.5,667
41.5,1209
42.5,2848
43.5,2875
44.5,2600
45.5,2743
46.5,2863
47.5,3308
48.5,3895
49.5,72432
50.5,127900
