# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 30.0000
# N_primaries = 30000000
# N_with_signal = 249063
# sample_cm3 = 199.492
# matrix = air
# density_gcm3 = 0.0012
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,85
1.5,209
2.5,274
3.5,125
4.5,74
5.5,120
6.5,131
7.5,140
8.5,105
9.5,112
10.5,79
11.5,982
12.5,66
13.5,223
14.5,57
15.5,40
16.5,35
17.5,35
18.5,34
19.5,21
20.5,40
21.5,51
22.5,86
23.5,161
24.5,511
25.5,1142
26.5,2745
27.5,7109
28.5,7227
29.5,24542
30.5,202502
