# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 1000.0000
# N_primaries = 1000000
# N_with_signal = 1653
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
1.5,2
3.5,3
4.5,1
5.5,4
6.5,3
7.5,1
8.5,3
9.5,2
10.5,4
11.5,1
12.5,5
13.5,3
14.5,3
15.5,5
16.5,3
17.5,2
18.5,5
19.5,5
20.5,1
21.5,2
22.5,3
23.5,2
24.5,1
25.5,1
26.5,2
27.5,5
28.5,2
29.5,5
30.5,2
31.5,1
32.5,3
33.5,4
34.5,4
35.5,3
36.5,1
37.5,2
38.5,2
39.5,1
40.5,2
41.5,3
43.5,2
44.5,1
46.5,4
47.5,1
48.5,3
49.5,5
51.5,2
52.5,2
53.5,2
54.5,3
55.5,1
56.5,2
59.5,5
60.5,1
61.5,1
62.5,2
63.5,1
64.5,2
65.5,2
67.5,4
68.5,2
69.5,1
71.5,4
72.5,3
73.5,2
74.5,3
75.5,2
76.5,4
77.5,2
78.5,1
80.5,3
81.5,1
82.5,2
84.5,1
85.5,3
86.5,1
87.5,1
88.5,3
89.5,2
90.5,6
91.5,1
92.5,3
93.5,2
94.5,1
96.5,2
97.5,2
98.5,3
99.5,1
100.5,1
101.5,1
102.5,2
104.5,2
105.5,2
106.5,2
107.5,1
108.5,1
109.5,2
110.5,2
111.5,2
112.5,2
113.5,2
114.5,2
115.5,2
116.5,2
117.5,2
118.5,3
119.5,1
120.5,2
121.5,1
122.5,1
123.5,4
124.5,5
125.5,3
126.5,3
127.5,3
129.5,3
130.5,4
131.5,1
132.5,1
133.5,1
135.5,2
136.5,1
137.5,3
138.5,1
140.5,4
141.5,1
142.5,2
143.5,2
145.5,3
146.5,3
147.5,1
148.5,1
149.5,2
150.5,3
151.5,7
153.5,1
154.5,3
155.5,3
156.5,4
157.5,2
158.5,2
159.5,3
