# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 132.2770
# N_primaries = 30000000
# N_with_signal = 237876
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,90
1.5,166
2.5,162
3.5,149
4.5,174
5.5,224
6.5,235
7.5,245
8.5,242
9.5,254
10.5,291
11.5,430
12.5,322
13.5,335
14.5,342
15.5,314
16.5,323
17.5,335
18.5,357
19.5,393
20.5,414
21.5,394
22.5,406
23.5,417
24.5,408
25.5,435
26.5,507
27.5,492
28.5,494
29.5,513
30.5,516
31.5,494
32.5,499
33.5,553
34.5,557
35.5,495
36.5,578
37.5,603
38.5,602
39.5,644
40.5,714
41.5,667
42.5,857
43.5,954
44.5,1071
45.5,1188
46.5,1275
47.5,976
48.5,1241
49.5,1073
50.5,1396
51.5,1384
52.5,1485
53.5,1465
54.5,1611
55.5,1603
56.5,2187
57.5,2127
58.5,2090
59.5,2086
60.5,2369
61.5,2394
62.5,2001
63.5,2079
64.5,2500
65.5,2376
66.5,2595
67.5,2509
68.5,2540
69.5,2621
70.5,2511
71.5,2520
72.5,2377
73.5,2369
74.5,4380
75.5,4375
76.5,6464
77.5,6280
78.5,1927
79.5,1828
80.5,1859
81.5,1963
82.5,1819
83.5,1776
84.5,1731
85.5,1716
86.5,3204
87.5,3234
88.5,1794
89.5,1790
90.5,1951
91.5,2014
92.5,1499
93.5,1490
94.5,1473
95.5,1456
96.5,1485
97.5,1532
98.5,1547
99.5,1609
100.5,1056
101.5,1044
102.5,1389
103.5,1426
104.5,1353
105.5,1454
106.5,1265
107.5,1294
108.5,1447
109.5,1377
110.5,1234
111.5,1149
112.5,1175
113.5,1227
114.5,1471
115.5,1363
116.5,1065
117.5,1014
118.5,1201
119.5,1133
120.5,966
121.5,994
122.5,1220
123.5,1204
124.5,1056
125.5,1023
126.5,1021
127.5,969
128.5,1107
129.5,1076
130.5,949
131.5,933
132.5,982
133.5,1025
134.5,874
135.5,908
136.5,878
137.5,869
138.5,1081
139.5,1054
140.5,888
141.5,884
142.5,753
143.5,719
144.5,715
145.5,746
146.5,508
147.5,508
148.5,628
149.5,636
150.5,631
151.5,576
152.5,699
153.5,670
154.5,627
155.5,595
156.5,452
157.5,446
158.5,559
159.5,562
160.5,475
161.5,467
162.5,479
163.5,426
164.5,498
165.5,486
166.5,457
167.5,453
168.5,337
169.5,333
170.5,482
171.5,446
172.5,464
173.5,431
174.5,387
175.5,424
176.5,411
177.5,379
178.5,374
179.5,371
180.5,312
181.5,313
182.5,385
183.5,432
184.5,338
185.5,296
186.5,343
187.5,355
188.5,333
189.5,365
190.5,401
191.5,369
192.5,245
193.5,273
194.5,288
195.5,323
196.5,341
197.5,341
198.5,349
199.5,341
200.5,234
201.5,238
202.5,281
203.5,281
204.5,309
205.5,370
206.5,246
207.5,351
208.5,391
209.5,321
210.5,316
211.5,278
212.5,265
213.5,301
214.5,203
215.5,232
216.5,216
217.5,202
218.5,238
219.5,255
220.5,229
221.5,270
222.5,182
223.5,185
224.5,227
225.5,243
226.5,163
227.5,168
228.5,167
229.5,165
230.5,156
231.5,139
232.5,201
233.5,206
234.5,237
235.5,225
236.5,150
237.5,139
238.5,7613
239.5,7547
240.5,8
241.5,5
242.5,11
243.5,12
244.5,24
245.5,20
246.5,10
247.5,14
248.5,16
249.5,17
250.5,20
251.5,31
252.5,7
253.5,6
254.5,19
255.5,24
256.5,7
257.5,7
258.5,15
259.5,8
260.5,15
261.5,17
262.5,35
263.5,20
264.5,8
265.5,6
266.5,8
267.5,12
268.5,11
269.5,16
270.5,23
271.5,17
272.5,8
273.5,5
274.5,8
275.5,8
276.5,22
277.5,23
278.5,3
279.5,5
280.5,11
281.5,10
282.5,16
283.5,16
284.5,2
285.5,10
286.5,8
287.5,4
288.5,7
289.5,6
290.5,3
291.5,5
292.5,12
293.5,20
294.5,9
295.5,12
296.5,4
297.5,4
298.5,6
299.5,5
300.5,379
301.5,372
414.5,1
415.5,1
