# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 723.5972
# N_primaries = 30000000
# N_with_signal = 100999
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,98
1.5,154
2.5,141
3.5,127
4.5,141
5.5,176
6.5,178
7.5,174
8.5,199
9.5,194
10.5,171
11.5,139
12.5,168
13.5,175
14.5,191
15.5,162
16.5,174
17.5,162
18.5,172
19.5,173
20.5,184
21.5,169
22.5,175
23.5,178
24.5,192
25.5,163
26.5,167
27.5,204
28.5,191
29.5,199
30.5,212
31.5,189
32.5,185
33.5,205
34.5,202
35.5,177
36.5,199
37.5,175
38.5,186
39.5,196
40.5,206
41.5,210
42.5,217
43.5,196
44.5,221
45.5,209
46.5,233
47.5,269
48.5,272
49.5,275
50.5,271
51.5,277
52.5,276
53.5,280
54.5,283
55.5,306
56.5,313
57.5,346
58.5,349
59.5,333
60.5,401
61.5,324
62.5,430
63.5,352
64.5,414
65.5,404
66.5,398
67.5,406
68.5,417
69.5,392
70.5,466
71.5,441
72.5,444
73.5,412
74.5,394
75.5,419
76.5,433
77.5,434
78.5,461
79.5,404
80.5,435
81.5,443
82.5,444
83.5,490
84.5,407
85.5,439
86.5,423
87.5,395
88.5,437
89.5,446
90.5,395
91.5,422
92.5,389
93.5,401
94.5,444
95.5,424
96.5,383
97.5,364
98.5,417
99.5,397
100.5,373
101.5,379
102.5,389
103.5,421
104.5,342
105.5,344
106.5,355
107.5,356
108.5,338
109.5,380
110.5,337
111.5,321
112.5,355
113.5,364
114.5,372
115.5,351
116.5,343
117.5,358
118.5,333
119.5,311
120.5,337
121.5,346
122.5,291
123.5,290
124.5,319
125.5,276
126.5,301
127.5,305
128.5,257
129.5,273
130.5,304
131.5,252
132.5,295
133.5,275
134.5,304
135.5,268
136.5,253
137.5,239
138.5,264
139.5,233
140.5,271
141.5,264
142.5,244
143.5,218
144.5,254
145.5,228
146.5,244
147.5,214
148.5,207
149.5,202
150.5,225
151.5,233
152.5,204
153.5,218
154.5,202
155.5,212
156.5,218
157.5,195
158.5,185
159.5,175
160.5,209
161.5,203
162.5,200
163.5,197
164.5,200
165.5,202
166.5,177
167.5,175
168.5,185
169.5,186
170.5,166
171.5,173
172.5,195
173.5,219
174.5,191
175.5,181
176.5,169
177.5,172
178.5,181
179.5,183
180.5,213
181.5,191
182.5,173
183.5,196
184.5,189
185.5,146
186.5,148
187.5,141
188.5,174
189.5,152
190.5,179
191.5,152
192.5,158
193.5,128
194.5,161
195.5,134
196.5,157
197.5,132
198.5,141
199.5,164
200.5,196
201.5,262
202.5,285
203.5,328
204.5,390
205.5,388
206.5,395
207.5,454
208.5,389
209.5,390
210.5,391
211.5,385
212.5,365
213.5,385
214.5,367
215.5,389
216.5,391
217.5,366
218.5,335
219.5,348
220.5,297
221.5,353
222.5,313
223.5,366
224.5,321
225.5,282
226.5,283
227.5,293
228.5,328
229.5,303
230.5,295
231.5,291
232.5,305
233.5,280
234.5,293
235.5,290
236.5,300
237.5,255
238.5,256
239.5,252
240.5,249
241.5,256
242.5,276
243.5,272
244.5,258
245.5,261
246.5,288
247.5,227
248.5,230
249.5,200
250.5,219
251.5,234
252.5,236
253.5,192
254.5,187
255.5,210
256.5,202
257.5,175
258.5,179
259.5,189
260.5,193
261.5,177
262.5,173
263.5,199
264.5,193
265.5,176
266.5,172
267.5,166
268.5,174
269.5,151
270.5,164
271.5,168
272.5,148
273.5,154
274.5,167
275.5,167
276.5,146
277.5,149
278.5,143
279.5,142
280.5,132
281.5,150
282.5,126
283.5,137
284.5,139
285.5,126
286.5,127
287.5,118
288.5,136
289.5,138
290.5,129
291.5,143
292.5,127
293.5,149
294.5,134
295.5,135
296.5,110
297.5,127
298.5,148
299.5,112
300.5,126
301.5,120
302.5,109
303.5,109
304.5,109
305.5,127
306.5,123
307.5,127
308.5,96
309.5,113
310.5,87
311.5,105
312.5,100
313.5,104
314.5,105
315.5,105
316.5,100
317.5,98
318.5,103
319.5,93
320.5,129
321.5,130
322.5,88
323.5,108
324.5,93
325.5,97
326.5,99
327.5,99
328.5,92
329.5,98
330.5,92
331.5,98
332.5,89
333.5,91
334.5,75
335.5,81
336.5,78
337.5,90
338.5,88
339.5,87
340.5,75
341.5,89
342.5,78
343.5,77
344.5,103
345.5,78
346.5,78
347.5,74
348.5,82
349.5,86
350.5,77
351.5,84
352.5,83
353.5,89
354.5,82
355.5,70
356.5,72
357.5,70
358.5,78
359.5,59
360.5,67
361.5,83
362.5,79
363.5,64
364.5,61
365.5,73
366.5,62
367.5,70
368.5,79
369.5,55
370.5,76
371.5,73
372.5,73
373.5,60
374.5,58
375.5,55
376.5,66
377.5,61
378.5,64
379.5,61
380.5,68
381.5,61
382.5,48
383.5,84
384.5,75
385.5,63
386.5,62
387.5,67
388.5,76
389.5,61
390.5,58
391.5,64
392.5,77
393.5,64
394.5,65
395.5,50
396.5,56
397.5,53
398.5,60
399.5,72
400.5,50
401.5,52
402.5,63
403.5,61
404.5,54
405.5,53
406.5,55
407.5,54
408.5,62
409.5,60
410.5,66
411.5,57
412.5,58
413.5,47
414.5,63
415.5,51
416.5,47
417.5,52
418.5,54
419.5,58
420.5,50
421.5,41
422.5,50
423.5,48
424.5,48
425.5,53
426.5,32
427.5,58
428.5,32
429.5,45
430.5,55
431.5,42
432.5,50
