# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 614.9044
# N_primaries = 30000000
# N_with_signal = 140192
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,70
1.5,122
2.5,108
3.5,138
4.5,124
5.5,155
6.5,193
7.5,169
8.5,179
9.5,162
10.5,191
11.5,224
12.5,173
13.5,186
14.5,211
15.5,197
16.5,223
17.5,228
18.5,269
19.5,258
20.5,279
21.5,239
22.5,274
23.5,277
24.5,256
25.5,265
26.5,268
27.5,265
28.5,271
29.5,304
30.5,312
31.5,231
32.5,237
33.5,247
34.5,257
35.5,264
36.5,256
37.5,301
38.5,295
39.5,280
40.5,243
41.5,272
42.5,301
43.5,312
44.5,343
45.5,333
46.5,402
47.5,414
48.5,470
49.5,562
50.5,627
51.5,607
52.5,548
53.5,555
54.5,645
55.5,700
56.5,755
57.5,812
58.5,853
59.5,917
60.5,940
61.5,879
62.5,824
63.5,800
64.5,816
65.5,812
66.5,831
67.5,863
68.5,859
69.5,877
70.5,1034
71.5,1037
72.5,937
73.5,893
74.5,875
75.5,995
76.5,1119
77.5,1146
78.5,977
79.5,897
80.5,886
81.5,836
82.5,818
83.5,819
84.5,822
85.5,851
86.5,949
87.5,1043
88.5,1194
89.5,1181
90.5,1179
91.5,1086
92.5,943
93.5,1029
94.5,1143
95.5,1130
96.5,896
97.5,860
98.5,1004
99.5,974
100.5,849
101.5,798
102.5,969
103.5,919
104.5,640
105.5,597
106.5,775
107.5,904
108.5,920
109.5,950
110.5,719
111.5,690
112.5,840
113.5,864
114.5,692
115.5,612
116.5,669
117.5,692
118.5,596
119.5,678
120.5,682
121.5,843
122.5,751
123.5,776
124.5,718
125.5,655
126.5,627
127.5,571
128.5,476
129.5,520
130.5,720
131.5,785
132.5,674
133.5,684
134.5,654
135.5,680
136.5,758
137.5,762
138.5,495
139.5,507
140.5,533
141.5,521
142.5,617
143.5,608
144.5,509
145.5,511
146.5,505
147.5,471
148.5,541
149.5,482
150.5,413
151.5,439
152.5,421
153.5,447
154.5,480
155.5,414
156.5,349
157.5,317
158.5,418
159.5,430
160.5,447
161.5,336
162.5,322
163.5,368
164.5,396
165.5,390
166.5,448
167.5,417
168.5,452
169.5,393
170.5,314
171.5,302
172.5,314
173.5,273
174.5,259
175.5,268
176.5,297
177.5,314
178.5,294
179.5,249
180.5,237
181.5,207
182.5,206
183.5,200
184.5,184
185.5,207
186.5,261
187.5,239
188.5,242
189.5,250
190.5,240
191.5,221
192.5,231
193.5,210
194.5,249
195.5,281
196.5,285
197.5,268
198.5,254
199.5,182
200.5,175
201.5,177
202.5,254
203.5,258
204.5,264
205.5,217
206.5,191
207.5,194
208.5,231
209.5,241
210.5,193
211.5,177
212.5,232
213.5,228
214.5,232
215.5,209
216.5,183
217.5,173
218.5,203
219.5,247
220.5,170
221.5,195
222.5,231
223.5,238
224.5,208
225.5,202
226.5,244
227.5,227
228.5,186
229.5,158
230.5,130
231.5,156
232.5,190
233.5,226
234.5,244
235.5,209
236.5,236
237.5,237
238.5,179
239.5,180
240.5,170
241.5,197
242.5,225
243.5,180
244.5,167
245.5,159
246.5,155
247.5,157
248.5,98
249.5,109
250.5,112
251.5,129
252.5,136
253.5,150
254.5,151
255.5,158
256.5,131
257.5,173
258.5,179
259.5,157
260.5,142
261.5,162
262.5,111
263.5,106
264.5,101
265.5,111
266.5,118
267.5,82
268.5,83
269.5,87
270.5,124
271.5,148
272.5,127
273.5,114
274.5,99
275.5,89
276.5,65
277.5,86
278.5,112
279.5,99
280.5,84
281.5,87
282.5,100
283.5,100
284.5,66
285.5,69
286.5,84
287.5,73
288.5,63
289.5,41
290.5,33
291.5,39
292.5,75
293.5,73
294.5,50
295.5,62
296.5,71
297.5,63
298.5,66
299.5,70
300.5,85
301.5,71
302.5,77
303.5,88
304.5,113
305.5,102
306.5,79
307.5,65
308.5,63
309.5,62
310.5,69
311.5,56
312.5,51
313.5,41
314.5,49
315.5,73
316.5,88
317.5,81
318.5,63
319.5,45
320.5,50
321.5,55
322.5,54
323.5,67
324.5,87
325.5,80
326.5,67
327.5,52
328.5,38
329.5,51
330.5,54
331.5,42
332.5,54
333.5,51
334.5,47
335.5,44
336.5,45
337.5,40
338.5,60
339.5,60
340.5,39
341.5,45
342.5,71
343.5,73
344.5,48
345.5,62
346.5,67
347.5,76
348.5,51
349.5,35
350.5,29
351.5,43
352.5,61
353.5,60
354.5,53
355.5,67
356.5,45
357.5,45
358.5,35
359.5,52
360.5,50
361.5,49
362.5,61
363.5,61
364.5,42
365.5,32
366.5,30
367.5,36
368.5,37
369.5,39
370.5,30
371.5,24
372.5,24
373.5,55
374.5,47
375.5,43
376.5,34
377.5,45
378.5,43
379.5,38
380.5,45
381.5,41
382.5,39
383.5,46
384.5,54
385.5,44
386.5,38
387.5,38
388.5,27
389.5,35
390.5,41
391.5,30
392.5,56
393.5,38
394.5,51
395.5,50
396.5,44
397.5,26
398.5,21
399.5,27
400.5,41
401.5,33
402.5,38
403.5,28
404.5,38
405.5,38
406.5,40
407.5,28
408.5,22
409.5,27
410.5,29
411.5,25
412.5,33
413.5,43
414.5,17
415.5,20
416.5,23
417.5,34
418.5,27
419.5,38
420.5,21
421.5,21
422.5,20
423.5,27
424.5,26
425.5,33
426.5,36
427.5,39
428.5,22
429.5,25
430.5,29
431.5,26
432.5,35
433.5,32
434.5,21
435.5,27
436.5,21
437.5,38
438.5,61
439.5,64
440.5,38
441.5,26
442.5,26
443.5,24
444.5,14
445.5,26
446.5,41
447.5,38
448.5,29
449.5,25
450.5,46
451.5,31
452.5,30
453.5,33
454.5,31
455.5,32
456.5,24
457.5,21
458.5,21
459.5,21
460.5,27
461.5,22
462.5,25
463.5,19
464.5,21
465.5,33
466.5,34
467.5,18
468.5,31
469.5,24
470.5,28
471.5,25
472.5,21
473.5,11
474.5,21
475.5,22
476.5,16
477.5,26
478.5,28
479.5,18
480.5,20
481.5,29
482.5,29
483.5,23
484.5,37
485.5,31
486.5,28
487.5,20
488.5,22
489.5,21
490.5,22
491.5,18
492.5,21
493.5,19
494.5,12
495.5,16
496.5,15
497.5,19
498.5,27
499.5,31
500.5,37
501.5,26
502.5,36
503.5,27
504.5,19
505.5,22
506.5,9
507.5,16
508.5,14
509.5,18
510.5,29
511.5,18
512.5,18
513.5,20
514.5,19
515.5,21
516.5,15
517.5,19
