# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 2249.5447
# N_primaries = 30000000
# N_with_signal = 55753
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,41
1.5,53
2.5,57
3.5,63
4.5,56
5.5,64
6.5,61
7.5,58
8.5,56
9.5,62
10.5,48
11.5,74
12.5,62
13.5,65
14.5,77
15.5,64
16.5,67
17.5,69
18.5,74
19.5,60
20.5,75
21.5,62
22.5,76
23.5,67
24.5,66
25.5,67
26.5,84
27.5,74
28.5,74
29.5,66
30.5,86
31.5,68
32.5,81
33.5,81
34.5,64
35.5,65
36.5,68
37.5,80
38.5,70
39.5,79
40.5,86
41.5,88
42.5,98
43.5,100
44.5,99
45.5,95
46.5,92
47.5,102
48.5,108
49.5,84
50.5,75
51.5,128
52.5,112
53.5,114
54.5,101
55.5,130
56.5,151
57.5,129
58.5,132
59.5,152
60.5,148
61.5,173
62.5,159
63.5,173
64.5,172
65.5,189
66.5,149
67.5,153
68.5,147
69.5,148
70.5,161
71.5,177
72.5,178
73.5,169
74.5,210
75.5,230
76.5,252
77.5,201
78.5,191
79.5,153
80.5,173
81.5,148
82.5,146
83.5,145
84.5,151
85.5,154
86.5,181
87.5,188
88.5,139
89.5,135
90.5,142
91.5,133
92.5,141
93.5,158
94.5,116
95.5,141
96.5,160
97.5,116
98.5,135
99.5,138
100.5,122
101.5,121
102.5,123
103.5,156
104.5,138
105.5,124
106.5,122
107.5,148
108.5,122
109.5,98
110.5,104
111.5,119
112.5,121
113.5,114
114.5,131
115.5,111
116.5,108
117.5,98
118.5,105
119.5,87
120.5,104
121.5,122
122.5,96
123.5,117
124.5,116
125.5,106
126.5,106
127.5,99
128.5,95
129.5,114
130.5,122
131.5,115
132.5,107
133.5,105
134.5,98
135.5,81
136.5,78
137.5,97
138.5,101
139.5,91
140.5,80
141.5,73
142.5,82
143.5,78
144.5,66
145.5,85
146.5,66
147.5,72
148.5,79
149.5,80
150.5,76
151.5,68
152.5,79
153.5,73
154.5,81
155.5,68
156.5,69
157.5,59
158.5,73
159.5,54
160.5,60
161.5,59
162.5,71
163.5,58
164.5,55
165.5,49
166.5,56
167.5,62
168.5,73
169.5,63
170.5,63
171.5,73
172.5,54
173.5,60
174.5,53
175.5,48
176.5,69
177.5,64
178.5,54
179.5,57
180.5,66
