# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 490.5184
# N_primaries = 30000000
# N_with_signal = 156185
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,84
1.5,158
2.5,126
3.5,142
4.5,165
5.5,161
6.5,171
7.5,172
8.5,183
9.5,197
10.5,185
11.5,230
12.5,197
13.5,241
14.5,213
15.5,226
16.5,240
17.5,218
18.5,233
19.5,219
20.5,222
21.5,231
22.5,230
23.5,269
24.5,238
25.5,288
26.5,253
27.5,261
28.5,258
29.5,279
30.5,279
31.5,278
32.5,307
33.5,268
34.5,272
35.5,303
36.5,321
37.5,309
38.5,316
39.5,293
40.5,373
41.5,343
42.5,356
43.5,347
44.5,400
45.5,440
46.5,419
47.5,427
48.5,556
49.5,536
50.5,505
51.5,544
52.5,710
53.5,724
54.5,696
55.5,717
56.5,818
57.5,788
58.5,805
59.5,835
60.5,983
61.5,926
62.5,960
63.5,1015
64.5,1048
65.5,1122
66.5,1088
67.5,1137
68.5,1126
69.5,1094
70.5,1163
71.5,1166
72.5,1104
73.5,1153
74.5,1158
75.5,1158
76.5,1227
77.5,1220
78.5,1103
79.5,1144
80.5,1181
81.5,1221
82.5,1182
83.5,1185
84.5,1106
85.5,1140
86.5,1119
87.5,1140
88.5,1186
89.5,1194
90.5,1138
91.5,1144
92.5,1191
93.5,1159
94.5,1150
95.5,1146
96.5,1050
97.5,1092
98.5,1068
99.5,1096
100.5,1029
101.5,1014
102.5,1033
103.5,963
104.5,970
105.5,967
106.5,972
107.5,1012
108.5,920
109.5,944
110.5,865
111.5,907
112.5,941
113.5,903
114.5,934
115.5,903
116.5,930
117.5,889
118.5,894
119.5,873
120.5,859
121.5,864
122.5,865
123.5,807
124.5,748
125.5,741
126.5,700
127.5,753
128.5,751
129.5,691
130.5,720
131.5,666
132.5,692
133.5,669
134.5,678
135.5,671
136.5,715
137.5,673
138.5,660
139.5,670
140.5,561
141.5,591
142.5,610
143.5,583
144.5,637
145.5,660
146.5,592
147.5,635
148.5,570
149.5,558
150.5,541
151.5,548
152.5,486
153.5,509
154.5,504
155.5,513
156.5,500
157.5,510
158.5,446
159.5,490
160.5,453
161.5,440
162.5,463
163.5,478
164.5,425
165.5,430
166.5,394
167.5,394
168.5,434
169.5,415
170.5,391
171.5,383
172.5,411
173.5,338
174.5,356
175.5,347
176.5,351
177.5,352
178.5,404
179.5,341
180.5,382
181.5,386
182.5,347
183.5,348
184.5,362
185.5,366
186.5,378
187.5,379
188.5,301
189.5,304
190.5,315
191.5,265
192.5,317
193.5,326
194.5,320
195.5,303
196.5,274
197.5,313
198.5,327
199.5,294
200.5,283
201.5,312
202.5,294
203.5,264
204.5,278
205.5,287
206.5,287
207.5,258
208.5,251
209.5,253
210.5,243
211.5,225
212.5,250
213.5,242
214.5,243
215.5,232
216.5,226
217.5,206
218.5,193
219.5,194
220.5,219
221.5,236
222.5,232
223.5,233
224.5,206
225.5,189
226.5,168
227.5,223
228.5,215
229.5,210
230.5,193
231.5,200
232.5,170
233.5,205
234.5,183
235.5,196
236.5,186
237.5,175
238.5,170
239.5,153
240.5,154
241.5,135
242.5,131
243.5,155
244.5,162
245.5,153
246.5,163
247.5,148
248.5,140
249.5,149
250.5,133
