E_keV,counts_per_h_per_keV,sigma_counts_per_h_per_keV
246.5,1.547572,0.315605
247.5,1.500618,0.304749
248.5,1.450973,0.293818
249.5,1.399619,0.283041
250.5,1.347491,0.272611
251.5,1.295460,0.262683
252.5,1.244313,0.253374
253.5,1.194742,0.244761
254.5,1.147340,0.236892
255.5,1.102597,0.229786
256.5,1.060907,0.223439
257.5,1.022567,0.217836
258.5,0.987792,0.212951
259.5,0.956722,0.208751
260.5,0.929431,0.205206
261.5,0.905938,0.202284
262.5,0.886217,0.199955
263.5,0.870202,0.198193
264.5,0.857798,0.196978
265.5,0.848885,0.196293
266.5,0.843317,0.196127
267.5,0.840929,0.196475
268.5,0.841537,0.197341
269.5,0.844934,0.198728
270.5,0.850890,0.200646
271.5,0.859155,0.203100
272.5,0.869449,0.206091
273.5,0.881467,0.209610
274.5,0.894878,0.213628
275.5,0.909322,0.218100
276.5,0.924416,0.222955
277.5,0.939755,0.228100
278.5,0.954917,0.233420
279.5,0.969475,0.238776
280.5,0.982997,0.244019
281.5,0.995061,0.248986
282.5,1.005268,0.253514
283.5,1.013245,0.257442
284.5,1.018665,0.260618
285.5,1.021251,0.262909
286.5,1.020791,0.264201
287.5,1.017140,0.264407
288.5,1.010235,0.263472
289.5,1.000086,0.261370
290.5,0.986791,0.258113
291.5,0.970523,0.253746
292.5,0.951532,0.248350
293.5,0.930132,0.242044
294.5,0.906696,0.234977
295.5,0.881642,0.227332
296.5,0.855417,0.219317
297.5,0.828486,0.211169
298.5,0.801315,0.203137
299.5,0.774355,0.195482
300.5,0.748033,0.188459
301.5,0.722734,0.182306
302.5,0.698795,0.177218
303.5,0.676493,0.173334
304.5,0.656043,0.170718
305.5,0.637594,0.169352
306.5,0.621226,0.169134
307.5,0.606957,0.169896
308.5,0.594747,0.171423
309.5,0.584499,0.173475
310.5,0.576073,0.175811
311.5,0.569293,0.178204
312.5,0.563957,0.180455
313.5,0.559847,0.182400
314.5,0.556736,0.183911
315.5,0.554400,0.184898
316.5,0.552626,0.185307
317.5,0.551215,0.185118
318.5,0.549990,0.184340
319.5,0.548797,0.183008
320.5,0.547511,0.181179
321.5,0.546034,0.178925
322.5,0.544293,0.176332
323.5,0.542242,0.173492
324.5,0.539855,0.170498
325.5,0.537125,0.167445
326.5,0.534062,0.164418
327.5,0.530684,0.161495
328.5,0.527020,0.158740
329.5,0.523099,0.156203
330.5,0.518950,0.153920
331.5,0.514603,0.151909
332.5,0.510078,0.150175
333.5,0.505392,0.148707
334.5,0.500552,0.147487
335.5,0.495557,0.146484
336.5,0.490399,0.145664
337.5,0.485060,0.144987
338.5,0.479518,0.144415
339.5,0.473743,0.143906
340.5,0.467703,0.143426
341.5,0.461362,0.142939
342.5,0.454684,0.142415
343.5,0.447635,0.141828
344.5,0.440181,0.141156
345.5,0.432295,0.140379
346.5,0.423954,0.139480
347.5,0.415143,0.138444
348.5,0.405853,0.137259
349.5,0.396085,0.135914
350.5,0.385851,0.134396
351.5,0.375169,0.132697
352.5,0.364071,0.130806
353.5,0.352595,0.128716
354.5,0.340794,0.126420
355.5,0.328725,0.123915
356.5,0.316460,0.121200
357.5,0.304075,0.118278
358.5,0.291655,0.115158
359.5,0.279292,0.111857
360.5,0.267083,0.108397
361.5,0.255128,0.104814
362.5,0.243530,0.101152
363.5,0.232393,0.097470
364.5,0.221818,0.093844
365.5,0.211906,0.090367
366.5,0.202750,0.087152
367.5,0.194438,0.084330
368.5,0.187048,0.082050
369.5,0.180649,0.080466
370.5,0.175297,0.079728
371.5,0.171034,0.079960
372.5,0.167888,0.081246
373.5,0.165871,0.083614
374.5,0.164979,0.087034
375.5,0.165188,0.091423
376.5,0.166463,0.096662
377.5,0.168746,0.102607
378.5,0.171968,0.109104
379.5,0.176045,0.115998
380.5,0.180876,0.123136
381.5,0.186353,0.130373
382.5,0.192356,0.137568
383.5,0.198759,0.144591
384.5,0.205432,0.151319
385.5,0.212243,0.157639
386.5,0.219060,0.163445
387.5,0.225755,0.168647
388.5,0.232206,0.173163
389.5,0.238300,0.176925
390.5,0.243933,0.179879
391.5,0.249014,0.181987
392.5,0.253468,0.183226
393.5,0.257232,0.183589
394.5,0.260260,0.183085
395.5,0.262522,0.181739
396.5,0.264006,0.179590
397.5,0.264711,0.176693
