E_keV,counts_per_h_per_keV,sigma_counts_per_h_per_keV
5711.5,1.185581,0.125048
5712.5,1.187007,0.125193
5713.5,1.188453,0.125341
5714.5,1.189916,0.125490
5715.5,1.191397,0.125640
5716.5,1.192892,0.125792
5717.5,1.194400,0.125945
5718.5,1.195919,0.126098
5719.5,1.197448,0.126251
5720.5,1.198984,0.126404
5721.5,1.200527,0.126557
5722.5,1.202073,0.126709
5723.5,1.203623,0.126860
5724.5,1.205174,0.127010
5725.5,1.206723,0.127157
5726.5,1.208271,0.127303
5727.5,1.209815,0.127447
5728.5,1.211353,0.127589
5729.5,1.212884,0.127727
5730.5,1.214407,0.127863
5731.5,1.215920,0.127996
5732.5,1.217421,0.128125
5733.5,1.218910,0.128251
5734.5,1.220385,0.128373
5735.5,1.221844,0.128491
5736.5,1.223287,0.128605
5737.5,1.224712,0.128714
5738.5,1.226117,0.128819
5739.5,1.227503,0.128920
5740.5,1.228867,0.129016
5741.5,1.230210,0.129107
5742.5,1.231529,0.129194
5743.5,1.232824,0.129275
5744.5,1.234094,0.129351
5745.5,1.235338,0.129422
5746.5,1.236556,0.129488
5747.5,1.237747,0.129549
5748.5,1.238910,0.129605
5749.5,1.240045,0.129655
5750.5,1.241151,0.129700
5751.5,1.242228,0.129740
5752.5,1.243276,0.129775
5753.5,1.244293,0.129805
5754.5,1.245281,0.129829
5755.5,1.246238,0.129849
5756.5,1.247165,0.129863
5757.5,1.248062,0.129873
5758.5,1.248928,0.129878
5759.5,1.249763,0.129878
5760.5,1.250569,0.129873
5761.5,1.251344,0.129864
5762.5,1.252089,0.129850
5763.5,1.252805,0.129832
5764.5,1.253491,0.129809
5765.5,1.254148,0.129783
5766.5,1.254777,0.129753
5767.5,1.255378,0.129719
5768.5,1.255952,0.129681
5769.5,1.256498,0.129640
5770.5,1.257019,0.129595
5771.5,1.257513,0.129547
5772.5,1.257983,0.129497
5773.5,1.258429,0.129443
5774.5,1.258851,0.129387
5775.5,1.259250,0.129328
5776.5,1.259628,0.129268
5777.5,1.259985,0.129205
5778.5,1.260322,0.129140
5779.5,1.260640,0.129073
5780.5,1.260940,0.129005
5781.5,1.261222,0.128936
5782.5,1.261489,0.128866
5783.5,1.261740,0.128794
5784.5,1.261977,0.128722
5785.5,1.262201,0.128650
5786.5,1.262413,0.128577
5787.5,1.262614,0.128504
5788.5,1.262805,0.128431
5789.5,1.262987,0.128359
5790.5,1.263162,0.128287
5791.5,1.263329,0.128216
5792.5,1.263491,0.128145
5793.5,1.263647,0.128076
5794.5,1.263801,0.128008
5795.5,1.263951,0.127942
5796.5,1.264099,0.127877
5797.5,1.264247,0.127814
5798.5,1.264395,0.127754
5799.5,1.264544,0.127696
5800.5,1.264696,0.127640
5801.5,1.264850,0.127587
5802.5,1.265008,0.127536
5803.5,1.265170,0.127489
5804.5,1.265338,0.127445
5805.5,1.265513,0.127404
5806.5,1.265694,0.127367
5807.5,1.265882,0.127333
5808.5,1.266079,0.127304
5809.5,1.266285,0.127278
5810.5,1.266500,0.127256
5811.5,1.266725,0.127239
5812.5,1.266961,0.127226
5813.5,1.267208,0.127217
5814.5,1.267466,0.127213
5815.5,1.267736,0.127214
5816.5,1.268017,0.127220
5817.5,1.268311,0.127230
5818.5,1.268618,0.127245
5819.5,1.268937,0.127266
5820.5,1.269268,0.127292
5821.5,1.269613,0.127322
5822.5,1.269971,0.127358
5823.5,1.270341,0.127399
5824.5,1.270725,0.127446
5825.5,1.271121,0.127497
5826.5,1.271529,0.127554
5827.5,1.271950,0.127616
5828.5,1.272383,0.127683
5829.5,1.272827,0.127756
5830.5,1.273283,0.127833
5831.5,1.273750,0.127916
5832.5,1.274227,0.128003
5833.5,1.274714,0.128095
5834.5,1.275211,0.128192
5835.5,1.275717,0.128294
5836.5,1.276231,0.128401
5837.5,1.276752,0.128511
5838.5,1.277281,0.128626
5839.5,1.277816,0.128746
5840.5,1.278356,0.128869
5841.5,1.278901,0.128995
5842.5,1.279450,0.129126
5843.5,1.280001,0.129260
5844.5,1.280555,0.129397
5845.5,1.281110,0.129537
5846.5,1.281665,0.129679
5847.5,1.282220,0.129824
5848.5,1.282773,0.129972
5849.5,1.283323,0.130121
5850.5,1.283870,0.130272
5851.5,1.284411,0.130425
5852.5,1.284947,0.130579
5853.5,1.285477,0.130734
5854.5,1.285998,0.130889
5855.5,1.286511,0.131045
5856.5,1.287013,0.131201
5857.5,1.287504,0.131357
5858.5,1.287984,0.131512
5859.5,1.288450,0.131667
5860.5,1.288901,0.131821
5861.5,1.289338,0.131973
5862.5,1.289758,0.132124
5863.5,1.290161,0.132273
5864.5,1.290545,0.132419
5865.5,1.290910,0.132564
5866.5,1.291254,0.132705
5867.5,1.291577,0.132844
5868.5,1.291878,0.132980
5869.5,1.292155,0.133112
5870.5,1.292408,0.133240
5871.5,1.292636,0.133365
5872.5,1.292838,0.133485
5873.5,1.293013,0.133601
5874.5,1.293161,0.133713
5875.5,1.293280,0.133819
5876.5,1.293371,0.133921
5877.5,1.293431,0.134018
5878.5,1.293462,0.134109
5879.5,1.293461,0.134195
5880.5,1.293429,0.134275
5881.5,1.293364,0.134350
5882.5,1.293267,0.134419
5883.5,1.293137,0.134481
5884.5,1.292974,0.134538
5885.5,1.292776,0.134589
5886.5,1.292544,0.134633
5887.5,1.292278,0.134671
5888.5,1.291977,0.134702
5889.5,1.291641,0.134728
5890.5,1.291270,0.134746
5891.5,1.290864,0.134759
5892.5,1.290423,0.134765
5893.5,1.289947,0.134764
5894.5,1.289435,0.134757
5895.5,1.288888,0.134744
5896.5,1.288307,0.134725
5897.5,1.287690,0.134699
5898.5,1.287039,0.134666
5899.5,1.286354,0.134628
5900.5,1.285635,0.134583
5901.5,1.284883,0.134533
5902.5,1.284097,0.134476
5903.5,1.283279,0.134413
5904.5,1.282429,0.134345
5905.5,1.281547,0.134271
5906.5,1.280634,0.134192
5907.5,1.279691,0.134107
5908.5,1.278718,0.134016
5909.5,1.277716,0.133921
5910.5,1.276687,0.133820
5911.5,1.275630,0.133715
5912.5,1.274546,0.133605
5913.5,1.273437,0.133490
5914.5,1.272304,0.133370
5915.5,1.271146,0.133246
5916.5,1.269966,0.133118
5917.5,1.268765,0.132986
5918.5,1.267542,0.132850
5919.5,1.266301,0.132710
5920.5,1.265041,0.132567
5921.5,1.263763,0.132420
5922.5,1.262470,0.132270
5923.5,1.261162,0.132117
5924.5,1.259841,0.131960
5925.5,1.258507,0.131801
5926.5,1.257163,0.131639
5927.5,1.255809,0.131474
5928.5,1.254446,0.131307
5929.5,1.253077,0.131138
5930.5,1.251702,0.130966
5931.5,1.250323,0.130793
5932.5,1.248941,0.130617
5933.5,1.247558,0.130440
5934.5,1.246176,0.130261
5935.5,1.244795,0.130081
5936.5,1.243417,0.129899
5937.5,1.242043,0.129716
5938.5,1.240676,0.129532
5939.5,1.239317,0.129348
5940.5,1.237966,0.129162
5941.5,1.236626,0.128975
5942.5,1.235299,0.128788
5943.5,1.233985,0.128601
5944.5,1.232686,0.128413
5945.5,1.231404,0.128225
5946.5,1.230141,0.128036
5947.5,1.228897,0.127848
5948.5,1.227675,0.127660
5949.5,1.226475,0.127473
