E_keV,counts_per_h_per_keV,sigma_counts_per_h_per_keV
240.5,242.412464,4.149042
241.5,239.836701,4.118758
242.5,237.266688,4.088712
243.5,234.711285,4.059127
244.5,232.179035,4.030208
245.5,229.677852,4.002142
246.5,227.214752,3.975087
247.5,224.795615,3.949171
248.5,222.425057,3.924482
249.5,220.106367,3.901063
250.5,217.841281,3.878911
251.5,215.630279,3.857966
252.5,213.472503,3.838121
253.5,211.365925,3.819217
254.5,209.307507,3.801056
255.5,207.293407,3.783409
256.5,205.319183,3.766030
257.5,203.380039,3.748671
258.5,201.471029,3.731099
259.5,199.587282,3.713108
260.5,197.724080,3.694532
261.5,195.877201,3.675254
262.5,194.042911,3.655208
263.5,192.218067,3.634379
264.5,190.400187,3.612803
265.5,188.587480,3.590552
266.5,186.778800,3.567733
267.5,184.973638,3.544474
268.5,183.172064,3.520913
269.5,181.374579,3.497195
270.5,179.582181,3.473458
271.5,177.796176,3.449836
272.5,176.018123,3.426451
273.5,174.249755,3.403412
274.5,172.492906,3.380820
275.5,170.749477,3.358762
276.5,169.021343,3.337318
277.5,167.310331,3.316554
278.5,165.618212,3.296525
279.5,163.946577,3.277273
280.5,162.296957,3.258819
281.5,160.670718,3.241167
282.5,159.069085,3.224292
283.5,157.493133,3.208145
284.5,155.943786,3.192644
285.5,154.421830,3.177681
286.5,152.927915,3.163121
287.5,151.462552,3.148809
288.5,150.026187,3.134577
289.5,148.619059,3.120257
290.5,147.241407,3.105688
291.5,145.893342,3.090729
292.5,144.574884,3.075271
293.5,143.285980,3.059243
294.5,142.026486,3.042624
295.5,140.796149,3.025436
296.5,139.594623,3.007753
297.5,138.421428,2.989689
298.5,137.275972,2.971391
299.5,136.157415,2.953029
300.5,135.064815,2.934781
301.5,133.997012,2.916820
302.5,132.952631,2.899303
303.5,131.930076,2.882357
304.5,130.927536,2.866071
305.5,129.943002,2.850495
306.5,128.974255,2.835636
307.5,128.018920,2.821465
308.5,127.074527,2.807920
309.5,126.138454,2.794913
310.5,125.208107,2.782344
311.5,124.280891,2.770106
312.5,123.354307,2.758096
313.5,122.425990,2.746218
314.5,121.493780,2.734388
315.5,120.555771,2.722540
316.5,119.610357,2.710618
317.5,118.656282,2.698581
318.5,117.692688,2.686397
319.5,116.719060,2.674041
320.5,115.735366,2.661489
321.5,114.741962,2.648721
322.5,113.739617,2.635714
323.5,112.729492,2.622450
324.5,111.713107,2.608909
325.5,110.692304,2.595079
326.5,109.669217,2.580956
327.5,108.646192,2.566547
328.5,107.625727,2.551877
329.5,106.610448,2.536983
330.5,105.602961,2.521925
331.5,104.605875,2.506777
332.5,103.621693,2.491626
333.5,102.652739,2.476570
334.5,101.701112,2.461709
335.5,100.768619,2.447143
336.5,99.856737,2.432958
337.5,98.966580,2.419228
338.5,98.098860,2.406005
339.5,97.253883,2.393315
340.5,96.431503,2.381160
341.5,95.631180,2.369516
342.5,94.851981,2.358334
343.5,94.092589,2.347548
344.5,93.351360,2.337076
345.5,92.626349,2.326831
346.5,91.915382,2.316721
347.5,91.216104,2.306659
348.5,90.526039,2.296564
349.5,89.842666,2.286368
350.5,89.163469,2.276014
351.5,88.485988,2.265459
352.5,87.807910,2.254670
353.5,87.127117,2.243627
354.5,86.441712,2.232318
355.5,85.750086,2.220735
356.5,85.050949,2.208877
357.5,84.343363,2.196743
358.5,83.626737,2.184335
359.5,82.900858,2.171658
360.5,82.165888,2.158718
361.5,81.422376,2.145528
362.5,80.671190,2.132106
363.5,79.913534,2.118479
364.5,79.150907,2.104682
365.5,78.385057,2.090765
366.5,77.617934,2.076787
367.5,76.851639,2.062817
368.5,76.088367,2.048936
369.5,75.330365,2.035229
370.5,74.579835,2.021787
371.5,73.838918,2.008699
372.5,73.109637,1.996050
373.5,72.393807,1.983915
374.5,71.693031,1.972358
375.5,71.008666,1.961424
376.5,70.341775,1.951142
377.5,69.693120,1.941518
378.5,69.063153,1.932539
379.5,68.452023,1.924171
380.5,67.859588,1.916361
381.5,67.285425,1.909039
382.5,66.728876,1.902122
383.5,66.189081,1.895520
384.5,65.665028,1.889134
385.5,65.155566,1.882865
386.5,64.659512,1.876616
387.5,64.175657,1.870297
388.5,63.702838,1.863826
389.5,63.239971,1.857134
390.5,62.786098,1.850165
391.5,62.340417,1.842878
392.5,61.902320,1.835249
393.5,61.471408,1.827273
394.5,61.047507,1.818957
395.5,60.630663,1.810327
396.5,60.221139,1.801423
397.5,59.819403,1.792297
398.5,59.426117,1.783014
399.5,59.042096,1.773649
400.5,58.668281,1.764283
401.5,58.305695,1.755002
402.5,57.955413,1.745896
403.5,57.618507,1.737053
404.5,57.296005,1.728563
405.5,56.988861,1.720506
406.5,56.697900,1.712958
407.5,56.423799,1.705985
408.5,56.167011,1.699641
409.5,55.927802,1.693968
410.5,55.706194,1.688991
411.5,55.501957,1.684722
412.5,55.314606,1.681153
413.5,55.143393,1.678263
414.5,54.987333,1.676013
415.5,54.845207,1.674349
416.5,54.715591,1.673204
417.5,54.596888,1.672498
418.5,54.487344,1.672142
419.5,54.385122,1.672040
420.5,54.288281,1.672092
421.5,54.194893,1.672194
422.5,54.103039,1.672248
423.5,54.010860,1.672157
424.5,53.916615,1.671833
425.5,53.818696,1.671197
426.5,53.715667,1.670183
427.5,53.606299,1.668740
428.5,53.489594,1.666831
429.5,53.364796,1.664438
430.5,53.231395,1.661561
431.5,53.089138,1.658215
432.5,52.938244,1.654436
433.5,52.778545,1.650272
434.5,52.610659,1.645787
435.5,52.435219,1.641056
436.5,52.253019,1.636161
437.5,52.064984,1.631190
438.5,51.872136,1.626233
439.5,51.675554,1.621374
440.5,51.476343,1.616693
441.5,51.275601,1.612260
442.5,51.074375,1.608131
443.5,50.873663,1.604345
444.5,50.674349,1.600927
445.5,50.477228,1.597880
446.5,50.282979,1.595191
447.5,50.092160,1.592829
448.5,49.905214,1.590746
449.5,49.722490,1.588879
450.5,49.544248,1.587157
451.5,49.370699,1.585496
452.5,49.202037,1.583811
453.5,49.038464,1.582014
454.5,48.880254,1.580017
455.5,48.727787,1.577741
