nuclide,E_keV,I_percent,unc_I_percent,source,level,line_type
Am241,597.48,7.41e-06,0.00000033821710483061025,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,755.685->158.500,gamma
Am241,619.01,5.94e-05,0.0000008442961565706669,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,721.961->102.959,gamma
Am241,627.18,5.6e-07,0.00000017009221028606807,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,853.39->226.005,gamma
Am241,632.93,1.26e-06,0.00000019041733114399014,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,666.20->33.19632,gamma
Am241,641.47,7.1e-06,0.0000003082872037564972,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,799.82->158.500,gamma
Am241,653.02,3.77e-05,0.000001162810818663122,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,755.685->102.959,gamma
Am241,662.4,0.000364,0.000008789175160389057,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,721.961->59.54090,gamma
Am241,666.5,4.9e-07,0.0000000049,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,666.20->0.0,gamma
Am241,669.83,3.8e-07,0.00000012006015159077554,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,799.82->129.99,gamma
Am241,676.03,6.4e-07,0.0000001301574431217823,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,805.77->129.99,gamma
Am241,680.1,3.13e-06,0.00000017285742680023904,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,755.685->75.900,gamma
Am241,688.72,3.25e-05,0.0000008634958019585271,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,721.961->33.19632,gamma
Am241,696.6,5.34e-06,0.00000020700618348252306,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,755.685->59.54090,gamma
Am241,722.01,0.000196,0.000004454391091945115,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,721.961->0.0,gamma
Am241,729.72,1.33e-06,0.0000001406303310100634,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,805.77->75.900,gamma
Am241,737.34,8e-06,0.00000025298221281347034,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,770.57->33.19632,gamma
Am241,755.9,7.6e-06,0.0000002901310048926174,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,755.685->0.0,gamma
Am241,767.0,5e-06,0.00000018681541692269406,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,799.82->33.19632,gamma
Am241,770.57,4.74e-06,0.00000021528297656805103,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,770.57->0.0,gamma
Am241,772.4,2.66e-06,0.00000015234027701169511,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,805.77->33.19632,gamma
Am241,786.0,6.2e-07,0.0000000062,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,861.80->75.900,gamma
Am241,801.94,1.36e-06,0.0000001406590203293056,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,861.80->59.54090,gamma
Am241,806.26,3.1e-07,0.0000000031,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,805.77->0.0,gamma
Am241,828.5,2.4e-07,0.00000006004798081534465,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,861.80->33.19632,gamma
Am241,860.7,8.2e-08,0.000000025013444384970257,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,920.88->59.54090,gamma
Am241,862.7,5.3e-07,0.0000000602336284811068,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,861.80->0.0,gamma
Am241,887.3,2.2e-07,0.00000005004837659704858,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,920.88->33.19632,gamma
Am241,921.5,1.9e-07,0.00000004004509957535379,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,920.88->0.0,gamma
Ti44chain,67.8679,93.0,1.9,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,67.8680->0.0,gamma
Ti44chain,78.3234,96.8,1.7,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,146.1915->67.8680,gamma
Ti44chain,146.22,0.092,0.003,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,146.1915->0.0,gamma
Ti44chain,1157.022,99.8867,0.003,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1157.045->0.0,gamma
Ti44chain,1499.449,0.909,0.015,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,2656.527->1157.045,gamma
Ti44chain,2144.33,0.0037,0.0007,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,3301.47->1157.045,gamma
Ti44chain,2150.84,0.0011,0.0003,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,3307.941->1157.045,gamma
Ti44chain,2656.48,0.1119,0.003,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,2656.527->0.0,gamma
Ti44chain,3301.35,0.0014,0.0004,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,3301.47->0.0,gamma
Cs137chain,283.5,0.00058,0.00008,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,283.50->0.0,gamma
Cs137chain,661.657,85.1,0.2,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,661.659->0.0,gamma
Eu152,118.97,0.00053,0.00011,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1082.816->963.363,gamma
Eu152,121.7817,28.53,0.16,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,121.7818->0.0,gamma
Eu152,125.68,0.00513,0.00019,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,810.453->684.69,gamma
Eu152,137.56,0.00074,0.00013,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1371.721->1233.8626,gamma
Eu152,148.0,0.0205,0.0011,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1233.8626->1085.8408,gamma
Eu152,150.13,0.0009,0.00008,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1371.721->1221.67,gamma
Eu152,172.1,0.00043,0.00021,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1282.24->1109.200,gamma
Eu152,174.8,0.00138,0.00019,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,930.546->755.3960,gamma
Eu152,192.6,0.00681,0.00022,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1123.1855->930.546,gamma
Eu152,195.22,0.00205,0.00019,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1318.456->1123.1855,gamma
Eu152,207.03,0.00114,0.00024,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1292.753->1085.8408,gamma
Eu152,207.64,0.0073,0.0003,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1579.427->1371.721,gamma
Eu152,209.3,0.00017,0.000011,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1318.456->1109.200,gamma
Eu152,209.41,0.0012,0.0004,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1643.421->1434.020,gamma
Eu152,209.97,0.0043,0.0007,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1292.753->1082.816,gamma
Eu152,210.95,0.0038,0.00016,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1233.8626->1022.969,gamma
Eu152,212.43,0.0207,0.0005,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1022.969->810.453,gamma
Eu152,237.1,0.00633,0.00019,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1529.8019->1292.753,gamma
Eu152,239.33,0.005318,0.000022,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1769.130->1529.8019,gamma
Eu152,241.0,0.0003723,0.0000016,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1612.88->1371.721,gamma
Eu152,244.6974,7.55,0.04,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,366.4795->121.7818,gamma
Eu152,251.633,0.067,0.0019,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1292.753->1041.1217,gamma
Eu152,269.84,0.0078,0.0005,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1292.753->1022.969,gamma
Eu152,271.08,0.0715,0.0019,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,615.415->344.2789,gamma
Eu152,272.41,0.00064,0.00016,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1082.816->810.453,gamma
Eu152,275.42,0.0346,0.0008,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1085.8408->810.453,gamma
Eu152,285.98,0.0098,0.0016,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1371.721->1085.8408,gamma
Eu152,286.5,0.0014,0.0003,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1579.427->1292.753,gamma
Eu152,287.1,0.00081,0.00007,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1605.596->1318.456,gamma
Eu152,295.9387,0.44,0.004,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1529.8019->1233.8626,gamma
Eu152,315.1,0.0399,0.0011,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,930.546->615.415,gamma
Eu152,316.13,0.0101,0.0005,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1022.969->706.91,gamma
Eu152,320.1,0.00205,0.00011,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1612.88->1292.753,gamma
Eu152,324.83,0.0681,0.0019,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1434.020->1109.200,gamma
Eu152,324.914,0.00497,0.00024,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1643.421->1318.456,gamma
Eu152,328.764,0.00346,0.00021,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1643.421->1314.640,gamma
Eu152,329.41,0.1213,0.0024,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1292.753->963.363,gamma
Eu152,330.58,0.0093,0.0011,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1371.721->1041.1217,gamma
Eu152,340.46,0.0266,0.0008,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,706.91->366.4795,gamma
Eu152,344.2785,26.59,0.2,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,344.2789->0.0,gamma
Eu152,345.54,0.0098,0.0005,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1579.427->1233.8626,gamma
Eu152,348.752,0.0017,0.00016,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1371.721->1022.969,gamma
Eu152,351.66,0.0106,0.0008,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1282.24->930.546,gamma
Eu152,354.16,0.00096,0.00011,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1109.200->755.3960,gamma
Eu152,357.26,0.0061,0.0004,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1649.833->1292.753,gamma
Eu152,358.48,0.00165,0.00013,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1730.207->1371.721,gamma
Eu152,367.7891,0.859,0.006,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1123.1855->755.3960,gamma
Eu152,378.15,0.00024,0.00006,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1612.88->1233.8626,gamma
Eu152,385.61,0.00556,0.00024,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1757.001->1371.721,gamma
Eu152,387.9,0.0029,0.0003,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1318.456->930.546,gamma
Eu152,391.19,0.00141,0.00004,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1612.88->1221.67,gamma
Eu152,397.75,0.00037,0.00006,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1769.130->1371.721,gamma
Eu152,401.29,0.00064,0.00004,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1085.8408->684.69,gamma
Eu152,411.1165,2.237,0.013,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,755.3960->344.2789,gamma
Eu152,416.02,0.1088,0.0019,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1649.833->1233.8626,gamma
Eu152,423.45,0.00298,0.00021,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1233.8626->810.453,gamma
Eu152,440.86,0.0062,0.0004,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1550.17->1109.200,gamma
Eu152,443.9606,2.827,0.014,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1529.8019->1085.8408,gamma
Eu152,444.01,0.298,0.011,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,810.453->366.4795,gamma
Eu152,464.28,0.00045,0.00019,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1757.001->1292.753,gamma
Eu152,476.42,0.0017,0.0003,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1769.130->1292.753,gamma
Eu152,482.33,0.0247,0.0008,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1292.753->810.453,gamma
Eu152,482.4,0.00234,0.00011,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1605.596->1123.1855,gamma
Eu152,488.6792,0.414,0.003,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1529.8019->1041.1217,gamma
Eu152,493.54,0.0303,0.0013,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1579.427->1085.8408,gamma
Eu152,493.78,0.0098,0.0004,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1109.200->615.415,gamma
Eu152,496.4,0.00588,0.00024,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1605.596->1109.200,gamma
Eu152,496.56,0.0058,0.0021,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1730.207->1233.8626,gamma
Eu152,503.467,0.1524,0.002,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1434.020->930.546,gamma
Eu152,514.78,0.00043,0.00008,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1221.67->706.91,gamma
Eu152,520.24,0.0534,0.0016,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1643.421->1123.1855,gamma
Eu152,523.13,0.0153,0.0006,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1757.001->1233.8626,gamma
Eu152,526.88,0.012,0.0008,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1282.24->755.3960,gamma
Eu152,527.1,0.0001861,0.0000008,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1612.88->1085.8408,gamma
Eu152,534.25,0.041,0.0011,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1643.421->1109.200,gamma
Eu152,535.44,0.00173,0.00013,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1769.130->1233.8626,gamma
Eu152,538.29,0.0043,0.0003,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1579.427->1041.1217,gamma
Eu152,556.48,0.0177,0.0006,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1579.427->1022.969,gamma
Eu152,557.8,0.0029,0.0003,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1605.596->1047.81,gamma
Eu152,561.26,0.00141,0.00024,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1371.721->810.453,gamma
Eu152,562.98,0.0202,0.0019,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,684.69->121.7818,gamma
Eu152,563.1,0.0003,0.000021,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1318.456->755.3960,gamma
Eu152,563.986,0.494,0.005,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1649.833->1085.8408,gamma
Eu152,566.438,0.131,0.003,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1529.8019->963.363,gamma
Eu152,571.83,0.00444,0.00016,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1612.88->1041.1217,gamma
Eu152,586.2648,0.455,0.004,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,930.546->344.2789,gamma
Eu152,588.6,0.0024,0.0011,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1822.03->1233.8626,gamma
Eu152,589.83,0.0013,0.00008,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1612.88->1022.969,gamma
Eu152,608.06,0.00027,0.00008,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1292.753->684.69,gamma
Eu152,609.23,0.00122,0.00016,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1649.833->1041.1217,gamma
Eu152,616.05,0.0092,0.0005,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1579.427->963.363,gamma
Eu152,644.39,0.0066,0.0005,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1730.207->1085.8408,gamma
Eu152,656.489,0.1441,0.0022,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1022.969->366.4795,gamma
Eu152,664.77,0.0099,0.0005,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1371.721->706.91,gamma
Eu152,671.155,0.024,0.004,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1757.001->1085.8408,gamma
Eu152,674.64,0.169,0.003,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1041.1217->366.4795,gamma
Eu152,675.0,0.0213,0.0008,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1605.596->930.546,gamma
Eu152,678.623,0.473,0.004,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1434.020->755.3960,gamma
Eu152,683.25,0.0047,0.0003,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1769.130->1085.8408,gamma
Eu152,686.6,0.0203,0.0007,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1649.833->963.363,gamma
Eu152,688.67,0.856,0.006,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,810.453->121.7818,gamma
Eu152,703.01,0.0039,0.0003,IAEA-NDS/ENSDF;extracted=nds.iaea.org/relnsd/v1/data;fields=decay_rads;rad_types=g;date=11-Aug-2026,1318.456->615.415,gamma
