energy,unc_en,intensity,unc_i,type,shell,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
14.92,,7.139185247404,0.4525909722248524,X,L,90,142,Th,,0,,0+,1.40E10,,1,Y,4.41796963644288e17,3.1556925974592e15,A,100,,4081.6,14,88,140,Ra,31-Dec-2012,KHALIFEH ABUSALEEM,2026-08-07
85.432,,0.0017186919382840059,0.000328458913967966,X,KA2,90,142,Th,,0,,0+,1.40E10,,1,Y,4.41796963644288e17,3.1556925974592e15,A,100,,4081.6,14,88,140,Ra,31-Dec-2012,KHALIFEH ABUSALEEM,2026-08-07
88.471,,0.002807402708729183,0.0005363997381827675,X,KA1,90,142,Th,,0,,0+,1.40E10,,1,Y,4.41796963644288e17,3.1556925974592e15,A,100,,4081.6,14,88,140,Ra,31-Dec-2012,KHALIFEH ABUSALEEM,2026-08-07
100.119,,0.0009849708983334425,0.00018871802972065881,X,KpB1,90,142,Th,,0,,0+,1.40E10,,1,Y,4.41796963644288e17,3.1556925974592e15,A,100,,4081.6,14,88,140,Ra,31-Dec-2012,KHALIFEH ABUSALEEM,2026-08-07
101.37,,0.0013080413529868117,0.00025056914994206594,X,KB,90,142,Th,,0,,0+,1.40E10,,1,Y,4.41796963644288e17,3.1556925974592e15,A,100,,4081.6,14,88,140,Ra,31-Dec-2012,KHALIFEH ABUSALEEM,2026-08-07
102.948,,0.00032307045465336916,0.00006209512053333575,X,KpB2,90,142,Th,,0,,0+,1.40E10,,1,Y,4.41796963644288e17,3.1556925974592e15,A,100,,4081.6,14,88,140,Ra,31-Dec-2012,KHALIFEH ABUSALEEM,2026-08-07

