# rates per second; sumw2 is the sum of squared weights divided by T_sim^2
bin_keV,sumw,sumw2,light_sumw,light_sumw2
0,0,0,0,0
1,0.001944853757,2.607320061e-06,0.001944853757,2.607320061e-06
2,0.001006918774,1.013885417e-06,0.001006918774,1.013885417e-06
3,0.003141592654,4.934802201e-06,0.003141592654,4.934802201e-06
4,0.002728880222,3.808559409e-06,0.002728880222,3.808559409e-06
5,0.002340481869,3.059816935e-06,0.002340481869,3.059816935e-06
6,0,0,0,0
7,0.00471238898,7.402203301e-06,0.00471238898,7.402203301e-06
8,0,0,0,0
9,0.001008808107,1.017693797e-06,0.001008808107,1.017693797e-06
10,0.003141592654,4.934802201e-06,0.003141592654,4.934802201e-06
11,0.001570796327,2.4674011e-06,0.001570796327,2.4674011e-06
12,0.003141592654,4.934802201e-06,0.003141592654,4.934802201e-06
13,0,0,0,0
14,0.001570796327,2.4674011e-06,0.001570796327,2.4674011e-06
15,0.001234442846,1.52384914e-06,0.001234442846,1.52384914e-06
16,0.003563300268,5.011675438e-06,0.003563300268,5.011675438e-06
17,0.001570796327,2.4674011e-06,0.001570796327,2.4674011e-06
18,0.001698663766,2.483751182e-06,0.001698663766,2.483751182e-06
19,0,0,0,0
20,0.002922778114,4.295255853e-06,0.002922778114,4.295255853e-06
21,0.003172698362,3.754178809e-06,0.003172698362,3.754178809e-06
22,0.003019510656,4.566174307e-06,0.003019510656,4.566174307e-06
23,0.004709707187,7.393785392e-06,0.004709707187,7.393785392e-06
24,0.003781495176,4.917724047e-06,0.003781495176,4.917724047e-06
25,0.00472211929,5.491952485e-06,0.00472211929,5.491952485e-06
26,0.005808526008,7.640950497e-06,0.005808526008,7.640950497e-06
27,0.008494389378,1.089818028e-05,0.008494389378,1.089818028e-05
28,0.001570796327,2.4674011e-06,0.001570796327,2.4674011e-06
29,0.005243118552,7.583995493e-06,0.005243118552,7.583995493e-06
30,0.007150502135,1.045292262e-05,0.007150502135,1.045292262e-05
31,0.00471238898,7.402203301e-06,0.00471238898,7.402203301e-06
32,0.001570796327,2.4674011e-06,0.001570796327,2.4674011e-06
33,0.001570796327,2.4674011e-06,0.001570796327,2.4674011e-06
34,0.002464991637,2.80585691e-06,0.002464991637,2.80585691e-06
