# rates per second; sumw2 is the sum of squared weights divided by T_sim^2
bin_keV,sumw,sumw2,light_sumw,light_sumw2
0,0,0,0,0
1,0.002472493435,9.388008363e-07,0.002472493435,9.388008363e-07
2,0.001060486982,3.840989924e-07,0.001060486982,3.840989924e-07
3,0.001570796304,6.168502574e-07,0.001570796304,6.168502574e-07
4,0.003990491652,1.260127678e-06,0.003990491652,1.260127678e-06
5,0.0009596028541,3.387724073e-07,0.0009596028541,3.387724073e-07
6,0.001178097226,4.626376913e-07,0.001178097226,4.626376913e-07
7,0.001466355854,5.457307285e-07,0.001466355854,5.457307285e-07
8,0.001178097227,4.626376919e-07,0.001178097227,4.626376919e-07
9,0.002428996846,9.30575573e-07,0.002428996846,9.30575573e-07
10,0.01134817069,4.442276133e-06,0.01134817069,4.442276133e-06
11,0.1116595484,4.32126424e-05,0.1116595484,4.32126424e-05
12,0.001912757431,7.337876697e-07,0.001912757431,7.337876697e-07
13,0.0007853981524,3.084251289e-07,0.0007853981524,3.084251289e-07
14,0.002356194456,9.252753858e-07,0.002356194456,9.252753858e-07
15,0.002356194458,9.252753872e-07,0.002356194458,9.252753872e-07
16,0.0009660157786,3.410478555e-07,0.0009660157786,3.410478555e-07
17,0.001870732315,7.068118677e-07,0.001870732315,7.068118677e-07
18,0.003111919387,1.210914758e-06,0.003111919387,1.210914758e-06
19,0.001962809027,7.705242325e-07,0.001962809027,7.705242325e-07
20,0.0007853981526,3.084251291e-07,0.0007853981526,3.084251291e-07
21,0.00142479352,5.234967535e-07,0.00142479352,5.234967535e-07
22,0.001228502543,4.266624002e-07,0.001228502543,4.266624002e-07
23,0.001551831537,5.378079088e-07,0.001551831537,5.378079088e-07
24,0.001781058265,6.452338338e-07,0.001781058265,6.452338338e-07
25,0.002356194454,9.252753839e-07,0.002356194454,9.252753839e-07
26,0.0005827125344,1.903176792e-07,0.0005827125344,1.903176792e-07
27,0.03034948774,1.188683515e-05,0.03034948774,1.188683515e-05
28,0.001178097228,4.626376932e-07,0.001178097228,4.626376932e-07
29,0.01374065165,5.394457224e-06,0.01374065165,5.394457224e-06
30,0.01294061002,5.074857329e-06,0.01294061002,5.074857329e-06
31,0.03404165305,1.009077624e-05,0.03404165305,1.009077624e-05
32,0,0,0,0
33,0.001100061989,4.074384594e-07,0.001100061989,4.074384594e-07
34,0.001866831187,7.044869087e-07,0.001866831187,7.044869087e-07
35,0.001555941706,6.054041426e-07,0.001555941706,6.054041426e-07
36,0.00274889353,1.079487948e-06,0.00274889353,1.079487948e-06
37,0.003411446826,1.306521814e-06,0.003411446826,1.306521814e-06
38,0.01289226997,5.038965236e-06,0.01289226997,5.038965236e-06
39,0.0008193841882,3.095801784e-07,0.0008193841882,3.095801784e-07
40,0.0007853981516,3.084251282e-07,0.0007853981516,3.084251282e-07
41,0.002031712121,7.757163429e-07,0.002031712121,7.757163429e-07
42,0.001238315099,4.45478759e-07,0.001238315099,4.45478759e-07
43,0.001570018872,6.162402681e-07,0.001570018872,6.162402681e-07
44,0.002652588573,1.013124858e-06,0.002652588573,1.013124858e-06
45,0.00244976076,9.056757137e-07,0.00244976076,9.056757137e-07
46,0.001019417241,3.631900628e-07,0.001019417241,3.631900628e-07
47,0.001903995717,7.278721057e-07,0.001903995717,7.278721057e-07
48,0.001137420876,3.775610423e-07,0.001137420876,3.775610423e-07
49,0.001961266179,6.93685912e-07,0.001961266179,6.93685912e-07
50,0.001491865532,5.588827631e-07,0.001491865532,5.588827631e-07
51,0.0007853981511,3.084251279e-07,0.0007853981511,3.084251279e-07
52,0.003141592605,1.233700512e-06,0.003141592605,1.233700512e-06
53,0.003141592608,1.233700515e-06,0.003141592608,1.233700515e-06
54,0.00343762938,1.320887208e-06,0.00343762938,1.320887208e-06
55,0.001570796303,6.168502564e-07,0.001570796303,6.168502564e-07
56,0.0007628632719,2.266567486e-07,0.0007628632719,2.266567486e-07
57,0.001570796304,6.168502573e-07,0.001570796304,6.168502573e-07
58,0.002748893531,1.079487949e-06,0.002748893531,1.079487949e-06
59,0.0007567297791,2.867309171e-07,0.0007567297791,2.867309171e-07
60,0.1566813621,6.152647009e-05,0.1566813621,6.152647009e-05
61,0.001095837678,4.047978275e-07,0.001095837678,4.047978275e-07
62,0.001178097227,4.626376924e-07,0.001178097227,4.626376924e-07
63,0.002067441702,7.2482686e-07,0.002067441702,7.2482686e-07
64,0.001402353771,5.1292869e-07,0.001402353771,5.1292869e-07
65,0.001165907034,4.531647105e-07,0.001165907034,4.531647105e-07
66,0.002769358381,1.03528722e-06,0.002769358381,1.03528722e-06
67,0.001384245866,4.892078278e-07,0.001384245866,4.892078278e-07
68,0.001570796303,6.168502566e-07,0.001570796303,6.168502566e-07
69,0.0003926990743,1.54212563e-07,0.0003926990743,1.54212563e-07
70,0.001178097229,4.626376936e-07,0.001178097229,4.626376936e-07
71,0.002356194457,9.252753862e-07,0.002356194457,9.252753862e-07
72,0.001325398255,4.843352855e-07,0.001325398255,4.843352855e-07
73,0.002242465891,8.432830108e-07,0.002242465891,8.432830108e-07
74,0.001958031291,7.668011926e-07,0.001958031291,7.668011926e-07
75,0.00196349538,7.710628212e-07,0.00196349538,7.710628212e-07
76,0.0007853981519,3.084251285e-07,0.0007853981519,3.084251285e-07
