 Summary of calculated flux in (/(MeV/n)/cm2/sr/s) 
             1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35
  7.126400e-01  8.302326e-01  1.140350e-04  5.975075e-05  3.075362e-06  7.127988e-07  3.954769e-07  3.608083e-07  3.693080e-08  3.253308e-09  6.843346e-18  1.030036e-18  1.707243e-19  1.063059e-18  1.509926e-19  6.355682e-19  1.691252e-20  8.467171e-20  8.257845e-21  2.059553e-20  6.970063e-21  1.261341e-21  1.555914e-22  4.281403e-22  2.516918e-22  5.278670e-22  5.252664e-22  7.288456e-21  7.737425e-23  3.512259e-22  5.952003e-06  5.828127e-06  1.429646e-01  1.703973e-02  3.661712e+00
  8.971700e-01  6.851967e-01  1.281709e-04  5.820653e-05  2.824606e-06  5.745196e-07  2.388645e-07  1.917143e-07  1.771793e-08  1.496278e-09  8.140511e-17  7.877664e-18  1.305691e-18  8.130235e-18  1.154786e-18  4.860809e-18  1.293464e-19  6.475674e-19  6.315577e-20  1.575140e-19  5.330688e-20  7.844276e-21  9.676212e-22  2.662601e-21  1.565269e-21  3.282802e-21  3.266631e-21  4.532692e-20  4.811905e-22  2.184275e-21  7.067399e-06  6.921112e-06  1.210834e-01  1.707855e-02  2.597063e+00
  1.129400e+00  5.578674e-01  1.449752e-04  5.561159e-05  2.488402e-06  4.280873e-07  1.335888e-07  9.361068e-08  7.924237e-09  6.425268e-10  3.818368e-16  2.949658e-17  4.888939e-18  3.044236e-17  4.323910e-18  1.820055e-17  4.843173e-19  2.424718e-18  2.364770e-19  5.897867e-19  1.995995e-19  2.640026e-20  3.256569e-21  8.961097e-21  5.267981e-21  1.104842e-20  1.099400e-20  1.525500e-19  1.619470e-21  7.351285e-21  8.386770e-06  8.214243e-06  1.017004e-01  1.681247e-02  1.875236e+00
  1.421900e+00  4.460781e-01  1.644752e-04  5.158284e-05  2.036638e-06  2.863131e-07  6.790679e-08  4.180376e-08  3.099471e-09  2.500246e-10  4.397658e-16  3.535799e-17  5.860441e-18  3.649180e-17  5.183148e-18  2.181737e-17  5.805604e-19  2.906563e-18  2.834698e-19  7.069890e-19  2.392642e-19  3.232311e-20  3.987170e-21  1.097149e-20  6.449840e-21  1.352711e-20  1.346050e-20  1.867746e-19  1.982799e-21  9.000551e-21  9.946326e-06  9.743055e-06  8.475604e-02  1.627889e-02  1.378478e+00
  1.790100e+00  3.486806e-01  1.865785e-04  4.588277e-05  1.490963e-06  1.696596e-07  3.125582e-08  1.721950e-08  9.962008e-10  8.666248e-11  4.407428e-16  3.555858e-17  5.893687e-18  3.669896e-17  5.212570e-18  2.194127e-17  5.838568e-19  2.923074e-18  2.850796e-19  7.110038e-19  2.406233e-19  3.260683e-20  4.022161e-21  1.106779e-20  6.506448e-21  1.364584e-20  1.357867e-20  1.884144e-19  2.000207e-21  9.079576e-21  1.178521e-05  1.154597e-05  7.014153e-02  1.552947e-02  1.031082e+00
  2.253600e+00  2.651051e-01  2.111122e-04  3.865592e-05  9.524742e-07  9.018174e-08  1.319486e-08  6.653901e-09  2.617481e-10  2.692245e-11  4.407327e-16  3.555983e-17  5.893892e-18  3.670042e-17  5.212774e-18  2.194221e-17  5.838808e-19  2.923205e-18  2.850918e-19  7.110338e-19  2.406340e-19  3.261100e-20  4.022668e-21  1.106919e-20  6.507273e-21  1.364759e-20  1.358042e-20  1.884390e-19  2.000467e-21  9.080765e-21  1.394833e-05  1.366703e-05  5.768000e-02  1.462011e-02  7.834072e-01
  2.837100e+00  1.951921e-01  2.378295e-04  3.057707e-05  5.349207e-07  4.426335e-08  5.225001e-09  2.457827e-09  5.960562e-11  7.697562e-12  4.407138e-16  3.555856e-17  5.893679e-18  3.669931e-17  5.212615e-18  2.194164e-17  5.838643e-19  2.923135e-18  2.850843e-19  7.110147e-19  2.406281e-19  3.261034e-20  4.022575e-21  1.106894e-20  6.507131e-21  1.364730e-20  1.358017e-20  1.884357e-19  2.000433e-21  9.080614e-21  1.648530e-05  1.615494e-05  4.716103e-02  1.360345e-02  6.030082e-01
  3.571700e+00  1.388535e-01  2.664321e-04  2.267131e-05  2.730762e-07  2.066013e-08  1.984269e-09  8.816746e-10  1.257501e-11  2.096587e-12  4.406900e-16  3.555695e-17  5.893410e-18  3.669791e-17  5.212414e-18  2.194091e-17  5.838434e-19  2.923047e-18  2.850747e-19  7.109903e-19  2.406207e-19  3.260946e-20  4.022455e-21  1.106862e-20  6.506946e-21  1.364693e-20  1.357984e-20  1.884314e-19  2.000387e-21  9.080415e-21  1.944954e-05  1.906206e-05  3.835987e-02  1.252426e-02  4.685913e-01
  4.496500e+00  9.567646e-02  2.965955e-04  1.585469e-05  1.314876e-07  9.368520e-09  7.349113e-10  3.106530e-10  2.566562e-12  5.673513e-13  4.406601e-16  3.555493e-17  5.893070e-18  3.669615e-17  5.212160e-18  2.194000e-17  5.838171e-19  2.922936e-18  2.850627e-19  7.109598e-19  2.406114e-19  3.260836e-20  4.022303e-21  1.106822e-20  6.506712e-21  1.364647e-20  1.357942e-20  1.884260e-19  2.000329e-21  9.080164e-21  2.289626e-05  2.244247e-05  3.105225e-02  1.141771e-02  3.661212e-01
  5.660700e+00  6.457246e-02  3.279936e-04  1.057739e-05  6.133747e-08  4.181187e-09  2.683930e-10  1.083142e-10  5.207391e-13  1.652620e-13  4.406224e-16  3.555239e-17  5.892643e-18  3.669394e-17  5.211840e-18  2.193885e-17  5.837839e-19  2.922796e-18  2.850476e-19  7.109212e-19  2.405996e-19  3.260698e-20  4.022112e-21  1.106771e-20  6.506418e-21  1.364588e-20  1.357889e-20  1.884192e-19  2.000256e-21  9.079848e-21  2.687962e-05  2.634910e-05  2.502415e-02  1.030948e-02  2.863105e-01
  7.126500e+00  4.364061e-02  3.603190e-04  6.816611e-06  2.815532e-08  1.849602e-09  9.731166e-11  3.754588e-11  1.094847e-13  6.166325e-14  4.405750e-16  3.554918e-17  5.892106e-18  3.669115e-17  5.211437e-18  2.193740e-17  5.837422e-19  2.922620e-18  2.850286e-19  7.108728e-19  2.405848e-19  3.260524e-20  4.021872e-21  1.106707e-20  6.506047e-21  1.364515e-20  1.357823e-20  1.884106e-19  2.000165e-21  9.079451e-21  3.144884e-05  3.082991e-05  2.007791e-02  9.217012e-03  2.230028e-01
  8.971700e+00  3.038642e-02  3.932663e-04  4.290534e-06  1.282393e-08  8.141776e-10  3.521671e-11  1.298970e-11  2.739508e-14  3.525837e-14  4.405153e-16  3.554515e-17  5.891429e-18  3.668764e-17  5.210931e-18  2.193558e-17  5.836897e-19  2.922399e-18  2.850047e-19  7.108117e-19  2.405661e-19  3.260304e-20  4.021570e-21  1.106626e-20  6.505581e-21  1.364422e-20  1.357739e-20  1.883998e-19  2.000050e-21  9.078950e-21  3.663909e-05  3.591879e-05  1.603853e-02  8.152301e-03  1.721584e-01
  1.129500e+01  2.222142e-02  4.265384e-04  2.659179e-06  5.818719e-09  3.573192e-10  1.286345e-11  4.519227e-12  1.314449e-14  3.586593e-14  5.692212e-16  4.574320e-17  7.602493e-18  4.680822e-17  6.661560e-18  2.781122e-17  7.519746e-19  3.715634e-18  3.700891e-19  9.134110e-19  3.130826e-19  4.123796e-20  5.156502e-21  1.424254e-20  8.300958e-21  1.726589e-20  1.702569e-20  2.331984e-19  2.466585e-21  1.115144e-20  4.246541e-05  4.162950e-05  1.275154e-02  7.123434e-03  1.311059e-01
  1.421900e+01  1.704307e-02  4.597754e-04  1.632433e-06  2.636652e-09  1.566565e-10  4.975722e-12  1.634355e-12  1.567107e-14  5.383331e-14  9.219061e-16  7.354207e-17  1.228725e-17  7.406394e-17  1.058071e-17  4.349674e-17  1.212185e-18  5.843146e-18  6.056454e-19  1.465568e-18  5.145900e-19  6.423353e-20  8.241176e-21  2.292488e-20  1.314601e-20  2.692030e-20  2.609439e-20  3.487655e-19  3.663597e-21  1.643773e-20  4.890492e-05  4.793810e-05  1.008634e-02  6.137953e-03  9.809436e-02
  1.790100e+01  1.351719e-02  4.925478e-04  9.960331e-07  1.194385e-09  6.876064e-11  2.364702e-12  6.881822e-13  2.435858e-14  8.424009e-14  1.487502e-15  1.178594e-16  1.979877e-17  1.168838e-16  1.676354e-17  6.787993e-17  1.949694e-18  9.170948e-18  9.891286e-19  2.346876e-18  8.442611e-19  9.989864e-20  1.314979e-20  3.684167e-20  2.078791e-20  4.191561e-20  3.994208e-20  5.209973e-19  5.435343e-21  2.420481e-20  5.589226e-05  5.477824e-05  7.930162e-03  5.203149e-03  7.186948e-02
  2.253600e+01  1.099088e-02  5.242075e-04  6.056017e-07  5.422124e-10  3.046559e-11  1.784860e-12  4.358506e-13  3.919951e-14  1.321834e-13  2.388885e-15  1.881325e-16  3.178139e-17  1.838508e-16  2.647539e-17  1.056368e-16  3.127008e-18  1.435805e-17  1.611229e-18  3.748666e-18  1.381881e-18  1.550572e-19  2.093798e-20  5.908472e-20  3.280814e-20  6.514700e-20  6.103528e-20  7.770919e-19  8.051914e-21  3.559319e-20  6.329295e-05  6.201493e-05  6.191094e-03  4.328993e-03  5.146931e-02
  2.837100e+01  9.182787e-03  5.538148e-04  3.680460e-07  2.481141e-10  1.399059e-11  2.139252e-12  4.616402e-13  6.297553e-14  2.064942e-13  3.815234e-15  2.988931e-16  5.078783e-17  2.880553e-16  4.165782e-17  1.638549e-16  4.998445e-18  2.241278e-17  2.616561e-18  5.969982e-18  2.255605e-18  2.401108e-19  3.325693e-20  9.452832e-20  5.166129e-20  1.010436e-19  9.308438e-20  1.157010e-18  1.190750e-20  5.225707e-20  7.089906e-05  6.944018e-05  4.792510e-03  3.526827e-03  3.601321e-02
  3.571700e+01  7.931240e-03  5.799818e-04  2.335806e-07  1.164677e-10  7.198605e-12  3.137760e-12  6.420320e-13  1.004255e-13  3.204899e-13  6.053033e-15  4.722028e-16  8.072898e-17  4.492183e-16  6.525592e-17  2.531643e-16  7.958052e-18  3.486346e-17  4.233694e-18  9.474059e-18  3.669663e-18  3.707942e-19  5.267012e-20  1.508014e-19  8.113011e-20  1.563355e-19  1.416328e-19  1.719068e-18  1.757350e-20  7.658038e-20  7.842007e-05  7.676408e-05  3.671978e-03  2.808431e-03  2.464292e-02
  4.496500e+01  7.079230e-03  6.007304e-04  2.060769e-07  5.885532e-11  4.834936e-12  4.820579e-12  9.618110e-13  1.586316e-13  4.934739e-13  9.527453e-15  7.409919e-16  1.275030e-16  6.966206e-16  1.016769e-16  3.893120e-16  1.260925e-17  5.400151e-17  6.820174e-18  1.497105e-17  5.946525e-18  5.707067e-19  8.312371e-20  2.397457e-19  1.269977e-19  2.411720e-19  2.149007e-19  2.547757e-18  2.587236e-20  1.119762e-19  8.548734e-05  8.361963e-05  2.779012e-03  2.183665e-03  1.652445e-02
  5.660700e+01  6.455112e-03  6.134371e-04  1.968784e-07  3.539667e-11  4.674473e-12  7.392802e-12  1.452507e-12  2.477318e-13  7.526193e-13  1.485397e-14  1.153403e-15  1.998359e-16  1.072975e-15  1.574090e-16  5.952839e-16  1.986319e-17  8.321821e-17  1.092842e-17  2.353631e-17  9.589809e-18  8.748934e-19  1.306319e-19  3.795646e-19  1.980239e-19  3.707284e-19  3.249738e-19  3.764523e-18  3.797849e-20  1.632962e-19  9.167521e-05  8.958405e-05  2.072819e-03  1.657877e-03  1.088781e-02
  7.126500e+01  5.891109e-03  6.151322e-04  2.050510e-07  2.815571e-11  5.826337e-12  1.116342e-11  2.172229e-12  3.816816e-13  1.134948e-12  2.289662e-14  1.778083e-15  3.103458e-16  1.639298e-15  2.418221e-16  9.040637e-16  3.107336e-17  1.274590e-16  1.739988e-17  3.677528e-17  1.537634e-17  1.334833e-18  2.042604e-19  5.979424e-19  3.073437e-19  5.674856e-19  4.894616e-19  5.542492e-18  5.555532e-20  2.373876e-19  9.653879e-05  9.421703e-05  1.520205e-03  1.230252e-03  7.069268e-03
  8.971600e+01  5.244415e-03  6.046414e-04  2.335058e-07  2.906211e-11  7.975996e-12  1.650205e-11  3.196999e-12  5.786015e-13  1.688369e-12  3.481143e-14  2.709083e-15  4.766192e-16  2.479778e-15  3.680214e-16  1.361607e-15  4.819583e-17  1.937502e-16  2.748570e-17  5.702679e-17  2.447880e-17  2.024591e-18  3.174000e-19  9.361602e-19  4.742765e-19  8.641407e-19  7.335457e-19  8.123955e-18  8.091587e-20  3.437486e-19  9.966117e-05  9.710842e-05  1.094054e-03  8.940783e-04  4.536294e-03
  1.129400e+02  4.423519e-03  5.868527e-04  2.647446e-07  3.275303e-11  1.036783e-11  2.224904e-11  4.319858e-12  8.020578e-13  2.311166e-12  4.851710e-14  3.789405e-15  6.733262e-16  3.462791e-15  5.181556e-16  1.901432e-15  6.916206e-17  2.731292e-16  4.011419e-17  8.218633e-17  3.605366e-17  2.873674e-18  4.607561e-19  1.366160e-18  6.858309e-19  1.239494e-18  1.035900e-18  1.128883e-17  1.120992e-19  4.755805e-19  9.998088e-05  9.659903e-05  7.713926e-04  6.379657e-04  2.884208e-03
  1.421900e+02  3.447222e-03  5.480727e-04  2.915478e-07  3.687257e-11  1.262038e-11  2.774296e-11  5.423975e-12  1.029387e-12  2.944087e-12  6.271380e-14  4.920896e-15  8.843381e-16  4.509199e-15  6.814511e-16  2.484962e-15  9.269082e-17  3.603378e-16  5.460196e-17  1.110324e-16  4.957785e-17  3.846370e-18  6.297185e-19  1.873306e-18  9.361936e-19  1.685873e-18  1.387699e-18  1.495978e-17  1.485312e-19  6.317422e-19  9.746964e-05  9.285794e-05  5.322560e-04  4.481029e-04  1.820372e-03
  1.790100e+02  2.461233e-03  4.882640e-04  3.190798e-07  4.163952e-11  1.509424e-11  3.395546e-11  6.708643e-12  1.301945e-12  3.703654e-12  8.003515e-14  6.319816e-15  1.148819e-15  5.815114e-15  8.876835e-16  3.220269e-15  1.231125e-16  4.717033e-16  7.369797e-17  1.487583e-16  6.764382e-17  5.114374e-18  8.544720e-19  2.550644e-18  1.269346e-18  2.278616e-18  1.848076e-18  1.971813e-17  1.957523e-19  8.349894e-19  9.285343e-05  8.726379e-05  3.594477e-04  3.107420e-04  1.142787e-03
  2.253600e+02  1.625258e-03  4.186438e-04  3.436598e-07  4.633946e-11  1.764093e-11  4.066418e-11  8.150734e-12  1.618171e-12  4.589664e-12  1.005846e-13  8.008225e-15  1.472659e-15  7.411317e-15  1.142930e-15  4.130308e-15  1.617293e-16  6.116175e-16  9.844679e-17  1.972712e-16  9.140719e-17  6.745131e-18  1.149185e-18  3.442705e-18  1.706723e-18  3.055848e-18  2.443342e-18  2.581752e-17  2.562815e-19  1.096801e-18  8.634671e-05  8.009570e-05  2.377787e-04  2.132851e-04  7.145369e-04
  2.837100e+02  1.011513e-03  3.468076e-04  3.617769e-07  5.035700e-11  2.005785e-11  4.747413e-11  9.694632e-12  1.969665e-12  5.585494e-12  1.240927e-13  9.983265e-15  1.857316e-15  9.310494e-15  1.450674e-15  5.230648e-15  2.095968e-16  7.837289e-16  1.298307e-16  2.583085e-16  1.220481e-16  8.806009e-18  1.528536e-18  4.596449e-18  2.270981e-18  4.058468e-18  3.201117e-18  3.352358e-17  3.327626e-19  1.429569e-18  7.829290e-05  7.173159e-05  1.543137e-04  1.452132e-04  4.454298e-04
  3.571700e+02  6.068222e-04  2.791284e-04  3.702623e-07  5.311642e-11  2.209069e-11  5.380167e-11  1.124312e-11  2.338403e-12  6.650266e-12  1.497139e-13  1.219947e-14  2.296156e-15  1.149125e-14  1.809105e-15  6.520763e-15  2.671052e-16  9.896453e-16  1.685068e-16  3.329318e-16  1.605378e-16  1.135109e-17  2.005072e-18  6.053478e-18  2.982371e-18  5.324299e-18  4.146164e-18  4.307558e-17  4.275898e-19  1.845141e-18  6.913183e-05  6.261102e-05  9.845457e-05  9.824848e-05  2.770537e-04
  4.496500e+02  3.591417e-04  2.197195e-04  3.666739e-07  5.411291e-11  2.345841e-11  5.890422e-11  1.265401e-11  2.694755e-12  7.711890e-12  1.758308e-13  1.454863e-14  2.770022e-15  1.387792e-14  2.207533e-15  7.971941e-15  3.333622e-16  1.226996e-15  2.143853e-16  4.207323e-16  2.072319e-16  1.439865e-17  2.584515e-18  7.835856e-18  3.852097e-18  6.877125e-18  5.292843e-18  5.461739e-17  5.422344e-19  2.352049e-18  5.936177e-05  5.319734e-05  6.190171e-05  6.615580e-05  1.720451e-04
  5.660800e+02  2.138314e-04  1.701541e-04  3.497979e-07  5.299712e-11  2.390192e-11  6.197921e-11  1.374915e-11  2.997969e-12  8.665078e-12  1.999650e-13  1.684396e-14  3.243320e-15  1.632079e-14  2.622619e-15  9.513539e-15  4.054469e-16  1.487002e-15  2.660614e-16  5.187863e-16  2.612771e-16  1.789861e-17  3.258761e-18  9.924459e-18  4.872126e-18  8.709484e-18  6.633550e-18  6.809142e-17  6.762125e-19  2.951104e-18  4.949576e-05  4.393901e-05  3.844487e-05  4.438445e-05  1.067078e-04
  7.126500e+02  1.294851e-04  1.301120e-04  3.201131e-07  4.967614e-11  2.324962e-11  6.233464e-11  1.434107e-11  3.200760e-12  9.379011e-12  2.189130e-13  1.881902e-14  3.662774e-15  1.858469e-14  3.015734e-15  1.102111e-14  4.777009e-16  1.751963e-15  3.201797e-16  6.205190e-16  3.198675e-16  2.169073e-17  3.996744e-18  1.223006e-17  6.001392e-18  1.075855e-17  8.122696e-18  8.308955e-17  8.256292e-19  3.628873e-18  4.001839e-05  3.523586e-05  2.363954e-05  2.969754e-05  6.612762e-05
  8.971600e+02  7.979357e-05  9.826388e-05  2.799875e-07  4.438517e-11  2.148289e-11  5.960359e-11  1.427827e-11  3.259257e-12  9.719927e-12  2.292546e-13  2.015735e-14  3.962460e-15  2.036182e-14  3.334310e-15  1.231570e-14  5.415351e-16  1.994063e-15  3.710405e-16  7.150627e-16  3.776249e-16  2.546755e-17  4.736171e-18  1.456584e-17  7.152317e-18  1.288103e-17  9.660170e-18  9.869400e-17  9.816172e-19  4.350186e-18  3.133872e-05  2.740514e-05  1.442029e-05  1.983061e-05  4.095486e-05
  1.129400e+03  4.973670e-05  7.246174e-05  2.270270e-07  3.637944e-11  1.789535e-11  5.097531e-11  1.266585e-11  2.925543e-12  8.901151e-12  2.107660e-13  1.886308e-14  3.720290e-15  1.946045e-14  3.195976e-15  1.195939e-14  5.266453e-16  1.960994e-15  3.654635e-16  7.031218e-16  3.765384e-16  2.558949e-17  4.750539e-18  1.465375e-17  7.214670e-18  1.307361e-17  9.820328e-18  1.007646e-16  1.003867e-18  4.476553e-18  2.375373e-05  2.065894e-05  8.741912e-06  1.322279e-05  2.535489e-05
  1.421900e+03  3.111480e-05  5.158551e-05  1.727331e-07  2.776669e-11  1.368585e-11  3.981739e-11  1.023699e-11  2.371233e-12  7.375741e-12  1.743304e-13  1.581850e-14  3.112951e-15  1.663402e-14  2.725691e-15  1.034887e-14  4.515020e-16  1.709315e-15  3.147113e-16  6.064741e-16  3.263526e-16  2.258515e-17  4.147864e-18  1.280914e-17  6.332774e-18  1.155715e-17  8.754779e-18  9.061308e-17  9.046931e-19  4.051135e-18  1.742085e-05  1.508902e-05  5.272485e-06  8.805345e-06  1.568855e-05
  1.790100e+03  1.943328e-05  3.462207e-05  1.267264e-07  2.042574e-11  1.006007e-11  2.997221e-11  8.007760e-12  1.858766e-12  5.929959e-12  1.397585e-13  1.288372e-14  2.528603e-15  1.383977e-14  2.261896e-15  8.732591e-15  3.767511e-16  1.454102e-15  2.638759e-16  5.095332e-16  2.756531e-16  1.948849e-17  3.533959e-18  1.092727e-17  5.428812e-18  9.989554e-18  7.642662e-18  7.991057e-17  7.998053e-19  3.599045e-18  1.237054e-05  1.068447e-05  3.168206e-06  5.859118e-06  9.705693e-06
  2.253600e+03  1.208246e-05  2.041430e-05  8.964185e-08  1.447638e-11  7.100171e-12  2.171032e-11  6.051569e-12  1.406053e-12  4.615548e-12  1.083277e-13  1.016555e-14  1.988567e-15  1.117771e-14  1.821216e-15  7.165456e-15  3.050404e-16  1.203698e-15  2.147218e-16  4.156422e-16  2.261350e-16  1.639080e-17  2.928376e-18  9.067485e-18  4.530407e-18  8.415823e-18  6.513452e-18  6.891181e-17  6.916206e-19  3.129921e-18  8.515471e-06  7.342514e-06  1.898358e-06  3.896433e-06  6.003610e-06
  2.837100e+03  7.471235e-06  1.006666e-05  6.118691e-08  9.890664e-12  4.811549e-12  1.512532e-11  4.413680e-12  1.024909e-12  3.472497e-12  8.103432e-14  7.754630e-15  1.510856e-15  8.742961e-15  1.419360e-15  5.703229e-15  2.389831e-16  9.669826e-16  1.690523e-16  3.282280e-16  1.796010e-16  1.339708e-17  2.352620e-18  7.295558e-18  3.668782e-18  6.888747e-18  5.403145e-18  5.794350e-17  5.832928e-19  2.656748e-18  5.692527e-06  4.904992e-06  1.134997e-06  2.590054e-06  3.713188e-06
  3.571700e+03  4.595500e-06  5.114535e-06  4.036661e-08  6.524045e-12  3.134205e-12  1.014071e-11  3.106385e-12  7.195470e-13  2.523354e-12  5.844490e-14  5.711875e-15  1.107440e-15  6.611647e-15  1.068777e-15  4.394699e-15  1.807694e-16  7.521848e-16  1.284471e-16  2.503086e-16  1.377106e-16  1.061362e-17  1.827348e-18  5.675257e-18  2.874907e-18  5.462925e-18  4.350594e-18  4.737584e-17  4.784541e-19  2.194925e-18  3.703945e-06  3.191816e-06  6.774633e-07  1.721080e-06  2.296341e-06
  4.496500e+03  2.813593e-06  3.083199e-06  2.579991e-08  4.164010e-12  1.966519e-12  6.552679e-12  2.111437e-12  4.867847e-13  1.771306e-12  4.064143e-14  4.060795e-15  7.827235e-16  4.829705e-15  7.768147e-16  3.274428e-15  1.318276e-16  5.656502e-16  9.401299e-17  1.840207e-16  1.017204e-16  8.132923e-18  1.369227e-18  4.258684e-18  2.174918e-18  4.187057e-18  3.392372e-18  3.757781e-17  3.807873e-19  1.760573e-18  2.351939e-06  2.028143e-06  4.038641e-07  1.143373e-06  1.420034e-06
  5.660800e+03  1.715896e-06  1.947206e-06  1.601972e-08  2.578747e-12  1.191806e-12  4.090273e-12  1.388226e-12  3.177740e-13  1.202298e-12  2.727267e-14  2.787809e-15  5.336441e-16  3.407813e-15  5.449153e-16  2.358043e-15  9.263258e-17  4.108999e-16  6.621910e-17  1.303048e-16  7.228401e-17  6.019203e-18  9.882783e-19  3.077897e-18  1.585932e-18  3.096200e-18  2.557155e-18  2.886296e-17  2.934887e-19  1.368259e-18  1.461438e-06  1.261636e-06  2.405294e-07  7.594333e-07  8.780768e-07
  7.126500e+03  1.043140e-06  1.209029e-06  9.693584e-09  1.554443e-12  7.000022e-13  2.473698e-12  8.849215e-13  2.006155e-13  7.905155e-13  1.769298e-14  1.850662e-15  3.514117e-16  2.324659e-15  3.692122e-16  1.642030e-15  6.274511e-17  2.883573e-16  4.488706e-17  8.887905e-17  4.939874e-17  4.300283e-18  6.867640e-19  2.141197e-18  1.113910e-18  2.206987e-18  1.861682e-18  2.144470e-17  2.188088e-19  1.028912e-18  8.911412e-07  7.703629e-07  1.431544e-07  5.043617e-07  5.429517e-07
  8.971700e+03  6.325110e-07  7.325772e-07  5.734141e-09  9.149652e-13  3.998601e-13  1.454149e-12  5.484010e-13  1.228185e-13  5.046680e-13  1.112338e-14  1.190384e-15  2.239623e-16  1.535601e-15  2.420177e-16  1.107035e-15  4.102133e-17  1.956730e-16  2.930978e-17  5.845424e-17  3.248521e-17  2.966507e-18  4.596563e-19  1.434225e-18  7.537586e-19  1.516405e-18  1.308895e-18  1.540789e-17  1.577392e-19  7.482148e-19  5.346465e-07  4.628809e-07  8.515526e-08  3.349284e-07  3.357214e-07
  1.129400e+04  3.827739e-07  4.337495e-07  3.322479e-09  5.267839e-13  2.224366e-13  8.313947e-13  3.302849e-13  7.284523e-14  3.123468e-13  6.764407e-15  7.398544e-16  1.377084e-16  9.785388e-16  1.528311e-16  7.190811e-16  2.574165e-17  1.276199e-16  1.830795e-17  3.682474e-17  2.038856e-17  1.959830e-18  2.937832e-19  9.167555e-19  4.869469e-19  9.947002e-19  8.803894e-19  1.060302e-17  1.088771e-19  5.206013e-19  3.164211e-07  2.743707e-07  5.064110e-08  2.224210e-07  2.076071e-07
  1.421900e+04  2.311983e-07  2.518036e-07  1.891778e-09  2.977228e-13  1.210348e-13  4.644671e-13  1.942336e-13  4.207801e-14  1.883696e-13  4.000880e-15  4.468035e-16  8.216619e-17  6.049685e-16  9.352646e-17  4.526248e-16  1.560343e-17  8.048338e-17  1.101346e-17  2.236784e-17  1.229763e-17  1.247789e-18  1.805204e-19  5.630255e-19  3.023538e-19  6.270408e-19  5.700672e-19  7.030248e-18  7.238345e-20  3.486457e-19  1.850685e-07  1.607163e-07  3.009933e-08  1.476695e-07  1.283509e-07
  1.790100e+04  1.394681e-07  1.439453e-07  1.062636e-09  1.659375e-13  6.479288e-14  2.551293e-13  1.122726e-13  2.384969e-14  1.115230e-13  2.320213e-15  2.644224e-16  4.800424e-17  3.661917e-16  5.599744e-17  2.787662e-16  9.234622e-18  4.959641e-17  6.456559e-18  1.325097e-17  7.219132e-18  7.747400e-19  1.079983e-19  3.365370e-19  1.827677e-19  3.848076e-19  3.597811e-19  4.546253e-18  4.692270e-20  2.275884e-19  1.072140e-07  9.323920e-08  1.788724e-08  9.804193e-08  7.935577e-08
  2.253600e+04  8.404696e-08  8.122718e-08  5.904067e-10  9.141102e-14  3.421095e-14  1.381418e-13  6.394284e-14  1.329880e-14  6.497611e-14  1.322714e-15  1.537351e-16  2.753140e-17  2.175541e-16  3.288450e-17  1.683840e-16  5.349855e-18  2.993382e-17  3.698201e-18  7.675542e-18  4.134984e-18  4.701283e-19  6.305749e-20  1.962453e-19  1.078034e-19  2.304002e-19  2.217673e-19  2.872726e-18  2.971519e-20  1.450650e-19  6.162286e-08  5.366118e-08  1.062863e-08  6.509326e-08  4.906518e-08
  2.837100e+04  5.060646e-08  4.534145e-08  3.249953e-10  4.986682e-14  1.785626e-14  7.389650e-14  3.596112e-14  7.312651e-15  3.733843e-14  7.430338e-16  8.801685e-17  1.553797e-17  1.271558e-16  1.898682e-17  9.998323e-17  3.041504e-18  1.773638e-17  2.075041e-18  4.358297e-18  2.316994e-18  2.794672e-19  3.602260e-20  1.119226e-19  6.219816e-20  1.349085e-19  1.338040e-19  1.777456e-18  1.842178e-20  9.046777e-20  3.518897e-08  3.067902e-08  6.314821e-09  4.321695e-08  3.033680e-08
  3.571700e+04  3.045041e-08  2.508312e-08  1.775249e-10  2.698411e-14  9.230895e-15  3.913046e-14  2.001029e-14  3.973745e-15  2.120627e-14  4.121972e-16  4.973124e-17  8.648923e-18  7.328007e-17  1.080307e-17  5.849109e-17  1.701061e-18  1.034096e-17  1.143468e-18  2.431961e-18  1.273429e-18  1.631264e-19  2.018520e-20  6.258865e-20  3.519004e-20  7.744156e-20  7.920601e-20  1.079254e-18  1.120473e-20  5.532023e-20  1.998735e-08  1.744416e-08  3.751446e-09  2.869201e-08  1.875683e-08
  4.496500e+04  1.831267e-08  1.377404e-08  9.636215e-11  1.450510e-14  4.734375e-15  2.054743e-14  1.103618e-14  2.138090e-15  1.192587e-14  2.262659e-16  2.778699e-17  4.758201e-18  4.172748e-17  6.070281e-18  3.378379e-17  9.380896e-19  5.945845e-18  6.203762e-19  1.336811e-18  6.882282e-19  9.371503e-20  1.112229e-20  3.440531e-20  1.957202e-20  4.368685e-20  4.610797e-20  6.445275e-19  6.701417e-21  3.324347e-20  1.130389e-08  9.874774e-09  2.228475e-09  1.904865e-08  1.159710e-08
