             1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22
 *****************  New condition ***********************************************************************************************
W-index= 11.1 Rc(GV)= 1.3758 depth(g/cm2)= 231.465 g= 10
 Particle name = neutro
 E(MeV/n) /cos            -1          -0.9          -0.8          -0.7          -0.6          -0.5          -0.4          -0.3          -0.2          -0.1             0           0.1           0.2           0.3           0.4           0.5           0.6           0.7           0.8           0.9             1 (/(MeV/n)/cm2/s/sr)
  8.971600e+04  2.750734e-12  2.565938e-12  2.374194e-12  2.174307e-12  1.964669e-12  1.743018e-12  1.505973e-12  1.248030e-12  9.589028e-13  6.136520e-13  9.673219e-11  2.141255e-10  2.563643e-10  2.948051e-10  3.337502e-10  3.730753e-10  3.987673e-10  3.754983e-10  3.522293e-10  3.289602e-10  3.056912e-10
  1.129400e+05  1.520132e-12  1.418031e-12  1.312088e-12  1.201640e-12  1.085798e-12  9.633097e-13  8.323040e-13  6.897335e-13  5.299038e-13  3.390020e-13  5.569319e-11  1.224580e-10  1.448737e-10  1.657740e-10  1.871010e-10  2.087513e-10  2.196326e-10  2.077240e-10  1.958154e-10  1.839067e-10  1.719981e-10
  1.421900e+05  8.494655e-13  7.924106e-13  7.332083e-13  6.714889e-13  6.067553e-13  5.383075e-13  4.651001e-13  3.854303e-13  2.961157e-13  1.894378e-13  3.112193e-11  6.843081e-11  8.095696e-11  9.263626e-11  1.045540e-10  1.166524e-10  1.227330e-10  1.160783e-10  1.094237e-10  1.027690e-10  9.611433e-11
  1.790100e+05  4.741619e-13  4.423145e-13  4.092684e-13  3.748174e-13  3.386838e-13  3.004770e-13  2.596135e-13  2.151427e-13  1.652884e-13  1.057420e-13  1.737191e-11  3.819729e-11  4.518924e-11  5.170850e-11  5.836084e-11  6.511403e-11  6.850814e-11  6.479358e-11  6.107903e-11  5.736447e-11  5.364992e-11
  2.253600e+05  2.644329e-13  2.466721e-13  2.282428e-13  2.090300e-13  1.888788e-13  1.675715e-13  1.447825e-13  1.199818e-13  9.217882e-14  5.897071e-14  9.688047e-12  2.130205e-11  2.520135e-11  2.883704e-11  3.254695e-11  3.631310e-11  3.820595e-11  3.613439e-11  3.406284e-11  3.199129e-11  2.991974e-11
  2.837100e+05  1.473591e-13  1.374616e-13  1.271916e-13  1.164850e-13  1.052555e-13  9.338164e-14  8.068216e-14  6.686161e-14  5.136799e-14  3.286229e-14  5.398805e-12  1.187087e-11  1.404382e-11  1.606986e-11  1.813726e-11  2.023600e-11  2.129082e-11  2.013642e-11  1.898201e-11  1.782761e-11  1.667321e-11
  3.571700e+05  7.641963e-14  7.128686e-14  6.596090e-14  6.040850e-14  5.458493e-14  4.842723e-14  4.184135e-14  3.467408e-14  2.663917e-14  1.704221e-14  2.799792e-12  6.156173e-12  7.283051e-12  8.333745e-12  9.405890e-12  1.049429e-11  1.104131e-11  1.044264e-11  9.843973e-12  9.245306e-12  8.646640e-12
  4.496500e+05  3.880756e-14  3.620102e-14  3.349638e-14  3.067675e-14  2.771942e-14  2.459240e-14  2.124795e-14  1.760826e-14  1.352795e-14  8.654406e-15  1.421796e-12  3.126239e-12  3.698492e-12  4.232058e-12  4.776516e-12  5.329227e-12  5.607017e-12  5.303001e-12  4.998984e-12  4.694968e-12  4.390952e-12
  5.660800e+05  1.969792e-14  1.837490e-14  1.700208e-14  1.557089e-14  1.406981e-14  1.248260e-14  1.078502e-14  8.937589e-15  6.866511e-15  4.392799e-15  7.216742e-13  1.586815e-12  1.877279e-12  2.148106e-12  2.424461e-12  2.705006e-12  2.846007e-12  2.691694e-12  2.537382e-12  2.383070e-12  2.228757e-12
  7.126400e+05  9.995372e-15  9.324027e-15  8.627412e-15  7.901182e-15  7.139483e-15  6.334081e-15  5.472675e-15  4.535227e-15  3.484293e-15  2.229051e-15  3.662012e-13  8.052020e-13  9.525930e-13  1.090019e-12  1.230251e-12  1.372609e-12  1.444157e-12  1.365854e-12  1.287551e-12  1.209248e-12  1.130945e-12
  8.971600e+05  5.070260e-15  4.729713e-15  4.376348e-15  4.007960e-15  3.621580e-15  3.213031e-15  2.776073e-15  2.300543e-15  1.767445e-15  1.130710e-15  1.857595e-13  4.084474e-13  4.832131e-13  5.529241e-13  6.240583e-13  6.962707e-13  7.325643e-13  6.928442e-13  6.531241e-13  6.134040e-13  5.736839e-13
 Particle name = mumins
 E(MeV/n) /cos            -1          -0.9          -0.8          -0.7          -0.6          -0.5          -0.4          -0.3          -0.2          -0.1             0           0.1           0.2           0.3           0.4           0.5           0.6           0.7           0.8           0.9             1 (/(MeV/n)/cm2/s/sr)
  1.129400e-02  2.233406e-08  2.359261e-08  2.491651e-08  2.631814e-08  2.781444e-08  2.942968e-08  3.120088e-08  3.318993e-08  3.551640e-08  3.848480e-08  3.971257e-08  4.185615e-08  4.749237e-08  5.292847e-08  5.824147e-08  6.346625e-08  6.862266e-08  7.372353e-08  7.877775e-08  8.379187e-08  8.877090e-08
  1.421900e-02  2.080067e-08  2.197282e-08  2.320582e-08  2.451122e-08  2.590479e-08  2.740913e-08  2.905872e-08  3.091122e-08  3.307796e-08  3.584255e-08  3.698603e-08  3.898244e-08  4.423169e-08  4.929457e-08  5.424279e-08  5.910885e-08  6.391125e-08  6.866190e-08  7.336912e-08  7.803899e-08  8.267617e-08
  1.790100e-02  2.056024e-08  2.171884e-08  2.293759e-08  2.422790e-08  2.560536e-08  2.709231e-08  2.872284e-08  3.055392e-08  3.269562e-08  3.542826e-08  3.655852e-08  3.853185e-08  4.372043e-08  4.872478e-08  5.361582e-08  5.842563e-08  6.317251e-08  6.786826e-08  7.252106e-08  7.713696e-08  8.172054e-08
  2.253600e-02  2.142337e-08  2.263060e-08  2.390052e-08  2.524499e-08  2.668028e-08  2.822966e-08  2.992864e-08  3.183659e-08  3.406819e-08  3.691555e-08  3.809326e-08  4.014943e-08  4.555583e-08  5.077027e-08  5.586663e-08  6.087836e-08  6.582452e-08  7.071740e-08  7.556553e-08  8.037520e-08  8.515120e-08
  2.837100e-02  2.328439e-08  2.459649e-08  2.597672e-08  2.743799e-08  2.899796e-08  3.068193e-08  3.252849e-08  3.460218e-08  3.702764e-08  4.012235e-08  4.140237e-08  4.363715e-08  4.951320e-08  5.518061e-08  6.071968e-08  6.616677e-08  7.154260e-08  7.686051e-08  8.212979e-08  8.735727e-08  9.254815e-08
  3.571700e-02  2.610422e-08  2.757522e-08  2.912260e-08  3.076083e-08  3.250972e-08  3.439763e-08  3.646782e-08  3.879264e-08  4.151183e-08  4.498132e-08  4.641635e-08  4.892178e-08  5.550943e-08  6.186319e-08  6.807307e-08  7.417982e-08  8.020668e-08  8.616861e-08  9.207602e-08  9.793657e-08  1.037561e-07
  4.496500e-02  2.989883e-08  3.158366e-08  3.335597e-08  3.523235e-08  3.723546e-08  3.939780e-08  4.176892e-08  4.443169e-08  4.754615e-08  5.151997e-08  5.316361e-08  5.603323e-08  6.357850e-08  7.085586e-08  7.796843e-08  8.496288e-08  9.186583e-08  9.869441e-08  1.054605e-07  1.121730e-07  1.188385e-07
  5.660700e-02  3.473244e-08  3.668965e-08  3.874849e-08  4.092821e-08  4.325516e-08  4.576707e-08  4.852153e-08  5.161477e-08  5.523274e-08  5.984899e-08  6.175835e-08  6.509189e-08  7.385696e-08  8.231083e-08  9.057325e-08  9.869847e-08  1.067174e-07  1.146499e-07  1.225099e-07  1.303075e-07  1.380506e-07
  7.126400e-02  4.071494e-08  4.300928e-08  4.542274e-08  4.797790e-08  5.070566e-08  5.365024e-08  5.687913e-08  6.050517e-08  6.474632e-08  7.015770e-08  7.239594e-08  7.630366e-08  8.657848e-08  9.648848e-08  1.061741e-07  1.156988e-07  1.250990e-07  1.343978e-07  1.436117e-07  1.527524e-07  1.618292e-07
  8.971700e-02  4.800036e-08  5.070523e-08  5.355055e-08  5.656293e-08  5.977879e-08  6.325026e-08  6.705692e-08  7.133180e-08  7.633184e-08  8.271152e-08  8.535026e-08  8.995722e-08  1.020706e-07  1.137539e-07  1.251726e-07  1.364016e-07  1.474838e-07  1.584466e-07  1.693091e-07  1.800855e-07  1.907864e-07
  1.129400e-01  5.678540e-08  5.998533e-08  6.335140e-08  6.691510e-08  7.071952e-08  7.482634e-08  7.932971e-08  8.438697e-08  9.030212e-08  9.784941e-08  1.009711e-07  1.064212e-07  1.207516e-07  1.345731e-07  1.480817e-07  1.613659e-07  1.744764e-07  1.874456e-07  2.002962e-07  2.130448e-07  2.257042e-07
  1.421900e-01  6.732728e-08  7.112125e-08  7.511221e-08  7.933750e-08  8.384818e-08  8.871741e-08  9.405680e-08  1.000529e-07  1.070662e-07  1.160146e-07  1.197158e-07  1.261777e-07  1.431684e-07  1.595558e-07  1.755722e-07  1.913225e-07  2.068669e-07  2.222437e-07  2.374799e-07  2.525953e-07  2.676048e-07
  1.790100e-01  7.992571e-08  8.442961e-08  8.916737e-08  9.418330e-08  9.953804e-08  1.053184e-07  1.116569e-07  1.187750e-07  1.271006e-07  1.377235e-07  1.421173e-07  1.497884e-07  1.699584e-07  1.894123e-07  2.084256e-07  2.271232e-07  2.455762e-07  2.638304e-07  2.819177e-07  2.998615e-07  3.176797e-07
  2.253600e-01  9.494862e-08  1.002991e-07  1.059274e-07  1.118861e-07  1.182473e-07  1.251142e-07  1.326441e-07  1.411001e-07  1.509906e-07  1.636101e-07  1.688298e-07  1.779427e-07  2.019039e-07  2.250144e-07  2.476015e-07  2.698136e-07  2.917350e-07  3.134203e-07  3.349073e-07  3.562238e-07  3.773910e-07
  2.837100e-01  1.128367e-07  1.191952e-07  1.258838e-07  1.329652e-07  1.405248e-07  1.486854e-07  1.576339e-07  1.676830e-07  1.794369e-07  1.944339e-07  2.006369e-07  2.114667e-07  2.399422e-07  2.674066e-07  2.942491e-07  3.206458e-07  3.466972e-07  3.724679e-07  3.980030e-07  4.233355e-07  4.484906e-07
  3.571700e-01  1.341138e-07  1.416712e-07  1.496211e-07  1.580378e-07  1.670229e-07  1.767222e-07  1.873581e-07  1.993022e-07  2.132724e-07  2.310973e-07  2.384700e-07  2.513419e-07  2.851869e-07  3.178301e-07  3.497342e-07  3.811084e-07  4.120722e-07  4.427023e-07  4.730524e-07  5.031617e-07  5.330603e-07
  4.496500e-01  1.593979e-07  1.683802e-07  1.778288e-07  1.878322e-07  1.985113e-07  2.100393e-07  2.226803e-07  2.368762e-07  2.534802e-07  2.746656e-07  2.834282e-07  2.987269e-07  3.389525e-07  3.777499e-07  4.156687e-07  4.529579e-07  4.897592e-07  5.261640e-07  5.622359e-07  5.980217e-07  6.335569e-07
  5.660800e-01  1.894193e-07  2.000933e-07  2.113215e-07  2.232090e-07  2.358994e-07  2.495986e-07  2.646205e-07  2.814900e-07  3.012212e-07  3.263967e-07  3.368097e-07  3.549898e-07  4.027916e-07  4.488962e-07  4.939567e-07  5.382690e-07  5.820016e-07  6.252630e-07  6.681288e-07  7.106545e-07  7.528825e-07
  7.126400e-01  2.250276e-07  2.377082e-07  2.510472e-07  2.651693e-07  2.802454e-07  2.965198e-07  3.143656e-07  3.344064e-07  3.578468e-07  3.877550e-07  4.001255e-07  4.217231e-07  4.785111e-07  5.332827e-07  5.868141e-07  6.394565e-07  6.914101e-07  7.428041e-07  7.937281e-07  8.442481e-07  8.944144e-07
  8.971700e-01  2.672283e-07  2.822870e-07  2.981275e-07  3.148980e-07  3.328014e-07  3.521278e-07  3.733204e-07  3.971195e-07  4.249558e-07  4.604728e-07  4.751633e-07  5.008113e-07  5.682490e-07  6.332922e-07  6.968626e-07  7.593773e-07  8.210742e-07  8.821064e-07  9.425804e-07  1.002575e-06  1.062149e-06
  1.129400e+00  3.171566e-07  3.350288e-07  3.538289e-07  3.737328e-07  3.949812e-07  4.179185e-07  4.430706e-07  4.713163e-07  5.043535e-07  5.465065e-07  5.639416e-07  5.943816e-07  6.744192e-07  7.516150e-07  8.270627e-07  9.012575e-07  9.744817e-07  1.046917e-06  1.118690e-06  1.189893e-06  1.260598e-06
  1.421900e+00  3.761844e-07  3.973828e-07  4.196819e-07  4.432903e-07  4.684933e-07  4.956996e-07  5.255329e-07  5.590356e-07  5.982215e-07  6.482197e-07  6.688998e-07  7.050052e-07  7.999390e-07  8.915021e-07  9.809918e-07  1.068995e-06  1.155848e-06  1.241764e-06  1.326895e-06  1.411351e-06  1.495215e-06
  1.790100e+00  4.457947e-07  4.709158e-07  4.973412e-07  5.253181e-07  5.551848e-07  5.874254e-07  6.227792e-07  6.624813e-07  7.089183e-07  7.681684e-07  7.926752e-07  8.354616e-07  9.479623e-07  1.056469e-06  1.162518e-06  1.266806e-06  1.369730e-06  1.471544e-06  1.572428e-06  1.672512e-06  1.771894e-06
  2.253600e+00  5.276883e-07  5.574242e-07  5.887040e-07  6.218204e-07  6.571736e-07  6.953369e-07  7.371853e-07  7.841807e-07  8.391483e-07  9.092828e-07  9.382916e-07  9.889380e-07  1.122105e-06  1.250544e-06  1.376075e-06  1.499521e-06  1.621352e-06  1.741871e-06  1.861287e-06  1.979756e-06  2.097396e-06
  2.837100e+00  6.237447e-07  6.588935e-07  6.958672e-07  7.350118e-07  7.768005e-07  8.219108e-07  8.713769e-07  9.269271e-07  9.919006e-07  1.074802e-06  1.109091e-06  1.168957e-06  1.326365e-06  1.478184e-06  1.626565e-06  1.772483e-06  1.916491e-06  2.058948e-06  2.200102e-06  2.340136e-06  2.479190e-06
  3.571700e+00  7.359849e-07  7.774585e-07  8.210855e-07  8.672741e-07  9.165824e-07  9.698101e-07  1.028177e-06  1.093724e-06  1.170389e-06  1.268208e-06  1.308667e-06  1.379305e-06  1.565039e-06  1.744177e-06  1.919259e-06  2.091433e-06  2.261355e-06  2.429446e-06  2.596001e-06  2.761233e-06  2.925310e-06
  4.496500e+00  8.664958e-07  9.153238e-07  9.666871e-07  1.021066e-06  1.079118e-06  1.141785e-06  1.210502e-06  1.287672e-06  1.377932e-06  1.493097e-06  1.540731e-06  1.623895e-06  1.842564e-06  2.053469e-06  2.259598e-06  2.462303e-06  2.662357e-06  2.860256e-06  3.056345e-06  3.250878e-06  3.444050e-06
  5.660700e+00  1.017319e-06  1.074646e-06  1.134950e-06  1.198795e-06  1.266951e-06  1.340526e-06  1.421204e-06  1.511806e-06  1.617777e-06  1.752987e-06  1.808913e-06  1.906553e-06  2.163284e-06  2.410899e-06  2.652907e-06  2.890896e-06  3.125771e-06  3.358116e-06  3.588337e-06  3.816731e-06  4.043526e-06
  7.126500e+00  1.190304e-06  1.257379e-06  1.327937e-06  1.402637e-06  1.482383e-06  1.568468e-06  1.662865e-06  1.768873e-06  1.892863e-06  2.051065e-06  2.116500e-06  2.230743e-06  2.531128e-06  2.820847e-06  3.104006e-06  3.382463e-06  3.657276e-06  3.929129e-06  4.198496e-06  4.465726e-06  4.731086e-06
  8.971700e+00  1.386754e-06  1.464900e-06  1.547102e-06  1.634132e-06  1.727039e-06  1.827332e-06  1.937308e-06  2.060811e-06  2.205265e-06  2.389577e-06  2.465812e-06  2.598909e-06  2.948871e-06  3.286406e-06  3.616298e-06  3.940712e-06  4.260881e-06  4.577602e-06  4.891426e-06  5.202760e-06  5.511915e-06
  1.129500e+01  1.577779e-06  1.670772e-06  1.768507e-06  1.871874e-06  1.982091e-06  2.100900e-06  2.230954e-06  2.376675e-06  2.546586e-06  2.762293e-06  2.846077e-06  2.997358e-06  3.409022e-06  3.807534e-06  4.197885e-06  4.582351e-06  4.962234e-06  5.338378e-06  5.711372e-06  6.081650e-06  6.449544e-06
  1.421900e+01  1.735456e-06  1.851087e-06  1.972162e-06  2.099676e-06  2.234983e-06  2.380009e-06  2.537669e-06  2.712786e-06  2.914556e-06  3.165950e-06  3.245866e-06  3.410927e-06  3.900460e-06  4.378122e-06  4.848309e-06  5.313052e-06  5.773523e-06  6.230488e-06  6.684481e-06  7.135902e-06  7.585055e-06
  1.790100e+01  1.866133e-06  2.010031e-06  2.159980e-06  2.317051e-06  2.482687e-06  2.658929e-06  2.848844e-06  3.057451e-06  3.294207e-06  3.582285e-06  3.656693e-06  3.841737e-06  4.423862e-06  4.997156e-06  5.564819e-06  6.128346e-06  6.688608e-06  7.246175e-06  7.801449e-06  8.354730e-06  8.906249e-06
  2.253600e+01  1.958251e-06  2.129521e-06  2.307519e-06  2.493413e-06  2.688769e-06  2.895798e-06  3.117801e-06  3.360160e-06  3.632932e-06  3.960516e-06  4.051676e-06  4.283443e-06  4.977092e-06  5.667531e-06  6.355904e-06  7.042751e-06  7.728387e-06  8.413020e-06  9.096797e-06  9.779829e-06  1.046220e-05
  2.837100e+01  1.992864e-06  2.189981e-06  2.394554e-06  2.607862e-06  2.831620e-06  3.068239e-06  3.321316e-06  3.596693e-06  3.905251e-06  4.273224e-06  4.402613e-06  4.709217e-06  5.535495e-06  6.367911e-06  7.204349e-06  8.043798e-06  8.885658e-06  9.729529e-06  1.057513e-05  1.142224e-05  1.200464e-05
  3.571700e+01  1.952438e-06  2.173284e-06  2.402246e-06  2.640703e-06  2.890505e-06  3.154250e-06  3.435801e-06  3.741424e-06  4.082757e-06  4.487737e-06  4.673104e-06  5.081980e-06  6.062644e-06  7.063912e-06  8.078824e-06  9.104016e-06  1.013748e-05  1.117789e-05  1.222427e-05  1.327591e-05  1.416864e-05
  4.496500e+01  1.826901e-06  2.067191e-06  2.316089e-06  2.575047e-06  2.846011e-06  3.131711e-06  3.436204e-06  3.766055e-06  4.133428e-06  4.567434e-06  4.823414e-06  5.360383e-06  6.515679e-06  7.712655e-06  8.937567e-06  1.018370e-05  1.144702e-05  1.272483e-05  1.401517e-05  1.531658e-05  1.657099e-05
  5.660700e+01  1.617377e-06  1.870179e-06  2.131823e-06  2.403791e-06  2.688070e-06  2.987443e-06  3.306038e-06  3.650529e-06  4.033257e-06  4.483671e-06  4.818403e-06  5.502370e-06  6.847073e-06  8.262402e-06  9.725688e-06  1.122572e-05  1.275573e-05  1.431112e-05  1.588860e-05  1.748564e-05  1.911991e-05
  7.126500e+01  1.339144e-06  1.594845e-06  1.859313e-06  2.134013e-06  2.420903e-06  2.722727e-06  3.043552e-06  3.389943e-06  3.774026e-06  4.224676e-06  4.636409e-06  5.473044e-06  7.011410e-06  8.657683e-06  1.037824e-05  1.215626e-05  1.398147e-05  1.584689e-05  1.774745e-05  1.967927e-05  2.166554e-05
  8.971600e+01  1.021217e-06  1.268055e-06  1.523296e-06  1.788342e-06  2.065071e-06  2.356107e-06  2.665343e-06  2.999065e-06  3.368874e-06  3.802404e-06  4.277102e-06  5.253143e-06  6.974030e-06  8.847450e-06  1.082738e-05  1.289051e-05  1.502247e-05  1.721342e-05  1.945619e-05  2.174528e-05  2.401438e-05
  1.129400e+02  6.906658e-07  9.142666e-07  1.145519e-06  1.385702e-06  1.636529e-06  1.900395e-06  2.180859e-06  2.483665e-06  2.819428e-06  3.213465e-06  3.712749e-06  4.774832e-06  6.621771e-06  8.667394e-06  1.085379e-05  1.315122e-05  1.554120e-05  1.801101e-05  2.055128e-05  2.315480e-05  2.581586e-05
  1.421900e+02  3.975830e-07  5.882797e-07  7.855774e-07  9.905832e-07  1.204781e-06  1.430247e-06  1.670068e-06  1.929230e-06  2.216962e-06  2.555320e-06  3.028153e-06  4.102378e-06  6.002706e-06  8.143260e-06  1.045648e-05  1.290722e-05  1.547344e-05  1.813987e-05  2.089521e-05  2.373072e-05  2.663941e-05
  1.790100e+02  1.761968e-07  3.315250e-07  4.923037e-07  6.594502e-07  8.341949e-07  1.018262e-06  1.214213e-06  1.426196e-06  1.661894e-06  1.939707e-06  2.340307e-06  3.360298e-06  5.256027e-06  7.425576e-06  9.794652e-06  1.232414e-05  1.498930e-05  1.777287e-05  2.066201e-05  2.364674e-05  2.671906e-05
  2.253600e+02  8.404345e-08  2.008723e-07  3.218583e-07  4.477039e-07  5.793517e-07  7.181234e-07  8.659849e-07  1.026122e-06  1.204444e-06  1.415135e-06  1.699994e-06  2.603042e-06  4.431435e-06  6.553937e-06  8.893479e-06  1.140903e-05  1.407442e-05  1.687130e-05  1.978593e-05  2.280761e-05  2.592771e-05
  2.837100e+02  7.168121e-08  1.525310e-07  2.362948e-07  3.234667e-07  4.147104e-07  5.109567e-07  6.135915e-07  7.248625e-07  8.489457e-07  9.958810e-07  1.147172e-06  1.895635e-06  3.603220e-06  5.609333e-06  7.838210e-06  1.024911e-05  1.281589e-05  1.552009e-05  1.834785e-05  2.128833e-05  2.433276e-05
  3.571700e+02  6.241199e-08  1.156200e-07  1.707635e-07  2.281715e-07  2.882861e-07  3.517277e-07  4.194202e-07  4.928634e-07  5.748460e-07  6.720813e-07  7.032407e-07  1.291201e-06  2.840180e-06  4.676601e-06  6.729467e-06  8.960294e-06  1.134425e-05  1.386371e-05  1.650541e-05  1.925894e-05  2.211586e-05
  4.496500e+02  5.282872e-08  8.562053e-08  1.196126e-07  1.550092e-07  1.920849e-07  2.312253e-07  2.730048e-07  3.183558e-07  3.690136e-07  4.291581e-07  4.101560e-07  8.884578e-07  2.239788e-06  3.851154e-06  5.659593e-06  7.630772e-06  9.742447e-06  1.197879e-05  1.432786e-05  1.678024e-05  1.932831e-05
  5.660800e+02  4.257284e-08  6.106101e-08  8.022819e-08  1.001901e-07  1.211021e-07  1.431826e-07  1.667570e-07  1.923534e-07  2.209551e-07  2.549312e-07  2.841970e-07  7.345941e-07  1.854318e-06  3.192017e-06  4.695419e-06  6.335936e-06  8.095010e-06  9.959418e-06  1.191916e-05  1.396637e-05  1.609464e-05
  7.126500e+02  3.345314e-08  4.306664e-08  5.303363e-08  6.341437e-08  7.428981e-08  8.577362e-08  9.803522e-08  1.113497e-07  1.262290e-07  1.439069e-07  1.970590e-07  5.981051e-07  1.503119e-06  2.581553e-06  3.791691e-06  5.110734e-06  6.523888e-06  8.020619e-06  9.592963e-06  1.123465e-05  1.294059e-05
  8.971600e+02  2.557705e-08  3.002558e-08  3.463753e-08  3.944076e-08  4.447265e-08  4.978574e-08  5.545829e-08  6.161736e-08  6.849938e-08  7.667392e-08  1.378000e-07  4.796411e-07  1.193056e-06  2.036950e-06  2.979391e-06  4.003013e-06  5.096584e-06  6.252125e-06  7.463622e-06  8.726342e-06  1.003645e-05
  1.129400e+03  1.899877e-08  2.067153e-08  2.240545e-08  2.421094e-08  2.610196e-08  2.809812e-08  3.022865e-08  3.254094e-08  3.512313e-08  3.818737e-08  9.781429e-08  3.788312e-07  9.271151e-07  1.567747e-06  2.277417e-06  3.043560e-06  3.858103e-06  4.715339e-06  5.610980e-06  6.541670e-06  7.504692e-06
  1.421900e+03  1.372745e-08  1.405767e-08  1.439960e-08  1.475521e-08  1.512716e-08  1.551913e-08  1.593663e-08  1.638856e-08  1.689140e-08  1.748452e-08  7.066896e-08  2.944725e-07  7.049308e-07  1.176394e-06  1.692790e-06  2.245572e-06  2.829295e-06  3.440141e-06  4.075257e-06  4.732418e-06  5.392638e-06
  1.790100e+03  6.264573e-09  6.285357e-09  6.306311e-09  6.327428e-09  6.348685e-09  6.370039e-09  6.391398e-09  6.412558e-09  6.433004e-09  6.450984e-09  5.175479e-08  2.254366e-07  5.251055e-07  8.620522e-07  1.225941e-06  1.611368e-06  2.014931e-06  2.434264e-06  2.867616e-06  3.313627e-06  3.182714e-06
  2.253600e+03  1.907098e-09  1.880751e-09  1.852735e-09  1.822719e-09  1.790247e-09  1.754660e-09  1.714944e-09  1.669385e-09  1.614621e-09  1.541913e-09  3.842104e-08  1.697576e-07  3.831049e-07  6.171648e-07  8.658686e-07  1.126105e-06  1.395942e-06  1.674051e-06  1.959455e-06  2.251404e-06  2.070861e-06
  2.837100e+03  1.300697e-09  1.270475e-09  1.238529e-09  1.204527e-09  1.168007e-09  1.128310e-09  1.084421e-09  1.034634e-09  9.756231e-10  8.988138e-10  2.912356e-08  1.250278e-07  2.725825e-07  4.302041e-07  5.947763e-07  7.647349e-07  9.391228e-07  1.117289e-06  1.298760e-06  1.483174e-06  1.309348e-06
  3.571700e+03  3.703354e-09  3.482144e-09  3.252479e-09  3.012901e-09  2.761439e-09  2.495323e-09  2.210406e-09  1.899927e-09  1.551229e-09  1.133532e-09  2.175146e-08  8.966332e-08  1.886551e-07  2.915602e-07  3.971040e-07  5.046599e-07  6.138506e-07  7.244218e-07  8.361906e-07  9.490181e-07  8.056138e-07
  4.496500e+03  2.768779e-09  2.597523e-09  2.419761e-09  2.234373e-09  2.039845e-09  1.834052e-09  1.613814e-09  1.373947e-09  1.104759e-09  7.827034e-10  1.574393e-08  6.281199e-08  1.276703e-07  1.933425e-07  2.595528e-07  3.261680e-07  3.931089e-07  4.603225e-07  5.277711e-07  5.951001e-07  4.858726e-07
  5.660800e+03  1.910239e-09  1.789589e-09  1.664373e-09  1.533803e-09  1.396822e-09  1.251938e-09  1.096923e-09  9.281488e-10  7.388287e-10  5.124939e-10  1.105654e-08  4.280765e-08  8.428714e-08  1.252871e-07  1.659804e-07  2.064479e-07  2.467369e-07  2.868784e-07  3.268943e-07  3.553635e-07  2.871506e-07
  7.126500e+03  1.252151e-09  1.171906e-09  1.088631e-09  1.001805e-09  9.107268e-10  8.144084e-10  7.113739e-10  5.992194e-10  4.734524e-10  3.231738e-10  7.519375e-09  2.836388e-08  5.432577e-08  7.945638e-08  1.040629e-07  1.282873e-07  1.522117e-07  1.758898e-07  1.993591e-07  2.013454e-07  1.669497e-07
  8.971700e+03  7.929551e-10  7.415707e-10  6.882508e-10  6.326623e-10  5.743571e-10  5.127045e-10  4.467627e-10  3.749974e-10  2.945425e-10  1.984471e-10  4.949218e-09  1.827613e-08  3.422400e-08  4.939955e-08  6.409487e-08  7.844336e-08  9.252153e-08  1.063789e-07  1.198015e-07  1.135943e-07  9.601189e-08
  1.129400e+04  4.902915e-10  4.582367e-10  4.249766e-10  3.903041e-10  3.539403e-10  3.154929e-10  2.743761e-10  2.296355e-10  1.794890e-10  1.196162e-10  3.154617e-09  1.146406e-08  2.110570e-08  3.016245e-08  3.885934e-08  4.729820e-08  5.553702e-08  6.361318e-08  7.116874e-08  6.391585e-08  5.496507e-08
  1.421900e+04  2.978848e-10  2.782662e-10  2.579112e-10  2.366934e-10  2.144425e-10  1.909191e-10  1.657655e-10  1.383994e-10  1.077335e-10  7.113285e-11  1.948846e-09  7.007116e-09  1.275475e-08  1.810707e-08  2.321790e-08  2.815637e-08  3.296173e-08  3.759934e-08  4.041615e-08  3.595372e-08  3.149129e-08
  1.790100e+04  1.722036e-10  1.607913e-10  1.489517e-10  1.366115e-10  1.236719e-10  1.099940e-10  9.537073e-11  7.946457e-11  6.164571e-11  4.038870e-11  1.416465e-09  4.613054e-09  7.883638e-09  1.091590e-08  1.380309e-08  1.658702e-08  1.929132e-08  2.181752e-08  2.213571e-08  1.983168e-08  1.752766e-08
  2.253600e+04  9.510284e-11  8.877110e-11  8.220251e-11  7.535642e-11  6.817813e-11  6.059072e-11  5.247938e-11  4.365719e-11  3.377529e-11  2.198887e-11  1.117104e-09  3.198739e-09  4.970459e-09  6.612919e-09  8.176723e-09  9.684544e-09  1.112892e-08  1.246825e-08  1.194417e-08  1.070179e-08  9.459411e-09
  2.837100e+04  5.180116e-11  4.834011e-11  4.474964e-11  4.100754e-11  3.708393e-11  3.293679e-11  2.850338e-11  2.368159e-11  1.828086e-11  1.183969e-11  8.148221e-10  2.140995e-09  3.085749e-09  3.965410e-09  4.805335e-09  5.605560e-09  6.346822e-09  7.071025e-09  6.429432e-09  5.772108e-09  5.114783e-09
  3.571700e+04  2.817633e-11  2.629155e-11  2.433612e-11  2.229788e-11  2.016052e-11  1.790105e-11  1.548515e-11  1.285699e-11  9.912242e-12  6.398173e-12  5.587416e-10  1.384290e-09  1.883392e-09  2.352363e-09  2.792255e-09  3.201960e-09  3.601909e-09  3.810004e-09  3.468033e-09  3.126061e-09  2.784089e-09
