 Summary of calculated flux in (/(MeV/n)/cm2/sr/s) 
             1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35
 *****************  New condition ***********************************************************************************************
W-index= 0 Rc(GV)= 2.1947 depth(g/cm2)= 231.465 g= 10
 Total dose in uSv/h  6.19892
 Dose rate      3.066921e+00  1.452200e+00  1.079233e-01  4.795953e-05  2.589786e-05  9.984267e-05  3.564288e-05  1.029604e-05  4.116611e-05  1.114485e-06  1.242944e-07  2.813599e-08  1.894031e-07  3.464743e-08  1.604918e-07  7.171529e-09  3.363439e-08  6.082587e-09  1.340740e-08  7.736204e-09  6.735406e-10  1.230404e-10  4.131637e-10  2.284458e-10  4.660508e-10  4.110750e-10  4.917068e-09  5.282094e-11  2.580650e-10  1.177679e-01  1.055115e-01  3.545790e-01  3.125815e-01  6.811775e-01
 Dose contri    4.947505e-01  2.342664e-01  1.741000e-02  7.736751e-06  4.177798e-06  1.610645e-05  5.749850e-06  1.660940e-06  6.640847e-06  1.797868e-07  2.005097e-08  4.538850e-09  3.055419e-08  5.589265e-09  2.589026e-08  1.156899e-09  5.425844e-09  9.812327e-10  2.162859e-09  1.247991e-09  1.086544e-10  1.984867e-11  6.665088e-11  3.685249e-11  7.518253e-11  6.631393e-11  7.932132e-10  8.520985e-12  4.163061e-11  1.899811e-02  1.702094e-02  5.720008e-02  5.042512e-02  1.098864e-01
 Energy(MeV/n)        neutro        proton        he---4        li---7        be---9        b---11        c---12        n---14        o---16        f---19        ne--20        na--23        mg--24        al--27        si--28        p---31        s---32        cl--35        ar--40        k---39        ca--40        sc--45        ti--48        v---51        cr--52        mn--55        fe--56        co--59        ni--59        muplus        mumins        electr        positr        photon (/(MeV/n)/cm2/s) 
  1.129400e+02  2.696662e-03  3.697886e-04  1.187928e-08  2.332003e-11  7.854815e-12  1.757927e-11  3.507504e-12  6.672677e-13  1.959862e-12  4.183029e-14  3.305812e-15  5.941350e-16  3.081831e-15  4.650115e-16  1.717577e-15  6.287309e-17  2.494917e-16  3.682430e-17  7.581165e-17  3.337140e-17  2.668841e-18  4.294384e-19  1.277172e-18  6.428998e-19  1.164639e-18  9.757019e-19  1.065389e-17  1.060028e-19  4.505561e-19  7.450143e-05  7.295654e-05  6.258232e-04  5.192738e-04  2.226416e-03
  1.421900e+02  2.113723e-03  3.426125e-04  7.455835e-09  2.576686e-11  9.366179e-12  2.148649e-11  4.320813e-12  8.415220e-13  2.456516e-12  5.327717e-14  4.233184e-15  7.702727e-16  3.963910e-15  6.045412e-16  2.220092e-15  8.339177e-17  3.258972e-16  4.965349e-17  1.015139e-16  4.549473e-17  3.542601e-18  5.822922e-19  1.738037e-18  8.712052e-19  1.572895e-18  1.298170e-18  1.402523e-17  1.395577e-19  5.947820e-19  7.332479e-05  7.076536e-05  4.318140e-04  3.647346e-04  1.405206e-03
  1.790100e+02  1.539505e-03  3.077043e-04  6.692558e-09  2.851716e-11  1.097124e-11  2.577585e-11  5.240663e-12  1.045177e-12  3.038454e-12  6.694521e-14  5.356548e-15  9.869524e-16  5.044974e-15  7.778290e-16  2.843146e-15  1.095296e-16  4.220619e-16  6.633895e-17  1.347049e-16  6.149336e-17  4.668001e-18  7.833500e-19  2.346984e-18  1.171870e-18  2.109568e-18  1.716009e-18  1.835296e-17  1.826427e-19  7.807841e-19  7.058475e-05  6.716060e-05  2.916164e-04  2.529292e-04  8.821549e-04
  2.253600e+02  1.043570e-03  2.625967e-04  2.901127e-08  3.114895e-11  1.257116e-11  3.027230e-11  6.243678e-12  1.275295e-12  3.700515e-12  8.279750e-14  6.683423e-15  1.247060e-15  6.341052e-15  9.884945e-16  3.600983e-15  1.421818e-16  5.410035e-16  8.765415e-17  1.768069e-16  8.226161e-17  6.096559e-18  1.043802e-18  3.139666e-18  1.562169e-18  2.805581e-18  2.250479e-18  2.384184e-17  2.373058e-19  1.017992e-18  6.639327e-05  6.231198e-05  1.929075e-04  1.736040e-04  5.515747e-04
  2.837100e+02  6.666423e-04  2.155271e-04  1.637267e-07  3.333785e-11  1.404484e-11  3.470752e-11  7.286898e-12  1.524331e-12  4.425884e-12  1.005150e-13  8.201161e-15  1.549712e-15  7.852135e-15  1.237745e-15  4.500593e-15  1.819748e-16  6.848976e-16  1.142713e-16  2.290117e-16  1.086644e-16  7.876705e-18  1.374696e-18  4.152088e-18  2.059614e-18  3.692834e-18  2.922976e-18  3.069736e-17  3.056098e-19  1.316224e-18  6.095754e-05  5.646558e-05  1.251932e-04  1.181966e-04  3.438420e-04
  3.571700e+02  4.095450e-04  1.714600e-04  2.135282e-07  3.480929e-11  1.525286e-11  3.872207e-11  8.304705e-12  1.778854e-12  5.182096e-12  1.193813e-13  9.866010e-15  1.887832e-15  9.551352e-15  1.522454e-15  5.535367e-15  2.289432e-16  8.540706e-16  1.465472e-16  2.918673e-16  1.413379e-16  1.004252e-17  1.784634e-18  5.413710e-18  2.678718e-18  4.798915e-18  3.751286e-18  3.909113e-17  3.892923e-19  1.684327e-18  5.456123e-05  4.992023e-05  7.987522e-05  7.996961e-05  2.138669e-04
  4.496500e+02  2.476952e-04  1.331613e-04  2.130902e-07  3.533340e-11  1.605019e-11  4.188979e-11  9.209366e-12  2.018954e-12  5.918213e-12  1.381887e-13  1.159200e-14  2.245486e-15  1.137253e-14  1.832812e-15  6.676948e-15  2.820900e-16  1.045602e-15  1.842026e-16  3.646688e-16  1.803655e-16  1.259590e-17  2.275951e-18  6.935722e-18  3.425469e-18  6.137858e-18  4.743242e-18  4.910253e-17  4.891931e-19  2.127784e-18  4.754229e-05  4.300337e-05  5.022024e-05  5.384769e-05  1.328074e-04
  5.660800e+02  1.505022e-04  1.016824e-04  2.057071e-07  3.474229e-11  1.630614e-11  4.377022e-11  9.897685e-12  2.219085e-12  6.565284e-12  1.552236e-13  1.324410e-14  2.595883e-15  1.319961e-14  2.150117e-15  7.866835e-15  3.388953e-16  1.251706e-15  2.259189e-16  4.447095e-16  2.248350e-16  1.548228e-17  2.839331e-18  8.694155e-18  4.289291e-18  7.696438e-18  5.887522e-18  6.063409e-17  6.044230e-19  2.645109e-18  4.026610e-05  3.604559e-05  3.118994e-05  3.612684e-05  8.237131e-05
  7.126500e+02  9.292409e-05  7.678486e-05  1.923631e-07  3.296041e-11  1.592922e-11  4.398622e-11  1.026490e-11  2.350930e-12  7.041940e-12  1.683830e-13  1.464090e-14  2.901269e-15  1.486264e-14  2.445546e-15  9.010135e-15  3.948990e-16  1.458211e-15  2.689212e-16  5.265255e-16  2.723167e-16  1.856145e-17  3.447192e-18  1.060849e-17  5.232738e-18  9.415917e-18  7.141542e-18  7.329834e-17  7.312495e-19  3.222778e-18  3.309731e-05  2.935733e-05  1.917853e-05  2.417239e-05  5.104611e-05
  8.971600e+02  5.834984e-05  5.750490e-05  1.734453e-07  3.004076e-11  1.489452e-11  4.231933e-11  1.022610e-11  2.388675e-12  7.267247e-12  1.754896e-13  1.557526e-14  3.116716e-15  1.614930e-14  2.681638e-15  9.977305e-15  4.436760e-16  1.644094e-15  3.087693e-16  6.015620e-16  3.184764e-16  2.158431e-17  4.048213e-18  1.252297e-17  6.182153e-18  1.117432e-17  8.419826e-18  8.630519e-17  8.619821e-19  3.829742e-18  2.636563e-05  2.320286e-05  1.169904e-05  1.614118e-05  3.161442e-05
  1.129400e+03  3.704330e-05  4.248261e-05  1.467782e-07  2.542240e-11  1.272815e-11  3.694102e-11  9.216871e-12  2.171614e-12  6.723634e-12  1.627473e-13  1.467182e-14  2.942789e-15  1.549869e-14  2.579471e-15  9.712397e-15  4.323540e-16  1.618853e-15  3.044249e-16  5.921346e-16  3.176135e-16  2.168123e-17  4.059819e-18  1.259457e-17  6.233269e-18  1.133282e-17  8.552101e-18  8.801914e-17  8.805010e-19  3.935315e-18  2.033493e-05  1.777966e-05  7.092227e-06  1.076272e-05  1.957228e-05
  1.421900e+03  2.359533e-05  3.056956e-05  1.172073e-07  2.015751e-11  1.006434e-11  2.971198e-11  7.646487e-12  1.801207e-12  5.686955e-12  1.371191e-13  1.250998e-14  2.500005e-15  1.343137e-14  2.228034e-15  8.502683e-15  3.746939e-16  1.425196e-15  2.646054e-16  5.152991e-16  2.775301e-16  1.928109e-17  3.570645e-18  1.108534e-17  5.507286e-18  1.008007e-17  7.668976e-18  7.958981e-17  7.977139e-19  3.579017e-18  1.517457e-05  1.320003e-05  4.277515e-06  7.167134e-06  1.211052e-05
  1.790100e+03  1.500177e-05  2.080832e-05  9.011008e-08  1.539210e-11  7.648799e-12  2.304050e-11  6.145525e-12  1.446471e-12  4.672608e-12  1.121021e-13  1.037265e-14  2.064180e-15  1.134371e-14  1.874704e-15  7.266826e-15  3.164000e-16  1.225824e-15  2.241683e-16  4.372083e-16  2.365513e-16  1.677898e-17  3.067010e-18  9.530010e-18  4.755949e-18  8.773289e-18  6.739108e-18  7.062802e-17  7.094472e-19  3.197511e-18  1.095944e-05  9.497439e-06  2.570335e-06  4.769044e-06  7.492146e-06
  2.253600e+03  9.493661e-06  1.245890e-05  6.663712e-08  1.130646e-11  5.577211e-12  1.718982e-11  4.773504e-12  1.121623e-12  3.719610e-12  8.867959e-14  8.339550e-15  1.651591e-15  9.309217e-15  1.531979e-15  6.045264e-15  2.594893e-16  1.026951e-15  1.844765e-16  3.604790e-16  1.959991e-16  1.424440e-17  2.564303e-18  7.975657e-18  4.001221e-18  7.448068e-18  5.785641e-18  6.133129e-17  6.175798e-19  2.798260e-18  7.666970e-06  6.627322e-06  1.540119e-06  3.171512e-06  4.634385e-06
  2.837100e+03  5.974729e-06  6.286632e-06  4.740672e-08  7.989256e-12  3.899218e-12  1.232470e-11  3.577523e-12  8.381305e-13  2.862852e-12  6.772466e-14  6.485967e-15  1.277403e-15  7.403825e-15  1.212598e-15  4.881988e-15  2.060808e-16  8.355966e-16  1.469988e-16  2.879336e-16  1.573457e-16  1.176116e-17  2.080184e-18  6.476596e-18  3.268913e-18  6.147813e-18  4.837983e-18  5.196386e-17  5.246697e-19  2.391761e-18  5.203160e-06  4.491068e-06  9.208122e-07  2.108181e-06  2.866333e-06
  3.571700e+03  3.740095e-06  3.360109e-06  3.248176e-08  5.435867e-12  2.615215e-12  8.491523e-12  2.585077e-12  6.028890e-13  2.127668e-12  4.986009e-14  4.871254e-15  9.533219e-16  5.694960e-15  9.276890e-16  3.818711e-15  1.580936e-16  6.587065e-16  1.131065e-16  2.222130e-16  1.220209e-16  9.418326e-18  1.632424e-18  5.087847e-18  2.585711e-18  4.919203e-18  3.929121e-18  4.283682e-17  4.337751e-19  1.990926e-18  3.432469e-06  2.961093e-06  5.496193e-07  1.400877e-06  1.772622e-06
  4.496500e+03  2.330336e-06  2.159776e-06  2.147823e-08  3.568205e-12  1.685475e-12  5.627951e-12  1.801439e-12  4.174504e-13  1.526332e-12  3.536970e-14  3.529941e-15  6.858490e-16  4.231135e-15  6.850454e-16  2.888637e-15  1.169464e-16  5.021367e-16  8.385837e-17  1.653657e-16  9.119176e-17  7.298120e-18  1.236278e-18  3.857036e-18  1.975357e-18  3.805869e-18  3.091478e-18  3.427305e-17  3.481191e-19  1.609774e-18  2.206583e-06  1.903889e-06  3.276510e-07  9.306512e-07  1.096171e-06
  5.660800e+03  1.446255e-06  1.444802e-06  1.374284e-08  2.265575e-12  1.046438e-12  3.595154e-12  1.212055e-12  2.784958e-13  1.057456e-12  2.418736e-14  2.468150e-15  4.756435e-16  3.035047e-15  4.880341e-16  2.111448e-15  8.334135e-17  3.697379e-16  5.983153e-17  1.185241e-16  6.557148e-17  5.463024e-18  9.020096e-19  2.816651e-18  1.454830e-18  2.841508e-18  2.352013e-18  2.656095e-17  2.706335e-19  1.261526e-18  1.386042e-06  1.196758e-06  1.951391e-07  6.181428e-07  6.778166e-07
  7.126500e+03  8.947168e-07  9.429312e-07  8.535911e-09  1.395780e-12  6.278824e-13  2.219619e-12  7.889582e-13  1.793470e-13  7.085436e-13  1.596813e-14  1.666805e-15  3.182813e-16  2.103014e-15  3.355816e-16  1.491529e-15  5.722338e-17  2.629115e-16  4.106911e-17  8.180326e-17  4.533507e-17  3.947101e-18  6.335495e-19  1.979698e-18  1.031995e-18  2.045007e-18  1.728295e-18  1.991293e-17  2.035341e-19  9.567181e-19  8.531071e-07  7.373993e-07  1.161398e-07  4.105265e-07  4.191224e-07
  8.971700e+03  5.520739e-07  5.964613e-07  5.163746e-09  8.371621e-13  3.653883e-13  1.328664e-12  4.981179e-13  1.117718e-13  4.601263e-13  1.019940e-14  1.089109e-15  2.058606e-16  1.409507e-15  2.230122e-16  1.019190e-15  3.789281e-17  1.806511e-16  2.713882e-17  5.440706e-17  3.014762e-17  2.752678e-18  4.284380e-19  1.339309e-18  7.050699e-19  1.418359e-18  1.226196e-18  1.443470e-17  1.479929e-19  7.015888e-19  5.159173e-07  4.465254e-07  6.908562e-08  2.726158e-07  2.591545e-07
  1.129400e+04  3.399820e-07  3.663884e-07  3.049427e-09  4.897760e-13  2.065363e-13  7.717055e-13  3.049544e-13  6.734934e-14  2.891588e-13  6.291354e-15  6.866318e-16  1.282887e-16  9.102651e-16  1.426242e-16  6.703754e-16  2.406442e-17  1.192210e-16  1.714447e-17  3.463982e-17  1.912473e-17  1.837774e-18  2.765646e-19  8.643488e-19  4.597510e-19  9.389449e-19  8.321228e-19  1.002044e-17  1.030201e-19  4.922664e-19  3.073847e-07  2.664177e-07  4.108463e-08  1.810401e-07  1.602588e-07
  1.421900e+04  2.089726e-07  2.194044e-07  1.764228e-09  2.805656e-13  1.139164e-13  4.369546e-13  1.818877e-13  3.944060e-14  1.767247e-13  3.767719e-15  4.199191e-16  7.746145e-17  5.695140e-16  8.827581e-17  4.267705e-16  1.474541e-17  7.599967e-17  1.042055e-17  2.124479e-17  1.164958e-17  1.181547e-18  1.715116e-19  5.355973e-19  2.879511e-19  5.969913e-19  5.433250e-19  6.698979e-18  6.904148e-20  3.323122e-19  1.807852e-07  1.569167e-07  2.441929e-08  1.201959e-07  9.907828e-08
  1.790100e+04  1.282848e-07  1.287096e-07  1.004252e-09  1.581365e-13  6.167614e-14  2.427386e-13  1.063985e-13  2.261658e-14  1.058241e-13  2.208366e-15  2.512179e-16  4.572145e-17  3.483128e-16  5.337656e-17  2.654525e-16  8.809744e-18  4.727821e-17  6.164727e-18  1.269293e-17  6.898675e-18  7.400088e-19  1.034516e-19  3.226955e-19  1.754114e-19  3.691909e-19  3.454776e-19  4.364312e-18  4.508137e-20  2.185014e-19  1.052128e-07  9.144982e-08  1.451174e-08  7.980149e-08  6.125735e-08
  2.253600e+04  7.867276e-08  7.419812e-08  5.640720e-10  8.792171e-14  3.287177e-14  1.326707e-13  6.120530e-14  1.273511e-14  6.224914e-14  1.270315e-15  1.474076e-16  2.645164e-17  2.087698e-16  3.161082e-17  1.617116e-16  5.145499e-18  2.876932e-17  3.558989e-18  7.406573e-18  3.981660e-18  4.524834e-19  6.083694e-20  1.894890e-19  1.041687e-19  2.225514e-19  2.143612e-19  2.775962e-18  2.873306e-20  1.401742e-19  6.069906e-08  5.282856e-08  8.622903e-09  5.298283e-08  3.787504e-08
  2.837100e+04  4.820799e-08  4.215020e-08  3.132734e-10  4.832737e-14  1.728989e-14  7.152081e-14  3.470773e-14  7.059902e-15  3.605859e-14  7.189802e-16  8.504902e-17  1.503844e-17  1.229370e-16  1.838220e-17  9.671830e-17  2.945708e-18  1.716619e-17  2.010457e-18  4.232115e-18  2.245767e-18  2.707535e-19  3.496963e-20  1.087221e-19  6.045511e-20  1.310815e-19  1.300806e-19  1.727478e-18  1.791320e-20  8.791416e-20  3.476671e-08  3.029544e-08  5.123152e-09  3.517655e-08  2.341798e-08
  3.571700e+04  2.952072e-08  2.365350e-08  1.723646e-10  2.631263e-14  8.994511e-15  3.811325e-14  1.944494e-14  3.862259e-15  2.061544e-14  4.013459e-16  4.836457e-17  8.422198e-18  7.129341e-17  1.052183e-17  5.692645e-17  1.657150e-18  1.006797e-17  1.114228e-18  2.374150e-18  1.241191e-18  1.589301e-19  1.969876e-20  6.111219e-20  3.437603e-20  7.562525e-20  7.738262e-20  1.054109e-18  1.094827e-20  5.402292e-20  1.979591e-08  1.726889e-08  3.043511e-09  2.335394e-08  1.447902e-08
  4.496500e+04  1.806827e-08  1.314060e-08  9.411079e-11  1.421494e-14  4.636786e-15  2.011693e-14  1.078435e-14  2.089585e-15  1.165687e-14  2.214417e-16  2.716739e-17  4.656948e-18  4.080752e-17  5.941711e-18  3.304727e-17  9.183454e-19  5.817650e-18  6.074141e-19  1.310861e-18  6.739625e-19  9.173808e-20  1.090261e-20  3.373979e-20  1.920059e-20  4.284500e-20  4.523542e-20  6.321657e-19  6.575086e-21  3.260020e-20  1.121767e-08  9.795226e-09  1.807939e-09  1.550470e-08  8.952185e-09
  5.660800e+04  1.105421e-08  7.239951e-09  5.106165e-11  7.630235e-15  2.372470e-15  1.053420e-14  5.930880e-15  1.120071e-15  6.530530e-15  1.209900e-16  1.510297e-17  2.547348e-18  2.310013e-17  3.316963e-18  1.896050e-17  5.024299e-19  3.319027e-18  3.264705e-19  7.139819e-19  3.604245e-19  5.218944e-20  5.942972e-21  1.834042e-20  1.055951e-20  2.389300e-20  2.604355e-20  3.734229e-19  3.888651e-21  1.936190e-20  6.331841e-09  5.533669e-09  1.073896e-09  1.029334e-08  5.534911e-09
  7.126400e+04  6.761288e-09  3.962371e-09  2.756511e-11  4.074682e-15  1.206591e-15  5.480868e-15  3.239318e-15  5.958359e-16  3.630819e-15  6.557516e-17  8.324248e-18  1.380976e-18  1.295617e-17  1.834029e-18  1.077171e-17  2.719384e-19  1.873298e-18  1.733883e-19  3.844467e-19  1.902784e-19  2.932589e-20  3.197853e-21  9.838783e-21  5.731201e-21  1.314565e-20  1.480022e-20  2.177371e-19  2.269775e-21  1.134274e-20  3.563019e-09  3.116192e-09  6.378932e-10  6.833861e-09  3.422270e-09
  8.971600e+04  4.134416e-09  2.156630e-09  1.481850e-11  2.166642e-15  6.105656e-16  2.836388e-15  1.759081e-15  3.149478e-16  2.005773e-15  3.530112e-17  4.554952e-18  7.430268e-19  7.210226e-18  1.005890e-18  6.068644e-18  1.458480e-19  1.047694e-18  9.115599e-20  2.049973e-19  9.935331e-20  1.630532e-20  1.701803e-21  5.218745e-21  3.075687e-21  7.149312e-21  8.317247e-21  1.255480e-19  1.309921e-21  6.566618e-21  1.999801e-09  1.750135e-09  3.788825e-10  4.536917e-09  2.115935e-09
  1.129400e+05  2.527949e-09  1.168877e-09  7.941334e-12  1.148425e-15  3.078158e-16  1.462049e-15  9.511896e-16  1.656938e-16  1.102821e-15  1.890907e-17  2.479146e-18  3.975632e-19  3.989505e-18  5.484014e-19  3.397971e-18  7.769785e-20  5.820119e-19  4.756658e-20  1.085281e-19  5.145780e-20  8.995323e-21  8.982975e-22  2.745203e-21  1.636905e-21  3.855105e-21  4.635597e-21  7.179583e-20  7.496686e-22  3.768404e-21  1.120276e-09  9.809532e-10  2.250614e-10  3.012263e-09  1.308385e-09
  1.421900e+05  1.545154e-09  6.311097e-10  4.243301e-12  6.068901e-16  1.546398e-16  7.508209e-16  5.122900e-16  8.678805e-17  6.036843e-16  1.008146e-17  1.342619e-18  2.116150e-19  2.195601e-18  2.973168e-19  1.891670e-18  4.113233e-20  3.212843e-19  2.464758e-20  5.707060e-20  2.644930e-20  4.926338e-21  4.705505e-22  1.432797e-21  8.643830e-22  2.062140e-21  2.563654e-21  4.073915e-20  4.256664e-22  2.144783e-21  6.263875e-10  5.487435e-10  1.336572e-10  1.999617e-09  8.088685e-10
  1.790100e+05  9.444083e-10  3.397811e-10  2.262450e-12  3.199987e-16  7.747994e-17  3.844575e-16  2.750291e-16  4.529602e-17  3.292584e-16  5.354237e-18  7.240706e-19  1.121438e-19  1.202789e-18  1.604183e-19  1.047847e-18  2.165574e-20  1.763748e-19  1.269282e-20  2.983352e-20  1.350284e-20  2.680241e-21  2.447976e-22  7.425662e-22  4.532314e-22  1.095041e-21  1.407810e-21  2.295281e-20  2.399557e-22  1.211427e-21  3.498032e-10  3.065647e-10  7.937939e-11  1.327465e-09  5.000891e-10
  2.253600e+05  5.772121e-10  1.825123e-10  1.204201e-12  1.684235e-16  3.873615e-17  1.963979e-16  1.472705e-16  2.357202e-17  1.790521e-16  2.834682e-18  3.891545e-19  5.921659e-20  6.564359e-19  8.621496e-20  5.780568e-19  1.135035e-20  9.638422e-20  6.503321e-21  1.551961e-20  6.855027e-21  1.450341e-21  1.266342e-22  3.826190e-22  2.362683e-22  5.780010e-22  7.685919e-22  1.285604e-20  1.344617e-22  6.799370e-22  1.951506e-10  1.710855e-10  4.714535e-11  8.812803e-10  3.091967e-10
  2.837100e+05  3.527711e-10  9.785166e-11  6.400277e-13  8.851436e-17  1.933175e-17  1.001350e-16  7.869192e-17  1.223764e-17  9.713341e-17  1.496887e-18  2.085657e-19  3.117673e-20  3.571525e-19  4.618592e-20  3.178192e-19  5.927052e-21  5.247446e-20  3.318149e-21  8.041113e-21  3.464124e-21  7.813148e-22  6.520322e-23  1.962095e-22  1.225759e-22  3.035766e-22  4.175957e-22  7.165878e-21  7.497589e-23  3.796393e-22  1.087815e-10  9.539385e-11  2.800083e-11  5.850700e-10  1.911727e-10
  3.571700e+05  2.155910e-10  5.238168e-11  3.397751e-13  4.646197e-17  9.633711e-18  5.097385e-17  4.197490e-17  6.340903e-18  5.258914e-17  7.887803e-19  1.115231e-19  1.637453e-20  1.938281e-19  2.467678e-20  1.742572e-19  3.085686e-21  2.848102e-20  1.687200e-21  4.152631e-21  1.743958e-21  4.193609e-22  3.344439e-23  1.002229e-22  6.334185e-23  1.587937e-22  2.259935e-22  3.978283e-21  4.163703e-23  2.110591e-22  5.641895e-11  4.947839e-11  1.663011e-11  3.884158e-10  1.181984e-10
  4.496500e+05  1.317532e-10  2.800698e-11  1.802129e-13  2.436501e-17  4.795310e-18  2.591581e-17  2.235882e-17  3.280419e-18  2.842730e-17  4.149442e-19  5.952333e-20  8.583546e-21  1.049779e-19  1.315664e-20  9.533155e-20  1.602523e-21  1.542009e-20  8.555304e-22  2.138842e-21  8.752897e-22  2.244191e-22  1.710140e-23  5.103075e-23  3.262786e-23  8.278650e-23  1.219104e-22  2.201470e-21  2.304648e-23  1.169276e-22  2.865661e-11  2.513703e-11  9.876864e-12  2.578617e-10  7.308003e-11
  5.660800e+05  8.051560e-11  1.495968e-11  9.551021e-14  1.276709e-17  2.384662e-18  1.316233e-17  1.189635e-17  1.694930e-18  1.534650e-17  2.179818e-19  3.172139e-20  4.492354e-21  5.676161e-20  7.002355e-21  5.205837e-20  8.305900e-22  8.331726e-21  4.328302e-22  1.099230e-21  4.382061e-22  1.198044e-22  8.722379e-24  2.591569e-23  1.676281e-23  4.304320e-23  6.559041e-23  1.214989e-21  1.272191e-23  6.459239e-23  1.454783e-11  1.276349e-11  5.865887e-12  1.711868e-10  4.518334e-11
  7.126400e+05  4.920637e-11  7.984943e-12  5.059267e-14  6.686216e-18  1.185079e-18  6.680060e-18  6.324397e-18  8.749163e-19  8.276838e-18  1.143941e-19  1.688593e-20  2.348349e-21  3.065235e-20  3.721938e-21  2.838836e-20  4.298377e-22  4.494746e-21  2.185957e-22  5.639918e-22  2.189595e-22  6.383586e-23  4.439997e-24  1.313453e-23  8.594496e-24  2.233212e-23  3.521656e-23  6.691568e-22  7.007758e-24  3.560130e-23  7.382974e-12  6.478445e-12  3.483950e-12  1.136509e-10  2.793705e-11
  8.971600e+05  3.007108e-11  4.259247e-12  2.678555e-14  3.499730e-18  5.885549e-19  3.387846e-18  3.359629e-18  4.512397e-19  4.460048e-18  5.997655e-20  8.979597e-21  1.226275e-21  1.653438e-20  1.975999e-21  1.546180e-20  2.221465e-22  2.421499e-21  1.102313e-22  2.889507e-22  1.092245e-22  3.395846e-23  2.256267e-24  6.645177e-24  4.398768e-24  1.156549e-23  1.887498e-23  3.678818e-22  3.853165e-24  1.958455e-23  3.745461e-12  3.287012e-12  2.069154e-12  7.545054e-11  1.727299e-11
 *****************  New condition ***********************************************************************************************
W-index= 1.500000e+02 Rc(GV)= 2.194700e+00 depth(g/cm2)= 2.314654e+02 g= 1.000000e+01
 Total dose in uSv/h  2.552092e+01
 Dose rate      1.249608e+01  5.671292e+00  4.307117e-01  1.976635e-04  1.076811e-04  4.219167e-04  1.524678e-04  4.429751e-05  1.801622e-04  4.912759e-06  5.513467e-07  1.254692e-07  8.513783e-07  1.563996e-07  7.290192e-07  3.256905e-08  1.537504e-07  2.777262e-08  6.158134e-08  3.552197e-08  3.114223e-09  5.691349e-10  1.915747e-09  1.062766e-09  2.173430e-09  1.925577e-09  2.311060e-08  2.487161e-10  1.216653e-09  5.263921e-01  4.740608e-01  1.569669e+00  1.388191e+00  2.963403e+00
 Dose contri    4.896409e-01  2.222213e-01  1.687681e-02  7.745157e-06  4.219328e-06  1.653219e-05  5.974230e-06  1.735734e-06  7.059393e-06  1.924993e-07  2.160372e-08  4.916326e-09  3.336002e-08  6.128293e-09  2.856556e-08  1.276171e-09  6.024487e-09  1.088230e-09  2.412975e-09  1.391877e-09  1.220263e-10  2.230073e-11  7.506577e-11  4.164293e-11  8.516272e-11  7.545092e-11  9.055553e-10  9.745579e-12  4.767277e-11  2.062591e-02  1.857538e-02  6.150522e-02  5.439426e-02  1.161166e-01
 Energy(MeV/n)        neutro        proton        he---4        li---7        be---9        b---11        c---12        n---14        o---16        f---19        ne--20        na--23        mg--24        al--27        si--28        p---31        s---32        cl--35        ar--40        k---39        ca--40        sc--45        ti--48        v---51        cr--52        mn--55        fe--56        co--59        ni--59        muplus        mumins        electr        positr        photon (/(MeV/n)/cm2/s) 
  1.129400e-08  2.554843e+05  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
  1.421900e-08  2.653391e+05  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
  1.790100e-08  2.741165e+05  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
