# GAMMA-1S, UDS-GC-63x63-USB, NaI(Tl) 63x63 mm
# src_sha1 = bd17f9bea1e4
# git_describe = 3ea83bd-dirty
# build = Jul 30 2026 16:37:51
# mode = shield
# run_args = bridge_mono_v4.mac shield; G1S_CORRELATED_GAMMA=unset
# solid_angle_frac = 1.00000000
# particle = gamma
# E_prim_keV = 2614.5100
# N_primaries = 1600000
# N_with_signal = 41447
# resolving_time_ns = 1000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,9
1.5,14
2.5,15
3.5,23
4.5,20
5.5,22
6.5,19
7.5,15
8.5,16
9.5,17
10.5,17
11.5,8
12.5,21
13.5,26
14.5,16
15.5,14
16.5,20
17.5,9
18.5,14
19.5,21
20.5,22
21.5,19
22.5,20
23.5,13
24.5,16
25.5,33
26.5,13
27.5,27
28.5,21
29.5,24
30.5,11
31.5,27
32.5,24
33.5,14
34.5,15
35.5,23
36.5,14
37.5,15
38.5,14
39.5,18
40.5,20
41.5,26
42.5,18
43.5,14
44.5,23
45.5,16
46.5,18
47.5,22
48.5,17
49.5,17
50.5,16
51.5,19
52.5,10
53.5,20
54.5,17
55.5,20
56.5,19
57.5,12
58.5,16
59.5,11
60.5,23
61.5,17
62.5,18
63.5,21
64.5,24
65.5,15
66.5,19
67.5,18
68.5,23
69.5,24
70.5,18
71.5,17
72.5,23
73.5,23
74.5,14
75.5,38
76.5,12
77.5,13
78.5,15
79.5,19
80.5,19
81.5,22
82.5,24
83.5,24
84.5,18
85.5,26
86.5,19
87.5,18
88.5,16
89.5,24
90.5,18
91.5,20
92.5,18
93.5,18
94.5,22
95.5,22
96.5,20
97.5,22
98.5,20
99.5,21
100.5,20
101.5,21
102.5,25
103.5,16
104.5,24
105.5,24
106.5,20
107.5,16
108.5,20
109.5,23
110.5,21
111.5,18
112.5,16
113.5,24
114.5,21
115.5,19
116.5,17
117.5,21
118.5,17
119.5,22
120.5,24
121.5,20
122.5,23
123.5,28
124.5,25
125.5,27
126.5,15
127.5,18
128.5,20
129.5,26
130.5,15
131.5,23
132.5,20
133.5,23
134.5,23
135.5,19
136.5,19
137.5,18
138.5,18
139.5,26
140.5,20
141.5,16
142.5,24
143.5,24
144.5,16
145.5,26
146.5,23
147.5,16
148.5,28
149.5,22
150.5,26
151.5,32
152.5,25
153.5,30
154.5,17
155.5,21
156.5,23
157.5,17
158.5,26
159.5,24
160.5,20
161.5,28
162.5,21
163.5,16
164.5,22
165.5,21
166.5,20
167.5,21
168.5,23
169.5,25
170.5,17
171.5,28
172.5,25
173.5,31
174.5,28
175.5,23
176.5,22
177.5,22
178.5,22
179.5,21
180.5,27
181.5,22
182.5,30
183.5,19
184.5,27
185.5,27
186.5,22
187.5,29
188.5,24
189.5,22
190.5,28
191.5,23
192.5,26
193.5,26
194.5,23
195.5,23
196.5,15
197.5,24
198.5,33
199.5,25
200.5,17
201.5,35
202.5,25
203.5,27
204.5,27
205.5,27
206.5,16
207.5,23
208.5,22
209.5,24
210.5,31
211.5,23
212.5,41
213.5,18
214.5,19
215.5,32
216.5,29
217.5,23
218.5,28
219.5,27
220.5,23
221.5,26
222.5,32
223.5,27
224.5,24
225.5,28
226.5,30
227.5,23
228.5,26
229.5,19
230.5,39
231.5,31
232.5,23
233.5,33
234.5,29
235.5,43
236.5,47
237.5,36
238.5,48
239.5,36
240.5,39
241.5,34
242.5,40
243.5,61
244.5,37
245.5,40
246.5,39
247.5,31
248.5,29
249.5,38
250.5,45
251.5,45
252.5,36
253.5,43
254.5,30
255.5,35
256.5,41
257.5,34
258.5,33
259.5,34
260.5,32
261.5,27
262.5,33
263.5,41
