# GAMMA-1S, UDS-GC-63x63-USB, NaI(Tl) 63x63 mm
# src_sha1 = bd17f9bea1e4
# git_describe = 3ea83bd-dirty
# build = Jul 30 2026 16:37:51
# mode = shield
# run_args = bridge_mono_v4.mac shield; G1S_CORRELATED_GAMMA=unset
# solid_angle_frac = 1.00000000
# particle = gamma
# E_prim_keV = 860.5570
# N_primaries = 1600000
# N_with_signal = 50128
# resolving_time_ns = 1000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,18
1.5,32
2.5,31
3.5,49
4.5,41
5.5,35
6.5,33
7.5,49
8.5,22
9.5,32
10.5,43
11.5,42
12.5,38
13.5,37
14.5,41
15.5,45
16.5,41
17.5,25
18.5,38
19.5,31
20.5,37
21.5,36
22.5,43
23.5,32
24.5,39
25.5,48
26.5,44
27.5,42
28.5,36
29.5,36
30.5,33
31.5,28
32.5,34
33.5,42
34.5,44
35.5,40
36.5,65
37.5,43
38.5,34
39.5,38
40.5,38
41.5,41
42.5,39
43.5,40
44.5,32
45.5,32
46.5,40
47.5,42
48.5,37
49.5,46
50.5,30
51.5,37
52.5,53
53.5,41
54.5,41
55.5,44
56.5,34
57.5,44
58.5,39
59.5,34
60.5,34
61.5,49
62.5,51
63.5,45
64.5,47
65.5,32
66.5,34
67.5,41
68.5,46
69.5,38
70.5,41
71.5,31
72.5,40
73.5,38
74.5,53
75.5,55
76.5,42
77.5,35
78.5,46
79.5,33
80.5,42
81.5,34
82.5,42
83.5,56
84.5,39
85.5,70
86.5,44
87.5,48
88.5,45
89.5,32
90.5,48
91.5,45
92.5,49
93.5,45
94.5,35
95.5,44
96.5,45
97.5,42
98.5,41
99.5,40
100.5,46
101.5,46
102.5,47
103.5,32
104.5,41
105.5,45
106.5,41
107.5,41
108.5,39
109.5,33
110.5,37
111.5,50
112.5,34
113.5,40
114.5,44
115.5,46
116.5,45
117.5,36
118.5,59
119.5,52
120.5,44
121.5,36
122.5,39
123.5,42
124.5,43
125.5,43
126.5,46
127.5,47
128.5,43
129.5,51
130.5,53
131.5,47
132.5,43
133.5,52
134.5,43
135.5,41
136.5,43
137.5,53
138.5,43
139.5,39
140.5,44
141.5,54
142.5,44
143.5,44
144.5,65
145.5,46
146.5,50
147.5,45
148.5,54
149.5,51
150.5,45
151.5,55
152.5,62
153.5,48
154.5,53
155.5,49
156.5,49
157.5,53
158.5,45
159.5,40
160.5,54
161.5,48
162.5,51
163.5,47
164.5,47
165.5,70
166.5,46
167.5,53
168.5,48
169.5,72
170.5,53
171.5,43
172.5,47
173.5,49
174.5,57
175.5,52
176.5,69
177.5,66
178.5,59
179.5,46
180.5,61
181.5,48
182.5,49
183.5,66
184.5,51
185.5,64
186.5,46
187.5,69
188.5,62
189.5,58
190.5,59
191.5,70
192.5,71
193.5,57
194.5,62
195.5,65
196.5,79
197.5,81
198.5,96
199.5,90
200.5,97
201.5,95
202.5,79
203.5,92
204.5,95
205.5,104
206.5,101
207.5,109
208.5,100
209.5,98
210.5,105
211.5,92
212.5,101
213.5,92
214.5,107
215.5,103
216.5,107
217.5,78
218.5,90
219.5,92
220.5,79
221.5,97
222.5,73
223.5,89
224.5,74
225.5,70
226.5,80
227.5,82
228.5,75
229.5,71
230.5,87
231.5,73
232.5,57
233.5,80
234.5,68
235.5,69
236.5,65
237.5,87
238.5,62
239.5,75
240.5,60
241.5,64
242.5,54
243.5,72
244.5,53
245.5,56
246.5,60
247.5,80
248.5,67
249.5,57
250.5,54
251.5,60
252.5,58
253.5,56
254.5,54
255.5,58
256.5,53
257.5,45
258.5,48
259.5,53
260.5,53
261.5,55
262.5,38
263.5,62
264.5,49
265.5,45
266.5,41
267.5,55
268.5,44
269.5,40
270.5,54
271.5,42
272.5,52
273.5,39
274.5,34
275.5,50
276.5,41
277.5,45
278.5,38
279.5,46
280.5,61
281.5,36
282.5,56
283.5,46
284.5,46
285.5,59
286.5,43
287.5,40
288.5,48
289.5,35
290.5,50
291.5,41
292.5,41
293.5,43
294.5,56
295.5,42
296.5,39
297.5,31
298.5,51
299.5,43
300.5,44
301.5,40
302.5,51
303.5,40
304.5,49
305.5,35
306.5,47
307.5,29
308.5,44
309.5,46
310.5,38
311.5,52
312.5,53
313.5,35
314.5,49
315.5,49
316.5,37
317.5,46
318.5,42
319.5,40
320.5,47
321.5,41
322.5,33
323.5,46
324.5,48
325.5,31
326.5,52
327.5,39
328.5,47
329.5,43
330.5,40
331.5,42
332.5,38
333.5,46
334.5,48
335.5,36
336.5,42
337.5,53
338.5,41
339.5,34
340.5,53
341.5,33
342.5,40
343.5,19
344.5,32
345.5,60
346.5,41
347.5,33
348.5,42
349.5,34
350.5,49
351.5,38
352.5,43
353.5,45
354.5,32
355.5,30
356.5,28
357.5,40
358.5,42
359.5,42
360.5,46
361.5,31
362.5,42
363.5,44
364.5,44
365.5,50
366.5,32
367.5,36
368.5,38
369.5,36
370.5,44
371.5,33
372.5,43
373.5,29
374.5,42
375.5,34
376.5,42
377.5,33
378.5,33
379.5,43
380.5,44
381.5,33
382.5,40
383.5,42
384.5,48
385.5,40
386.5,37
387.5,54
388.5,45
389.5,31
390.5,49
391.5,51
392.5,26
393.5,53
394.5,39
395.5,43
396.5,28
397.5,54
398.5,46
399.5,46
400.5,46
401.5,41
402.5,29
403.5,58
404.5,40
405.5,49
406.5,38
407.5,33
408.5,43
409.5,31
410.5,35
411.5,45
412.5,38
413.5,40
414.5,36
415.5,39
416.5,41
417.5,53
418.5,39
419.5,42
420.5,34
421.5,41
422.5,31
423.5,39
424.5,52
425.5,39
426.5,37
427.5,37
428.5,28
429.5,40
430.5,39
431.5,44
432.5,40
433.5,45
