# GAMMA-1S, UDS-GC-63x63-USB, NaI(Tl) 63x63 mm
# src_sha1 = bd17f9bea1e4
# git_describe = 3ea83bd-dirty
# build = Jul 30 2026 16:37:51
# mode = shield
# run_args = bridge_mono_v4.mac shield; G1S_CORRELATED_GAMMA=unset
# solid_angle_frac = 1.00000000
# particle = gamma
# E_prim_keV = 583.1870
# N_primaries = 1600000
# N_with_signal = 56726
# resolving_time_ns = 1000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,38
1.5,44
2.5,70
3.5,51
4.5,59
5.5,50
6.5,52
7.5,60
8.5,65
9.5,53
10.5,61
11.5,58
12.5,62
13.5,69
14.5,56
15.5,66
16.5,50
17.5,67
18.5,50
19.5,39
20.5,68
21.5,69
22.5,69
23.5,59
24.5,55
25.5,62
26.5,67
27.5,56
28.5,68
29.5,69
30.5,53
31.5,47
32.5,68
33.5,48
34.5,57
35.5,51
36.5,51
37.5,53
38.5,68
39.5,58
40.5,71
41.5,74
42.5,66
43.5,65
44.5,63
45.5,57
46.5,63
47.5,56
48.5,62
49.5,62
50.5,48
51.5,66
52.5,65
53.5,59
54.5,65
55.5,61
56.5,53
57.5,57
58.5,70
59.5,61
60.5,59
61.5,59
62.5,57
63.5,58
64.5,65
65.5,58
66.5,64
67.5,73
68.5,69
69.5,48
70.5,71
71.5,75
72.5,55
73.5,75
74.5,41
75.5,76
76.5,72
77.5,51
78.5,59
79.5,70
80.5,67
81.5,66
82.5,72
83.5,59
84.5,68
85.5,72
86.5,60
87.5,59
88.5,56
89.5,60
90.5,58
91.5,66
92.5,56
93.5,57
94.5,51
95.5,46
96.5,58
97.5,68
98.5,68
99.5,66
100.5,60
101.5,59
102.5,60
103.5,61
104.5,67
105.5,59
106.5,65
107.5,66
108.5,64
109.5,57
110.5,60
111.5,69
112.5,55
113.5,67
114.5,69
115.5,59
116.5,70
117.5,68
118.5,74
119.5,65
120.5,58
121.5,69
122.5,76
123.5,68
124.5,74
125.5,58
126.5,69
127.5,71
128.5,63
129.5,58
130.5,73
131.5,74
132.5,72
133.5,83
134.5,74
135.5,67
136.5,66
137.5,58
138.5,84
139.5,56
140.5,76
141.5,61
142.5,77
143.5,75
144.5,68
145.5,51
146.5,85
147.5,75
148.5,80
149.5,81
150.5,87
151.5,82
152.5,87
153.5,67
154.5,71
155.5,68
156.5,82
157.5,84
158.5,83
159.5,95
160.5,70
161.5,89
162.5,82
163.5,87
164.5,80
165.5,94
166.5,77
167.5,79
168.5,87
169.5,83
170.5,74
171.5,81
172.5,85
173.5,76
174.5,87
175.5,91
176.5,102
177.5,99
178.5,118
179.5,124
180.5,143
181.5,141
182.5,133
183.5,136
184.5,162
185.5,136
186.5,159
187.5,156
188.5,149
189.5,140
190.5,158
191.5,155
192.5,131
193.5,114
194.5,121
195.5,132
196.5,113
197.5,113
198.5,124
199.5,105
200.5,107
201.5,97
202.5,106
203.5,108
204.5,104
205.5,127
206.5,110
207.5,96
208.5,97
209.5,94
210.5,110
211.5,118
212.5,89
213.5,74
214.5,98
215.5,89
216.5,100
217.5,80
218.5,90
219.5,88
220.5,67
221.5,99
222.5,101
223.5,84
224.5,79
225.5,74
226.5,69
227.5,61
228.5,73
229.5,77
230.5,64
231.5,73
232.5,65
233.5,73
234.5,65
235.5,83
236.5,73
237.5,80
238.5,48
239.5,62
240.5,72
241.5,80
242.5,68
243.5,70
244.5,77
245.5,68
246.5,64
247.5,72
248.5,57
249.5,49
250.5,54
251.5,54
252.5,59
253.5,71
254.5,64
255.5,60
256.5,66
257.5,68
258.5,77
259.5,58
260.5,63
261.5,70
262.5,80
263.5,71
264.5,75
265.5,74
266.5,69
267.5,66
268.5,59
269.5,57
270.5,57
271.5,58
272.5,53
273.5,53
274.5,76
275.5,66
276.5,52
277.5,52
278.5,69
279.5,70
280.5,48
281.5,65
282.5,56
283.5,74
284.5,54
285.5,66
286.5,52
287.5,61
288.5,52
289.5,56
290.5,71
291.5,61
292.5,62
293.5,61
294.5,77
295.5,48
296.5,66
297.5,60
298.5,65
299.5,63
300.5,62
301.5,69
302.5,65
303.5,55
304.5,68
305.5,63
306.5,67
307.5,69
308.5,61
309.5,61
310.5,68
311.5,46
312.5,58
313.5,59
314.5,78
315.5,53
316.5,54
317.5,61
318.5,66
319.5,48
320.5,51
321.5,56
322.5,58
323.5,51
324.5,56
325.5,76
326.5,65
327.5,49
328.5,58
329.5,62
330.5,43
331.5,54
332.5,65
333.5,68
334.5,60
335.5,53
336.5,61
337.5,58
338.5,63
339.5,51
340.5,68
341.5,59
342.5,74
343.5,53
344.5,52
345.5,60
346.5,59
347.5,49
348.5,49
349.5,58
350.5,56
351.5,68
352.5,57
353.5,55
354.5,64
355.5,48
356.5,67
357.5,63
358.5,64
359.5,55
360.5,67
361.5,63
362.5,64
363.5,67
364.5,54
365.5,72
366.5,63
367.5,56
368.5,75
369.5,68
370.5,58
371.5,72
372.5,74
373.5,69
374.5,66
375.5,50
376.5,61
377.5,60
378.5,69
379.5,59
380.5,63
381.5,63
382.5,61
383.5,68
384.5,79
385.5,68
386.5,47
387.5,77
388.5,69
389.5,56
390.5,67
391.5,72
392.5,80
393.5,60
394.5,78
395.5,79
396.5,61
397.5,64
398.5,84
399.5,60
400.5,66
401.5,71
402.5,60
403.5,53
404.5,46
405.5,47
406.5,53
407.5,41
408.5,42
409.5,30
410.5,37
411.5,34
412.5,39
413.5,31
414.5,26
415.5,24
416.5,34
417.5,23
418.5,24
419.5,31
420.5,21
421.5,14
422.5,17
423.5,25
424.5,19
425.5,28
426.5,21
427.5,16
428.5,32
429.5,21
430.5,22
431.5,21
432.5,20
433.5,26
434.5,27
435.5,19
436.5,19
437.5,30
438.5,21
439.5,18
440.5,14
441.5,19
442.5,10
443.5,20
444.5,15
445.5,14
446.5,16
447.5,17
448.5,13
449.5,19
450.5,10
451.5,7
452.5,12
453.5,15
454.5,20
455.5,15
456.5,12
457.5,11
458.5,18
459.5,13
460.5,12
461.5,16
462.5,13
463.5,12
464.5,19
