# GAMMA-1S, UDS-GC-63x63-USB, NaI(Tl) 63x63 mm
# src_sha1 = bd17f9bea1e4
# git_describe = 3ea83bd-dirty
# build = Jul 30 2026 16:37:51
# mode = shield
# run_args = bridge_mono_v4.mac shield; G1S_CORRELATED_GAMMA=unset
# solid_angle_frac = 1.00000000
# particle = gamma
# E_prim_keV = 122.1000
# N_primaries = 1600000
# N_with_signal = 86662
# resolving_time_ns = 1000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,11
1.5,12
2.5,12
3.5,19
4.5,15
5.5,22
6.5,22
7.5,19
8.5,15
9.5,15
10.5,23
11.5,18
12.5,20
13.5,16
14.5,15
15.5,18
16.5,21
17.5,9
18.5,11
19.5,18
20.5,21
21.5,16
22.5,21
23.5,20
24.5,24
25.5,29
26.5,29
27.5,30
28.5,40
29.5,39
30.5,54
31.5,47
32.5,45
33.5,49
34.5,63
35.5,61
36.5,58
37.5,70
38.5,59
39.5,54
40.5,26
41.5,28
42.5,31
43.5,18
44.5,20
45.5,20
46.5,22
47.5,25
48.5,26
49.5,22
50.5,22
51.5,29
52.5,20
53.5,36
54.5,42
55.5,26
56.5,53
57.5,41
58.5,27
59.5,28
60.5,39
61.5,39
62.5,48
63.5,40
64.5,49
65.5,63
66.5,67
67.5,65
68.5,52
69.5,80
70.5,85
71.5,74
72.5,83
73.5,115
74.5,97
75.5,123
76.5,114
77.5,118
78.5,131
79.5,140
80.5,156
81.5,183
82.5,267
83.5,345
84.5,386
85.5,415
86.5,357
87.5,314
88.5,280
89.5,694
90.5,193
91.5,196
92.5,172
93.5,1583
94.5,165
95.5,149
96.5,170
97.5,201
98.5,216
99.5,179
100.5,207
101.5,209
102.5,213
103.5,240
104.5,234
105.5,238
106.5,252
107.5,234
108.5,273
109.5,324
110.5,291
111.5,301
112.5,335
113.5,352
114.5,357
115.5,350
116.5,347
117.5,360
118.5,395
119.5,411
120.5,379
121.5,330
122.5,70065
