# GAMMA-1S, UDS-GC-63x63-USB, NaI(Tl) 63x63 mm
# src_sha1 = bd17f9bea1e4
# git_describe = 3ea83bd-dirty
# build = Jul 30 2026 16:37:51
# mode = shield
# run_args = bridge_mono_v4.mac shield; G1S_CORRELATED_GAMMA=unset
# solid_angle_frac = 1.00000000
# particle = gamma
# E_prim_keV = 300.0870
# N_primaries = 1600000
# N_with_signal = 70721
# resolving_time_ns = 1000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,33
1.5,70
2.5,77
3.5,62
4.5,77
5.5,77
6.5,78
7.5,86
8.5,74
9.5,85
10.5,68
11.5,74
12.5,94
13.5,70
14.5,73
15.5,68
16.5,71
17.5,80
18.5,68
19.5,92
20.5,61
21.5,64
22.5,76
23.5,75
24.5,63
25.5,81
26.5,86
27.5,66
28.5,69
29.5,59
30.5,65
31.5,64
32.5,79
33.5,82
34.5,79
35.5,75
36.5,77
37.5,74
38.5,72
39.5,71
40.5,70
41.5,77
42.5,61
43.5,54
44.5,72
45.5,59
46.5,67
47.5,67
48.5,84
49.5,56
50.5,72
51.5,70
52.5,78
53.5,62
54.5,73
55.5,64
56.5,59
57.5,70
58.5,48
59.5,69
60.5,43
61.5,76
62.5,70
63.5,58
64.5,57
65.5,43
66.5,62
67.5,63
68.5,63
69.5,57
70.5,61
71.5,69
72.5,59
73.5,89
74.5,47
75.5,99
76.5,59
77.5,51
78.5,57
79.5,60
80.5,69
81.5,62
82.5,62
83.5,56
84.5,71
85.5,75
86.5,55
87.5,61
88.5,68
89.5,60
90.5,57
91.5,54
92.5,64
93.5,79
94.5,79
95.5,75
96.5,81
97.5,71
98.5,74
99.5,77
100.5,68
101.5,80
102.5,69
103.5,69
104.5,64
105.5,91
106.5,77
107.5,79
108.5,75
109.5,86
110.5,79
111.5,87
112.5,71
113.5,84
114.5,71
115.5,74
116.5,70
117.5,107
118.5,92
119.5,91
120.5,87
121.5,71
122.5,102
123.5,81
124.5,96
125.5,84
126.5,83
127.5,103
128.5,107
129.5,100
130.5,100
131.5,106
132.5,109
133.5,125
134.5,125
135.5,138
136.5,160
137.5,161
138.5,207
139.5,251
140.5,253
141.5,230
142.5,238
143.5,250
144.5,232
145.5,240
146.5,207
147.5,240
148.5,218
149.5,225
150.5,197
151.5,194
152.5,207
153.5,183
154.5,167
155.5,150
156.5,166
157.5,157
158.5,153
159.5,132
160.5,141
161.5,122
162.5,120
163.5,84
164.5,88
165.5,79
166.5,94
167.5,73
168.5,67
169.5,61
170.5,70
171.5,69
172.5,51
173.5,49
174.5,68
175.5,58
176.5,60
177.5,34
178.5,53
179.5,49
180.5,61
181.5,53
182.5,61
183.5,53
184.5,64
185.5,45
186.5,57
187.5,45
188.5,51
189.5,42
190.5,55
191.5,50
192.5,50
193.5,44
194.5,38
195.5,50
196.5,44
197.5,53
198.5,49
199.5,46
200.5,57
201.5,58
202.5,56
203.5,53
204.5,48
205.5,64
206.5,59
207.5,51
208.5,69
209.5,48
210.5,50
211.5,52
212.5,56
213.5,47
214.5,60
215.5,54
216.5,40
217.5,48
218.5,46
219.5,47
220.5,59
221.5,61
222.5,75
223.5,54
224.5,51
225.5,47
226.5,49
227.5,55
228.5,51
229.5,58
230.5,51
231.5,61
232.5,49
233.5,48
234.5,59
235.5,56
236.5,46
237.5,47
238.5,63
239.5,59
240.5,47
241.5,68
242.5,54
243.5,63
244.5,55
245.5,52
246.5,58
247.5,49
248.5,64
249.5,53
250.5,56
251.5,44
252.5,62
253.5,43
254.5,63
255.5,68
256.5,61
257.5,60
258.5,50
259.5,45
260.5,44
261.5,56
262.5,65
263.5,40
264.5,58
265.5,80
266.5,61
267.5,115
268.5,31
269.5,46
270.5,47
271.5,270
272.5,48
273.5,56
274.5,45
275.5,53
276.5,52
277.5,47
278.5,46
279.5,47
280.5,56
281.5,63
282.5,54
283.5,58
284.5,54
285.5,44
286.5,29
287.5,43
288.5,61
289.5,44
290.5,56
291.5,62
292.5,40
293.5,46
294.5,49
295.5,53
296.5,43
297.5,42
298.5,43
299.5,40
300.5,47797
