# GAMMA-1S, UDS-GC-63x63-USB, NaI(Tl) 63x63 mm
# src_sha1 = bd17f9bea1e4
# git_describe = 3ea83bd-dirty
# build = Jul 30 2026 16:37:51
# mode = shield
# run_args = bridge_mono_v4.mac shield; G1S_CORRELATED_GAMMA=unset
# solid_angle_frac = 1.00000000
# particle = gamma
# E_prim_keV = 238.6320
# N_primaries = 1600000
# N_with_signal = 76820
# resolving_time_ns = 1000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,43
1.5,55
2.5,72
3.5,56
4.5,55
5.5,61
6.5,77
7.5,64
8.5,67
9.5,86
10.5,66
11.5,49
12.5,68
13.5,68
14.5,50
15.5,60
16.5,61
17.5,60
18.5,58
19.5,62
20.5,60
21.5,67
22.5,59
23.5,71
24.5,58
25.5,54
26.5,58
27.5,62
28.5,55
29.5,51
30.5,59
31.5,57
32.5,57
33.5,52
34.5,55
35.5,57
36.5,53
37.5,43
38.5,68
39.5,60
40.5,51
41.5,57
42.5,42
43.5,46
44.5,39
45.5,52
46.5,47
47.5,45
48.5,48
49.5,44
50.5,46
51.5,43
52.5,43
53.5,50
54.5,49
55.5,53
56.5,51
57.5,46
58.5,38
59.5,47
60.5,44
61.5,48
62.5,52
63.5,49
64.5,41
65.5,49
66.5,53
67.5,59
68.5,46
69.5,45
70.5,50
71.5,45
72.5,51
73.5,62
74.5,39
75.5,78
76.5,48
77.5,59
78.5,48
79.5,51
80.5,55
81.5,49
82.5,56
83.5,60
84.5,84
85.5,85
86.5,63
87.5,68
88.5,65
89.5,69
90.5,70
91.5,81
92.5,80
93.5,85
94.5,88
95.5,86
96.5,108
97.5,88
98.5,96
99.5,89
100.5,103
101.5,82
102.5,95
103.5,106
104.5,101
105.5,94
106.5,104
107.5,124
108.5,99
109.5,129
110.5,112
111.5,123
112.5,113
113.5,115
114.5,108
115.5,96
116.5,103
117.5,86
118.5,101
119.5,85
120.5,88
121.5,112
122.5,139
123.5,170
124.5,222
125.5,239
126.5,235
127.5,257
128.5,267
129.5,242
130.5,212
131.5,224
132.5,198
133.5,195
134.5,172
135.5,160
136.5,154
137.5,151
138.5,145
139.5,121
140.5,115
141.5,106
142.5,106
143.5,95
144.5,108
145.5,74
146.5,83
147.5,80
148.5,86
149.5,71
150.5,66
151.5,61
152.5,76
153.5,61
154.5,53
155.5,83
156.5,62
157.5,80
158.5,80
159.5,75
160.5,69
161.5,53
162.5,88
163.5,70
164.5,62
165.5,87
166.5,73
167.5,77
168.5,57
169.5,73
170.5,57
171.5,74
172.5,75
173.5,65
174.5,55
175.5,80
176.5,69
177.5,80
178.5,96
179.5,71
180.5,81
181.5,73
182.5,81
183.5,74
184.5,65
185.5,89
186.5,60
187.5,87
188.5,104
189.5,97
190.5,90
191.5,86
192.5,94
193.5,81
194.5,94
195.5,81
196.5,89
197.5,101
198.5,87
199.5,99
200.5,86
201.5,83
202.5,105
203.5,83
204.5,81
205.5,125
206.5,183
207.5,88
208.5,107
209.5,108
210.5,463
211.5,94
212.5,81
213.5,71
214.5,91
215.5,78
216.5,71
217.5,97
218.5,81
219.5,98
220.5,82
221.5,83
222.5,73
223.5,87
224.5,90
225.5,82
226.5,82
227.5,91
228.5,81
229.5,81
230.5,77
231.5,98
232.5,98
233.5,84
234.5,79
235.5,79
236.5,90
237.5,83
238.5,56606
