# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = 83fc99c19394
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 16:50:15
# nuclide = Pb212, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# fluence_total_cm2_s = 1.056159e-01
E_keV,fluence_cm2_s
501.0,7.463937e-05
503.0,4.688827e-05
505.0,6.241825e-05
507.0,4.356384e-05
509.0,6.399798e-05
511.0,1.186206e-03
513.0,6.927934e-05
515.0,5.045766e-05
517.0,4.781317e-05
519.0,6.153700e-05
521.0,6.788950e-05
523.0,4.910296e-05
525.0,4.523374e-05
527.0,4.867077e-05
529.0,5.354192e-05
531.0,4.728208e-05
533.0,6.398034e-05
535.0,5.314619e-05
537.0,5.377024e-05
539.0,5.179245e-05
541.0,5.117020e-05
543.0,5.955998e-05
545.0,6.082212e-05
547.0,2.316515e-05
549.0,4.322234e-05
551.0,3.344098e-05
553.0,3.833621e-05
555.0,5.204165e-05
557.0,4.593058e-05
559.0,6.301866e-05
561.0,6.939111e-05
563.0,5.561248e-05
565.0,5.921919e-05
567.0,3.953790e-05
569.0,4.729576e-05
571.0,3.095877e-05
573.0,6.000370e-05
575.0,5.201441e-05
577.0,6.171460e-05
579.0,6.837251e-05
581.0,5.414795e-05
583.0,3.735448e-03
585.0,2.496662e-05
587.0,3.094209e-05
589.0,3.660079e-05
591.0,2.891282e-05
593.0,8.855773e-06
595.0,2.225436e-05
597.0,2.094229e-05
599.0,3.406048e-05
601.0,1.981684e-05
603.0,3.415433e-05
605.0,2.747038e-05
607.0,1.691748e-05
609.0,2.354122e-05
611.0,2.624235e-05
613.0,3.229535e-05
615.0,2.787875e-05
617.0,2.366952e-05
619.0,1.726771e-05
621.0,2.862896e-05
623.0,1.858190e-05
625.0,9.939449e-06
627.0,2.050328e-05
629.0,2.962946e-05
631.0,2.029515e-05
633.0,2.566611e-05
635.0,4.701996e-05
637.0,2.026508e-05
639.0,4.390478e-05
641.0,1.381150e-05
643.0,2.117269e-05
645.0,2.654394e-05
647.0,1.539758e-05
649.0,2.236507e-05
651.0,2.637911e-05
653.0,2.639804e-05
655.0,1.855570e-05
657.0,2.276561e-05
659.0,1.948212e-05
661.0,3.646724e-05
663.0,1.829373e-05
665.0,1.576818e-05
667.0,1.531213e-05
669.0,2.359225e-05
671.0,2.459602e-05
673.0,2.500040e-05
675.0,2.118161e-06
677.0,2.917315e-05
679.0,1.517678e-05
