# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = 8147e1da3b0d
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 18:05:15
# nuclide = Ac228, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# bin_keV = 2.000  (последний канал = переполнение)
# fluence_total_cm2_s = 8.786052e-02
E_keV,fluence_cm2_s
499.0,6.227182e-05
501.0,3.939715e-05
503.0,8.628562e-05
505.0,5.520532e-05
507.0,4.430681e-05
509.0,9.409315e-05
511.0,4.344817e-05
513.0,6.680188e-05
515.0,3.282353e-05
517.0,3.534330e-05
519.0,2.617439e-05
521.0,5.281403e-05
523.0,9.695012e-05
525.0,5.676577e-05
527.0,5.391011e-05
529.0,6.327643e-05
531.0,4.778358e-05
533.0,4.071977e-05
535.0,6.258191e-05
537.0,3.353699e-05
539.0,4.858568e-05
541.0,5.388601e-05
543.0,4.896471e-05
545.0,6.500316e-05
547.0,9.177728e-05
549.0,4.910570e-05
551.0,4.629140e-05
553.0,6.213721e-05
555.0,7.715591e-05
557.0,5.752262e-05
559.0,6.588608e-05
561.0,4.682953e-05
563.0,1.614403e-04
565.0,4.501464e-05
567.0,3.194042e-05
569.0,5.646908e-05
571.0,1.174661e-04
573.0,8.584879e-05
575.0,5.097240e-05
577.0,3.668007e-05
579.0,3.693376e-05
581.0,3.133397e-05
583.0,8.460277e-05
585.0,3.895152e-05
587.0,6.794712e-05
589.0,4.478654e-05
591.0,3.242367e-05
593.0,5.205733e-05
595.0,4.355323e-05
597.0,2.400225e-05
599.0,5.397631e-05
601.0,5.535299e-05
603.0,2.574716e-05
605.0,2.017635e-05
607.0,2.604981e-05
609.0,3.412598e-05
611.0,7.257538e-05
613.0,5.310822e-05
615.0,4.111320e-05
617.0,9.314337e-05
619.0,3.971069e-05
621.0,4.681698e-05
623.0,5.007235e-05
625.0,2.401509e-05
627.0,2.293695e-05
629.0,3.859196e-05
631.0,5.750787e-05
633.0,3.434947e-05
635.0,2.986187e-05
637.0,2.321443e-05
639.0,5.731098e-05
641.0,3.570124e-05
643.0,3.672619e-05
645.0,4.240890e-05
647.0,3.049326e-05
649.0,4.577432e-05
651.0,5.176780e-05
653.0,4.160805e-05
655.0,3.509841e-05
657.0,5.062159e-05
659.0,4.606321e-05
661.0,2.918079e-05
663.0,5.045360e-05
