# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = 83fc99c19394
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 16:50:15
# nuclide = Ac228, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# fluence_total_cm2_s = 1.941022e-01
E_keV,fluence_cm2_s
1.0,6.503685e-09
3.0,3.363660e-07
7.0,1.839157e-06
9.0,4.719652e-06
11.0,1.482075e-05
13.0,3.615740e-05
15.0,7.176665e-06
17.0,4.623315e-05
19.0,1.404213e-05
21.0,2.652513e-06
23.0,4.299626e-06
25.0,3.452594e-06
27.0,8.902406e-06
29.0,1.357152e-05
31.0,8.292124e-06
33.0,1.890713e-05
35.0,4.320702e-05
37.0,3.718747e-05
39.0,1.819874e-04
41.0,1.383056e-04
43.0,2.378370e-04
45.0,3.860365e-04
47.0,4.768444e-04
49.0,6.449967e-04
51.0,7.303787e-04
53.0,1.002645e-03
55.0,1.103895e-03
57.0,1.370115e-03
59.0,1.554848e-03
61.0,1.620687e-03
63.0,1.702912e-03
65.0,1.761808e-03
67.0,1.845316e-03
69.0,1.990296e-03
71.0,1.912184e-03
73.0,2.050042e-03
75.0,2.599971e-03
77.0,2.890376e-03
79.0,1.937398e-03
81.0,1.922429e-03
83.0,1.864815e-03
85.0,1.965170e-03
87.0,2.146010e-03
89.0,1.857086e-03
91.0,2.077441e-03
93.0,1.972860e-03
95.0,1.743962e-03
97.0,1.666049e-03
99.0,1.744882e-03
101.0,1.542813e-03
103.0,1.623049e-03
105.0,1.663868e-03
107.0,1.567829e-03
109.0,1.540335e-03
111.0,1.440322e-03
113.0,1.465224e-03
115.0,1.444099e-03
117.0,1.504786e-03
119.0,1.339814e-03
121.0,1.326500e-03
123.0,1.425626e-03
125.0,1.430749e-03
127.0,1.309176e-03
129.0,1.540809e-03
131.0,1.149910e-03
133.0,1.224493e-03
135.0,1.237256e-03
137.0,1.285324e-03
139.0,1.097531e-03
141.0,1.061497e-03
143.0,1.052412e-03
145.0,1.103285e-03
147.0,9.809793e-04
149.0,1.016773e-03
151.0,1.023796e-03
153.0,9.499221e-04
155.0,9.677526e-04
157.0,9.087108e-04
159.0,8.561731e-04
161.0,8.523404e-04
163.0,8.885692e-04
165.0,8.146224e-04
167.0,8.620775e-04
169.0,8.155451e-04
171.0,8.129069e-04
173.0,7.625007e-04
175.0,7.770748e-04
177.0,7.952485e-04
179.0,8.011518e-04
181.0,7.273946e-04
183.0,7.207516e-04
185.0,8.089453e-04
187.0,7.441426e-04
189.0,6.867234e-04
191.0,7.363613e-04
193.0,7.013331e-04
195.0,6.999912e-04
197.0,6.609438e-04
199.0,6.647136e-04
201.0,6.171413e-04
203.0,6.854472e-04
205.0,6.512315e-04
207.0,6.213803e-04
209.0,1.000313e-03
211.0,6.339067e-04
213.0,5.964610e-04
215.0,6.358548e-04
217.0,6.081738e-04
219.0,5.676526e-04
221.0,5.555538e-04
223.0,6.069747e-04
225.0,5.678216e-04
227.0,5.072656e-04
229.0,5.570769e-04
231.0,5.847483e-04
233.0,4.996995e-04
235.0,5.568405e-04
237.0,5.410845e-04
239.0,4.082703e-03
241.0,7.800722e-04
243.0,4.378269e-04
245.0,3.421917e-04
247.0,3.700539e-04
249.0,3.791978e-04
251.0,3.471355e-04
253.0,3.898327e-04
255.0,3.734578e-04
257.0,3.514997e-04
259.0,3.356948e-04
261.0,3.206415e-04
263.0,4.056351e-04
265.0,2.788560e-04
267.0,2.938934e-04
269.0,2.768085e-04
271.0,6.080058e-04
273.0,3.123795e-04
275.0,3.069175e-04
277.0,5.555887e-04
279.0,3.043176e-04
281.0,2.662049e-04
283.0,2.987642e-04
285.0,2.410711e-04
287.0,3.164276e-04
289.0,3.399706e-04
291.0,2.760380e-04
293.0,3.359198e-04
295.0,2.419211e-04
297.0,2.362851e-04
299.0,2.974732e-04
301.0,5.498585e-04
303.0,2.770565e-04
305.0,2.594665e-04
307.0,2.920127e-04
309.0,2.340904e-04
311.0,2.591132e-04
313.0,2.204737e-04
315.0,2.309777e-04
317.0,2.318795e-04
319.0,2.233757e-04
321.0,2.531078e-04
323.0,2.131553e-04
325.0,1.942144e-04
327.0,2.708888e-04
329.0,5.750660e-04
331.0,2.010576e-04
333.0,3.168903e-04
335.0,1.819149e-04
337.0,1.941300e-04
339.0,1.460633e-03
341.0,2.062393e-04
343.0,1.827859e-04
345.0,1.620150e-04
347.0,1.545037e-04
349.0,1.838688e-04
351.0,1.619774e-04
353.0,1.926660e-04
355.0,1.954724e-04
357.0,1.902557e-04
359.0,1.647469e-04
361.0,1.754073e-04
363.0,1.655936e-04
365.0,2.029714e-04
367.0,1.926265e-04
369.0,2.062917e-04
371.0,1.700742e-04
373.0,1.655504e-04
375.0,1.545197e-04
377.0,1.562056e-04
379.0,1.488622e-04
381.0,1.902255e-04
383.0,1.586641e-04
385.0,1.650733e-04
387.0,1.304072e-04
389.0,1.804118e-04
391.0,1.573825e-04
393.0,1.612199e-04
395.0,1.812006e-04
397.0,1.756550e-04
399.0,1.484644e-04
401.0,1.656363e-04
403.0,1.455555e-04
405.0,1.331798e-04
407.0,1.772540e-04
409.0,3.118083e-04
411.0,1.554922e-04
413.0,1.419100e-04
415.0,1.554398e-04
417.0,1.816965e-04
419.0,1.765838e-04
421.0,1.442088e-04
423.0,1.253697e-04
425.0,1.035504e-04
427.0,1.322638e-04
429.0,1.418943e-04
431.0,1.367873e-04
433.0,1.612306e-04
435.0,1.627298e-04
437.0,1.399147e-04
439.0,1.399979e-04
441.0,1.637693e-04
443.0,1.625052e-04
445.0,1.277051e-04
447.0,1.414207e-04
449.0,1.268349e-04
451.0,1.402820e-04
453.0,1.264990e-04
455.0,1.054556e-04
457.0,9.091732e-05
459.0,9.506082e-05
461.0,1.160452e-04
463.0,6.631625e-04
465.0,1.203204e-04
467.0,1.033666e-04
469.0,1.124609e-04
471.0,1.540816e-04
473.0,1.119378e-04
475.0,1.268057e-04
477.0,1.676099e-04
479.0,1.639149e-04
481.0,1.217536e-04
483.0,9.936653e-05
485.0,1.183167e-04
487.0,9.099582e-05
489.0,1.252786e-04
491.0,1.224914e-04
493.0,1.286065e-04
495.0,1.082934e-04
497.0,1.125099e-04
499.0,1.048344e-04
501.0,1.235775e-04
503.0,1.370038e-04
505.0,1.340162e-04
507.0,1.191184e-04
509.0,1.053579e-04
511.0,1.289213e-03
513.0,7.832555e-05
515.0,1.347008e-04
517.0,8.837358e-05
519.0,1.055974e-04
521.0,1.495623e-04
523.0,1.018002e-04
525.0,1.164911e-04
527.0,9.200136e-05
529.0,8.521678e-05
531.0,1.027170e-04
533.0,1.182988e-04
535.0,1.012113e-04
537.0,7.854916e-05
539.0,1.168925e-04
541.0,1.058221e-04
543.0,1.125692e-04
545.0,1.022802e-04
547.0,1.369967e-04
549.0,1.162551e-04
551.0,1.067095e-04
553.0,9.932461e-05
555.0,1.444566e-04
557.0,1.068116e-04
559.0,8.690650e-05
561.0,1.040051e-04
563.0,2.246809e-04
565.0,6.838406e-05
567.0,9.701485e-05
569.0,8.472877e-05
571.0,1.542265e-04
573.0,1.337565e-04
575.0,8.778680e-05
577.0,7.944605e-05
579.0,9.006003e-05
581.0,5.296911e-05
583.0,3.813525e-03
585.0,5.802463e-05
587.0,8.563527e-05
589.0,7.706074e-05
591.0,7.596005e-05
593.0,6.675891e-05
595.0,7.692640e-05
597.0,6.291265e-05
599.0,5.576252e-05
601.0,5.292635e-05
603.0,6.878864e-05
605.0,4.786165e-05
607.0,8.661930e-05
609.0,5.097798e-05
611.0,1.195374e-04
613.0,6.092781e-05
615.0,5.549149e-05
617.0,1.135819e-04
619.0,7.779089e-05
621.0,7.582976e-05
623.0,5.994772e-05
625.0,4.995071e-05
627.0,6.460150e-05
629.0,6.374733e-05
631.0,3.748664e-05
633.0,7.034828e-05
635.0,5.870667e-05
637.0,6.474417e-05
639.0,6.167863e-05
641.0,7.932909e-05
643.0,6.928916e-05
645.0,5.949340e-05
647.0,6.249330e-05
649.0,8.088133e-05
651.0,1.096220e-04
653.0,3.127033e-05
655.0,6.877627e-05
657.0,5.802493e-05
659.0,2.586629e-05
661.0,4.659812e-05
663.0,7.923875e-05
665.0,7.487313e-05
667.0,7.112352e-05
669.0,8.182537e-05
671.0,5.278237e-05
673.0,7.235430e-05
675.0,1.096403e-04
677.0,4.461754e-05
679.0,7.167964e-05
681.0,6.147092e-05
683.0,6.939053e-05
685.0,4.917087e-05
687.0,6.188214e-05
689.0,6.555186e-05
691.0,6.535655e-05
693.0,4.344799e-05
695.0,5.363951e-05
697.0,9.065221e-05
699.0,5.223617e-05
701.0,7.492259e-05
703.0,5.439199e-05
705.0,6.038206e-05
707.0,9.648440e-05
709.0,4.411004e-05
711.0,5.077344e-05
713.0,3.940682e-05
715.0,7.368900e-05
717.0,6.129342e-05
719.0,5.995254e-05
721.0,5.464258e-05
723.0,6.158056e-05
725.0,5.864853e-05
727.0,1.052675e-03
729.0,4.085113e-05
731.0,5.429902e-05
733.0,5.085436e-05
735.0,5.504181e-05
737.0,5.662591e-05
739.0,5.638458e-05
741.0,3.701641e-05
743.0,5.067413e-05
745.0,3.390962e-05
747.0,4.827249e-05
749.0,4.585630e-05
751.0,3.472063e-05
753.0,3.901750e-05
755.0,1.398194e-04
757.0,4.928016e-05
759.0,4.538545e-05
761.0,4.707548e-05
763.0,1.289473e-04
765.0,5.312903e-05
767.0,3.648148e-05
769.0,5.087287e-05
771.0,5.441208e-05
773.0,2.470340e-04
775.0,5.008397e-05
777.0,5.526228e-05
779.0,6.389022e-05
781.0,4.487599e-05
783.0,9.563961e-05
785.0,2.119851e-04
787.0,4.209617e-05
789.0,4.276635e-05
791.0,4.400304e-05
793.0,5.983898e-05
795.0,6.345632e-04
797.0,4.553668e-05
799.0,4.004200e-05
801.0,5.764504e-05
803.0,4.816817e-05
805.0,3.168872e-05
807.0,3.967842e-05
809.0,4.154247e-05
811.0,3.277102e-05
813.0,3.716841e-05
815.0,2.665877e-05
817.0,6.058089e-05
819.0,4.427080e-05
821.0,3.992109e-05
823.0,5.529482e-05
825.0,5.910023e-05
827.0,2.814080e-05
829.0,5.508137e-05
831.0,1.706895e-04
833.0,2.898328e-05
835.0,2.619470e-04
837.0,3.196962e-05
839.0,4.051462e-05
841.0,1.914648e-04
843.0,4.486471e-05
845.0,3.995319e-05
847.0,3.452960e-05
849.0,4.785215e-05
