# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = 83fc99c19394
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 16:50:15
# nuclide = Pb214, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# fluence_total_cm2_s = 1.432642e-01
E_keV,fluence_cm2_s
1.0,1.435032e-07
3.0,4.307954e-07
7.0,2.738172e-06
9.0,4.801023e-07
11.0,6.827088e-06
13.0,1.352857e-05
15.0,5.531548e-06
17.0,6.889271e-06
19.0,1.812212e-06
21.0,4.355229e-06
23.0,3.302398e-06
25.0,8.480814e-06
27.0,9.427353e-07
29.0,1.428745e-05
31.0,4.601323e-06
33.0,1.376284e-05
35.0,3.479080e-05
37.0,3.242551e-05
39.0,8.651317e-05
41.0,1.382611e-04
43.0,1.684683e-04
45.0,2.725791e-04
47.0,5.119825e-04
49.0,4.449138e-04
51.0,5.876527e-04
53.0,6.928180e-04
55.0,7.061705e-04
57.0,8.839772e-04
59.0,1.027955e-03
61.0,1.119234e-03
63.0,1.084676e-03
65.0,1.231909e-03
67.0,1.275066e-03
69.0,1.295297e-03
71.0,1.301810e-03
73.0,1.383886e-03
75.0,1.660927e-03
77.0,1.950556e-03
79.0,1.330885e-03
81.0,1.380694e-03
83.0,1.363147e-03
85.0,1.403459e-03
87.0,1.367479e-03
89.0,1.327346e-03
91.0,1.193768e-03
93.0,1.267285e-03
95.0,1.233924e-03
97.0,1.220574e-03
99.0,1.336889e-03
101.0,1.107732e-03
103.0,1.133486e-03
105.0,1.128780e-03
107.0,1.094882e-03
109.0,1.050650e-03
111.0,1.109593e-03
113.0,1.003303e-03
115.0,1.023319e-03
117.0,1.091000e-03
119.0,9.990331e-04
121.0,1.035114e-03
123.0,9.047277e-04
125.0,8.966167e-04
127.0,9.418285e-04
129.0,8.602704e-04
131.0,9.402748e-04
133.0,8.245599e-04
135.0,8.398652e-04
137.0,8.745865e-04
139.0,9.287391e-04
141.0,7.391851e-04
143.0,7.554116e-04
145.0,8.149806e-04
147.0,7.629135e-04
149.0,8.667831e-04
151.0,7.909437e-04
153.0,7.658875e-04
155.0,7.631875e-04
157.0,6.703265e-04
159.0,7.014525e-04
161.0,6.583139e-04
163.0,7.014760e-04
165.0,6.455438e-04
167.0,6.178428e-04
169.0,6.446045e-04
171.0,6.489762e-04
173.0,5.639813e-04
175.0,5.973277e-04
177.0,5.146392e-04
179.0,5.301778e-04
181.0,5.649482e-04
183.0,5.319309e-04
185.0,5.346694e-04
187.0,5.757685e-04
189.0,5.496446e-04
191.0,5.018610e-04
193.0,5.041743e-04
195.0,5.302023e-04
197.0,5.115398e-04
199.0,5.387475e-04
201.0,4.542002e-04
203.0,4.754358e-04
205.0,4.965326e-04
207.0,5.181008e-04
209.0,3.951534e-04
211.0,5.047432e-04
213.0,4.051284e-04
215.0,4.463175e-04
217.0,4.451273e-04
219.0,4.204028e-04
221.0,4.095950e-04
223.0,3.850156e-04
225.0,4.188956e-04
227.0,4.575195e-04
229.0,3.705637e-04
231.0,4.052608e-04
233.0,3.731110e-04
235.0,3.914832e-04
237.0,3.902680e-04
239.0,3.920782e-04
241.0,9.775763e-04
243.0,3.197230e-04
245.0,3.264134e-04
247.0,3.317102e-04
249.0,2.939312e-04
251.0,3.643601e-04
253.0,3.491209e-04
255.0,3.191584e-04
257.0,3.199992e-04
259.0,3.757642e-04
261.0,2.940157e-04
263.0,3.045997e-04
265.0,3.137847e-04
267.0,2.949147e-04
269.0,3.344407e-04
271.0,2.770356e-04
273.0,2.844563e-04
275.0,3.082193e-04
277.0,2.450675e-04
279.0,2.834256e-04
281.0,2.912207e-04
283.0,2.985541e-04
285.0,2.599291e-04
287.0,2.711096e-04
289.0,2.581209e-04
291.0,2.666552e-04
293.0,2.663586e-04
295.0,1.957894e-03
297.0,2.096665e-04
299.0,2.423899e-04
301.0,2.255791e-04
303.0,1.984164e-04
305.0,2.338843e-04
307.0,2.515502e-04
309.0,2.033649e-04
311.0,1.967566e-04
313.0,1.802771e-04
315.0,2.401115e-04
317.0,2.203878e-04
319.0,1.943691e-04
321.0,2.014702e-04
323.0,2.132802e-04
325.0,1.762287e-04
327.0,1.849501e-04
329.0,1.875148e-04
331.0,1.940129e-04
333.0,1.945471e-04
335.0,1.756552e-04
337.0,1.673261e-04
339.0,1.821114e-04
341.0,1.491668e-04
343.0,1.767258e-04
345.0,1.859933e-04
347.0,2.055527e-04
349.0,1.814653e-04
351.0,3.740993e-03
353.0,1.168861e-04
355.0,1.382479e-04
357.0,1.430088e-04
359.0,1.362941e-04
361.0,1.622125e-04
363.0,1.483449e-04
365.0,1.204421e-04
367.0,1.470293e-04
369.0,1.129332e-04
371.0,1.005576e-04
373.0,1.332997e-04
375.0,1.065647e-04
377.0,1.241001e-04
379.0,1.407467e-04
381.0,1.099916e-04
383.0,1.329891e-04
385.0,1.182314e-04
387.0,1.325884e-04
389.0,1.214149e-04
391.0,1.311007e-04
393.0,1.156530e-04
395.0,9.454655e-05
397.0,1.248361e-04
399.0,9.357074e-05
401.0,8.623414e-05
403.0,1.213593e-04
405.0,1.482850e-04
407.0,1.052350e-04
409.0,1.172672e-04
411.0,9.564410e-05
413.0,9.098654e-05
415.0,1.038553e-04
417.0,1.122468e-04
419.0,1.059302e-04
421.0,9.919270e-05
423.0,1.120463e-04
425.0,9.060298e-05
427.0,8.690853e-05
429.0,9.746731e-05
431.0,7.814783e-05
433.0,9.651227e-05
435.0,8.749150e-05
437.0,8.409096e-05
439.0,8.666906e-05
441.0,9.637169e-05
443.0,8.891251e-05
445.0,1.034961e-04
447.0,9.719795e-05
449.0,7.374502e-05
451.0,1.012619e-04
453.0,9.071367e-05
455.0,1.498993e-04
457.0,1.219710e-04
459.0,1.144505e-04
461.0,1.043629e-04
463.0,8.868661e-05
465.0,6.155291e-05
467.0,8.232781e-05
469.0,1.079379e-04
471.0,7.668361e-05
473.0,8.979614e-05
475.0,1.117639e-04
477.0,1.090069e-04
479.0,8.855878e-05
481.0,1.124830e-04
483.0,1.235755e-04
485.0,7.607753e-05
487.0,1.801507e-04
489.0,8.246805e-05
491.0,8.554372e-05
493.0,9.264320e-05
495.0,8.283078e-05
497.0,9.093462e-05
499.0,9.207230e-05
501.0,1.040926e-04
503.0,7.997488e-05
505.0,1.022221e-04
507.0,9.739362e-05
509.0,7.486368e-05
511.0,1.675161e-04
513.0,8.379799e-05
515.0,8.684154e-05
517.0,9.212081e-05
519.0,8.918723e-05
521.0,6.727772e-05
523.0,9.037479e-05
525.0,9.315431e-05
527.0,8.518504e-05
529.0,6.728743e-05
531.0,8.509577e-05
533.0,8.828638e-05
535.0,6.967307e-05
537.0,7.135360e-05
539.0,7.060145e-05
541.0,6.849625e-05
543.0,9.817465e-05
545.0,7.810764e-05
547.0,8.782599e-05
549.0,6.637638e-05
551.0,7.455604e-05
553.0,5.632218e-05
555.0,8.035151e-05
557.0,7.441725e-05
559.0,7.184840e-05
561.0,5.655912e-05
563.0,8.124146e-05
565.0,7.645649e-05
567.0,7.258267e-05
569.0,9.858392e-05
571.0,6.780611e-05
573.0,9.413365e-05
575.0,7.836890e-05
577.0,8.089440e-05
579.0,8.022876e-05
581.0,1.396864e-04
583.0,9.879687e-05
