# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = cebc8837c56d
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 15:54:42
# nuclide = Tl208, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# fluence_total_cm2_s = 1.923274e-01
E_keV,fluence_cm2_s
5.0,2.498831e-06
15.0,1.382422e-05
25.0,2.545310e-05
35.0,2.119663e-04
45.0,1.396813e-03
55.0,4.189253e-03
65.0,6.489567e-03
75.0,7.827115e-03
85.0,7.768133e-03
95.0,7.319173e-03
105.0,6.802793e-03
115.0,6.287739e-03
125.0,5.759309e-03
135.0,5.175753e-03
145.0,4.570318e-03
155.0,4.260017e-03
165.0,3.748051e-03
175.0,3.683823e-03
185.0,3.684822e-03
195.0,3.248579e-03
205.0,2.888516e-03
215.0,2.580869e-03
225.0,2.428716e-03
235.0,2.375289e-03
245.0,2.059306e-03
255.0,2.106221e-03
265.0,1.835912e-03
275.0,2.357913e-03
285.0,1.568403e-03
295.0,1.473204e-03
305.0,1.325635e-03
315.0,1.349127e-03
325.0,1.244227e-03
335.0,1.191551e-03
345.0,1.177552e-03
355.0,1.196784e-03
365.0,1.074609e-03
375.0,1.028025e-03
385.0,9.515360e-04
395.0,9.992026e-04
405.0,9.505152e-04
415.0,9.486335e-04
425.0,8.469237e-04
435.0,8.523636e-04
445.0,8.610460e-04
455.0,8.023412e-04
465.0,8.189005e-04
475.0,7.987745e-04
485.0,7.905290e-04
495.0,8.179390e-04
505.0,7.661368e-04
515.0,4.201584e-03
525.0,6.671033e-04
535.0,5.820143e-04
545.0,5.543922e-04
555.0,5.392963e-04
565.0,5.578479e-04
575.0,5.276050e-04
585.0,1.090660e-02
595.0,2.371990e-04
605.0,2.366533e-04
615.0,2.697270e-04
625.0,2.732586e-04
635.0,2.623835e-04
645.0,2.717643e-04
655.0,2.241358e-04
665.0,2.024853e-04
675.0,2.504456e-04
685.0,2.475380e-04
695.0,2.617563e-04
705.0,2.673274e-04
715.0,2.267216e-04
