# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = 83fc99c19394
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 16:50:15
# nuclide = Bi214, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# fluence_total_cm2_s = 1.052816e-01
E_keV,fluence_cm2_s
1.0,1.720679e-08
3.0,4.116104e-07
7.0,7.845707e-08
9.0,5.744281e-06
11.0,1.294449e-05
13.0,5.639920e-06
15.0,5.235712e-06
17.0,2.757573e-06
19.0,4.749410e-06
21.0,1.983499e-06
23.0,1.955926e-06
27.0,3.978757e-06
29.0,2.418930e-06
31.0,7.490215e-06
33.0,2.204616e-05
35.0,1.669347e-05
37.0,3.128695e-05
39.0,4.143027e-05
41.0,1.035108e-04
43.0,1.040292e-04
45.0,1.461717e-04
47.0,2.934460e-04
49.0,2.661249e-04
51.0,3.543335e-04
53.0,3.434813e-04
55.0,3.805996e-04
57.0,5.677048e-04
59.0,5.657636e-04
61.0,6.245640e-04
63.0,7.100221e-04
65.0,7.178257e-04
67.0,7.102424e-04
69.0,7.735751e-04
71.0,9.016307e-04
73.0,7.899410e-04
75.0,7.840419e-04
77.0,8.665702e-04
79.0,9.500420e-04
81.0,8.866447e-04
83.0,8.879154e-04
85.0,8.528612e-04
87.0,8.371082e-04
89.0,9.264598e-04
91.0,7.695407e-04
93.0,7.633110e-04
95.0,9.174394e-04
97.0,7.950186e-04
99.0,7.797421e-04
101.0,7.287475e-04
103.0,8.299649e-04
105.0,7.006274e-04
107.0,7.497525e-04
109.0,7.413647e-04
111.0,7.215612e-04
113.0,7.014866e-04
115.0,7.453265e-04
117.0,7.736486e-04
119.0,6.792462e-04
121.0,6.554162e-04
123.0,5.920226e-04
125.0,6.459848e-04
127.0,6.107459e-04
129.0,6.505002e-04
131.0,6.037521e-04
133.0,5.542740e-04
135.0,6.192649e-04
137.0,4.457015e-04
139.0,6.127593e-04
141.0,5.401579e-04
143.0,5.159377e-04
145.0,4.556862e-04
147.0,5.120373e-04
149.0,4.558815e-04
151.0,5.180869e-04
153.0,4.773465e-04
155.0,4.200490e-04
157.0,4.648158e-04
159.0,4.448110e-04
161.0,4.987149e-04
163.0,4.691983e-04
165.0,4.589453e-04
167.0,3.927037e-04
169.0,4.480197e-04
171.0,3.936887e-04
173.0,4.805196e-04
175.0,4.104983e-04
177.0,3.847513e-04
179.0,4.123480e-04
181.0,4.303625e-04
183.0,4.644305e-04
185.0,3.773709e-04
187.0,3.901311e-04
189.0,4.029535e-04
191.0,3.627101e-04
193.0,3.642822e-04
195.0,3.343536e-04
197.0,3.390793e-04
199.0,3.184344e-04
201.0,3.546353e-04
203.0,3.749477e-04
205.0,3.684347e-04
207.0,3.442301e-04
209.0,2.913862e-04
211.0,3.200987e-04
213.0,2.985271e-04
215.0,3.379068e-04
217.0,3.413456e-04
