# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = 83fc99c19394
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 16:50:15
# nuclide = Tl208, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# fluence_total_cm2_s = 1.923274e-01
E_keV,fluence_cm2_s
1.0,1.483027e-07
3.0,1.010114e-06
7.0,1.340414e-06
11.0,2.158283e-06
13.0,3.676050e-06
15.0,1.908649e-06
19.0,6.081239e-06
21.0,1.852711e-06
23.0,6.514738e-06
25.0,5.753050e-06
27.0,7.617573e-06
29.0,3.715030e-06
31.0,2.366485e-05
33.0,3.208514e-05
35.0,2.678456e-05
37.0,4.103199e-05
39.0,8.839974e-05
41.0,1.192158e-04
43.0,2.024429e-04
45.0,2.429606e-04
47.0,3.536388e-04
49.0,4.785547e-04
51.0,5.663608e-04
53.0,7.243157e-04
55.0,8.610333e-04
57.0,9.596995e-04
59.0,1.077844e-03
61.0,1.194903e-03
63.0,1.310496e-03
65.0,1.271106e-03
67.0,1.290330e-03
69.0,1.422732e-03
71.0,1.510911e-03
73.0,1.599640e-03
75.0,1.670063e-03
77.0,1.507931e-03
79.0,1.538570e-03
81.0,1.460164e-03
83.0,1.585380e-03
85.0,1.714470e-03
87.0,1.568177e-03
89.0,1.439941e-03
91.0,1.541066e-03
93.0,1.583835e-03
95.0,1.386273e-03
97.0,1.469096e-03
99.0,1.338902e-03
101.0,1.420632e-03
103.0,1.498780e-03
105.0,1.427675e-03
107.0,1.240307e-03
109.0,1.215399e-03
111.0,1.322986e-03
113.0,1.323308e-03
115.0,1.210567e-03
117.0,1.220049e-03
119.0,1.210829e-03
121.0,1.203194e-03
123.0,1.207110e-03
125.0,1.152209e-03
127.0,1.083594e-03
129.0,1.113203e-03
131.0,1.118414e-03
133.0,1.034856e-03
135.0,1.033763e-03
137.0,1.000687e-03
139.0,9.880342e-04
141.0,9.418523e-04
143.0,9.668615e-04
145.0,8.121872e-04
147.0,9.213767e-04
149.0,9.280399e-04
151.0,9.018864e-04
153.0,9.516816e-04
155.0,8.591076e-04
157.0,8.008954e-04
159.0,7.464458e-04
161.0,7.638783e-04
163.0,7.618715e-04
165.0,7.326810e-04
167.0,7.279156e-04
169.0,7.617045e-04
171.0,7.409793e-04
173.0,7.477040e-04
175.0,7.184124e-04
177.0,7.043945e-04
179.0,7.723333e-04
181.0,7.660479e-04
183.0,7.063271e-04
185.0,7.223320e-04
187.0,7.749857e-04
189.0,7.151296e-04
191.0,6.392104e-04
193.0,6.765227e-04
195.0,6.370339e-04
197.0,6.580562e-04
199.0,6.377553e-04
201.0,5.600082e-04
203.0,6.165386e-04
205.0,6.393695e-04
207.0,5.612886e-04
209.0,5.113107e-04
211.0,5.048661e-04
213.0,4.939904e-04
215.0,5.440255e-04
217.0,4.904820e-04
219.0,5.475048e-04
221.0,4.927381e-04
223.0,5.043754e-04
225.0,4.930099e-04
227.0,4.814578e-04
229.0,4.571350e-04
231.0,4.919893e-04
233.0,5.303740e-04
235.0,4.437947e-04
237.0,4.575618e-04
239.0,4.515692e-04
241.0,3.761160e-04
243.0,3.829238e-04
245.0,4.711468e-04
247.0,4.085884e-04
249.0,4.205307e-04
251.0,4.501149e-04
253.0,4.676174e-04
255.0,4.132640e-04
257.0,4.081143e-04
259.0,3.671105e-04
261.0,3.727315e-04
263.0,3.925239e-04
265.0,4.125789e-04
267.0,3.243791e-04
269.0,3.336987e-04
271.0,4.175784e-04
273.0,3.412857e-04
275.0,3.444332e-04
277.0,9.356235e-04
279.0,3.189921e-04
281.0,4.054814e-04
283.0,3.164974e-04
285.0,3.001179e-04
287.0,2.879608e-04
289.0,2.583459e-04
291.0,3.220483e-04
293.0,3.104247e-04
295.0,2.709001e-04
297.0,2.838343e-04
299.0,2.859968e-04
301.0,2.722434e-04
303.0,3.000157e-04
305.0,2.546879e-04
307.0,2.545981e-04
309.0,2.440902e-04
311.0,2.714350e-04
313.0,2.882101e-04
315.0,2.940149e-04
317.0,2.761182e-04
319.0,2.193493e-04
321.0,2.458464e-04
323.0,2.772274e-04
325.0,2.497918e-04
327.0,2.343837e-04
329.0,2.369778e-04
331.0,2.113293e-04
333.0,2.445815e-04
335.0,2.493210e-04
337.0,2.493247e-04
339.0,2.369946e-04
341.0,2.460851e-04
343.0,2.064087e-04
345.0,2.768100e-04
347.0,2.202264e-04
349.0,2.280215e-04
351.0,2.448279e-04
353.0,2.453772e-04
355.0,2.588269e-04
357.0,2.230911e-04
359.0,2.246613e-04
361.0,2.306148e-04
363.0,2.255184e-04
365.0,2.276322e-04
367.0,1.994282e-04
369.0,1.914152e-04
371.0,2.017135e-04
373.0,1.962203e-04
375.0,1.763635e-04
377.0,2.259791e-04
379.0,2.277482e-04
381.0,2.107019e-04
383.0,1.600930e-04
385.0,1.803870e-04
387.0,1.949671e-04
389.0,2.053871e-04
391.0,2.105013e-04
393.0,1.977679e-04
395.0,1.971171e-04
397.0,2.169247e-04
399.0,1.768915e-04
401.0,1.898320e-04
403.0,1.842185e-04
405.0,2.264683e-04
407.0,1.793097e-04
409.0,1.706867e-04
411.0,1.717016e-04
413.0,2.011201e-04
415.0,2.116897e-04
417.0,1.825825e-04
419.0,1.815395e-04
421.0,1.837492e-04
423.0,1.637217e-04
425.0,1.586522e-04
427.0,1.755234e-04
429.0,1.652773e-04
431.0,1.731839e-04
433.0,1.731913e-04
435.0,1.830267e-04
437.0,1.409496e-04
439.0,1.820122e-04
441.0,1.887946e-04
443.0,1.664902e-04
445.0,1.791025e-04
447.0,1.572938e-04
449.0,1.693649e-04
451.0,1.581786e-04
453.0,1.761856e-04
455.0,1.411339e-04
457.0,1.751669e-04
459.0,1.516762e-04
461.0,1.830518e-04
463.0,1.435145e-04
465.0,1.626239e-04
467.0,1.824979e-04
469.0,1.472124e-04
471.0,1.507414e-04
473.0,1.808188e-04
475.0,1.464059e-04
477.0,1.217011e-04
479.0,1.991072e-04
481.0,1.749372e-04
483.0,1.566737e-04
485.0,1.653308e-04
487.0,1.440825e-04
489.0,1.495047e-04
491.0,1.664032e-04
493.0,1.223986e-04
495.0,1.851520e-04
497.0,1.606994e-04
499.0,1.832857e-04
501.0,1.395351e-04
503.0,1.753403e-04
505.0,1.389442e-04
507.0,1.562814e-04
509.0,1.560358e-04
511.0,3.662534e-03
513.0,1.563093e-04
515.0,1.329567e-04
517.0,1.128185e-04
519.0,1.369650e-04
521.0,1.408596e-04
523.0,1.586127e-04
525.0,1.196619e-04
527.0,1.215613e-04
529.0,1.264079e-04
531.0,1.306167e-04
533.0,9.952018e-05
535.0,1.082541e-04
537.0,1.187585e-04
539.0,1.248648e-04
541.0,1.147132e-04
543.0,9.346309e-05
545.0,1.527114e-04
547.0,1.050835e-04
549.0,8.842099e-05
551.0,9.779782e-05
553.0,1.046369e-04
555.0,1.141037e-04
557.0,1.172770e-04
559.0,1.054808e-04
561.0,9.323098e-05
563.0,1.240853e-04
565.0,1.157102e-04
567.0,1.189701e-04
569.0,1.058513e-04
571.0,1.300901e-04
573.0,9.872525e-05
575.0,1.149615e-04
577.0,8.524838e-05
579.0,9.857972e-05
581.0,1.327514e-04
583.0,1.060732e-02
585.0,5.721246e-05
587.0,5.434363e-05
589.0,5.497874e-05
591.0,5.655016e-05
593.0,4.729038e-05
595.0,3.630416e-05
597.0,5.117838e-05
599.0,4.587592e-05
601.0,6.161606e-05
603.0,2.782857e-05
605.0,5.331810e-05
607.0,3.192110e-05
609.0,6.196952e-05
611.0,5.093661e-05
613.0,6.664569e-05
615.0,4.394417e-05
617.0,6.156631e-05
619.0,4.663421e-05
621.0,5.849263e-05
623.0,3.400151e-05
625.0,5.594547e-05
627.0,5.592563e-05
629.0,6.889335e-05
631.0,6.237968e-05
633.0,4.673150e-05
635.0,4.758194e-05
637.0,6.736335e-05
639.0,3.832701e-05
641.0,5.204290e-05
643.0,6.732329e-05
645.0,5.565595e-05
647.0,4.416572e-05
649.0,5.257645e-05
651.0,3.794297e-05
653.0,4.932027e-05
655.0,4.433727e-05
657.0,5.274528e-05
659.0,3.978997e-05
661.0,4.492894e-05
663.0,3.606890e-05
665.0,3.986757e-05
667.0,4.672596e-05
669.0,3.489393e-05
671.0,5.824850e-05
673.0,4.209574e-05
675.0,4.629865e-05
677.0,4.902331e-05
679.0,5.477936e-05
681.0,4.152246e-05
683.0,5.485553e-05
685.0,4.080426e-05
687.0,5.405171e-05
689.0,5.630404e-05
691.0,4.425290e-05
693.0,5.672713e-05
695.0,6.946282e-05
697.0,4.971961e-05
699.0,4.159387e-05
701.0,5.155882e-05
703.0,6.548810e-05
705.0,6.463613e-05
707.0,4.286032e-05
709.0,4.278405e-05
711.0,4.047796e-05
713.0,1.821907e-05
715.0,5.421119e-05
717.0,3.956857e-05
719.0,7.424481e-05
721.0,4.671582e-05
723.0,8.119496e-05
725.0,2.782357e-05
727.0,3.247572e-05
729.0,3.596368e-05
731.0,4.335926e-05
733.0,3.800577e-05
735.0,5.740387e-05
737.0,6.015234e-05
739.0,3.077431e-05
741.0,2.578838e-05
743.0,3.762660e-05
745.0,2.872948e-05
747.0,3.485216e-05
749.0,4.343507e-05
751.0,4.257593e-05
753.0,6.264708e-05
755.0,2.246308e-05
757.0,3.459936e-05
759.0,3.152886e-05
761.0,4.914650e-05
763.0,2.840549e-04
765.0,3.927883e-05
767.0,2.248050e-05
769.0,2.727700e-05
771.0,3.947722e-05
773.0,2.197210e-05
775.0,2.653426e-05
777.0,3.336848e-05
779.0,3.799631e-05
781.0,4.392048e-05
783.0,3.285965e-05
785.0,2.262032e-05
787.0,1.982472e-05
789.0,2.752082e-05
791.0,2.943723e-05
793.0,5.106568e-05
795.0,1.653769e-05
797.0,4.299469e-05
799.0,3.538522e-05
801.0,2.581111e-05
803.0,3.685773e-05
805.0,4.017692e-05
807.0,4.615159e-05
809.0,3.782567e-05
811.0,5.607989e-05
813.0,3.177171e-05
815.0,4.482373e-05
817.0,3.607884e-05
819.0,4.020332e-05
821.0,5.228167e-05
823.0,3.599322e-05
825.0,2.854186e-05
827.0,3.633472e-05
829.0,4.751670e-05
831.0,4.669647e-05
833.0,3.527054e-05
835.0,3.710971e-05
837.0,5.183188e-05
839.0,4.903105e-05
841.0,4.716082e-05
843.0,3.533414e-05
845.0,2.477319e-05
847.0,4.467000e-05
849.0,3.810174e-05
851.0,2.457127e-05
853.0,3.840201e-05
855.0,2.042613e-05
857.0,3.205175e-05
859.0,3.668064e-05
861.0,1.798772e-03
863.0,2.787088e-05
865.0,2.220312e-05
867.0,2.744955e-05
869.0,2.209896e-05
871.0,2.700691e-05
873.0,7.684569e-06
875.0,3.139175e-05
877.0,2.894020e-05
879.0,2.834441e-05
881.0,1.971623e-05
883.0,2.904315e-05
885.0,2.605064e-05
887.0,3.181647e-05
889.0,3.003072e-05
891.0,2.980235e-05
893.0,2.095165e-05
895.0,3.457560e-05
897.0,2.589603e-05
