# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = cebc8837c56d
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 15:54:42
# nuclide = Pb212, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# fluence_total_cm2_s = 1.056159e-01
E_keV,fluence_cm2_s
5.0,5.895424e-07
15.0,1.781709e-05
25.0,1.417176e-05
35.0,1.834268e-04
45.0,1.075526e-03
55.0,3.345434e-03
65.0,5.303280e-03
75.0,7.048618e-03
85.0,5.338348e-03
95.0,4.679351e-03
105.0,4.264019e-03
115.0,3.838303e-03
125.0,3.604963e-03
135.0,3.256064e-03
145.0,2.749842e-03
155.0,2.424642e-03
165.0,2.207345e-03
175.0,2.080269e-03
185.0,1.959770e-03
195.0,1.767340e-03
205.0,1.764511e-03
215.0,1.475706e-03
225.0,1.490875e-03
235.0,5.241797e-03
245.0,8.845541e-04
255.0,9.283825e-04
265.0,7.556267e-04
275.0,9.867660e-04
285.0,7.538521e-04
295.0,6.017248e-04
305.0,8.729799e-04
315.0,5.347115e-04
325.0,5.564672e-04
335.0,5.176144e-04
345.0,4.540933e-04
355.0,4.568687e-04
365.0,4.669378e-04
375.0,4.408946e-04
385.0,3.481396e-04
395.0,3.571763e-04
405.0,3.954444e-04
415.0,3.225498e-04
425.0,3.960518e-04
435.0,3.539274e-04
445.0,3.272290e-04
455.0,3.246444e-04
465.0,3.395482e-04
475.0,3.124161e-04
485.0,3.492681e-04
495.0,2.521129e-04
505.0,2.915077e-04
515.0,1.415293e-03
525.0,2.644389e-04
535.0,2.699713e-04
545.0,2.379398e-04
555.0,2.327681e-04
565.0,2.710564e-04
575.0,2.730640e-04
585.0,3.882105e-03
595.0,1.150257e-04
605.0,1.219003e-04
615.0,1.273537e-04
625.0,1.072830e-04
635.0,1.571511e-04
645.0,9.929079e-05
655.0,1.135806e-04
665.0,1.094335e-04
675.0,9.606451e-05
685.0,1.399312e-04
695.0,8.459414e-05
705.0,7.768719e-05
715.0,1.057653e-04
725.0,1.081226e-03
735.0,8.636195e-05
745.0,6.356204e-05
755.0,1.077273e-04
765.0,1.603591e-04
775.0,7.922756e-05
785.0,2.234506e-04
795.0,8.121978e-05
805.0,1.047292e-04
815.0,6.108220e-05
825.0,7.072547e-05
835.0,5.759472e-05
845.0,7.047377e-05
855.0,6.908861e-05
865.0,8.087735e-04
875.0,6.796165e-05
885.0,4.486127e-05
895.0,1.093176e-04
905.0,6.874174e-05
915.0,5.244887e-05
925.0,6.342202e-05
935.0,5.228914e-05
945.0,4.257710e-05
955.0,7.544041e-05
965.0,4.793805e-05
975.0,5.864586e-05
985.0,8.073448e-05
995.0,5.553832e-05
1005.0,4.957996e-05
1015.0,4.763718e-05
1025.0,3.914354e-05
1035.0,4.644039e-05
1045.0,4.335254e-05
1055.0,4.190575e-05
1065.0,5.232002e-05
1075.0,1.418273e-04
1085.0,3.051840e-05
1095.0,6.873118e-05
1105.0,4.099019e-05
1115.0,2.624561e-05
1125.0,4.432592e-05
1135.0,3.223972e-05
1145.0,5.252976e-05
1155.0,4.389404e-05
1165.0,4.179271e-05
1175.0,5.328424e-05
1185.0,3.238223e-05
1195.0,3.511962e-05
1205.0,4.429200e-05
1215.0,4.463496e-05
1225.0,2.975817e-05
1235.0,4.618146e-05
1245.0,3.584951e-05
1255.0,4.724539e-05
1265.0,1.738250e-05
1275.0,3.910824e-05
1285.0,3.180760e-05
1295.0,5.499919e-05
1305.0,2.707156e-05
1315.0,3.170631e-05
1325.0,2.895658e-05
1335.0,3.297122e-05
1345.0,1.937472e-05
1355.0,3.827521e-05
1365.0,2.483890e-05
1375.0,4.040372e-05
1385.0,4.335551e-05
1395.0,3.400535e-05
1405.0,2.761464e-05
1415.0,3.087383e-05
1425.0,3.054679e-05
1435.0,4.626415e-05
1445.0,1.978560e-05
1455.0,3.152797e-05
