# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = cebc8837c56d
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 15:54:42
# nuclide = Bi212, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# fluence_total_cm2_s = 7.779617e-02
E_keV,fluence_cm2_s
5.0,8.575831e-07
15.0,4.550767e-06
25.0,1.223713e-05
35.0,1.050828e-04
45.0,5.973772e-04
55.0,1.608708e-03
65.0,2.695488e-03
75.0,3.236909e-03
85.0,3.191587e-03
95.0,3.046151e-03
105.0,2.914323e-03
115.0,2.498831e-03
125.0,2.345168e-03
135.0,2.172180e-03
145.0,1.815877e-03
155.0,1.651089e-03
165.0,1.564283e-03
175.0,1.520789e-03
185.0,1.419978e-03
195.0,1.299874e-03
205.0,1.175430e-03
215.0,1.108370e-03
225.0,1.035526e-03
235.0,9.647232e-04
245.0,9.368389e-04
255.0,9.050157e-04
265.0,7.719437e-04
275.0,9.126100e-04
285.0,7.902008e-04
295.0,6.396598e-04
305.0,5.637452e-04
315.0,5.553496e-04
325.0,5.450903e-04
335.0,4.550562e-04
345.0,4.761154e-04
355.0,4.719739e-04
365.0,4.454636e-04
375.0,4.083211e-04
385.0,4.077134e-04
395.0,3.846391e-04
405.0,3.943929e-04
415.0,3.614189e-04
425.0,4.079110e-04
435.0,3.158332e-04
445.0,2.647897e-04
455.0,3.749483e-04
465.0,3.390964e-04
475.0,3.212213e-04
485.0,2.692953e-04
495.0,2.452711e-04
505.0,2.552572e-04
515.0,1.414340e-03
525.0,2.455086e-04
535.0,2.236523e-04
545.0,2.222229e-04
555.0,2.161456e-04
565.0,2.288199e-04
575.0,2.227650e-04
585.0,3.923614e-03
595.0,1.161109e-04
605.0,1.195075e-04
615.0,1.083367e-04
625.0,1.480352e-04
