# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = 8147e1da3b0d
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 18:05:15
# nuclide = Pb212, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# bin_keV = 2.000  (последний канал = переполнение)
# fluence_total_cm2_s = 2.646086e-02
E_keV,fluence_cm2_s
3.0,2.665769e-07
11.0,8.636082e-06
13.0,8.175812e-06
15.0,9.609948e-08
27.0,2.318975e-06
33.0,6.408669e-06
35.0,8.969380e-06
37.0,1.664327e-05
39.0,2.422631e-05
41.0,4.657643e-05
43.0,8.963961e-05
45.0,1.086548e-04
47.0,1.088168e-04
49.0,1.561239e-04
51.0,2.399521e-04
53.0,2.614184e-04
55.0,2.835384e-04
57.0,3.977345e-04
59.0,3.976552e-04
61.0,4.728442e-04
63.0,3.937048e-04
65.0,4.892541e-04
67.0,4.875034e-04
69.0,5.067802e-04
71.0,4.939279e-04
73.0,4.688502e-04
75.0,9.089856e-04
77.0,1.337352e-03
79.0,3.584509e-04
81.0,3.684940e-04
83.0,3.526242e-04
85.0,3.395706e-04
87.0,6.614749e-04
89.0,3.566994e-04
91.0,4.015398e-04
93.0,2.991612e-04
95.0,2.842962e-04
97.0,2.952776e-04
99.0,3.151043e-04
101.0,2.105489e-04
103.0,2.846152e-04
105.0,2.850128e-04
107.0,2.585158e-04
109.0,2.901570e-04
111.0,2.409341e-04
113.0,2.510866e-04
115.0,2.990351e-04
117.0,2.189387e-04
119.0,2.570795e-04
121.0,2.074197e-04
123.0,2.627361e-04
125.0,2.415133e-04
127.0,2.240774e-04
129.0,2.466177e-04
131.0,2.158704e-04
133.0,2.424896e-04
135.0,2.079623e-04
137.0,2.003135e-04
139.0,2.603517e-04
141.0,2.089160e-04
143.0,1.803226e-04
145.0,1.854631e-04
147.0,1.283540e-04
149.0,1.549480e-04
151.0,1.496476e-04
153.0,1.772558e-04
155.0,1.571829e-04
157.0,1.128888e-04
159.0,1.443302e-04
161.0,1.225467e-04
163.0,1.267720e-04
165.0,1.336462e-04
167.0,1.264285e-04
169.0,9.674283e-05
171.0,1.335577e-04
173.0,1.260751e-04
175.0,1.180426e-04
177.0,1.200248e-04
179.0,1.103074e-04
181.0,9.630661e-05
183.0,1.333585e-04
185.0,9.718990e-05
187.0,1.068223e-04
189.0,1.092586e-04
191.0,1.215393e-04
193.0,8.349285e-05
195.0,1.055751e-04
197.0,1.168870e-04
199.0,1.156785e-04
201.0,7.835073e-05
203.0,1.022893e-04
205.0,1.202356e-04
207.0,8.098388e-05
209.0,9.876728e-05
211.0,8.960506e-05
213.0,1.076694e-04
215.0,8.811731e-05
217.0,8.230295e-05
219.0,1.035553e-04
221.0,1.018442e-04
223.0,8.182596e-05
225.0,1.043780e-04
227.0,6.098414e-05
229.0,8.034534e-05
231.0,6.147259e-05
233.0,9.597053e-05
235.0,1.026942e-04
237.0,6.279172e-05
239.0,3.704986e-03
241.0,2.725832e-06
243.0,5.643189e-06
245.0,6.524355e-06
247.0,4.091285e-06
249.0,8.893382e-06
251.0,1.284618e-05
253.0,3.216577e-06
255.0,9.940527e-06
257.0,2.254466e-06
259.0,3.396172e-06
261.0,1.356450e-05
263.0,1.371003e-05
265.0,3.184910e-06
267.0,5.501256e-06
269.0,8.157305e-06
271.0,9.476627e-06
275.0,5.349261e-06
277.0,1.478553e-05
279.0,2.187921e-06
281.0,7.267485e-06
283.0,9.223064e-06
285.0,4.518652e-06
287.0,2.827979e-06
289.0,4.915234e-06
291.0,3.104122e-06
293.0,1.045373e-05
295.0,6.182113e-06
297.0,2.226234e-06
299.0,4.095163e-06
301.0,2.962477e-04
415.0,2.596784e-06
