# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = 8147e1da3b0d
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 18:05:15
# nuclide = Bi214, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# bin_keV = 2.000  (последний канал = переполнение)
# fluence_total_cm2_s = 1.063184e-01
E_keV,fluence_cm2_s
1.0,4.782724e-08
3.0,2.899640e-07
11.0,2.990527e-06
15.0,6.920568e-07
17.0,4.276938e-06
19.0,3.670835e-06
21.0,2.564639e-06
25.0,6.952960e-06
27.0,5.522175e-06
29.0,9.524127e-06
31.0,8.753464e-06
33.0,4.189185e-06
35.0,5.580916e-06
37.0,2.467538e-05
39.0,3.903458e-05
41.0,5.977655e-05
43.0,1.019103e-04
45.0,1.389600e-04
47.0,2.119496e-04
49.0,2.240283e-04
51.0,3.183276e-04
53.0,3.959875e-04
55.0,4.612724e-04
57.0,4.850167e-04
59.0,5.614987e-04
61.0,6.290270e-04
63.0,7.221652e-04
65.0,7.756844e-04
67.0,7.945649e-04
69.0,8.516879e-04
71.0,7.958324e-04
73.0,8.274536e-04
75.0,8.875873e-04
77.0,8.630948e-04
79.0,8.689563e-04
81.0,9.441981e-04
83.0,8.887961e-04
85.0,8.553758e-04
87.0,8.876943e-04
89.0,8.680126e-04
91.0,8.681380e-04
93.0,9.303105e-04
95.0,8.318739e-04
97.0,8.464014e-04
99.0,8.358097e-04
101.0,8.118849e-04
103.0,6.810162e-04
105.0,7.455206e-04
107.0,7.880920e-04
109.0,6.661208e-04
111.0,7.702406e-04
113.0,7.514145e-04
115.0,7.389945e-04
117.0,7.247532e-04
119.0,7.402478e-04
121.0,7.195570e-04
123.0,7.038346e-04
125.0,6.637324e-04
127.0,5.946082e-04
129.0,5.717366e-04
131.0,6.176868e-04
133.0,6.039943e-04
135.0,5.715449e-04
137.0,6.133609e-04
139.0,5.903013e-04
141.0,5.145788e-04
143.0,5.390585e-04
145.0,5.420886e-04
147.0,6.095522e-04
149.0,5.426803e-04
151.0,4.785480e-04
153.0,5.010685e-04
155.0,4.684474e-04
157.0,4.442834e-04
159.0,4.849468e-04
161.0,4.576231e-04
163.0,4.730944e-04
165.0,3.954271e-04
167.0,4.247234e-04
169.0,4.188993e-04
171.0,3.967017e-04
173.0,3.308464e-04
175.0,4.192088e-04
177.0,3.685038e-04
179.0,4.172478e-04
181.0,4.032762e-04
183.0,4.242256e-04
185.0,4.283478e-04
187.0,4.003790e-04
189.0,3.213242e-04
191.0,3.875544e-04
193.0,4.321954e-04
195.0,3.628571e-04
197.0,3.561114e-04
199.0,3.746911e-04
201.0,3.542851e-04
203.0,3.835203e-04
205.0,3.547332e-04
207.0,3.534996e-04
209.0,3.615153e-04
211.0,2.938230e-04
213.0,3.424053e-04
215.0,3.305972e-04
217.0,2.873112e-04
219.0,2.917557e-04
221.0,3.214728e-04
223.0,3.130466e-04
225.0,2.857123e-04
227.0,2.825355e-04
229.0,3.283471e-04
231.0,2.801117e-04
233.0,2.690754e-04
235.0,2.880482e-04
237.0,2.876982e-04
239.0,2.444924e-04
241.0,2.578449e-04
243.0,1.992632e-04
245.0,2.539185e-04
247.0,2.465626e-04
249.0,2.199673e-04
251.0,2.315491e-04
253.0,2.330791e-04
255.0,1.971001e-04
257.0,2.285919e-04
259.0,2.494724e-04
261.0,2.016861e-04
263.0,1.868909e-04
265.0,2.137029e-04
267.0,1.952242e-04
269.0,2.429409e-04
271.0,2.404214e-04
273.0,2.404932e-04
275.0,2.059881e-04
277.0,2.067493e-04
279.0,1.941833e-04
281.0,2.285684e-04
283.0,1.705161e-04
285.0,1.730465e-04
287.0,1.861666e-04
289.0,1.831850e-04
291.0,1.692705e-04
293.0,1.759526e-04
295.0,1.721098e-04
297.0,1.602503e-04
299.0,1.756438e-04
301.0,1.844198e-04
303.0,1.702988e-04
305.0,1.841890e-04
307.0,1.637619e-04
309.0,1.370870e-04
311.0,1.843723e-04
313.0,1.486581e-04
315.0,2.071458e-04
317.0,1.402698e-04
319.0,1.366347e-04
321.0,1.366138e-04
323.0,1.609585e-04
325.0,1.438986e-04
327.0,1.415414e-04
329.0,1.599129e-04
331.0,1.494990e-04
333.0,1.511994e-04
335.0,1.515663e-04
337.0,1.517698e-04
339.0,1.307311e-04
341.0,1.609857e-04
343.0,1.325199e-04
345.0,1.308391e-04
347.0,1.113754e-04
349.0,1.575910e-04
351.0,1.322745e-04
353.0,1.288265e-04
355.0,1.291452e-04
357.0,1.025596e-04
359.0,1.565390e-04
361.0,1.545908e-04
363.0,1.608164e-04
365.0,1.126659e-04
367.0,1.441801e-04
369.0,1.229170e-04
371.0,1.389375e-04
373.0,1.140650e-04
375.0,1.127346e-04
377.0,1.209242e-04
379.0,1.048993e-04
381.0,1.073058e-04
383.0,1.148340e-04
385.0,1.175434e-04
387.0,1.420455e-04
389.0,1.718955e-04
391.0,9.887412e-05
393.0,8.672866e-05
395.0,1.169803e-04
397.0,7.484570e-05
399.0,1.181996e-04
401.0,1.165638e-04
403.0,9.711404e-05
405.0,8.340432e-05
407.0,8.740240e-05
409.0,1.230615e-04
411.0,1.153018e-04
413.0,9.890531e-05
415.0,1.131541e-04
417.0,1.037620e-04
419.0,1.135077e-04
421.0,7.066073e-05
423.0,1.048435e-04
425.0,1.004461e-04
427.0,9.706175e-05
429.0,9.002129e-05
431.0,7.906234e-05
433.0,1.345286e-04
435.0,7.633401e-05
437.0,1.036673e-04
439.0,1.094652e-04
441.0,8.029424e-05
443.0,7.373686e-05
445.0,1.105404e-04
447.0,1.123695e-04
449.0,9.134457e-05
451.0,8.191596e-05
453.0,9.028451e-05
455.0,8.839867e-05
457.0,7.599964e-05
459.0,8.918427e-05
461.0,8.576481e-05
463.0,9.978865e-05
465.0,8.089780e-05
467.0,7.368048e-05
469.0,8.597092e-05
471.0,1.142920e-04
473.0,9.650272e-05
475.0,8.599768e-05
477.0,9.107648e-05
479.0,7.911524e-05
481.0,8.037083e-05
483.0,6.872798e-05
485.0,8.875276e-05
487.0,6.954292e-05
489.0,1.080053e-04
491.0,8.985345e-05
493.0,9.222436e-05
495.0,8.856791e-05
497.0,6.986818e-05
499.0,7.220343e-05
501.0,8.693418e-05
503.0,9.699203e-05
505.0,7.608165e-05
507.0,5.377677e-05
509.0,6.340167e-05
511.0,1.940116e-04
513.0,9.276531e-05
515.0,6.120436e-05
517.0,6.910215e-05
519.0,9.734706e-05
521.0,9.467525e-05
523.0,7.019219e-05
525.0,7.562818e-05
527.0,8.121567e-05
529.0,7.570099e-05
531.0,7.133502e-05
533.0,7.440311e-05
535.0,8.781831e-05
537.0,1.044900e-04
539.0,7.321727e-05
541.0,7.673506e-05
543.0,9.698419e-05
545.0,6.194279e-05
547.0,5.533781e-05
549.0,9.470766e-05
551.0,8.923851e-05
553.0,7.568866e-05
555.0,4.539300e-05
557.0,8.395876e-05
559.0,9.367239e-05
561.0,7.136682e-05
563.0,1.026944e-04
565.0,6.433382e-05
567.0,9.505031e-05
569.0,7.374443e-05
571.0,5.677221e-05
573.0,9.592319e-05
575.0,6.667799e-05
577.0,8.989180e-05
579.0,6.435780e-05
581.0,9.159022e-05
583.0,7.518906e-05
585.0,9.121669e-05
587.0,8.854795e-05
589.0,1.133650e-04
591.0,8.375296e-05
593.0,9.441726e-05
595.0,8.222067e-05
597.0,5.724537e-05
599.0,6.878792e-05
601.0,5.751064e-05
603.0,6.814727e-05
605.0,8.899518e-05
607.0,5.986923e-05
609.0,5.812499e-03
611.0,4.305192e-05
613.0,3.011018e-05
615.0,3.352624e-05
617.0,4.036259e-05
619.0,3.070624e-05
621.0,2.881607e-05
623.0,3.198057e-05
625.0,2.335611e-05
627.0,4.883239e-05
629.0,3.057832e-05
631.0,3.375881e-05
633.0,3.884139e-05
635.0,3.570330e-05
637.0,4.290343e-05
639.0,2.398628e-05
641.0,2.257872e-05
643.0,3.294322e-05
645.0,3.392729e-05
647.0,2.608648e-05
649.0,5.228940e-05
651.0,3.994734e-05
653.0,3.787787e-05
655.0,2.644468e-05
657.0,4.294533e-05
659.0,3.595434e-05
661.0,5.573073e-05
663.0,3.902825e-05
665.0,2.124108e-04
667.0,2.293185e-05
669.0,3.734257e-05
671.0,3.424179e-05
673.0,4.171330e-05
675.0,3.829847e-05
677.0,2.494809e-05
679.0,4.753398e-05
681.0,4.123910e-05
683.0,5.055609e-05
685.0,3.913056e-05
687.0,2.840652e-05
689.0,2.825624e-05
691.0,3.250389e-05
693.0,2.213388e-05
695.0,2.857521e-05
697.0,4.819744e-05
699.0,3.467255e-05
701.0,4.400954e-05
703.0,1.298298e-04
705.0,3.408425e-05
707.0,4.493887e-05
709.0,3.708360e-05
711.0,4.533402e-05
713.0,2.664196e-05
