# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = 8147e1da3b0d
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 18:05:15
# series = Ra-226, активность 1 Bq/kg, rho 2.30 (единичный отклик для подгонки амплитуды, см. план раздел 4)
# R_wall_cm = 120.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 4.226829e-03
# fluence_total_cm2_s = 1.287391e-01
E_keV,fluence_cm2_s
521.0,7.897482e-05
523.0,9.004388e-05
525.0,5.843140e-05
527.0,5.655411e-05
529.0,8.844757e-05
531.0,1.080492e-04
533.0,5.830074e-05
535.0,6.608259e-05
537.0,1.064500e-04
539.0,4.440840e-05
541.0,8.121415e-05
543.0,4.039444e-05
545.0,1.032618e-04
547.0,7.251612e-06
549.0,9.573870e-05
551.0,1.068000e-04
553.0,5.366050e-05
555.0,3.589718e-05
557.0,5.863458e-05
559.0,7.636975e-05
561.0,5.702924e-05
563.0,9.461546e-05
565.0,1.391404e-04
567.0,8.990243e-05
569.0,5.842167e-05
571.0,7.765996e-05
573.0,4.688073e-05
575.0,3.190599e-05
577.0,3.489489e-05
579.0,6.549730e-05
581.0,7.790120e-05
583.0,1.902892e-04
585.0,3.130427e-05
587.0,9.143821e-05
589.0,8.354953e-05
591.0,4.378782e-05
593.0,5.020518e-05
595.0,1.705768e-05
597.0,5.565410e-05
599.0,6.657454e-05
601.0,5.840145e-05
603.0,8.439421e-05
605.0,6.692761e-05
607.0,1.179852e-04
609.0,5.957356e-03
611.0,5.318939e-05
613.0,4.929919e-05
615.0,3.284616e-05
619.0,6.122334e-05
623.0,4.170471e-06
625.0,2.388107e-05
627.0,7.396009e-05
629.0,5.602169e-05
631.0,2.127322e-05
633.0,2.293886e-05
635.0,5.258862e-05
637.0,1.240515e-05
639.0,3.007156e-05
641.0,2.568427e-05
643.0,3.119564e-05
645.0,4.639883e-05
647.0,1.536584e-05
649.0,2.697042e-05
653.0,4.353625e-05
655.0,1.650558e-05
657.0,4.376453e-05
663.0,5.038656e-05
665.0,2.303657e-04
667.0,1.122295e-05
669.0,6.918379e-05
671.0,2.372814e-05
673.0,1.612669e-05
675.0,1.271540e-05
677.0,3.317793e-05
681.0,5.473487e-05
683.0,4.562799e-06
685.0,2.536585e-05
687.0,3.388125e-05
689.0,5.743876e-05
691.0,4.935952e-05
695.0,5.447423e-05
697.0,3.612449e-05
699.0,2.535095e-05
701.0,4.384683e-05
703.0,2.754586e-05
705.0,3.153708e-05
707.0,1.483065e-05
709.0,4.563095e-05
711.0,2.027179e-05
713.0,1.641941e-05
715.0,4.304615e-05
717.0,1.839280e-05
719.0,2.260884e-05
721.0,1.611084e-05
723.0,4.768262e-05
725.0,1.068810e-05
727.0,4.018116e-05
729.0,4.701536e-05
731.0,4.766865e-05
735.0,1.762156e-05
737.0,1.290416e-05
739.0,1.659588e-05
741.0,1.255641e-05
745.0,4.468977e-05
747.0,3.173676e-05
749.0,2.920231e-05
751.0,4.350893e-05
753.0,4.226365e-05
755.0,2.337668e-05
759.0,1.286956e-05
761.0,4.474925e-05
