# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# particle = gamma
# E_prim_keV = 460.9680
# N_primaries = 30000000
# N_with_signal = 151887
# sample_cm3 = 199.496
# matrix = soil
# density_gcm3 = 1.6000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,85
1.5,139
2.5,129
3.5,127
4.5,132
5.5,149
6.5,199
7.5,204
8.5,177
9.5,152
10.5,167
11.5,186
12.5,194
13.5,200
14.5,188
15.5,214
16.5,203
17.5,204
18.5,223
19.5,224
20.5,211
21.5,212
22.5,221
23.5,216
24.5,215
25.5,233
26.5,238
27.5,250
28.5,243
29.5,231
30.5,253
31.5,250
32.5,237
33.5,229
34.5,279
35.5,250
36.5,281
37.5,329
38.5,302
39.5,288
40.5,338
41.5,339
42.5,325
43.5,364
44.5,383
45.5,375
46.5,437
47.5,433
48.5,471
49.5,493
50.5,526
51.5,531
52.5,608
53.5,645
54.5,682
55.5,718
56.5,701
57.5,768
58.5,807
59.5,848
60.5,800
61.5,891
62.5,913
63.5,988
64.5,944
65.5,1008
66.5,1005
67.5,1067
68.5,1084
69.5,1031
70.5,1083
71.5,1159
72.5,1127
73.5,1194
74.5,1163
75.5,1198
76.5,1167
77.5,1176
78.5,1259
79.5,1120
80.5,1183
81.5,1163
82.5,1226
83.5,1197
84.5,1141
85.5,1191
86.5,1211
87.5,1141
88.5,1189
89.5,1162
90.5,1161
91.5,1112
92.5,1108
93.5,1147
94.5,1115
95.5,1123
96.5,1133
97.5,1084
98.5,1007
99.5,1074
100.5,1080
101.5,1042
102.5,1023
103.5,985
104.5,1031
105.5,984
106.5,973
107.5,1001
108.5,1008
109.5,922
110.5,985
111.5,894
112.5,953
113.5,974
114.5,891
115.5,902
116.5,903
117.5,859
118.5,889
119.5,862
120.5,841
121.5,778
122.5,819
123.5,781
124.5,781
125.5,802
126.5,807
127.5,779
128.5,767
129.5,805
130.5,760
131.5,757
132.5,745
133.5,700
134.5,701
135.5,663
