# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# particle = gamma
# E_prim_keV = 460.9434
# N_primaries = 30000000
# N_with_signal = 168073
# sample_cm3 = 199.496
# matrix = water
# density_gcm3 = 1.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,102
1.5,148
2.5,136
3.5,138
4.5,146
5.5,215
6.5,196
7.5,226
8.5,225
9.5,215
10.5,228
11.5,261
12.5,217
13.5,254
14.5,243
15.5,274
16.5,226
17.5,291
18.5,296
19.5,254
20.5,273
21.5,297
22.5,260
23.5,280
24.5,284
25.5,291
26.5,281
27.5,326
28.5,296
29.5,299
30.5,303
31.5,333
32.5,300
33.5,342
34.5,328
35.5,372
36.5,394
37.5,410
38.5,411
39.5,461
40.5,474
41.5,511
42.5,519
43.5,528
44.5,586
45.5,634
46.5,641
47.5,708
48.5,692
49.5,698
50.5,786
51.5,823
52.5,832
53.5,846
54.5,966
55.5,951
56.5,969
57.5,994
58.5,1038
59.5,1082
60.5,1049
61.5,1140
62.5,1173
63.5,1185
64.5,1202
65.5,1199
66.5,1321
67.5,1327
68.5,1270
69.5,1276
70.5,1387
71.5,1302
72.5,1362
73.5,1296
74.5,1350
75.5,1365
76.5,1420
77.5,1307
78.5,1403
79.5,1313
80.5,1324
81.5,1328
82.5,1328
83.5,1309
84.5,1320
85.5,1264
86.5,1322
87.5,1219
88.5,1261
89.5,1269
90.5,1262
91.5,1274
92.5,1257
93.5,1195
94.5,1228
95.5,1174
96.5,1155
97.5,1146
98.5,1156
99.5,1135
100.5,1113
101.5,1065
102.5,1060
103.5,1093
104.5,1078
105.5,1040
106.5,1037
107.5,982
108.5,985
109.5,985
110.5,997
111.5,982
112.5,919
113.5,899
114.5,907
115.5,964
116.5,968
117.5,948
118.5,899
119.5,845
120.5,901
121.5,842
122.5,864
123.5,852
124.5,888
125.5,837
126.5,835
127.5,823
128.5,810
129.5,804
130.5,758
131.5,758
132.5,733
133.5,718
134.5,718
135.5,685
136.5,711
137.5,698
138.5,704
139.5,676
140.5,670
141.5,698
142.5,603
143.5,650
144.5,622
145.5,589
146.5,616
147.5,596
148.5,627
149.5,578
150.5,570
151.5,540
152.5,549
153.5,570
154.5,551
155.5,514
156.5,534
157.5,497
158.5,520
159.5,507
160.5,489
161.5,471
162.5,498
163.5,479
164.5,496
165.5,435
166.5,448
167.5,429
168.5,414
169.5,431
170.5,405
171.5,404
172.5,427
173.5,408
174.5,428
175.5,407
176.5,356
177.5,384
178.5,373
179.5,379
180.5,362
181.5,398
182.5,389
183.5,381
184.5,360
185.5,327
186.5,332
187.5,294
188.5,332
189.5,327
190.5,317
191.5,336
192.5,307
193.5,332
194.5,295
195.5,321
196.5,249
197.5,270
198.5,299
199.5,312
200.5,272
201.5,274
202.5,254
203.5,267
204.5,261
205.5,266
206.5,248
207.5,248
208.5,255
209.5,245
210.5,246
211.5,257
212.5,246
213.5,249
214.5,216
215.5,244
216.5,206
217.5,226
218.5,203
219.5,211
220.5,217
221.5,221
222.5,215
223.5,192
224.5,232
225.5,212
226.5,208
227.5,226
228.5,219
229.5,226
230.5,196
231.5,205
232.5,238
233.5,227
234.5,261
235.5,227
236.5,221
237.5,213
238.5,234
239.5,186
240.5,201
241.5,182
242.5,197
243.5,192
244.5,162
245.5,154
246.5,129
247.5,158
248.5,152
249.5,129
250.5,111
251.5,150
252.5,134
253.5,108
254.5,125
255.5,112
256.5,108
257.5,128
258.5,114
259.5,106
260.5,101
261.5,107
262.5,100
263.5,113
264.5,112
265.5,117
266.5,84
267.5,127
268.5,121
269.5,104
270.5,93
271.5,114
272.5,110
273.5,109
274.5,93
275.5,90
276.5,103
277.5,88
278.5,82
279.5,93
280.5,98
281.5,93
282.5,87
283.5,79
284.5,87
285.5,76
286.5,76
287.5,83
288.5,107
289.5,80
290.5,109
291.5,84
292.5,95
293.5,101
294.5,95
295.5,105
296.5,102
297.5,95
298.5,85
299.5,91
300.5,88
301.5,79
302.5,90
303.5,63
304.5,71
305.5,65
306.5,69
307.5,69
308.5,67
309.5,61
310.5,72
311.5,62
312.5,64
313.5,54
314.5,59
315.5,57
316.5,55
317.5,51
318.5,69
319.5,70
320.5,63
321.5,58
322.5,56
323.5,53
324.5,55
325.5,56
326.5,68
327.5,60
328.5,83
329.5,55
330.5,56
331.5,54
332.5,53
333.5,73
334.5,65
335.5,56
336.5,45
337.5,54
338.5,48
339.5,47
340.5,43
341.5,46
342.5,55
343.5,48
344.5,40
345.5,54
346.5,32
347.5,57
348.5,61
349.5,66
350.5,70
351.5,70
352.5,73
353.5,83
354.5,77
355.5,85
356.5,73
357.5,63
358.5,57
359.5,57
360.5,58
361.5,48
362.5,49
363.5,35
364.5,46
365.5,31
366.5,33
367.5,30
368.5,29
369.5,36
370.5,25
371.5,29
372.5,34
373.5,27
374.5,32
375.5,29
376.5,41
377.5,31
378.5,34
379.5,33
380.5,31
381.5,29
382.5,39
383.5,24
384.5,42
385.5,36
386.5,26
387.5,28
388.5,39
389.5,36
390.5,33
391.5,35
392.5,35
393.5,25
394.5,33
395.5,35
396.5,29
397.5,22
398.5,26
399.5,29
400.5,24
401.5,26
402.5,28
403.5,21
404.5,33
405.5,25
406.5,22
407.5,27
408.5,25
409.5,14
410.5,31
411.5,28
412.5,26
413.5,28
414.5,24
415.5,36
416.5,24
417.5,19
418.5,28
419.5,24
420.5,24
421.5,28
422.5,28
423.5,21
424.5,18
425.5,25
