# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = df2e1c5a2bca
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 00:35:47
# particle = gamma
# E_prim_keV = 745.3830
# N_primaries = 30000000
# N_with_signal = 141110
# sample_cm3 = 199.492
# matrix = air
# density_gcm3 = 0.0012
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,109
1.5,127
2.5,130
3.5,130
4.5,147
5.5,161
6.5,182
7.5,201
8.5,180
9.5,202
10.5,202
11.5,204
12.5,200
13.5,175
14.5,182
15.5,228
16.5,190
17.5,216
18.5,223
19.5,221
20.5,231
21.5,217
22.5,214
23.5,230
24.5,246
25.5,271
26.5,276
27.5,233
28.5,243
29.5,246
30.5,242
31.5,247
32.5,275
33.5,252
34.5,258
35.5,297
36.5,296
37.5,328
38.5,319
39.5,316
40.5,327
41.5,356
42.5,366
43.5,379
44.5,393
45.5,378
46.5,421
47.5,465
48.5,491
49.5,546
50.5,573
51.5,615
52.5,628
53.5,683
54.5,657
55.5,724
56.5,789
57.5,802
58.5,786
59.5,761
60.5,825
61.5,778
62.5,913
63.5,928
64.5,898
65.5,948
66.5,941
67.5,953
68.5,961
69.5,941
70.5,919
71.5,943
72.5,918
73.5,948
74.5,1011
75.5,982
76.5,1013
77.5,1017
78.5,972
79.5,996
80.5,1028
81.5,994
82.5,1072
83.5,1076
84.5,1082
85.5,1045
86.5,1054
87.5,970
88.5,1070
89.5,1056
90.5,1035
91.5,976
92.5,952
93.5,937
94.5,1027
95.5,962
96.5,1004
97.5,907
98.5,932
99.5,900
100.5,885
101.5,820
102.5,833
103.5,839
104.5,840
105.5,836
106.5,887
107.5,849
108.5,770
109.5,781
110.5,826
111.5,768
112.5,766
113.5,817
114.5,777
115.5,765
116.5,776
117.5,655
118.5,762
119.5,656
120.5,756
121.5,686
122.5,668
123.5,654
124.5,650
125.5,630
126.5,649
127.5,681
128.5,620
129.5,599
130.5,651
131.5,617
132.5,671
133.5,625
134.5,638
135.5,655
136.5,605
137.5,597
138.5,591
139.5,557
140.5,626
141.5,525
142.5,524
143.5,502
144.5,525
145.5,504
146.5,494
147.5,461
148.5,517
149.5,492
150.5,416
151.5,471
152.5,465
153.5,491
154.5,495
155.5,441
156.5,395
157.5,453
158.5,429
159.5,443
160.5,408
161.5,385
162.5,414
163.5,353
164.5,383
165.5,351
166.5,338
167.5,374
168.5,355
169.5,334
170.5,352
171.5,361
172.5,333
173.5,345
174.5,329
175.5,346
176.5,319
177.5,317
178.5,333
179.5,324
180.5,344
181.5,296
182.5,281
183.5,296
184.5,309
185.5,318
186.5,329
187.5,277
188.5,324
189.5,289
190.5,285
191.5,293
192.5,229
193.5,252
194.5,265
195.5,242
196.5,254
197.5,252
198.5,251
199.5,227
200.5,236
201.5,188
202.5,202
203.5,214
204.5,190
205.5,200
206.5,185
207.5,191
208.5,215
209.5,176
210.5,195
211.5,193
212.5,199
213.5,193
214.5,199
215.5,191
216.5,210
217.5,204
218.5,211
219.5,177
220.5,170
221.5,193
222.5,206
223.5,155
224.5,205
225.5,175
226.5,172
227.5,181
228.5,140
229.5,173
230.5,154
231.5,165
232.5,144
233.5,150
234.5,142
235.5,124
236.5,121
237.5,138
238.5,126
239.5,128
240.5,128
241.5,125
242.5,129
243.5,128
244.5,118
245.5,115
246.5,121
247.5,130
248.5,121
249.5,138
250.5,98
251.5,123
252.5,115
253.5,122
254.5,120
255.5,115
256.5,107
257.5,97
258.5,122
259.5,109
260.5,110
261.5,116
262.5,93
263.5,118
