# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# particle = gamma
# E_prim_keV = 460.8359
# N_primaries = 30000000
# N_with_signal = 155106
# sample_cm3 = 199.496
# matrix = soil
# density_gcm3 = 1.2000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,88
1.5,132
2.5,130
3.5,140
4.5,136
5.5,167
6.5,195
7.5,188
8.5,171
9.5,191
10.5,180
11.5,203
12.5,168
13.5,189
14.5,214
15.5,180
16.5,229
17.5,208
18.5,202
19.5,215
20.5,224
21.5,234
22.5,211
23.5,240
24.5,244
25.5,228
26.5,229
27.5,215
28.5,242
29.5,260
30.5,267
31.5,250
32.5,273
33.5,241
34.5,299
35.5,270
36.5,310
37.5,313
38.5,292
39.5,307
40.5,345
41.5,346
42.5,383
43.5,379
44.5,381
45.5,406
46.5,439
47.5,464
48.5,494
49.5,528
50.5,559
51.5,636
52.5,602
53.5,676
54.5,694
55.5,707
56.5,707
57.5,786
58.5,806
59.5,891
60.5,883
61.5,882
62.5,939
63.5,935
64.5,980
65.5,1006
66.5,1053
67.5,1047
68.5,1124
69.5,1043
70.5,1127
71.5,1162
72.5,1161
73.5,1199
74.5,1173
75.5,1182
76.5,1236
77.5,1167
78.5,1183
79.5,1212
80.5,1217
81.5,1149
82.5,1214
83.5,1180
84.5,1206
85.5,1148
86.5,1225
87.5,1237
88.5,1188
89.5,1224
90.5,1173
91.5,1115
92.5,1096
93.5,1097
94.5,1089
95.5,1105
96.5,1124
97.5,1098
98.5,1048
99.5,1081
100.5,1135
101.5,1058
102.5,1121
103.5,1076
104.5,1005
105.5,987
106.5,981
107.5,943
108.5,972
109.5,948
110.5,937
111.5,980
112.5,1023
113.5,876
114.5,924
115.5,926
116.5,881
117.5,872
118.5,907
119.5,885
120.5,819
121.5,797
122.5,843
123.5,845
124.5,835
125.5,843
126.5,785
127.5,788
128.5,809
129.5,773
130.5,692
131.5,723
132.5,743
133.5,688
134.5,768
135.5,745
136.5,731
137.5,722
138.5,697
139.5,698
140.5,640
141.5,635
142.5,575
143.5,659
144.5,642
145.5,581
146.5,636
147.5,563
148.5,521
149.5,565
150.5,587
151.5,577
152.5,565
153.5,548
154.5,565
155.5,550
156.5,522
157.5,541
158.5,482
159.5,476
160.5,457
161.5,507
162.5,518
163.5,477
164.5,467
165.5,436
166.5,441
167.5,433
168.5,370
169.5,432
170.5,405
171.5,380
172.5,385
173.5,424
174.5,375
175.5,393
176.5,369
177.5,409
178.5,380
179.5,361
180.5,370
181.5,384
182.5,349
183.5,378
184.5,341
185.5,347
186.5,359
187.5,318
188.5,332
189.5,303
190.5,321
191.5,328
192.5,295
193.5,309
194.5,274
195.5,294
196.5,250
197.5,286
198.5,286
199.5,259
200.5,294
201.5,296
202.5,264
203.5,279
204.5,264
205.5,240
206.5,279
207.5,236
208.5,246
209.5,240
210.5,245
211.5,262
212.5,238
213.5,250
214.5,238
215.5,233
216.5,239
217.5,212
218.5,218
219.5,210
220.5,204
221.5,216
222.5,224
223.5,234
224.5,188
225.5,231
226.5,204
227.5,210
228.5,201
229.5,208
230.5,225
231.5,209
232.5,199
233.5,247
234.5,250
235.5,229
236.5,227
237.5,224
238.5,216
239.5,185
240.5,218
241.5,201
242.5,195
243.5,185
244.5,175
245.5,159
246.5,140
247.5,169
248.5,172
249.5,146
250.5,137
251.5,148
252.5,107
253.5,134
254.5,123
