# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = df2e1c5a2bca
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 00:35:47
# particle = gamma
# E_prim_keV = 145.6059
# N_primaries = 30000000
# N_with_signal = 228748
# sample_cm3 = 199.492
# matrix = air
# density_gcm3 = 0.0012
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,126
1.5,192
2.5,171
3.5,193
4.5,155
5.5,224
6.5,244
7.5,229
8.5,263
9.5,288
10.5,245
11.5,317
12.5,260
13.5,325
14.5,280
15.5,303
16.5,284
17.5,322
18.5,308
19.5,370
20.5,323
21.5,344
22.5,345
23.5,356
24.5,328
25.5,365
26.5,362
27.5,353
28.5,385
29.5,359
30.5,365
31.5,401
32.5,423
33.5,381
34.5,400
35.5,431
36.5,467
37.5,470
38.5,527
39.5,515
40.5,582
41.5,523
42.5,556
43.5,636
44.5,622
45.5,687
46.5,710
47.5,785
48.5,809
49.5,912
50.5,939
51.5,977
52.5,1072
53.5,1067
54.5,1176
55.5,1292
56.5,1265
57.5,1339
58.5,1448
59.5,1463
60.5,1542
61.5,1537
62.5,1584
63.5,1639
64.5,1716
65.5,1716
66.5,1742
67.5,1733
68.5,1853
69.5,1917
70.5,1891
71.5,1843
72.5,1974
73.5,1913
74.5,1955
75.5,1914
76.5,2049
77.5,2004
78.5,2133
79.5,2062
80.5,2040
81.5,2069
82.5,2108
83.5,2202
84.5,2159
85.5,2170
86.5,2163
87.5,2078
88.5,2118
89.5,1999
90.5,1977
91.5,1967
92.5,1985
93.5,1993
94.5,1970
95.5,1961
96.5,1872
97.5,1842
98.5,1856
99.5,1743
100.5,1750
101.5,1683
102.5,1626
103.5,1648
104.5,1561
105.5,1548
106.5,1645
107.5,1563
108.5,1507
109.5,1535
110.5,1459
111.5,1550
112.5,1405
113.5,1477
114.5,1478
115.5,1436
116.5,1430
117.5,1429
118.5,1479
119.5,1445
120.5,1437
121.5,1399
122.5,1469
123.5,1506
124.5,1491
125.5,1407
126.5,1414
127.5,1395
128.5,1308
129.5,1285
130.5,1224
131.5,1158
132.5,1143
133.5,1110
134.5,1097
135.5,1121
136.5,1057
137.5,1078
138.5,1039
139.5,1025
140.5,963
141.5,972
142.5,922
143.5,866
144.5,851
145.5,827
146.5,841
147.5,835
148.5,823
149.5,807
150.5,782
151.5,759
152.5,675
153.5,712
154.5,646
155.5,688
156.5,651
157.5,669
158.5,651
159.5,676
160.5,649
161.5,619
162.5,601
163.5,665
164.5,566
165.5,605
166.5,583
167.5,543
168.5,531
169.5,492
170.5,481
171.5,481
172.5,455
173.5,410
174.5,442
175.5,353
176.5,414
177.5,405
178.5,383
179.5,440
180.5,438
181.5,385
182.5,423
183.5,379
184.5,435
185.5,420
186.5,409
187.5,406
188.5,385
189.5,394
190.5,370
191.5,374
192.5,354
193.5,328
194.5,368
195.5,345
196.5,322
197.5,353
198.5,378
199.5,360
200.5,381
201.5,370
202.5,393
203.5,412
204.5,397
205.5,368
206.5,412
207.5,376
208.5,341
209.5,342
210.5,341
211.5,294
212.5,339
213.5,330
214.5,263
215.5,294
216.5,312
217.5,310
218.5,285
219.5,270
220.5,277
221.5,287
222.5,277
223.5,281
224.5,285
225.5,390
226.5,521
227.5,673
228.5,916
229.5,1006
230.5,1181
231.5,1369
232.5,1454
233.5,1622
234.5,1749
235.5,1816
236.5,1592
237.5,1423
238.5,1235
239.5,1056
240.5,904
241.5,687
242.5,545
243.5,379
244.5,215
245.5,140
246.5,127
247.5,87
248.5,87
249.5,96
250.5,65
251.5,46
252.5,27
253.5,21
254.5,13
255.5,9
256.5,9
257.5,15
258.5,14
259.5,6
260.5,11
261.5,12
262.5,10
263.5,11
264.5,12
265.5,9
266.5,17
267.5,9
268.5,12
269.5,7
270.5,13
271.5,16
272.5,18
273.5,15
274.5,18
275.5,17
276.5,18
277.5,17
278.5,8
279.5,15
280.5,16
281.5,10
282.5,12
283.5,22
284.5,17
285.5,14
286.5,16
287.5,12
288.5,11
289.5,13
290.5,14
291.5,12
292.5,9
293.5,14
294.5,6
295.5,15
296.5,26
297.5,37
298.5,34
299.5,44
300.5,67
301.5,61
302.5,71
303.5,83
304.5,90
