# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# particle = gamma
# E_prim_keV = 460.8404
# N_primaries = 30000000
# N_with_signal = 105951
# sample_cm3 = 499.798
# matrix = soil
# density_gcm3 = 1.2000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,61
1.5,80
2.5,81
3.5,85
4.5,96
5.5,104
6.5,121
7.5,124
8.5,138
9.5,134
10.5,138
11.5,129
12.5,115
13.5,131
14.5,133
15.5,134
16.5,121
17.5,154
18.5,137
19.5,120
20.5,145
21.5,165
22.5,155
23.5,178
24.5,172
25.5,161
26.5,168
27.5,171
28.5,179
29.5,167
30.5,198
31.5,182
32.5,206
33.5,204
34.5,191
35.5,206
36.5,211
37.5,195
38.5,217
39.5,202
40.5,212
41.5,229
42.5,240
43.5,231
44.5,278
45.5,271
46.5,295
47.5,339
48.5,367
49.5,360
50.5,342
51.5,366
52.5,412
53.5,411
54.5,552
55.5,545
56.5,529
57.5,516
58.5,541
59.5,633
60.5,625
61.5,631
62.5,674
63.5,686
64.5,654
65.5,751
66.5,764
67.5,716
68.5,770
69.5,756
70.5,814
71.5,820
72.5,798
73.5,769
74.5,820
75.5,864
76.5,844
77.5,838
78.5,761
79.5,818
80.5,793
81.5,817
82.5,883
83.5,843
84.5,906
85.5,798
86.5,788
87.5,817
88.5,844
89.5,788
90.5,795
91.5,791
92.5,790
93.5,820
94.5,789
95.5,751
96.5,711
97.5,789
98.5,782
99.5,716
100.5,731
101.5,686
102.5,722
103.5,713
104.5,683
105.5,728
106.5,700
107.5,673
108.5,701
109.5,663
110.5,682
111.5,693
112.5,615
113.5,589
114.5,644
115.5,639
116.5,601
117.5,575
118.5,605
119.5,587
120.5,604
121.5,611
122.5,623
123.5,555
124.5,538
125.5,576
126.5,548
127.5,517
128.5,527
129.5,579
130.5,560
131.5,495
132.5,451
133.5,498
134.5,527
135.5,465
136.5,431
137.5,485
138.5,476
139.5,462
140.5,453
141.5,457
142.5,431
143.5,440
144.5,421
145.5,395
146.5,404
147.5,374
148.5,393
149.5,347
150.5,396
151.5,337
152.5,375
153.5,358
154.5,354
155.5,363
156.5,355
157.5,329
158.5,394
159.5,337
160.5,351
161.5,312
162.5,315
163.5,307
164.5,322
165.5,313
166.5,288
167.5,284
168.5,271
169.5,262
170.5,272
171.5,268
172.5,252
173.5,295
174.5,271
175.5,268
176.5,261
177.5,277
178.5,271
179.5,279
180.5,248
181.5,244
182.5,273
183.5,258
184.5,259
185.5,232
186.5,211
187.5,227
188.5,223
189.5,206
190.5,222
191.5,206
192.5,218
193.5,210
194.5,164
195.5,208
196.5,197
197.5,200
198.5,187
199.5,185
200.5,173
201.5,194
202.5,151
203.5,150
204.5,175
205.5,167
206.5,166
207.5,176
208.5,182
209.5,153
210.5,168
211.5,157
212.5,136
213.5,156
214.5,152
215.5,137
216.5,151
217.5,159
218.5,160
219.5,139
220.5,134
221.5,143
222.5,156
223.5,150
224.5,150
225.5,142
226.5,144
227.5,130
228.5,144
229.5,145
230.5,130
231.5,145
232.5,146
233.5,180
234.5,155
235.5,150
236.5,160
237.5,155
238.5,130
239.5,133
240.5,124
241.5,111
242.5,117
243.5,111
244.5,96
245.5,106
246.5,114
247.5,92
248.5,97
249.5,93
250.5,96
251.5,82
252.5,85
253.5,86
254.5,72
255.5,93
256.5,89
257.5,86
258.5,71
259.5,95
260.5,85
261.5,70
262.5,91
263.5,75
264.5,67
265.5,70
266.5,74
267.5,70
268.5,80
269.5,86
270.5,77
271.5,51
272.5,78
273.5,61
274.5,68
275.5,62
276.5,76
277.5,77
278.5,82
279.5,57
280.5,58
281.5,65
282.5,52
283.5,66
284.5,57
285.5,56
286.5,52
287.5,60
288.5,51
289.5,65
290.5,66
291.5,63
292.5,63
293.5,72
294.5,56
295.5,63
296.5,62
297.5,63
298.5,55
299.5,52
300.5,58
301.5,56
302.5,52
303.5,48
304.5,54
305.5,43
306.5,54
307.5,45
308.5,55
309.5,38
310.5,43
311.5,38
312.5,40
313.5,36
314.5,48
315.5,36
316.5,44
317.5,52
318.5,49
319.5,43
320.5,39
321.5,50
322.5,40
323.5,35
324.5,32
325.5,59
326.5,44
327.5,47
328.5,55
329.5,36
330.5,32
331.5,45
332.5,45
333.5,40
334.5,40
335.5,38
336.5,49
337.5,45
338.5,33
339.5,30
340.5,34
341.5,31
342.5,37
343.5,31
344.5,37
345.5,23
346.5,35
347.5,26
348.5,41
349.5,44
