# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# particle = gamma
# E_prim_keV = 461.1037
# N_primaries = 30000000
# N_with_signal = 115949
# sample_cm3 = 499.798
# matrix = air
# density_gcm3 = 0.0012
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,74
1.5,104
2.5,84
3.5,102
4.5,101
5.5,122
6.5,146
7.5,121
8.5,133
9.5,147
10.5,144
11.5,181
12.5,137
13.5,161
14.5,177
15.5,154
16.5,165
17.5,169
18.5,182
19.5,196
20.5,176
21.5,171
22.5,192
23.5,187
24.5,190
25.5,196
26.5,193
27.5,175
28.5,195
29.5,193
30.5,225
31.5,193
32.5,191
33.5,219
34.5,223
35.5,244
36.5,247
37.5,233
38.5,284
39.5,258
40.5,315
41.5,296
42.5,346
43.5,331
44.5,331
45.5,403
46.5,394
47.5,407
48.5,423
49.5,437
50.5,479
51.5,481
52.5,567
53.5,562
54.5,580
55.5,575
56.5,669
57.5,632
58.5,686
59.5,667
60.5,673
61.5,715
62.5,741
63.5,730
64.5,774
65.5,802
66.5,815
67.5,871
68.5,854
69.5,858
70.5,876
71.5,845
72.5,941
73.5,920
74.5,816
75.5,881
76.5,909
77.5,940
78.5,907
79.5,852
80.5,876
81.5,849
82.5,896
83.5,939
84.5,914
85.5,869
86.5,887
87.5,840
88.5,870
89.5,881
90.5,883
91.5,816
92.5,798
93.5,872
94.5,849
95.5,772
96.5,834
97.5,781
98.5,779
99.5,802
100.5,807
101.5,814
102.5,813
103.5,745
104.5,772
105.5,724
106.5,725
107.5,652
108.5,721
109.5,660
110.5,665
111.5,707
112.5,683
113.5,644
114.5,620
115.5,634
116.5,654
117.5,714
118.5,613
119.5,647
120.5,672
121.5,624
122.5,613
123.5,629
124.5,605
125.5,593
126.5,591
127.5,568
128.5,598
129.5,554
130.5,543
131.5,541
132.5,605
133.5,475
134.5,478
135.5,497
136.5,508
137.5,497
138.5,490
139.5,485
140.5,469
141.5,429
142.5,478
143.5,474
144.5,452
145.5,415
146.5,412
147.5,411
148.5,445
149.5,416
150.5,443
151.5,433
152.5,392
153.5,413
154.5,404
155.5,393
156.5,377
157.5,351
158.5,364
159.5,395
160.5,368
161.5,339
162.5,336
163.5,330
164.5,318
165.5,312
166.5,369
167.5,309
168.5,281
169.5,294
170.5,306
171.5,316
172.5,255
173.5,279
174.5,285
175.5,262
176.5,257
177.5,259
178.5,275
179.5,281
180.5,265
181.5,272
182.5,241
183.5,255
184.5,249
185.5,258
186.5,248
187.5,235
188.5,242
189.5,204
190.5,233
191.5,229
192.5,228
193.5,215
194.5,219
195.5,214
196.5,216
197.5,213
198.5,195
199.5,190
200.5,200
201.5,204
202.5,195
203.5,197
204.5,174
205.5,184
206.5,209
207.5,154
208.5,167
209.5,187
210.5,170
211.5,165
212.5,175
213.5,188
214.5,171
215.5,161
216.5,150
217.5,169
218.5,150
219.5,149
220.5,149
221.5,158
222.5,133
223.5,181
224.5,152
225.5,149
226.5,143
227.5,144
228.5,161
229.5,166
230.5,148
231.5,184
232.5,173
233.5,169
234.5,158
235.5,177
236.5,183
237.5,144
238.5,160
239.5,139
240.5,126
241.5,133
242.5,133
243.5,129
244.5,130
245.5,100
246.5,101
247.5,98
248.5,111
249.5,101
250.5,117
251.5,94
252.5,103
253.5,109
254.5,72
255.5,84
256.5,83
257.5,79
258.5,90
259.5,91
260.5,91
261.5,88
262.5,65
263.5,88
264.5,67
265.5,71
266.5,78
267.5,69
268.5,87
269.5,77
270.5,70
271.5,63
272.5,62
273.5,64
274.5,94
275.5,76
276.5,69
277.5,83
278.5,79
279.5,72
280.5,57
281.5,60
282.5,62
283.5,57
284.5,58
285.5,64
286.5,68
287.5,55
288.5,73
289.5,59
290.5,72
291.5,61
292.5,80
293.5,80
294.5,85
295.5,91
296.5,67
297.5,76
298.5,69
299.5,71
300.5,60
