metric,value
n_events,30000000
n_hits_in_crystal,21152
n_overflow,11685
r_disk_mm,300
z_disk_mm,100
disk_area_cm2,2827.433388
pdg_expected_per_s,47.21813758
e_lo_gev,0.3
e_hi_gev,100
max_edep_keV,21814.34998

bin_keV,counts,per_muon
402,1,3.333333333e-08
403,1,3.333333333e-08
404,2,6.666666667e-08
405,4,1.333333333e-07
406,1,3.333333333e-08
407,7,2.333333333e-07
408,4,1.333333333e-07
409,4,1.333333333e-07
410,4,1.333333333e-07
411,5,1.666666667e-07
412,4,1.333333333e-07
413,9,3e-07
414,5,1.666666667e-07
415,2,6.666666667e-08
416,2,6.666666667e-08
417,2,6.666666667e-08
418,2,6.666666667e-08
419,5,1.666666667e-07
420,5,1.666666667e-07
421,3,1e-07
422,4,1.333333333e-07
423,6,2e-07
424,4,1.333333333e-07
425,6,2e-07
426,0,0
427,5,1.666666667e-07
428,6,2e-07
429,6,2e-07
430,4,1.333333333e-07
431,3,1e-07
432,1,3.333333333e-08
433,5,1.666666667e-07
434,5,1.666666667e-07
435,1,3.333333333e-08
436,5,1.666666667e-07
437,3,1e-07
438,5,1.666666667e-07
439,6,2e-07
440,5,1.666666667e-07
441,3,1e-07
442,2,6.666666667e-08
443,2,6.666666667e-08
444,6,2e-07
445,2,6.666666667e-08
446,3,1e-07
447,6,2e-07
448,6,2e-07
449,5,1.666666667e-07
450,5,1.666666667e-07
451,0,0
452,4,1.333333333e-07
453,2,6.666666667e-08
454,4,1.333333333e-07
455,2,6.666666667e-08
456,5,1.666666667e-07
457,3,1e-07
458,4,1.333333333e-07
459,1,3.333333333e-08
460,8,2.666666667e-07
461,5,1.666666667e-07
462,3,1e-07
463,1,3.333333333e-08
464,5,1.666666667e-07
465,3,1e-07
466,3,1e-07
467,0,0
468,5,1.666666667e-07
469,5,1.666666667e-07
470,4,1.333333333e-07
471,4,1.333333333e-07
472,2,6.666666667e-08
473,4,1.333333333e-07
474,2,6.666666667e-08
475,6,2e-07
476,5,1.666666667e-07
477,1,3.333333333e-08
478,7,2.333333333e-07
479,1,3.333333333e-08
480,2,6.666666667e-08
481,1,3.333333333e-08
482,5,1.666666667e-07
483,4,1.333333333e-07
484,4,1.333333333e-07
485,9,3e-07
486,1,3.333333333e-08
487,1,3.333333333e-08
488,7,2.333333333e-07
489,4,1.333333333e-07
490,6,2e-07
491,2,6.666666667e-08
492,5,1.666666667e-07
493,4,1.333333333e-07
494,5,1.666666667e-07
495,4,1.333333333e-07
496,7,2.333333333e-07
497,1,3.333333333e-08
498,5,1.666666667e-07
499,3,1e-07
500,7,2.333333333e-07
501,2,6.666666667e-08
502,3,1e-07
503,1,3.333333333e-08
504,2,6.666666667e-08
505,1,3.333333333e-08
506,3,1e-07
507,1,3.333333333e-08
508,2,6.666666667e-08
509,2,6.666666667e-08
510,2,6.666666667e-08
511,1,3.333333333e-08
512,1,3.333333333e-08
513,4,1.333333333e-07
514,5,1.666666667e-07
515,3,1e-07
516,3,1e-07
517,5,1.666666667e-07
518,6,2e-07
519,4,1.333333333e-07
520,2,6.666666667e-08
521,5,1.666666667e-07
522,5,1.666666667e-07
523,4,1.333333333e-07
524,1,3.333333333e-08
525,4,1.333333333e-07
526,3,1e-07
527,1,3.333333333e-08
528,4,1.333333333e-07
529,7,2.333333333e-07
530,3,1e-07
531,4,1.333333333e-07
532,3,1e-07
533,4,1.333333333e-07
534,6,2e-07
535,3,1e-07
536,2,6.666666667e-08
537,5,1.666666667e-07
538,2,6.666666667e-08
539,4,1.333333333e-07
540,2,6.666666667e-08
541,2,6.666666667e-08
542,4,1.333333333e-07
543,2,6.666666667e-08
544,4,1.333333333e-07
545,2,6.666666667e-08
546,5,1.666666667e-07
547,3,1e-07
548,6,2e-07
549,5,1.666666667e-07
550,1,3.333333333e-08
551,4,1.333333333e-07
552,1,3.333333333e-08
553,4,1.333333333e-07
554,1,3.333333333e-08
555,5,1.666666667e-07
556,2,6.666666667e-08
557,2,6.666666667e-08
558,3,1e-07
559,2,6.666666667e-08
560,6,2e-07
561,3,1e-07
562,3,1e-07
563,4,1.333333333e-07
564,1,3.333333333e-08
565,5,1.666666667e-07
566,3,1e-07
567,4,1.333333333e-07
568,3,1e-07
569,4,1.333333333e-07
570,2,6.666666667e-08
571,4,1.333333333e-07
572,3,1e-07
573,2,6.666666667e-08
574,9,3e-07
575,0,0
576,7,2.333333333e-07
577,2,6.666666667e-08
578,2,6.666666667e-08
579,8,2.666666667e-07
580,2,6.666666667e-08
581,3,1e-07
582,2,6.666666667e-08
583,3,1e-07
584,3,1e-07
585,1,3.333333333e-08
586,2,6.666666667e-08
587,2,6.666666667e-08
588,5,1.666666667e-07
589,5,1.666666667e-07
590,2,6.666666667e-08
591,6,2e-07
592,2,6.666666667e-08
593,3,1e-07
594,3,1e-07
595,4,1.333333333e-07
596,9,3e-07
597,4,1.333333333e-07
598,5,1.666666667e-07
599,4,1.333333333e-07
600,2,6.666666667e-08
601,8,2.666666667e-07
602,3,1e-07
603,4,1.333333333e-07
604,3,1e-07
605,6,2e-07
606,3,1e-07
607,2,6.666666667e-08
608,1,3.333333333e-08
609,6,2e-07
610,2,6.666666667e-08
611,2,6.666666667e-08
612,4,1.333333333e-07
613,2,6.666666667e-08
614,3,1e-07
615,2,6.666666667e-08
616,4,1.333333333e-07
617,3,1e-07
618,4,1.333333333e-07
619,3,1e-07
620,3,1e-07
621,3,1e-07
622,3,1e-07
623,1,3.333333333e-08
624,5,1.666666667e-07
625,2,6.666666667e-08
626,7,2.333333333e-07
627,4,1.333333333e-07
628,1,3.333333333e-08
629,4,1.333333333e-07
630,7,2.333333333e-07
631,2,6.666666667e-08
632,1,3.333333333e-08
633,2,6.666666667e-08
634,4,1.333333333e-07
635,4,1.333333333e-07
636,3,1e-07
637,1,3.333333333e-08
638,0,0
639,6,2e-07
640,4,1.333333333e-07
641,0,0
642,4,1.333333333e-07
643,3,1e-07
644,0,0
645,4,1.333333333e-07
646,2,6.666666667e-08
647,5,1.666666667e-07
648,2,6.666666667e-08
649,2,6.666666667e-08
650,2,6.666666667e-08
651,4,1.333333333e-07
652,2,6.666666667e-08
653,4,1.333333333e-07
654,3,1e-07
655,2,6.666666667e-08
656,4,1.333333333e-07
657,5,1.666666667e-07
658,6,2e-07
659,2,6.666666667e-08
660,4,1.333333333e-07
661,4,1.333333333e-07
662,3,1e-07
663,4,1.333333333e-07
664,2,6.666666667e-08
665,5,1.666666667e-07
666,5,1.666666667e-07
667,4,1.333333333e-07
668,5,1.666666667e-07
669,3,1e-07
670,5,1.666666667e-07
671,3,1e-07
672,3,1e-07
673,2,6.666666667e-08
674,1,3.333333333e-08
675,4,1.333333333e-07
676,5,1.666666667e-07
677,4,1.333333333e-07
678,4,1.333333333e-07
679,5,1.666666667e-07
680,1,3.333333333e-08
681,2,6.666666667e-08
682,1,3.333333333e-08
683,2,6.666666667e-08
684,7,2.333333333e-07
685,6,2e-07
686,4,1.333333333e-07
687,6,2e-07
688,2,6.666666667e-08
689,3,1e-07
690,3,1e-07
691,2,6.666666667e-08
692,4,1.333333333e-07
693,2,6.666666667e-08
694,5,1.666666667e-07
695,2,6.666666667e-08
696,4,1.333333333e-07
697,3,1e-07
698,4,1.333333333e-07
699,3,1e-07
700,1,3.333333333e-08
701,2,6.666666667e-08
702,3,1e-07
703,0,0
704,6,2e-07
