metric,value
n_events,100000000
n_hits_in_crystal,70709
n_overflow,39241
r_disk_mm,300
z_disk_mm,100
disk_area_cm2,2827.433388
pdg_expected_per_s,47.21813758
e_lo_gev,0.3
e_hi_gev,100
max_edep_keV,24665.7644

bin_keV,counts,per_muon
606,11,1.1e-07
607,15,1.5e-07
608,13,1.3e-07
609,13,1.3e-07
610,15,1.5e-07
611,13,1.3e-07
612,15,1.5e-07
613,16,1.6e-07
614,9,9e-08
615,7,7e-08
616,11,1.1e-07
617,10,1e-07
618,13,1.3e-07
619,10,1e-07
620,9,9e-08
621,15,1.5e-07
622,16,1.6e-07
623,11,1.1e-07
624,10,1e-07
625,8,8e-08
626,14,1.4e-07
627,14,1.4e-07
628,13,1.3e-07
629,14,1.4e-07
630,12,1.2e-07
631,15,1.5e-07
632,12,1.2e-07
633,12,1.2e-07
634,4,4e-08
635,11,1.1e-07
636,10,1e-07
637,11,1.1e-07
638,11,1.1e-07
639,11,1.1e-07
640,9,9e-08
641,15,1.5e-07
642,12,1.2e-07
643,8,8e-08
644,10,1e-07
645,11,1.1e-07
646,14,1.4e-07
647,13,1.3e-07
648,6,6e-08
649,10,1e-07
650,13,1.3e-07
651,10,1e-07
652,8,8e-08
653,11,1.1e-07
654,7,7e-08
655,17,1.7e-07
656,16,1.6e-07
657,6,6e-08
658,11,1.1e-07
659,12,1.2e-07
660,15,1.5e-07
661,6,6e-08
662,7,7e-08
663,11,1.1e-07
664,12,1.2e-07
665,6,6e-08
666,8,8e-08
667,10,1e-07
668,5,5e-08
669,9,9e-08
670,16,1.6e-07
671,10,1e-07
672,7,7e-08
673,15,1.5e-07
674,8,8e-08
675,11,1.1e-07
676,15,1.5e-07
677,5,5e-08
678,15,1.5e-07
679,7,7e-08
680,19,1.9e-07
681,10,1e-07
682,17,1.7e-07
683,8,8e-08
684,15,1.5e-07
685,14,1.4e-07
686,6,6e-08
687,10,1e-07
688,14,1.4e-07
689,13,1.3e-07
690,15,1.5e-07
691,11,1.1e-07
692,12,1.2e-07
693,12,1.2e-07
694,7,7e-08
695,8,8e-08
696,9,9e-08
697,7,7e-08
698,17,1.7e-07
699,15,1.5e-07
700,14,1.4e-07
701,9,9e-08
702,9,9e-08
703,9,9e-08
704,9,9e-08
705,7,7e-08
706,12,1.2e-07
707,10,1e-07
708,12,1.2e-07
709,11,1.1e-07
710,12,1.2e-07
711,11,1.1e-07
712,14,1.4e-07
713,11,1.1e-07
714,17,1.7e-07
715,13,1.3e-07
716,14,1.4e-07
717,11,1.1e-07
718,11,1.1e-07
719,9,9e-08
720,14,1.4e-07
721,13,1.3e-07
722,10,1e-07
723,8,8e-08
724,8,8e-08
725,9,9e-08
726,15,1.5e-07
727,10,1e-07
728,12,1.2e-07
729,7,7e-08
730,6,6e-08
731,7,7e-08
732,13,1.3e-07
733,12,1.2e-07
734,10,1e-07
735,19,1.9e-07
736,4,4e-08
737,10,1e-07
738,3,3e-08
739,12,1.2e-07
740,18,1.8e-07
741,10,1e-07
742,13,1.3e-07
743,13,1.3e-07
744,17,1.7e-07
745,17,1.7e-07
746,13,1.3e-07
747,13,1.3e-07
748,11,1.1e-07
749,8,8e-08
750,10,1e-07
751,8,8e-08
752,7,7e-08
753,7,7e-08
754,10,1e-07
755,11,1.1e-07
756,14,1.4e-07
757,14,1.4e-07
758,10,1e-07
759,9,9e-08
760,13,1.3e-07
761,13,1.3e-07
762,10,1e-07
763,13,1.3e-07
764,11,1.1e-07
765,21,2.1e-07
766,8,8e-08
767,10,1e-07
768,15,1.5e-07
769,15,1.5e-07
770,10,1e-07
771,8,8e-08
772,9,9e-08
773,10,1e-07
774,8,8e-08
775,16,1.6e-07
776,15,1.5e-07
777,12,1.2e-07
778,13,1.3e-07
779,11,1.1e-07
780,4,4e-08
781,5,5e-08
782,6,6e-08
783,10,1e-07
784,9,9e-08
785,11,1.1e-07
786,8,8e-08
787,13,1.3e-07
788,12,1.2e-07
789,10,1e-07
790,9,9e-08
791,7,7e-08
792,15,1.5e-07
793,13,1.3e-07
794,9,9e-08
795,8,8e-08
796,4,4e-08
797,9,9e-08
798,11,1.1e-07
799,5,5e-08
800,18,1.8e-07
801,15,1.5e-07
802,8,8e-08
803,8,8e-08
804,10,1e-07
805,9,9e-08
806,10,1e-07
807,8,8e-08
808,9,9e-08
809,9,9e-08
810,9,9e-08
811,6,6e-08
812,9,9e-08
813,6,6e-08
814,11,1.1e-07
815,5,5e-08
816,9,9e-08
817,17,1.7e-07
818,13,1.3e-07
819,10,1e-07
820,7,7e-08
821,14,1.4e-07
822,12,1.2e-07
823,9,9e-08
824,13,1.3e-07
825,11,1.1e-07
826,10,1e-07
827,11,1.1e-07
828,15,1.5e-07
829,14,1.4e-07
830,14,1.4e-07
831,14,1.4e-07
832,8,8e-08
833,13,1.3e-07
834,12,1.2e-07
835,13,1.3e-07
836,7,7e-08
837,5,5e-08
838,7,7e-08
839,5,5e-08
840,12,1.2e-07
