metric,value
n_events,100000000
n_hits_in_crystal,7758
n_overflow,4270
r_disk_mm,900
z_disk_mm,300
disk_area_cm2,25446.90049
pdg_expected_per_s,424.9632383
e_lo_gev,0.3
e_hi_gev,100
max_edep_keV,19708.55922

bin_keV,counts,per_muon
1494,1,1e-08
1495,3,3e-08
1496,0,0
1497,0,0
1498,0,0
1499,1,1e-08
1500,2,2e-08
1501,0,0
1502,0,0
1503,0,0
1504,1,1e-08
1505,3,3e-08
1506,0,0
1507,0,0
1508,3,3e-08
1509,1,1e-08
1510,3,3e-08
1511,0,0
1512,0,0
1513,0,0
1514,2,2e-08
1515,2,2e-08
1516,1,1e-08
1517,2,2e-08
1518,2,2e-08
1519,1,1e-08
1520,1,1e-08
1521,0,0
1522,1,1e-08
1523,2,2e-08
1524,2,2e-08
1525,1,1e-08
1526,1,1e-08
1527,3,3e-08
1528,1,1e-08
1529,2,2e-08
1530,1,1e-08
1531,0,0
1532,1,1e-08
1533,2,2e-08
1534,2,2e-08
1535,0,0
1536,1,1e-08
1537,1,1e-08
1538,1,1e-08
1539,2,2e-08
1540,2,2e-08
1541,0,0
1542,1,1e-08
1543,0,0
1544,0,0
1545,1,1e-08
1546,0,0
1547,0,0
1548,1,1e-08
1549,1,1e-08
1550,1,1e-08
1551,1,1e-08
1552,1,1e-08
1553,1,1e-08
1554,0,0
1555,0,0
1556,1,1e-08
1557,0,0
1558,2,2e-08
1559,0,0
1560,1,1e-08
1561,1,1e-08
1562,3,3e-08
1563,2,2e-08
1564,1,1e-08
1565,3,3e-08
1566,0,0
1567,3,3e-08
1568,0,0
1569,1,1e-08
1570,1,1e-08
