metric,value
n_events,100000000
n_hits_in_crystal,54057
n_overflow,27239
r_disk_mm,300
z_disk_mm,300
disk_area_cm2,2827.433388
pdg_expected_per_s,47.21813758
e_lo_gev,0.3
e_hi_gev,100
max_edep_keV,25961.64042

bin_keV,counts,per_muon
1223,4,4e-08
1224,8,8e-08
1225,3,3e-08
1226,8,8e-08
1227,7,7e-08
1228,10,1e-07
1229,8,8e-08
1230,12,1.2e-07
1231,12,1.2e-07
1232,10,1e-07
1233,7,7e-08
1234,7,7e-08
1235,3,3e-08
1236,4,4e-08
1237,3,3e-08
1238,3,3e-08
1239,8,8e-08
1240,6,6e-08
1241,4,4e-08
1242,6,6e-08
1243,6,6e-08
1244,5,5e-08
1245,6,6e-08
1246,5,5e-08
1247,6,6e-08
1248,9,9e-08
1249,6,6e-08
1250,4,4e-08
1251,4,4e-08
1252,9,9e-08
1253,10,1e-07
1254,11,1.1e-07
1255,8,8e-08
1256,9,9e-08
1257,10,1e-07
1258,5,5e-08
1259,6,6e-08
1260,12,1.2e-07
1261,9,9e-08
1262,5,5e-08
1263,10,1e-07
1264,7,7e-08
1265,1,1e-08
1266,5,5e-08
1267,8,8e-08
1268,12,1.2e-07
1269,3,3e-08
1270,7,7e-08
1271,4,4e-08
1272,5,5e-08
1273,12,1.2e-07
1274,6,6e-08
1275,12,1.2e-07
1276,10,1e-07
1277,3,3e-08
1278,3,3e-08
1279,6,6e-08
1280,3,3e-08
1281,2,2e-08
1282,11,1.1e-07
1283,8,8e-08
1284,7,7e-08
1285,3,3e-08
1286,10,1e-07
1287,6,6e-08
1288,5,5e-08
1289,3,3e-08
1290,3,3e-08
1291,9,9e-08
1292,9,9e-08
1293,6,6e-08
1294,4,4e-08
1295,8,8e-08
1296,4,4e-08
1297,9,9e-08
1298,6,6e-08
1299,10,1e-07
1300,9,9e-08
1301,6,6e-08
1302,3,3e-08
1303,3,3e-08
1304,6,6e-08
1305,8,8e-08
1306,7,7e-08
1307,9,9e-08
1308,8,8e-08
1309,4,4e-08
1310,8,8e-08
1311,7,7e-08
1312,3,3e-08
