metric,value
n_events,100000000
n_hits_in_crystal,44753
n_overflow,26199
r_disk_mm,300
z_disk_mm,300
disk_area_cm2,2827.433388
pdg_expected_per_s,47.21813758
e_lo_gev,0.3
e_hi_gev,100
max_edep_keV,23929.67725

bin_keV,counts,per_muon
499,5,5e-08
500,7,7e-08
501,5,5e-08
502,4,4e-08
503,8,8e-08
504,6,6e-08
505,7,7e-08
506,7,7e-08
507,10,1e-07
508,8,8e-08
509,5,5e-08
510,5,5e-08
511,8,8e-08
512,6,6e-08
513,2,2e-08
514,6,6e-08
515,10,1e-07
516,6,6e-08
517,5,5e-08
518,8,8e-08
519,6,6e-08
520,5,5e-08
521,8,8e-08
522,8,8e-08
523,8,8e-08
524,4,4e-08
525,11,1.1e-07
526,6,6e-08
527,4,4e-08
528,5,5e-08
529,4,4e-08
530,11,1.1e-07
531,6,6e-08
532,5,5e-08
533,10,1e-07
534,11,1.1e-07
535,9,9e-08
536,7,7e-08
537,2,2e-08
538,10,1e-07
539,8,8e-08
540,6,6e-08
541,6,6e-08
542,6,6e-08
543,10,1e-07
544,6,6e-08
545,6,6e-08
546,7,7e-08
547,10,1e-07
548,7,7e-08
549,5,5e-08
550,9,9e-08
551,7,7e-08
552,5,5e-08
553,7,7e-08
554,8,8e-08
555,7,7e-08
556,6,6e-08
557,6,6e-08
558,7,7e-08
559,6,6e-08
560,7,7e-08
561,5,5e-08
562,6,6e-08
563,5,5e-08
564,6,6e-08
565,10,1e-07
566,8,8e-08
567,6,6e-08
568,8,8e-08
569,7,7e-08
570,12,1.2e-07
571,8,8e-08
572,5,5e-08
573,10,1e-07
574,4,4e-08
575,3,3e-08
576,4,4e-08
577,9,9e-08
578,6,6e-08
579,8,8e-08
580,4,4e-08
581,11,1.1e-07
582,5,5e-08
583,4,4e-08
584,4,4e-08
585,7,7e-08
586,7,7e-08
587,7,7e-08
588,8,8e-08
589,4,4e-08
590,7,7e-08
591,4,4e-08
592,12,1.2e-07
593,8,8e-08
594,7,7e-08
595,2,2e-08
596,3,3e-08
597,8,8e-08
598,9,9e-08
599,9,9e-08
600,4,4e-08
601,6,6e-08
602,7,7e-08
603,8,8e-08
604,6,6e-08
605,4,4e-08
606,9,9e-08
607,3,3e-08
608,6,6e-08
609,5,5e-08
610,4,4e-08
611,8,8e-08
612,3,3e-08
613,6,6e-08
614,5,5e-08
615,4,4e-08
616,4,4e-08
617,11,1.1e-07
618,5,5e-08
619,7,7e-08
620,3,3e-08
621,11,1.1e-07
622,6,6e-08
623,3,3e-08
624,6,6e-08
625,12,1.2e-07
626,7,7e-08
627,9,9e-08
628,6,6e-08
629,4,4e-08
630,8,8e-08
631,10,1e-07
632,4,4e-08
633,6,6e-08
634,6,6e-08
635,6,6e-08
636,6,6e-08
637,5,5e-08
638,6,6e-08
639,8,8e-08
640,10,1e-07
641,4,4e-08
642,9,9e-08
643,7,7e-08
644,8,8e-08
645,3,3e-08
646,9,9e-08
647,4,4e-08
648,4,4e-08
649,10,1e-07
650,4,4e-08
651,9,9e-08
652,7,7e-08
653,7,7e-08
654,4,4e-08
655,8,8e-08
656,3,3e-08
657,6,6e-08
658,3,3e-08
659,7,7e-08
660,4,4e-08
661,8,8e-08
662,10,1e-07
663,9,9e-08
664,4,4e-08
665,3,3e-08
666,9,9e-08
667,8,8e-08
668,7,7e-08
669,7,7e-08
670,6,6e-08
671,7,7e-08
672,5,5e-08
673,11,1.1e-07
674,6,6e-08
675,8,8e-08
676,7,7e-08
677,12,1.2e-07
678,1,1e-08
679,10,1e-07
680,8,8e-08
681,10,1e-07
682,5,5e-08
683,7,7e-08
684,6,6e-08
685,4,4e-08
686,9,9e-08
687,5,5e-08
688,5,5e-08
689,7,7e-08
690,6,6e-08
691,8,8e-08
692,8,8e-08
693,8,8e-08
694,4,4e-08
695,7,7e-08
696,7,7e-08
697,4,4e-08
698,6,6e-08
699,11,1.1e-07
700,5,5e-08
701,9,9e-08
702,2,2e-08
703,7,7e-08
704,9,9e-08
705,5,5e-08
706,4,4e-08
707,8,8e-08
708,4,4e-08
709,10,1e-07
710,7,7e-08
711,2,2e-08
712,10,1e-07
713,5,5e-08
714,9,9e-08
715,5,5e-08
716,5,5e-08
717,6,6e-08
718,7,7e-08
719,4,4e-08
720,1,1e-08
721,9,9e-08
722,10,1e-07
723,7,7e-08
724,6,6e-08
725,5,5e-08
726,10,1e-07
727,7,7e-08
728,5,5e-08
729,9,9e-08
730,6,6e-08
731,7,7e-08
732,8,8e-08
733,8,8e-08
734,7,7e-08
735,2,2e-08
736,5,5e-08
737,1,1e-08
738,5,5e-08
739,6,6e-08
740,5,5e-08
741,2,2e-08
742,4,4e-08
743,15,1.5e-07
744,8,8e-08
745,15,1.5e-07
746,3,3e-08
747,6,6e-08
748,9,9e-08
749,3,3e-08
750,7,7e-08
751,8,8e-08
752,5,5e-08
753,6,6e-08
754,4,4e-08
755,11,1.1e-07
756,4,4e-08
757,9,9e-08
758,3,3e-08
759,12,1.2e-07
760,7,7e-08
761,1,1e-08
762,7,7e-08
763,4,4e-08
764,7,7e-08
765,4,4e-08
766,3,3e-08
767,3,3e-08
768,3,3e-08
769,8,8e-08
770,8,8e-08
771,9,9e-08
772,5,5e-08
773,3,3e-08
774,6,6e-08
775,11,1.1e-07
776,6,6e-08
777,9,9e-08
778,10,1e-07
779,4,4e-08
780,12,1.2e-07
781,5,5e-08
782,6,6e-08
783,4,4e-08
784,9,9e-08
785,4,4e-08
786,11,1.1e-07
787,3,3e-08
788,6,6e-08
789,6,6e-08
790,4,4e-08
791,6,6e-08
792,10,1e-07
793,11,1.1e-07
794,9,9e-08
795,7,7e-08
796,9,9e-08
797,9,9e-08
798,5,5e-08
799,11,1.1e-07
800,8,8e-08
801,5,5e-08
802,2,2e-08
803,2,2e-08
804,7,7e-08
805,3,3e-08
806,4,4e-08
807,6,6e-08
808,9,9e-08
809,7,7e-08
810,7,7e-08
811,6,6e-08
812,7,7e-08
813,5,5e-08
814,4,4e-08
815,5,5e-08
816,2,2e-08
817,6,6e-08
818,6,6e-08
819,5,5e-08
820,7,7e-08
821,8,8e-08
822,6,6e-08
823,5,5e-08
824,2,2e-08
825,8,8e-08
826,10,1e-07
827,8,8e-08
828,8,8e-08
829,6,6e-08
830,7,7e-08
831,10,1e-07
832,8,8e-08
833,10,1e-07
834,12,1.2e-07
835,4,4e-08
836,7,7e-08
837,4,4e-08
838,4,4e-08
839,6,6e-08
840,3,3e-08
841,3,3e-08
842,4,4e-08
843,5,5e-08
844,6,6e-08
845,10,1e-07
846,6,6e-08
847,8,8e-08
848,4,4e-08
849,6,6e-08
850,8,8e-08
851,8,8e-08
852,6,6e-08
853,6,6e-08
854,4,4e-08
855,15,1.5e-07
856,2,2e-08
857,8,8e-08
858,12,1.2e-07
859,5,5e-08
860,3,3e-08
861,7,7e-08
862,4,4e-08
863,7,7e-08
864,4,4e-08
865,4,4e-08
866,3,3e-08
867,8,8e-08
868,8,8e-08
869,6,6e-08
870,4,4e-08
871,9,9e-08
872,7,7e-08
873,7,7e-08
874,5,5e-08
875,7,7e-08
876,2,2e-08
877,10,1e-07
878,12,1.2e-07
879,9,9e-08
880,4,4e-08
881,5,5e-08
882,9,9e-08
883,3,3e-08
884,10,1e-07
885,10,1e-07
886,7,7e-08
887,12,1.2e-07
888,4,4e-08
889,6,6e-08
890,9,9e-08
891,7,7e-08
892,6,6e-08
893,7,7e-08
894,3,3e-08
895,6,6e-08
896,3,3e-08
897,5,5e-08
898,3,3e-08
899,5,5e-08
900,4,4e-08
901,8,8e-08
902,13,1.3e-07
903,4,4e-08
904,6,6e-08
905,10,1e-07
906,6,6e-08
907,6,6e-08
908,7,7e-08
909,7,7e-08
910,7,7e-08
911,7,7e-08
912,2,2e-08
913,10,1e-07
914,13,1.3e-07
915,5,5e-08
916,8,8e-08
917,6,6e-08
918,7,7e-08
919,5,5e-08
920,5,5e-08
921,7,7e-08
922,7,7e-08
923,3,3e-08
924,7,7e-08
925,4,4e-08
926,5,5e-08
927,5,5e-08
928,1,1e-08
929,8,8e-08
930,14,1.4e-07
931,6,6e-08
932,4,4e-08
933,6,6e-08
934,11,1.1e-07
935,8,8e-08
936,4,4e-08
937,13,1.3e-07
938,8,8e-08
939,9,9e-08
940,2,2e-08
941,4,4e-08
942,3,3e-08
943,8,8e-08
944,9,9e-08
945,7,7e-08
946,7,7e-08
947,3,3e-08
948,6,6e-08
949,6,6e-08
950,6,6e-08
951,9,9e-08
952,2,2e-08
953,3,3e-08
954,9,9e-08
955,9,9e-08
956,4,4e-08
957,5,5e-08
958,7,7e-08
959,6,6e-08
960,1,1e-08
961,5,5e-08
962,2,2e-08
963,4,4e-08
964,8,8e-08
965,3,3e-08
966,7,7e-08
967,6,6e-08
968,3,3e-08
969,5,5e-08
970,7,7e-08
971,2,2e-08
972,4,4e-08
973,4,4e-08
974,4,4e-08
975,13,1.3e-07
976,4,4e-08
977,3,3e-08
978,8,8e-08
979,7,7e-08
980,5,5e-08
981,6,6e-08
982,4,4e-08
983,9,9e-08
984,8,8e-08
985,8,8e-08
986,11,1.1e-07
987,7,7e-08
988,6,6e-08
989,6,6e-08
990,4,4e-08
991,7,7e-08
992,8,8e-08
993,7,7e-08
994,5,5e-08
995,6,6e-08
996,2,2e-08
997,6,6e-08
998,7,7e-08
999,6,6e-08
1000,7,7e-08
1001,8,8e-08
1002,5,5e-08
1003,8,8e-08
1004,7,7e-08
1005,9,9e-08
1006,5,5e-08
1007,4,4e-08
1008,7,7e-08
1009,6,6e-08
1010,4,4e-08
1011,14,1.4e-07
1012,6,6e-08
1013,3,3e-08
1014,6,6e-08
1015,6,6e-08
1016,6,6e-08
1017,8,8e-08
1018,6,6e-08
1019,5,5e-08
1020,6,6e-08
1021,4,4e-08
1022,8,8e-08
1023,5,5e-08
1024,7,7e-08
1025,8,8e-08
1026,7,7e-08
1027,8,8e-08
1028,8,8e-08
1029,9,9e-08
1030,6,6e-08
1031,3,3e-08
1032,6,6e-08
1033,4,4e-08
1034,5,5e-08
1035,4,4e-08
1036,5,5e-08
1037,6,6e-08
1038,7,7e-08
1039,5,5e-08
1040,7,7e-08
1041,4,4e-08
1042,11,1.1e-07
1043,7,7e-08
1044,8,8e-08
1045,3,3e-08
1046,8,8e-08
1047,4,4e-08
1048,11,1.1e-07
1049,9,9e-08
1050,5,5e-08
1051,5,5e-08
1052,6,6e-08
1053,5,5e-08
1054,7,7e-08
1055,0,0
1056,8,8e-08
1057,9,9e-08
1058,2,2e-08
1059,10,1e-07
1060,4,4e-08
1061,4,4e-08
1062,2,2e-08
1063,8,8e-08
1064,4,4e-08
1065,7,7e-08
1066,8,8e-08
1067,4,4e-08
1068,4,4e-08
1069,7,7e-08
1070,3,3e-08
1071,5,5e-08
1072,2,2e-08
1073,6,6e-08
1074,1,1e-08
1075,8,8e-08
1076,8,8e-08
1077,3,3e-08
1078,6,6e-08
1079,7,7e-08
1080,4,4e-08
1081,9,9e-08
1082,4,4e-08
1083,4,4e-08
1084,10,1e-07
1085,8,8e-08
1086,4,4e-08
1087,8,8e-08
1088,5,5e-08
1089,4,4e-08
1090,5,5e-08
1091,7,7e-08
1092,7,7e-08
1093,4,4e-08
1094,9,9e-08
1095,6,6e-08
1096,10,1e-07
1097,3,3e-08
1098,8,8e-08
1099,3,3e-08
1100,2,2e-08
1101,9,9e-08
1102,3,3e-08
1103,9,9e-08
1104,2,2e-08
1105,7,7e-08
1106,9,9e-08
1107,5,5e-08
1108,9,9e-08
1109,8,8e-08
1110,10,1e-07
1111,11,1.1e-07
1112,8,8e-08
1113,4,4e-08
1114,5,5e-08
1115,3,3e-08
1116,4,4e-08
1117,9,9e-08
1118,6,6e-08
1119,2,2e-08
1120,7,7e-08
1121,5,5e-08
1122,7,7e-08
1123,6,6e-08
1124,2,2e-08
1125,6,6e-08
1126,5,5e-08
1127,7,7e-08
1128,8,8e-08
1129,5,5e-08
1130,3,3e-08
1131,5,5e-08
1132,5,5e-08
1133,6,6e-08
1134,5,5e-08
1135,2,2e-08
1136,3,3e-08
1137,5,5e-08
1138,3,3e-08
1139,7,7e-08
1140,2,2e-08
1141,6,6e-08
1142,10,1e-07
1143,8,8e-08
1144,4,4e-08
1145,4,4e-08
1146,3,3e-08
1147,7,7e-08
1148,9,9e-08
1149,3,3e-08
1150,11,1.1e-07
1151,8,8e-08
1152,2,2e-08
1153,3,3e-08
1154,7,7e-08
1155,5,5e-08
1156,5,5e-08
1157,6,6e-08
1158,6,6e-08
1159,5,5e-08
1160,8,8e-08
1161,7,7e-08
1162,6,6e-08
1163,11,1.1e-07
1164,5,5e-08
1165,2,2e-08
1166,6,6e-08
1167,5,5e-08
1168,6,6e-08
1169,8,8e-08
1170,5,5e-08
1171,7,7e-08
1172,10,1e-07
1173,6,6e-08
1174,3,3e-08
1175,8,8e-08
1176,5,5e-08
1177,11,1.1e-07
1178,2,2e-08
1179,9,9e-08
1180,11,1.1e-07
1181,9,9e-08
1182,10,1e-07
1183,4,4e-08
1184,6,6e-08
1185,8,8e-08
1186,6,6e-08
1187,7,7e-08
1188,3,3e-08
1189,7,7e-08
1190,1,1e-08
1191,11,1.1e-07
1192,5,5e-08
1193,10,1e-07
1194,6,6e-08
1195,8,8e-08
1196,7,7e-08
1197,6,6e-08
1198,8,8e-08
1199,9,9e-08
1200,6,6e-08
1201,3,3e-08
1202,11,1.1e-07
1203,6,6e-08
1204,7,7e-08
1205,6,6e-08
1206,5,5e-08
1207,6,6e-08
1208,8,8e-08
1209,7,7e-08
1210,3,3e-08
1211,8,8e-08
1212,8,8e-08
1213,4,4e-08
1214,8,8e-08
1215,2,2e-08
1216,2,2e-08
1217,11,1.1e-07
1218,3,3e-08
1219,7,7e-08
1220,8,8e-08
1221,14,1.4e-07
1222,6,6e-08
1223,2,2e-08
1224,0,0
1225,5,5e-08
1226,7,7e-08
1227,9,9e-08
1228,9,9e-08
1229,8,8e-08
1230,4,4e-08
1231,3,3e-08
1232,9,9e-08
1233,6,6e-08
1234,8,8e-08
1235,7,7e-08
1236,11,1.1e-07
1237,6,6e-08
1238,7,7e-08
1239,4,4e-08
1240,7,7e-08
1241,7,7e-08
1242,3,3e-08
1243,8,8e-08
1244,7,7e-08
1245,9,9e-08
1246,4,4e-08
1247,7,7e-08
1248,9,9e-08
1249,5,5e-08
1250,7,7e-08
1251,6,6e-08
1252,7,7e-08
1253,11,1.1e-07
1254,5,5e-08
1255,5,5e-08
1256,8,8e-08
1257,5,5e-08
1258,8,8e-08
1259,2,2e-08
1260,7,7e-08
1261,3,3e-08
1262,5,5e-08
1263,7,7e-08
1264,4,4e-08
1265,5,5e-08
1266,7,7e-08
1267,3,3e-08
1268,12,1.2e-07
1269,6,6e-08
1270,9,9e-08
1271,7,7e-08
1272,5,5e-08
1273,4,4e-08
1274,4,4e-08
1275,8,8e-08
1276,2,2e-08
1277,4,4e-08
1278,8,8e-08
1279,7,7e-08
1280,7,7e-08
1281,8,8e-08
1282,5,5e-08
1283,7,7e-08
1284,3,3e-08
1285,10,1e-07
1286,3,3e-08
1287,5,5e-08
1288,5,5e-08
1289,6,6e-08
1290,3,3e-08
1291,8,8e-08
1292,8,8e-08
1293,7,7e-08
1294,9,9e-08
1295,4,4e-08
1296,5,5e-08
1297,6,6e-08
1298,5,5e-08
1299,6,6e-08
1300,11,1.1e-07
1301,7,7e-08
1302,5,5e-08
1303,6,6e-08
1304,9,9e-08
1305,6,6e-08
1306,6,6e-08
1307,5,5e-08
1308,5,5e-08
1309,3,3e-08
1310,5,5e-08
1311,5,5e-08
1312,8,8e-08
1313,7,7e-08
1314,9,9e-08
1315,6,6e-08
1316,5,5e-08
1317,7,7e-08
1318,5,5e-08
1319,3,3e-08
1320,4,4e-08
1321,6,6e-08
1322,8,8e-08
1323,5,5e-08
1324,2,2e-08
1325,8,8e-08
1326,6,6e-08
1327,6,6e-08
1328,7,7e-08
1329,5,5e-08
1330,4,4e-08
1331,7,7e-08
1332,5,5e-08
1333,6,6e-08
1334,5,5e-08
1335,5,5e-08
1336,3,3e-08
1337,6,6e-08
1338,3,3e-08
1339,5,5e-08
1340,7,7e-08
1341,5,5e-08
1342,7,7e-08
1343,3,3e-08
1344,9,9e-08
1345,7,7e-08
1346,6,6e-08
1347,9,9e-08
1348,6,6e-08
1349,4,4e-08
1350,8,8e-08
1351,5,5e-08
1352,8,8e-08
1353,6,6e-08
1354,4,4e-08
1355,7,7e-08
1356,9,9e-08
1357,4,4e-08
1358,6,6e-08
1359,6,6e-08
1360,4,4e-08
1361,6,6e-08
1362,7,7e-08
1363,4,4e-08
1364,11,1.1e-07
1365,8,8e-08
1366,7,7e-08
1367,4,4e-08
1368,4,4e-08
1369,2,2e-08
1370,4,4e-08
1371,4,4e-08
1372,4,4e-08
1373,5,5e-08
1374,4,4e-08
1375,10,1e-07
1376,5,5e-08
1377,5,5e-08
1378,7,7e-08
1379,5,5e-08
1380,6,6e-08
1381,2,2e-08
1382,2,2e-08
1383,5,5e-08
1384,7,7e-08
1385,8,8e-08
1386,6,6e-08
1387,10,1e-07
1388,6,6e-08
1389,10,1e-07
1390,7,7e-08
1391,7,7e-08
1392,10,1e-07
1393,9,9e-08
1394,6,6e-08
1395,5,5e-08
1396,9,9e-08
1397,3,3e-08
1398,3,3e-08
1399,4,4e-08
1400,4,4e-08
1401,8,8e-08
1402,2,2e-08
1403,6,6e-08
1404,5,5e-08
1405,4,4e-08
1406,4,4e-08
1407,4,4e-08
1408,2,2e-08
1409,9,9e-08
1410,5,5e-08
1411,4,4e-08
1412,7,7e-08
1413,3,3e-08
1414,7,7e-08
1415,5,5e-08
1416,7,7e-08
1417,4,4e-08
1418,2,2e-08
1419,9,9e-08
1420,8,8e-08
1421,8,8e-08
1422,6,6e-08
1423,7,7e-08
1424,3,3e-08
1425,9,9e-08
1426,4,4e-08
1427,4,4e-08
1428,5,5e-08
1429,9,9e-08
1430,5,5e-08
1431,6,6e-08
1432,5,5e-08
1433,8,8e-08
1434,2,2e-08
1435,1,1e-08
