metric,value
n_events,100000000
n_hits_in_crystal,9112
n_overflow,4416
r_disk_mm,900
z_disk_mm,300
disk_area_cm2,25446.90049
pdg_expected_per_s,424.9632383
e_lo_gev,0.3
e_hi_gev,100
max_edep_keV,25139.49121

bin_keV,counts,per_muon
455,4,4e-08
456,4,4e-08
457,4,4e-08
458,0,0
459,4,4e-08
460,3,3e-08
461,3,3e-08
462,1,1e-08
463,2,2e-08
464,3,3e-08
465,3,3e-08
466,6,6e-08
467,1,1e-08
468,1,1e-08
469,3,3e-08
470,3,3e-08
471,3,3e-08
472,6,6e-08
473,3,3e-08
474,0,0
475,0,0
476,2,2e-08
477,1,1e-08
478,1,1e-08
479,3,3e-08
480,1,1e-08
481,1,1e-08
482,3,3e-08
483,2,2e-08
484,3,3e-08
485,2,2e-08
486,3,3e-08
487,1,1e-08
488,2,2e-08
489,5,5e-08
490,4,4e-08
491,1,1e-08
492,3,3e-08
493,4,4e-08
494,5,5e-08
495,2,2e-08
496,2,2e-08
497,1,1e-08
498,3,3e-08
499,2,2e-08
500,2,2e-08
501,3,3e-08
502,1,1e-08
503,1,1e-08
504,0,0
505,2,2e-08
506,2,2e-08
507,3,3e-08
508,2,2e-08
509,2,2e-08
510,14,1.4e-07
511,2,2e-08
512,0,0
513,1,1e-08
514,3,3e-08
515,0,0
516,4,4e-08
517,3,3e-08
518,3,3e-08
519,1,1e-08
520,1,1e-08
521,2,2e-08
522,2,2e-08
523,2,2e-08
524,4,4e-08
525,2,2e-08
526,2,2e-08
527,4,4e-08
528,2,2e-08
529,2,2e-08
530,1,1e-08
531,3,3e-08
532,2,2e-08
533,1,1e-08
534,3,3e-08
535,1,1e-08
536,1,1e-08
537,1,1e-08
538,1,1e-08
539,0,0
540,0,0
541,3,3e-08
542,1,1e-08
543,0,0
544,0,0
545,1,1e-08
546,2,2e-08
547,2,2e-08
548,1,1e-08
549,2,2e-08
550,1,1e-08
551,4,4e-08
552,1,1e-08
553,3,3e-08
554,1,1e-08
555,2,2e-08
556,2,2e-08
557,4,4e-08
558,2,2e-08
559,3,3e-08
560,1,1e-08
561,1,1e-08
562,1,1e-08
563,0,0
564,3,3e-08
565,0,0
566,1,1e-08
567,1,1e-08
568,3,3e-08
569,1,1e-08
570,2,2e-08
571,1,1e-08
572,0,0
573,2,2e-08
574,1,1e-08
575,3,3e-08
576,3,3e-08
577,1,1e-08
578,1,1e-08
579,0,0
580,2,2e-08
581,1,1e-08
582,1,1e-08
583,1,1e-08
584,1,1e-08
585,1,1e-08
586,1,1e-08
587,2,2e-08
588,1,1e-08
589,1,1e-08
590,0,0
591,1,1e-08
592,1,1e-08
593,3,3e-08
594,4,4e-08
595,3,3e-08
596,3,3e-08
597,1,1e-08
598,1,1e-08
599,3,3e-08
600,2,2e-08
601,2,2e-08
602,4,4e-08
603,2,2e-08
604,0,0
605,5,5e-08
606,1,1e-08
607,0,0
608,1,1e-08
609,3,3e-08
610,2,2e-08
611,1,1e-08
612,0,0
613,2,2e-08
614,2,2e-08
615,2,2e-08
616,5,5e-08
617,1,1e-08
618,4,4e-08
619,2,2e-08
620,2,2e-08
621,1,1e-08
622,2,2e-08
623,4,4e-08
624,1,1e-08
625,3,3e-08
626,0,0
627,0,0
628,3,3e-08
629,1,1e-08
630,0,0
631,1,1e-08
632,1,1e-08
633,2,2e-08
634,1,1e-08
635,1,1e-08
636,4,4e-08
637,0,0
638,2,2e-08
639,0,0
640,1,1e-08
641,2,2e-08
642,1,1e-08
643,2,2e-08
644,2,2e-08
645,2,2e-08
646,2,2e-08
647,0,0
648,0,0
649,1,1e-08
650,2,2e-08
651,1,1e-08
652,2,2e-08
653,2,2e-08
654,2,2e-08
655,1,1e-08
656,0,0
657,5,5e-08
658,1,1e-08
659,3,3e-08
660,1,1e-08
661,4,4e-08
662,0,0
663,0,0
664,0,0
665,4,4e-08
666,0,0
667,0,0
668,3,3e-08
669,1,1e-08
670,1,1e-08
671,1,1e-08
672,0,0
673,0,0
674,3,3e-08
675,2,2e-08
676,3,3e-08
677,0,0
678,1,1e-08
679,2,2e-08
680,2,2e-08
681,1,1e-08
682,1,1e-08
683,2,2e-08
684,1,1e-08
685,2,2e-08
686,0,0
687,2,2e-08
688,1,1e-08
689,2,2e-08
690,1,1e-08
691,5,5e-08
692,0,0
693,0,0
694,2,2e-08
695,0,0
696,1,1e-08
697,3,3e-08
698,3,3e-08
699,2,2e-08
700,1,1e-08
701,0,0
702,3,3e-08
703,1,1e-08
704,1,1e-08
705,1,1e-08
706,2,2e-08
707,3,3e-08
708,1,1e-08
709,2,2e-08
710,2,2e-08
711,1,1e-08
712,3,3e-08
713,1,1e-08
714,1,1e-08
715,0,0
716,3,3e-08
717,0,0
718,2,2e-08
719,0,0
720,1,1e-08
721,1,1e-08
722,0,0
723,2,2e-08
724,1,1e-08
725,1,1e-08
726,0,0
727,1,1e-08
728,0,0
729,1,1e-08
730,1,1e-08
731,0,0
732,0,0
733,2,2e-08
734,1,1e-08
735,0,0
736,1,1e-08
737,2,2e-08
738,1,1e-08
739,1,1e-08
740,1,1e-08
741,3,3e-08
742,1,1e-08
743,3,3e-08
744,3,3e-08
745,4,4e-08
746,2,2e-08
747,3,3e-08
748,0,0
749,2,2e-08
750,0,0
751,3,3e-08
752,1,1e-08
753,5,5e-08
754,1,1e-08
755,3,3e-08
756,2,2e-08
757,0,0
758,2,2e-08
759,1,1e-08
760,0,0
761,1,1e-08
762,0,0
763,1,1e-08
764,3,3e-08
765,1,1e-08
766,3,3e-08
767,1,1e-08
768,0,0
769,2,2e-08
770,3,3e-08
771,1,1e-08
772,3,3e-08
773,1,1e-08
774,2,2e-08
775,3,3e-08
776,1,1e-08
777,1,1e-08
778,0,0
779,1,1e-08
780,4,4e-08
781,3,3e-08
782,0,0
783,1,1e-08
784,1,1e-08
785,0,0
786,0,0
787,0,0
788,2,2e-08
789,2,2e-08
790,2,2e-08
791,5,5e-08
792,1,1e-08
793,1,1e-08
794,0,0
795,1,1e-08
796,2,2e-08
797,3,3e-08
798,6,6e-08
799,2,2e-08
800,2,2e-08
801,1,1e-08
802,3,3e-08
803,3,3e-08
804,3,3e-08
805,1,1e-08
806,1,1e-08
807,2,2e-08
808,2,2e-08
809,2,2e-08
810,1,1e-08
811,1,1e-08
812,3,3e-08
813,1,1e-08
814,2,2e-08
815,0,0
816,1,1e-08
817,1,1e-08
818,0,0
819,0,0
820,1,1e-08
821,2,2e-08
822,0,0
823,1,1e-08
824,4,4e-08
825,1,1e-08
826,3,3e-08
827,1,1e-08
828,0,0
829,2,2e-08
830,2,2e-08
831,2,2e-08
832,1,1e-08
833,1,1e-08
834,1,1e-08
835,0,0
836,1,1e-08
837,1,1e-08
838,3,3e-08
839,2,2e-08
840,3,3e-08
841,1,1e-08
842,2,2e-08
843,3,3e-08
844,2,2e-08
845,3,3e-08
846,5,5e-08
847,2,2e-08
848,1,1e-08
849,1,1e-08
850,1,1e-08
851,2,2e-08
852,3,3e-08
853,0,0
854,3,3e-08
855,0,0
856,1,1e-08
857,0,0
858,0,0
859,1,1e-08
860,1,1e-08
861,0,0
862,4,4e-08
863,0,0
864,2,2e-08
865,2,2e-08
866,1,1e-08
867,2,2e-08
868,2,2e-08
869,2,2e-08
870,1,1e-08
871,1,1e-08
872,1,1e-08
873,1,1e-08
874,1,1e-08
875,2,2e-08
876,0,0
877,1,1e-08
878,0,0
879,2,2e-08
880,0,0
881,3,3e-08
882,1,1e-08
883,0,0
884,2,2e-08
885,1,1e-08
886,0,0
887,1,1e-08
888,1,1e-08
889,1,1e-08
890,3,3e-08
891,0,0
892,1,1e-08
893,1,1e-08
894,1,1e-08
895,1,1e-08
896,2,2e-08
897,1,1e-08
898,5,5e-08
899,1,1e-08
900,2,2e-08
901,1,1e-08
902,5,5e-08
903,1,1e-08
904,1,1e-08
905,1,1e-08
906,0,0
907,1,1e-08
908,2,2e-08
909,1,1e-08
910,2,2e-08
911,1,1e-08
912,0,0
913,1,1e-08
914,0,0
915,0,0
916,2,2e-08
917,1,1e-08
918,1,1e-08
919,1,1e-08
920,3,3e-08
921,3,3e-08
922,1,1e-08
923,2,2e-08
924,1,1e-08
925,0,0
926,3,3e-08
927,0,0
928,2,2e-08
929,0,0
930,0,0
931,2,2e-08
932,2,2e-08
933,3,3e-08
934,2,2e-08
935,0,0
936,2,2e-08
937,3,3e-08
938,1,1e-08
939,2,2e-08
940,2,2e-08
941,1,1e-08
942,3,3e-08
943,1,1e-08
944,0,0
945,1,1e-08
946,1,1e-08
947,1,1e-08
948,2,2e-08
949,2,2e-08
950,1,1e-08
951,1,1e-08
952,3,3e-08
953,1,1e-08
954,3,3e-08
955,2,2e-08
956,1,1e-08
957,2,2e-08
958,1,1e-08
959,0,0
960,0,0
961,1,1e-08
962,2,2e-08
963,1,1e-08
964,1,1e-08
965,1,1e-08
966,3,3e-08
967,1,1e-08
968,2,2e-08
969,0,0
970,2,2e-08
971,1,1e-08
972,2,2e-08
973,2,2e-08
974,1,1e-08
975,1,1e-08
976,1,1e-08
977,2,2e-08
978,5,5e-08
979,1,1e-08
980,0,0
981,2,2e-08
982,1,1e-08
983,1,1e-08
984,3,3e-08
985,2,2e-08
986,1,1e-08
987,0,0
988,1,1e-08
989,1,1e-08
990,4,4e-08
991,0,0
992,0,0
993,0,0
994,1,1e-08
995,2,2e-08
996,3,3e-08
997,1,1e-08
998,0,0
999,1,1e-08
1000,2,2e-08
1001,2,2e-08
1002,0,0
1003,2,2e-08
1004,3,3e-08
1005,3,3e-08
1006,0,0
1007,0,0
1008,2,2e-08
1009,2,2e-08
1010,2,2e-08
1011,1,1e-08
1012,3,3e-08
1013,2,2e-08
1014,0,0
1015,0,0
1016,0,0
1017,4,4e-08
1018,1,1e-08
1019,1,1e-08
1020,1,1e-08
1021,1,1e-08
1022,0,0
1023,1,1e-08
1024,0,0
1025,1,1e-08
1026,1,1e-08
1027,2,2e-08
1028,1,1e-08
1029,1,1e-08
1030,1,1e-08
1031,1,1e-08
1032,3,3e-08
1033,3,3e-08
1034,1,1e-08
1035,2,2e-08
1036,1,1e-08
1037,0,0
1038,1,1e-08
1039,1,1e-08
1040,0,0
1041,1,1e-08
1042,0,0
1043,1,1e-08
1044,2,2e-08
1045,0,0
1046,0,0
1047,0,0
1048,2,2e-08
1049,2,2e-08
1050,1,1e-08
1051,1,1e-08
1052,2,2e-08
1053,1,1e-08
1054,1,1e-08
1055,1,1e-08
1056,1,1e-08
1057,2,2e-08
1058,0,0
1059,3,3e-08
1060,5,5e-08
1061,1,1e-08
1062,1,1e-08
1063,1,1e-08
1064,1,1e-08
1065,0,0
1066,1,1e-08
1067,0,0
1068,0,0
1069,0,0
1070,1,1e-08
1071,2,2e-08
1072,0,0
1073,1,1e-08
1074,1,1e-08
1075,1,1e-08
1076,1,1e-08
1077,1,1e-08
1078,1,1e-08
1079,1,1e-08
1080,1,1e-08
1081,2,2e-08
1082,1,1e-08
1083,2,2e-08
1084,0,0
1085,0,0
1086,4,4e-08
1087,3,3e-08
1088,2,2e-08
1089,1,1e-08
1090,3,3e-08
1091,0,0
1092,0,0
1093,2,2e-08
1094,0,0
1095,1,1e-08
1096,2,2e-08
1097,5,5e-08
1098,1,1e-08
1099,2,2e-08
1100,2,2e-08
1101,0,0
1102,0,0
1103,0,0
1104,0,0
1105,3,3e-08
1106,1,1e-08
1107,2,2e-08
1108,2,2e-08
1109,3,3e-08
1110,4,4e-08
1111,1,1e-08
1112,0,0
1113,1,1e-08
1114,0,0
1115,1,1e-08
1116,0,0
1117,0,0
1118,2,2e-08
1119,3,3e-08
1120,0,0
1121,0,0
1122,3,3e-08
1123,1,1e-08
1124,1,1e-08
1125,0,0
1126,1,1e-08
1127,1,1e-08
1128,0,0
1129,0,0
1130,2,2e-08
1131,2,2e-08
1132,2,2e-08
1133,1,1e-08
1134,1,1e-08
1135,3,3e-08
1136,2,2e-08
1137,1,1e-08
1138,3,3e-08
1139,0,0
1140,0,0
1141,0,0
1142,3,3e-08
1143,5,5e-08
1144,0,0
1145,2,2e-08
1146,1,1e-08
1147,1,1e-08
1148,2,2e-08
1149,1,1e-08
1150,2,2e-08
1151,1,1e-08
1152,0,0
1153,0,0
1154,0,0
1155,2,2e-08
1156,1,1e-08
1157,1,1e-08
1158,1,1e-08
1159,0,0
1160,2,2e-08
1161,1,1e-08
1162,1,1e-08
1163,2,2e-08
1164,3,3e-08
1165,0,0
1166,0,0
1167,1,1e-08
1168,1,1e-08
1169,1,1e-08
1170,3,3e-08
1171,1,1e-08
1172,0,0
1173,2,2e-08
1174,1,1e-08
1175,4,4e-08
1176,2,2e-08
1177,2,2e-08
1178,2,2e-08
1179,1,1e-08
1180,0,0
1181,5,5e-08
1182,1,1e-08
1183,0,0
1184,1,1e-08
1185,1,1e-08
1186,1,1e-08
1187,1,1e-08
1188,0,0
1189,2,2e-08
1190,4,4e-08
1191,2,2e-08
1192,2,2e-08
1193,1,1e-08
1194,1,1e-08
1195,3,3e-08
1196,0,0
1197,4,4e-08
1198,1,1e-08
1199,2,2e-08
1200,1,1e-08
1201,1,1e-08
1202,1,1e-08
1203,0,0
1204,1,1e-08
1205,0,0
1206,3,3e-08
1207,4,4e-08
1208,0,0
1209,0,0
1210,0,0
1211,2,2e-08
1212,0,0
1213,2,2e-08
1214,1,1e-08
1215,1,1e-08
1216,1,1e-08
1217,2,2e-08
1218,3,3e-08
1219,1,1e-08
1220,2,2e-08
1221,0,0
1222,2,2e-08
1223,2,2e-08
1224,0,0
1225,0,0
1226,2,2e-08
1227,2,2e-08
1228,1,1e-08
1229,2,2e-08
1230,1,1e-08
1231,0,0
1232,0,0
1233,0,0
1234,2,2e-08
1235,2,2e-08
1236,0,0
1237,0,0
1238,0,0
1239,3,3e-08
1240,0,0
1241,1,1e-08
1242,2,2e-08
1243,1,1e-08
1244,0,0
1245,0,0
1246,0,0
1247,1,1e-08
1248,2,2e-08
1249,2,2e-08
1250,2,2e-08
1251,3,3e-08
1252,2,2e-08
1253,2,2e-08
1254,0,0
1255,1,1e-08
1256,1,1e-08
1257,0,0
1258,3,3e-08
1259,0,0
1260,0,0
1261,2,2e-08
1262,0,0
1263,2,2e-08
1264,3,3e-08
1265,2,2e-08
1266,3,3e-08
1267,2,2e-08
1268,1,1e-08
1269,1,1e-08
1270,0,0
1271,1,1e-08
1272,2,2e-08
1273,0,0
1274,0,0
1275,1,1e-08
1276,2,2e-08
1277,1,1e-08
1278,0,0
1279,1,1e-08
1280,2,2e-08
1281,3,3e-08
1282,1,1e-08
1283,0,0
1284,2,2e-08
1285,2,2e-08
1286,1,1e-08
1287,0,0
1288,0,0
1289,0,0
1290,0,0
1291,3,3e-08
1292,2,2e-08
1293,3,3e-08
1294,0,0
1295,1,1e-08
1296,0,0
1297,3,3e-08
1298,1,1e-08
1299,1,1e-08
1300,1,1e-08
1301,1,1e-08
1302,1,1e-08
1303,1,1e-08
1304,2,2e-08
1305,0,0
1306,0,0
1307,2,2e-08
1308,3,3e-08
1309,0,0
1310,3,3e-08
1311,3,3e-08
1312,2,2e-08
1313,3,3e-08
1314,2,2e-08
1315,1,1e-08
1316,1,1e-08
1317,0,0
1318,0,0
1319,0,0
1320,3,3e-08
1321,0,0
1322,1,1e-08
1323,2,2e-08
1324,2,2e-08
1325,3,3e-08
1326,2,2e-08
1327,0,0
1328,2,2e-08
1329,1,1e-08
1330,2,2e-08
1331,2,2e-08
1332,1,1e-08
1333,4,4e-08
1334,2,2e-08
1335,3,3e-08
1336,1,1e-08
1337,0,0
1338,2,2e-08
1339,0,0
1340,2,2e-08
1341,4,4e-08
1342,0,0
1343,2,2e-08
1344,3,3e-08
1345,2,2e-08
1346,0,0
1347,1,1e-08
1348,1,1e-08
1349,0,0
1350,1,1e-08
1351,0,0
1352,2,2e-08
1353,2,2e-08
1354,2,2e-08
1355,0,0
1356,1,1e-08
1357,2,2e-08
1358,0,0
1359,1,1e-08
1360,0,0
1361,1,1e-08
1362,0,0
1363,3,3e-08
1364,4,4e-08
1365,0,0
1366,0,0
1367,1,1e-08
1368,1,1e-08
1369,0,0
1370,0,0
1371,0,0
1372,1,1e-08
1373,1,1e-08
1374,1,1e-08
1375,1,1e-08
1376,0,0
1377,2,2e-08
1378,2,2e-08
1379,1,1e-08
1380,1,1e-08
1381,0,0
1382,1,1e-08
1383,1,1e-08
1384,0,0
1385,1,1e-08
1386,2,2e-08
1387,2,2e-08
1388,0,0
1389,3,3e-08
1390,0,0
1391,0,0
1392,0,0
1393,1,1e-08
1394,0,0
1395,1,1e-08
1396,1,1e-08
1397,1,1e-08
1398,1,1e-08
1399,0,0
1400,2,2e-08
1401,1,1e-08
1402,0,0
1403,1,1e-08
1404,1,1e-08
1405,3,3e-08
1406,1,1e-08
1407,2,2e-08
1408,3,3e-08
1409,0,0
1410,0,0
1411,0,0
1412,1,1e-08
1413,1,1e-08
1414,3,3e-08
1415,1,1e-08
1416,0,0
1417,2,2e-08
1418,3,3e-08
1419,4,4e-08
1420,1,1e-08
1421,3,3e-08
1422,1,1e-08
1423,1,1e-08
1424,1,1e-08
1425,2,2e-08
1426,0,0
1427,3,3e-08
1428,3,3e-08
1429,1,1e-08
1430,2,2e-08
1431,2,2e-08
1432,0,0
1433,0,0
1434,1,1e-08
1435,2,2e-08
1436,3,3e-08
1437,0,0
1438,1,1e-08
1439,2,2e-08
1440,1,1e-08
1441,1,1e-08
1442,2,2e-08
1443,1,1e-08
1444,2,2e-08
1445,1,1e-08
1446,1,1e-08
1447,1,1e-08
1448,1,1e-08
1449,1,1e-08
1450,1,1e-08
1451,3,3e-08
1452,2,2e-08
1453,1,1e-08
1454,0,0
1455,1,1e-08
1456,0,0
1457,1,1e-08
1458,0,0
1459,1,1e-08
1460,0,0
1461,1,1e-08
1462,1,1e-08
1463,2,2e-08
1464,4,4e-08
1465,1,1e-08
1466,1,1e-08
1467,0,0
1468,0,0
1469,4,4e-08
1470,2,2e-08
1471,0,0
1472,0,0
1473,1,1e-08
1474,1,1e-08
1475,0,0
1476,1,1e-08
1477,1,1e-08
1478,0,0
1479,3,3e-08
1480,1,1e-08
1481,2,2e-08
1482,0,0
1483,2,2e-08
1484,2,2e-08
1485,1,1e-08
1486,2,2e-08
1487,1,1e-08
1488,0,0
1489,0,0
1490,1,1e-08
1491,0,0
1492,2,2e-08
1493,1,1e-08
1494,0,0
1495,0,0
1496,0,0
1497,2,2e-08
1498,0,0
1499,0,0
1500,1,1e-08
1501,1,1e-08
1502,1,1e-08
1503,1,1e-08
1504,0,0
1505,1,1e-08
1506,4,4e-08
1507,0,0
1508,2,2e-08
1509,1,1e-08
1510,2,2e-08
1511,2,2e-08
1512,1,1e-08
1513,0,0
1514,0,0
1515,2,2e-08
1516,3,3e-08
1517,1,1e-08
1518,4,4e-08
1519,2,2e-08
1520,1,1e-08
1521,0,0
1522,1,1e-08
1523,2,2e-08
1524,0,0
1525,0,0
1526,2,2e-08
1527,0,0
1528,1,1e-08
1529,2,2e-08
1530,2,2e-08
1531,0,0
1532,2,2e-08
1533,1,1e-08
1534,0,0
1535,1,1e-08
1536,1,1e-08
1537,0,0
1538,0,0
1539,3,3e-08
1540,2,2e-08
1541,0,0
1542,0,0
1543,1,1e-08
1544,1,1e-08
1545,0,0
1546,1,1e-08
1547,1,1e-08
1548,2,2e-08
1549,1,1e-08
1550,2,2e-08
1551,2,2e-08
1552,2,2e-08
