metric,value
n_events,100000000
n_hits_in_crystal,8793
n_overflow,4215
r_disk_mm,900
z_disk_mm,300
disk_area_cm2,25446.90049
pdg_expected_per_s,424.9632383
e_lo_gev,0.3
e_hi_gev,100
max_edep_keV,26810.32312
shield,1
stand_mm,25
device_z_mm,-133.75
screen_up,1

bin_keV,counts,per_muon
195,4,4e-08
196,9,9e-08
197,1,1e-08
198,3,3e-08
199,4,4e-08
200,6,6e-08
201,3,3e-08
202,2,2e-08
203,3,3e-08
204,6,6e-08
205,4,4e-08
206,4,4e-08
207,1,1e-08
208,1,1e-08
209,3,3e-08
210,4,4e-08
211,3,3e-08
212,4,4e-08
213,5,5e-08
214,2,2e-08
215,3,3e-08
216,1,1e-08
217,1,1e-08
218,4,4e-08
219,2,2e-08
220,2,2e-08
221,5,5e-08
222,3,3e-08
223,4,4e-08
224,3,3e-08
225,2,2e-08
226,5,5e-08
227,3,3e-08
228,1,1e-08
229,1,1e-08
230,6,6e-08
231,2,2e-08
232,5,5e-08
233,3,3e-08
234,2,2e-08
235,4,4e-08
236,3,3e-08
237,5,5e-08
238,3,3e-08
239,6,6e-08
240,3,3e-08
241,4,4e-08
242,3,3e-08
243,2,2e-08
244,2,2e-08
245,4,4e-08
246,1,1e-08
247,4,4e-08
248,3,3e-08
249,2,2e-08
250,3,3e-08
251,4,4e-08
252,5,5e-08
253,5,5e-08
254,2,2e-08
255,4,4e-08
256,2,2e-08
257,2,2e-08
258,3,3e-08
259,5,5e-08
260,0,0
261,2,2e-08
262,2,2e-08
263,1,1e-08
264,0,0
265,1,1e-08
266,1,1e-08
267,1,1e-08
268,3,3e-08
269,2,2e-08
270,1,1e-08
271,1,1e-08
272,4,4e-08
273,0,0
274,1,1e-08
275,1,1e-08
276,5,5e-08
277,3,3e-08
278,1,1e-08
279,7,7e-08
280,4,4e-08
281,0,0
282,4,4e-08
283,2,2e-08
284,3,3e-08
285,0,0
286,5,5e-08
287,1,1e-08
288,1,1e-08
289,2,2e-08
290,4,4e-08
291,3,3e-08
292,3,3e-08
293,3,3e-08
294,1,1e-08
295,4,4e-08
296,5,5e-08
297,3,3e-08
298,2,2e-08
299,2,2e-08
300,4,4e-08
301,1,1e-08
302,1,1e-08
303,5,5e-08
304,5,5e-08
305,0,0
306,4,4e-08
307,5,5e-08
308,6,6e-08
309,0,0
310,1,1e-08
311,2,2e-08
312,1,1e-08
313,4,4e-08
314,2,2e-08
315,3,3e-08
316,4,4e-08
317,2,2e-08
318,2,2e-08
319,4,4e-08
320,2,2e-08
321,0,0
322,3,3e-08
323,1,1e-08
324,4,4e-08
325,5,5e-08
326,2,2e-08
327,2,2e-08
328,2,2e-08
329,5,5e-08
330,2,2e-08
331,3,3e-08
332,6,6e-08
333,4,4e-08
334,2,2e-08
335,3,3e-08
336,2,2e-08
337,2,2e-08
338,4,4e-08
339,1,1e-08
340,2,2e-08
341,7,7e-08
342,2,2e-08
343,6,6e-08
344,1,1e-08
345,4,4e-08
346,3,3e-08
347,3,3e-08
348,1,1e-08
349,3,3e-08
350,4,4e-08
351,3,3e-08
352,1,1e-08
353,3,3e-08
354,2,2e-08
355,2,2e-08
356,2,2e-08
357,0,0
358,4,4e-08
359,1,1e-08
360,0,0
361,3,3e-08
362,2,2e-08
363,2,2e-08
364,1,1e-08
365,1,1e-08
366,0,0
367,1,1e-08
368,3,3e-08
369,2,2e-08
370,3,3e-08
371,4,4e-08
372,0,0
373,1,1e-08
374,3,3e-08
375,0,0
376,1,1e-08
377,0,0
378,0,0
379,2,2e-08
380,3,3e-08
381,1,1e-08
382,2,2e-08
383,1,1e-08
384,0,0
385,3,3e-08
386,2,2e-08
387,2,2e-08
388,2,2e-08
389,2,2e-08
390,1,1e-08
391,0,0
392,3,3e-08
393,5,5e-08
394,3,3e-08
395,3,3e-08
396,1,1e-08
397,1,1e-08
398,1,1e-08
399,3,3e-08
400,2,2e-08
401,2,2e-08
402,3,3e-08
403,2,2e-08
404,4,4e-08
405,2,2e-08
406,4,4e-08
407,1,1e-08
408,3,3e-08
409,3,3e-08
410,1,1e-08
411,2,2e-08
412,2,2e-08
413,5,5e-08
414,1,1e-08
415,5,5e-08
416,2,2e-08
417,2,2e-08
418,6,6e-08
419,0,0
420,2,2e-08
421,3,3e-08
422,0,0
423,1,1e-08
424,4,4e-08
425,4,4e-08
426,2,2e-08
427,2,2e-08
428,1,1e-08
429,3,3e-08
430,1,1e-08
431,3,3e-08
432,0,0
433,4,4e-08
434,6,6e-08
435,0,0
436,0,0
437,0,0
438,2,2e-08
439,1,1e-08
440,4,4e-08
441,2,2e-08
442,1,1e-08
443,2,2e-08
444,0,0
445,1,1e-08
446,0,0
447,2,2e-08
448,5,5e-08
449,1,1e-08
450,1,1e-08
451,1,1e-08
452,0,0
453,4,4e-08
454,0,0
455,0,0
456,3,3e-08
457,2,2e-08
458,2,2e-08
459,2,2e-08
460,3,3e-08
461,2,2e-08
462,2,2e-08
463,0,0
464,0,0
465,4,4e-08
466,1,1e-08
467,0,0
468,3,3e-08
469,3,3e-08
470,0,0
471,2,2e-08
472,4,4e-08
473,2,2e-08
474,2,2e-08
475,4,4e-08
476,2,2e-08
477,4,4e-08
478,3,3e-08
479,6,6e-08
480,3,3e-08
481,4,4e-08
482,1,1e-08
483,3,3e-08
484,2,2e-08
485,1,1e-08
486,1,1e-08
487,1,1e-08
488,0,0
489,6,6e-08
490,0,0
491,2,2e-08
492,1,1e-08
493,3,3e-08
494,1,1e-08
495,1,1e-08
496,3,3e-08
497,3,3e-08
498,2,2e-08
499,3,3e-08
500,5,5e-08
501,1,1e-08
502,2,2e-08
503,1,1e-08
504,2,2e-08
505,0,0
506,1,1e-08
507,0,0
508,3,3e-08
509,2,2e-08
510,17,1.7e-07
511,5,5e-08
512,2,2e-08
513,1,1e-08
514,2,2e-08
515,4,4e-08
516,2,2e-08
517,0,0
518,1,1e-08
519,0,0
520,1,1e-08
521,1,1e-08
522,1,1e-08
523,0,0
524,1,1e-08
525,3,3e-08
526,2,2e-08
527,3,3e-08
528,5,5e-08
529,2,2e-08
530,0,0
531,1,1e-08
532,2,2e-08
533,3,3e-08
534,1,1e-08
535,1,1e-08
536,1,1e-08
537,1,1e-08
538,1,1e-08
539,2,2e-08
540,3,3e-08
541,1,1e-08
542,5,5e-08
543,0,0
544,4,4e-08
545,3,3e-08
546,2,2e-08
547,2,2e-08
548,0,0
549,3,3e-08
550,1,1e-08
551,2,2e-08
552,2,2e-08
553,2,2e-08
554,4,4e-08
555,0,0
556,2,2e-08
557,1,1e-08
558,3,3e-08
559,3,3e-08
560,1,1e-08
561,2,2e-08
562,1,1e-08
563,1,1e-08
564,1,1e-08
565,0,0
566,2,2e-08
567,0,0
568,1,1e-08
569,1,1e-08
570,3,3e-08
571,3,3e-08
572,2,2e-08
573,1,1e-08
574,2,2e-08
575,2,2e-08
576,3,3e-08
577,0,0
578,0,0
579,2,2e-08
580,1,1e-08
581,3,3e-08
582,1,1e-08
583,0,0
584,1,1e-08
585,2,2e-08
586,3,3e-08
587,1,1e-08
588,3,3e-08
589,1,1e-08
590,0,0
591,1,1e-08
592,3,3e-08
593,1,1e-08
594,5,5e-08
595,1,1e-08
596,4,4e-08
597,1,1e-08
598,1,1e-08
599,1,1e-08
600,1,1e-08
601,6,6e-08
602,0,0
603,0,0
604,0,0
605,1,1e-08
606,4,4e-08
607,1,1e-08
608,0,0
609,1,1e-08
610,3,3e-08
611,0,0
612,1,1e-08
613,1,1e-08
614,1,1e-08
615,2,2e-08
616,2,2e-08
617,1,1e-08
618,1,1e-08
619,0,0
620,0,0
621,0,0
622,3,3e-08
623,1,1e-08
624,1,1e-08
625,3,3e-08
626,0,0
627,4,4e-08
628,1,1e-08
629,1,1e-08
630,2,2e-08
631,0,0
632,0,0
633,1,1e-08
634,3,3e-08
635,1,1e-08
636,1,1e-08
637,5,5e-08
638,0,0
639,4,4e-08
640,0,0
641,4,4e-08
642,0,0
643,0,0
644,1,1e-08
645,0,0
646,1,1e-08
647,2,2e-08
648,0,0
649,2,2e-08
650,2,2e-08
651,0,0
652,1,1e-08
653,1,1e-08
654,0,0
655,1,1e-08
656,3,3e-08
657,1,1e-08
658,3,3e-08
659,3,3e-08
660,0,0
661,3,3e-08
662,3,3e-08
663,3,3e-08
664,5,5e-08
665,0,0
666,1,1e-08
667,2,2e-08
668,2,2e-08
669,2,2e-08
670,3,3e-08
671,1,1e-08
672,0,0
673,3,3e-08
674,2,2e-08
675,3,3e-08
676,1,1e-08
677,3,3e-08
678,3,3e-08
679,5,5e-08
680,0,0
681,0,0
682,1,1e-08
683,0,0
684,1,1e-08
685,2,2e-08
686,1,1e-08
687,0,0
688,2,2e-08
689,1,1e-08
690,2,2e-08
691,1,1e-08
692,1,1e-08
693,2,2e-08
694,4,4e-08
695,2,2e-08
696,1,1e-08
697,3,3e-08
698,4,4e-08
699,0,0
700,2,2e-08
701,2,2e-08
702,1,1e-08
703,2,2e-08
704,1,1e-08
705,2,2e-08
706,0,0
707,1,1e-08
708,3,3e-08
709,2,2e-08
710,2,2e-08
711,1,1e-08
712,0,0
713,3,3e-08
714,1,1e-08
715,2,2e-08
716,1,1e-08
717,0,0
718,2,2e-08
719,1,1e-08
720,2,2e-08
721,1,1e-08
722,3,3e-08
723,2,2e-08
724,0,0
725,1,1e-08
726,1,1e-08
727,1,1e-08
728,1,1e-08
729,1,1e-08
730,2,2e-08
731,0,0
732,2,2e-08
733,0,0
734,3,3e-08
735,3,3e-08
736,3,3e-08
737,1,1e-08
738,1,1e-08
739,1,1e-08
740,0,0
741,1,1e-08
742,3,3e-08
743,1,1e-08
744,0,0
745,1,1e-08
746,3,3e-08
747,2,2e-08
748,0,0
749,3,3e-08
750,3,3e-08
751,0,0
752,0,0
753,0,0
754,3,3e-08
755,1,1e-08
756,0,0
757,2,2e-08
758,2,2e-08
759,3,3e-08
760,1,1e-08
761,1,1e-08
762,2,2e-08
763,4,4e-08
764,1,1e-08
765,1,1e-08
766,1,1e-08
767,1,1e-08
768,1,1e-08
769,0,0
770,2,2e-08
771,1,1e-08
772,3,3e-08
773,1,1e-08
774,2,2e-08
775,3,3e-08
776,2,2e-08
777,2,2e-08
778,0,0
779,1,1e-08
780,1,1e-08
781,0,0
782,1,1e-08
783,1,1e-08
784,2,2e-08
785,0,0
786,3,3e-08
787,1,1e-08
788,2,2e-08
789,1,1e-08
790,4,4e-08
791,0,0
792,0,0
793,3,3e-08
794,1,1e-08
795,0,0
796,1,1e-08
797,2,2e-08
798,2,2e-08
799,3,3e-08
800,2,2e-08
801,2,2e-08
802,2,2e-08
803,3,3e-08
804,1,1e-08
805,1,1e-08
806,1,1e-08
807,2,2e-08
808,2,2e-08
809,0,0
810,1,1e-08
811,4,4e-08
812,0,0
813,2,2e-08
814,1,1e-08
815,0,0
816,1,1e-08
817,1,1e-08
818,0,0
819,3,3e-08
820,2,2e-08
821,2,2e-08
822,1,1e-08
823,2,2e-08
824,1,1e-08
825,1,1e-08
826,0,0
827,2,2e-08
828,4,4e-08
829,1,1e-08
830,2,2e-08
831,0,0
832,1,1e-08
833,1,1e-08
834,3,3e-08
835,0,0
836,0,0
837,0,0
838,2,2e-08
839,2,2e-08
840,1,1e-08
841,3,3e-08
842,2,2e-08
843,2,2e-08
844,2,2e-08
845,3,3e-08
846,1,1e-08
847,1,1e-08
848,4,4e-08
849,1,1e-08
850,2,2e-08
851,2,2e-08
852,1,1e-08
853,1,1e-08
854,0,0
855,1,1e-08
856,1,1e-08
857,1,1e-08
858,0,0
859,0,0
860,0,0
861,2,2e-08
862,1,1e-08
863,3,3e-08
864,1,1e-08
865,3,3e-08
866,3,3e-08
867,1,1e-08
868,3,3e-08
869,0,0
870,1,1e-08
871,1,1e-08
872,3,3e-08
873,0,0
874,3,3e-08
875,1,1e-08
876,1,1e-08
877,1,1e-08
878,3,3e-08
879,1,1e-08
880,2,2e-08
881,0,0
882,4,4e-08
883,0,0
884,3,3e-08
885,1,1e-08
886,1,1e-08
887,0,0
888,0,0
889,1,1e-08
890,2,2e-08
891,1,1e-08
892,1,1e-08
893,1,1e-08
894,3,3e-08
895,0,0
896,0,0
897,0,0
898,0,0
899,2,2e-08
900,1,1e-08
901,3,3e-08
902,1,1e-08
903,0,0
904,2,2e-08
905,2,2e-08
906,1,1e-08
907,2,2e-08
908,0,0
909,2,2e-08
910,0,0
911,1,1e-08
912,1,1e-08
913,1,1e-08
914,1,1e-08
915,0,0
916,0,0
917,2,2e-08
918,0,0
919,3,3e-08
920,3,3e-08
921,0,0
922,0,0
923,2,2e-08
924,1,1e-08
925,3,3e-08
926,0,0
927,0,0
928,2,2e-08
929,1,1e-08
930,0,0
931,1,1e-08
932,1,1e-08
933,0,0
934,2,2e-08
935,2,2e-08
936,1,1e-08
937,1,1e-08
938,1,1e-08
939,2,2e-08
940,1,1e-08
941,3,3e-08
942,2,2e-08
943,3,3e-08
944,0,0
945,1,1e-08
946,3,3e-08
947,0,0
948,0,0
949,3,3e-08
950,1,1e-08
951,2,2e-08
952,3,3e-08
953,0,0
954,1,1e-08
955,5,5e-08
956,0,0
957,0,0
958,1,1e-08
959,1,1e-08
960,1,1e-08
961,2,2e-08
962,1,1e-08
963,1,1e-08
964,0,0
965,3,3e-08
966,1,1e-08
967,1,1e-08
968,0,0
969,2,2e-08
970,2,2e-08
971,1,1e-08
972,2,2e-08
973,1,1e-08
974,2,2e-08
975,2,2e-08
976,0,0
977,0,0
978,2,2e-08
979,3,3e-08
980,2,2e-08
981,3,3e-08
982,1,1e-08
983,2,2e-08
984,1,1e-08
985,0,0
986,1,1e-08
987,3,3e-08
988,2,2e-08
989,0,0
990,2,2e-08
991,2,2e-08
992,0,0
993,0,0
994,0,0
995,2,2e-08
996,2,2e-08
997,1,1e-08
998,1,1e-08
999,2,2e-08
1000,1,1e-08
1001,2,2e-08
1002,0,0
1003,3,3e-08
1004,1,1e-08
1005,1,1e-08
1006,1,1e-08
1007,2,2e-08
1008,2,2e-08
1009,1,1e-08
1010,1,1e-08
1011,2,2e-08
1012,1,1e-08
1013,2,2e-08
1014,2,2e-08
1015,0,0
1016,0,0
1017,3,3e-08
1018,1,1e-08
1019,1,1e-08
1020,1,1e-08
1021,2,2e-08
1022,3,3e-08
1023,3,3e-08
1024,0,0
1025,4,4e-08
1026,3,3e-08
1027,2,2e-08
1028,2,2e-08
1029,1,1e-08
1030,1,1e-08
1031,0,0
1032,2,2e-08
1033,0,0
1034,2,2e-08
1035,1,1e-08
1036,0,0
1037,2,2e-08
1038,0,0
1039,3,3e-08
1040,1,1e-08
1041,1,1e-08
1042,2,2e-08
1043,0,0
1044,0,0
1045,4,4e-08
1046,1,1e-08
1047,2,2e-08
1048,5,5e-08
1049,2,2e-08
1050,1,1e-08
1051,2,2e-08
1052,2,2e-08
1053,1,1e-08
1054,3,3e-08
1055,1,1e-08
1056,0,0
1057,2,2e-08
1058,1,1e-08
1059,0,0
1060,2,2e-08
1061,1,1e-08
1062,3,3e-08
1063,1,1e-08
1064,0,0
1065,1,1e-08
1066,4,4e-08
1067,0,0
1068,0,0
1069,0,0
1070,3,3e-08
1071,1,1e-08
1072,0,0
1073,1,1e-08
1074,0,0
1075,2,2e-08
1076,0,0
1077,4,4e-08
1078,2,2e-08
1079,1,1e-08
1080,4,4e-08
1081,2,2e-08
1082,0,0
1083,1,1e-08
1084,0,0
1085,2,2e-08
1086,1,1e-08
1087,2,2e-08
1088,1,1e-08
1089,0,0
1090,1,1e-08
1091,1,1e-08
1092,4,4e-08
1093,2,2e-08
1094,2,2e-08
1095,0,0
1096,2,2e-08
1097,3,3e-08
1098,2,2e-08
1099,1,1e-08
1100,0,0
1101,2,2e-08
1102,0,0
1103,0,0
1104,3,3e-08
1105,1,1e-08
1106,1,1e-08
1107,1,1e-08
1108,3,3e-08
1109,2,2e-08
1110,1,1e-08
1111,2,2e-08
1112,2,2e-08
1113,1,1e-08
1114,0,0
1115,0,0
1116,0,0
1117,0,0
1118,3,3e-08
1119,1,1e-08
1120,1,1e-08
1121,1,1e-08
1122,1,1e-08
1123,2,2e-08
1124,1,1e-08
1125,2,2e-08
1126,1,1e-08
1127,1,1e-08
1128,2,2e-08
1129,0,0
1130,0,0
1131,0,0
1132,1,1e-08
1133,1,1e-08
1134,2,2e-08
1135,0,0
1136,2,2e-08
1137,1,1e-08
1138,3,3e-08
1139,1,1e-08
1140,2,2e-08
1141,2,2e-08
1142,0,0
1143,1,1e-08
1144,1,1e-08
1145,2,2e-08
1146,0,0
1147,1,1e-08
1148,1,1e-08
1149,1,1e-08
1150,2,2e-08
1151,4,4e-08
1152,0,0
1153,0,0
1154,3,3e-08
1155,2,2e-08
1156,2,2e-08
1157,2,2e-08
1158,1,1e-08
1159,3,3e-08
1160,0,0
1161,0,0
1162,1,1e-08
1163,0,0
1164,2,2e-08
1165,0,0
1166,8,8e-08
1167,0,0
1168,0,0
1169,1,1e-08
1170,1,1e-08
1171,1,1e-08
1172,1,1e-08
1173,1,1e-08
1174,1,1e-08
1175,0,0
1176,2,2e-08
1177,1,1e-08
1178,1,1e-08
1179,0,0
1180,0,0
1181,1,1e-08
1182,2,2e-08
1183,0,0
1184,1,1e-08
1185,1,1e-08
1186,2,2e-08
1187,0,0
1188,0,0
1189,2,2e-08
1190,1,1e-08
1191,1,1e-08
1192,0,0
1193,2,2e-08
1194,2,2e-08
1195,3,3e-08
1196,2,2e-08
1197,3,3e-08
1198,0,0
1199,2,2e-08
1200,0,0
1201,3,3e-08
1202,2,2e-08
1203,3,3e-08
1204,1,1e-08
1205,1,1e-08
1206,0,0
1207,2,2e-08
1208,0,0
1209,1,1e-08
1210,0,0
1211,1,1e-08
1212,0,0
1213,2,2e-08
1214,3,3e-08
1215,5,5e-08
1216,1,1e-08
1217,2,2e-08
1218,3,3e-08
1219,1,1e-08
1220,1,1e-08
1221,2,2e-08
1222,2,2e-08
1223,1,1e-08
1224,0,0
1225,3,3e-08
1226,1,1e-08
1227,0,0
1228,2,2e-08
1229,4,4e-08
1230,2,2e-08
1231,1,1e-08
1232,0,0
1233,2,2e-08
1234,0,0
1235,3,3e-08
1236,1,1e-08
1237,1,1e-08
1238,2,2e-08
1239,0,0
1240,0,0
1241,0,0
1242,2,2e-08
1243,2,2e-08
1244,2,2e-08
1245,0,0
1246,1,1e-08
1247,1,1e-08
1248,0,0
1249,1,1e-08
1250,0,0
1251,0,0
1252,1,1e-08
1253,1,1e-08
1254,1,1e-08
1255,1,1e-08
1256,0,0
1257,1,1e-08
1258,0,0
1259,0,0
1260,1,1e-08
1261,3,3e-08
1262,1,1e-08
1263,1,1e-08
1264,2,2e-08
1265,3,3e-08
1266,1,1e-08
1267,1,1e-08
1268,2,2e-08
1269,0,0
1270,0,0
1271,0,0
1272,2,2e-08
1273,0,0
1274,0,0
1275,1,1e-08
1276,1,1e-08
1277,1,1e-08
1278,1,1e-08
1279,3,3e-08
1280,1,1e-08
1281,2,2e-08
1282,1,1e-08
1283,2,2e-08
1284,1,1e-08
1285,0,0
1286,0,0
1287,1,1e-08
1288,1,1e-08
1289,1,1e-08
1290,1,1e-08
1291,2,2e-08
1292,0,0
1293,1,1e-08
1294,1,1e-08
1295,0,0
1296,2,2e-08
1297,2,2e-08
1298,0,0
1299,2,2e-08
1300,1,1e-08
1301,0,0
1302,1,1e-08
1303,0,0
1304,1,1e-08
1305,3,3e-08
1306,1,1e-08
1307,0,0
1308,2,2e-08
1309,0,0
1310,1,1e-08
1311,4,4e-08
1312,1,1e-08
1313,0,0
1314,1,1e-08
1315,1,1e-08
1316,2,2e-08
1317,0,0
1318,1,1e-08
1319,3,3e-08
1320,2,2e-08
1321,2,2e-08
1322,1,1e-08
1323,0,0
1324,0,0
1325,3,3e-08
1326,0,0
1327,2,2e-08
1328,1,1e-08
1329,2,2e-08
1330,4,4e-08
1331,0,0
1332,0,0
1333,1,1e-08
1334,2,2e-08
1335,1,1e-08
1336,0,0
1337,0,0
1338,2,2e-08
1339,1,1e-08
1340,1,1e-08
1341,1,1e-08
1342,0,0
1343,2,2e-08
1344,2,2e-08
1345,0,0
1346,1,1e-08
1347,1,1e-08
1348,1,1e-08
1349,2,2e-08
1350,1,1e-08
1351,4,4e-08
1352,3,3e-08
1353,0,0
1354,2,2e-08
1355,2,2e-08
1356,1,1e-08
1357,1,1e-08
1358,0,0
1359,1,1e-08
1360,0,0
1361,3,3e-08
1362,0,0
1363,1,1e-08
1364,1,1e-08
1365,1,1e-08
1366,2,2e-08
1367,3,3e-08
1368,2,2e-08
1369,0,0
1370,3,3e-08
1371,1,1e-08
1372,2,2e-08
1373,0,0
1374,1,1e-08
1375,0,0
1376,0,0
1377,1,1e-08
1378,1,1e-08
1379,1,1e-08
1380,1,1e-08
1381,1,1e-08
1382,0,0
1383,0,0
1384,0,0
1385,0,0
1386,5,5e-08
1387,1,1e-08
1388,1,1e-08
1389,3,3e-08
1390,0,0
1391,2,2e-08
1392,3,3e-08
1393,0,0
1394,0,0
1395,0,0
1396,3,3e-08
1397,1,1e-08
1398,3,3e-08
1399,2,2e-08
1400,2,2e-08
1401,2,2e-08
1402,1,1e-08
1403,1,1e-08
1404,2,2e-08
1405,0,0
1406,0,0
1407,0,0
1408,2,2e-08
1409,1,1e-08
1410,3,3e-08
1411,2,2e-08
1412,0,0
1413,0,0
1414,1,1e-08
1415,1,1e-08
1416,2,2e-08
1417,0,0
1418,1,1e-08
1419,2,2e-08
1420,1,1e-08
1421,0,0
1422,1,1e-08
1423,3,3e-08
1424,3,3e-08
1425,0,0
1426,0,0
1427,1,1e-08
1428,1,1e-08
1429,1,1e-08
1430,0,0
1431,1,1e-08
1432,1,1e-08
1433,2,2e-08
1434,0,0
1435,0,0
1436,2,2e-08
1437,0,0
1438,0,0
1439,1,1e-08
1440,0,0
1441,0,0
1442,0,0
1443,0,0
1444,0,0
1445,0,0
1446,2,2e-08
1447,4,4e-08
1448,1,1e-08
1449,0,0
1450,1,1e-08
1451,0,0
1452,2,2e-08
1453,0,0
1454,2,2e-08
1455,2,2e-08
1456,3,3e-08
1457,1,1e-08
1458,0,0
1459,3,3e-08
1460,1,1e-08
1461,1,1e-08
1462,1,1e-08
1463,0,0
1464,1,1e-08
1465,1,1e-08
1466,1,1e-08
1467,1,1e-08
1468,1,1e-08
1469,1,1e-08
1470,4,4e-08
1471,0,0
1472,2,2e-08
1473,1,1e-08
1474,2,2e-08
1475,0,0
1476,3,3e-08
1477,1,1e-08
1478,0,0
1479,1,1e-08
1480,0,0
1481,1,1e-08
1482,0,0
1483,0,0
1484,2,2e-08
1485,2,2e-08
1486,0,0
1487,1,1e-08
1488,1,1e-08
1489,2,2e-08
1490,2,2e-08
1491,1,1e-08
1492,1,1e-08
1493,0,0
1494,4,4e-08
1495,1,1e-08
1496,0,0
1497,1,1e-08
1498,1,1e-08
1499,0,0
1500,0,0
1501,1,1e-08
1502,1,1e-08
1503,1,1e-08
1504,2,2e-08
1505,1,1e-08
1506,1,1e-08
1507,0,0
1508,1,1e-08
1509,5,5e-08
1510,1,1e-08
1511,1,1e-08
1512,2,2e-08
1513,1,1e-08
1514,0,0
1515,3,3e-08
1516,2,2e-08
1517,1,1e-08
1518,0,0
1519,1,1e-08
1520,0,0
1521,0,0
1522,1,1e-08
1523,1,1e-08
1524,2,2e-08
1525,4,4e-08
1526,2,2e-08
1527,1,1e-08
1528,1,1e-08
1529,0,0
1530,2,2e-08
1531,2,2e-08
1532,1,1e-08
1533,2,2e-08
1534,0,0
1535,1,1e-08
1536,4,4e-08
1537,4,4e-08
1538,4,4e-08
1539,1,1e-08
1540,1,1e-08
1541,1,1e-08
1542,1,1e-08
1543,1,1e-08
1544,2,2e-08
1545,1,1e-08
1546,1,1e-08
1547,1,1e-08
1548,2,2e-08
1549,1,1e-08
1550,0,0
1551,0,0
1552,0,0
1553,1,1e-08
1554,1,1e-08
1555,0,0
