metric,value
n_events,100000000
n_hits_in_crystal,9389
n_overflow,4497
r_disk_mm,900
z_disk_mm,300
disk_area_cm2,25446.90049
pdg_expected_per_s,424.9632383
e_lo_gev,0.3
e_hi_gev,100
max_edep_keV,24116.61505

bin_keV,counts,per_muon
484,2,2e-08
485,2,2e-08
486,1,1e-08
487,2,2e-08
488,6,6e-08
489,5,5e-08
490,7,7e-08
491,2,2e-08
492,0,0
493,3,3e-08
494,0,0
495,2,2e-08
496,3,3e-08
497,3,3e-08
498,0,0
499,2,2e-08
500,2,2e-08
501,1,1e-08
502,0,0
503,4,4e-08
504,2,2e-08
505,3,3e-08
506,1,1e-08
507,0,0
508,4,4e-08
509,1,1e-08
510,13,1.3e-07
511,2,2e-08
512,1,1e-08
513,0,0
514,2,2e-08
515,2,2e-08
516,2,2e-08
517,3,3e-08
518,4,4e-08
519,2,2e-08
520,1,1e-08
521,3,3e-08
522,2,2e-08
523,3,3e-08
524,3,3e-08
525,1,1e-08
526,1,1e-08
527,1,1e-08
528,3,3e-08
529,3,3e-08
530,2,2e-08
531,2,2e-08
532,0,0
533,2,2e-08
534,0,0
535,1,1e-08
536,1,1e-08
537,5,5e-08
538,0,0
539,3,3e-08
540,2,2e-08
541,1,1e-08
542,2,2e-08
543,2,2e-08
544,1,1e-08
545,2,2e-08
546,4,4e-08
547,2,2e-08
548,4,4e-08
549,5,5e-08
550,0,0
551,2,2e-08
552,4,4e-08
553,2,2e-08
554,1,1e-08
555,0,0
556,0,0
557,1,1e-08
558,4,4e-08
559,1,1e-08
560,1,1e-08
561,3,3e-08
562,0,0
563,2,2e-08
564,1,1e-08
565,5,5e-08
566,1,1e-08
567,4,4e-08
568,2,2e-08
569,1,1e-08
570,0,0
571,2,2e-08
572,0,0
573,2,2e-08
574,3,3e-08
575,4,4e-08
576,2,2e-08
577,3,3e-08
578,0,0
579,2,2e-08
580,3,3e-08
581,1,1e-08
582,2,2e-08
583,0,0
584,4,4e-08
585,2,2e-08
586,1,1e-08
587,2,2e-08
588,1,1e-08
589,1,1e-08
590,0,0
591,0,0
592,6,6e-08
593,1,1e-08
594,0,0
595,1,1e-08
596,2,2e-08
597,1,1e-08
598,1,1e-08
599,0,0
600,3,3e-08
601,1,1e-08
602,2,2e-08
603,1,1e-08
604,4,4e-08
605,1,1e-08
606,3,3e-08
607,2,2e-08
608,3,3e-08
609,3,3e-08
610,1,1e-08
611,2,2e-08
612,3,3e-08
613,2,2e-08
614,2,2e-08
615,2,2e-08
616,3,3e-08
617,1,1e-08
618,0,0
619,1,1e-08
620,1,1e-08
621,2,2e-08
622,4,4e-08
623,2,2e-08
624,0,0
625,5,5e-08
626,1,1e-08
627,1,1e-08
628,1,1e-08
629,0,0
630,2,2e-08
631,2,2e-08
632,3,3e-08
633,0,0
634,0,0
635,3,3e-08
636,0,0
637,0,0
638,3,3e-08
639,0,0
640,4,4e-08
641,2,2e-08
642,3,3e-08
643,1,1e-08
644,0,0
645,1,1e-08
646,3,3e-08
647,1,1e-08
648,2,2e-08
649,1,1e-08
650,1,1e-08
651,3,3e-08
652,0,0
653,3,3e-08
654,0,0
655,0,0
656,1,1e-08
657,2,2e-08
658,2,2e-08
659,1,1e-08
660,0,0
661,2,2e-08
662,3,3e-08
663,2,2e-08
664,2,2e-08
665,1,1e-08
666,4,4e-08
667,2,2e-08
668,3,3e-08
669,0,0
670,2,2e-08
671,2,2e-08
672,2,2e-08
673,1,1e-08
674,3,3e-08
675,4,4e-08
676,3,3e-08
677,3,3e-08
678,1,1e-08
679,2,2e-08
680,4,4e-08
681,3,3e-08
682,1,1e-08
683,1,1e-08
684,2,2e-08
685,0,0
686,0,0
687,0,0
688,3,3e-08
689,3,3e-08
690,1,1e-08
691,0,0
692,4,4e-08
693,4,4e-08
694,1,1e-08
695,3,3e-08
696,1,1e-08
697,2,2e-08
698,3,3e-08
699,0,0
700,2,2e-08
701,1,1e-08
702,2,2e-08
703,0,0
704,1,1e-08
705,3,3e-08
706,2,2e-08
707,2,2e-08
708,2,2e-08
709,2,2e-08
710,1,1e-08
711,1,1e-08
712,1,1e-08
713,3,3e-08
714,0,0
715,0,0
716,0,0
717,1,1e-08
718,2,2e-08
719,2,2e-08
720,2,2e-08
721,2,2e-08
722,0,0
723,3,3e-08
724,3,3e-08
725,0,0
726,2,2e-08
727,4,4e-08
728,1,1e-08
729,1,1e-08
730,2,2e-08
731,2,2e-08
732,2,2e-08
733,5,5e-08
734,1,1e-08
735,2,2e-08
736,2,2e-08
737,1,1e-08
738,2,2e-08
739,1,1e-08
740,1,1e-08
741,2,2e-08
742,1,1e-08
743,2,2e-08
744,1,1e-08
745,1,1e-08
746,2,2e-08
747,2,2e-08
748,2,2e-08
749,1,1e-08
750,0,0
751,1,1e-08
752,0,0
753,0,0
754,0,0
755,3,3e-08
756,0,0
757,0,0
758,2,2e-08
759,1,1e-08
760,2,2e-08
761,1,1e-08
762,2,2e-08
763,0,0
764,3,3e-08
765,0,0
766,1,1e-08
767,1,1e-08
768,3,3e-08
769,3,3e-08
770,1,1e-08
771,2,2e-08
772,2,2e-08
773,2,2e-08
774,1,1e-08
775,4,4e-08
776,1,1e-08
777,3,3e-08
778,4,4e-08
779,2,2e-08
780,3,3e-08
781,2,2e-08
782,0,0
783,1,1e-08
784,0,0
785,3,3e-08
786,2,2e-08
787,2,2e-08
788,2,2e-08
789,1,1e-08
790,3,3e-08
791,3,3e-08
792,3,3e-08
793,1,1e-08
794,0,0
795,4,4e-08
796,1,1e-08
797,1,1e-08
798,0,0
799,1,1e-08
800,4,4e-08
801,5,5e-08
802,1,1e-08
803,1,1e-08
804,2,2e-08
805,1,1e-08
806,1,1e-08
807,1,1e-08
808,0,0
809,3,3e-08
810,0,0
811,5,5e-08
812,1,1e-08
813,3,3e-08
814,0,0
815,1,1e-08
816,0,0
817,2,2e-08
818,2,2e-08
819,2,2e-08
820,2,2e-08
821,1,1e-08
822,0,0
823,1,1e-08
824,3,3e-08
825,1,1e-08
826,2,2e-08
827,3,3e-08
828,1,1e-08
829,0,0
830,3,3e-08
831,2,2e-08
832,1,1e-08
833,2,2e-08
834,0,0
835,0,0
836,0,0
837,2,2e-08
838,1,1e-08
839,0,0
840,0,0
841,0,0
842,2,2e-08
843,0,0
844,1,1e-08
845,1,1e-08
846,0,0
847,2,2e-08
848,3,3e-08
849,2,2e-08
850,1,1e-08
851,2,2e-08
852,6,6e-08
853,1,1e-08
854,0,0
855,0,0
856,1,1e-08
857,1,1e-08
858,2,2e-08
859,1,1e-08
860,2,2e-08
861,1,1e-08
862,3,3e-08
863,0,0
864,2,2e-08
865,2,2e-08
866,3,3e-08
867,3,3e-08
868,4,4e-08
869,2,2e-08
870,1,1e-08
871,1,1e-08
872,2,2e-08
873,2,2e-08
874,0,0
875,0,0
876,2,2e-08
877,0,0
878,1,1e-08
879,1,1e-08
880,2,2e-08
881,0,0
882,2,2e-08
883,4,4e-08
884,1,1e-08
885,0,0
886,2,2e-08
887,1,1e-08
888,2,2e-08
889,1,1e-08
890,0,0
891,2,2e-08
892,0,0
893,1,1e-08
894,0,0
895,3,3e-08
896,1,1e-08
897,2,2e-08
898,3,3e-08
899,1,1e-08
900,0,0
901,3,3e-08
902,1,1e-08
903,3,3e-08
904,0,0
905,1,1e-08
906,0,0
907,0,0
908,4,4e-08
909,1,1e-08
910,0,0
911,2,2e-08
912,1,1e-08
913,0,0
914,3,3e-08
915,2,2e-08
916,0,0
917,1,1e-08
918,3,3e-08
919,2,2e-08
920,2,2e-08
921,2,2e-08
922,0,0
923,0,0
924,2,2e-08
925,0,0
926,1,1e-08
927,3,3e-08
928,1,1e-08
929,0,0
930,2,2e-08
931,1,1e-08
932,0,0
933,2,2e-08
934,1,1e-08
935,2,2e-08
936,1,1e-08
937,2,2e-08
938,1,1e-08
939,0,0
940,3,3e-08
941,1,1e-08
942,2,2e-08
943,1,1e-08
944,1,1e-08
945,1,1e-08
946,1,1e-08
947,3,3e-08
948,2,2e-08
949,2,2e-08
950,0,0
951,1,1e-08
952,0,0
953,3,3e-08
954,2,2e-08
955,5,5e-08
956,3,3e-08
957,4,4e-08
958,1,1e-08
959,3,3e-08
960,0,0
961,4,4e-08
962,1,1e-08
963,1,1e-08
964,1,1e-08
965,1,1e-08
966,0,0
967,2,2e-08
968,2,2e-08
969,1,1e-08
970,4,4e-08
971,0,0
972,2,2e-08
973,2,2e-08
974,1,1e-08
975,3,3e-08
976,3,3e-08
977,1,1e-08
978,1,1e-08
979,2,2e-08
980,1,1e-08
981,1,1e-08
982,2,2e-08
983,2,2e-08
984,2,2e-08
985,0,0
986,0,0
987,2,2e-08
988,1,1e-08
989,1,1e-08
990,0,0
991,1,1e-08
992,1,1e-08
993,3,3e-08
994,1,1e-08
995,1,1e-08
996,3,3e-08
997,2,2e-08
998,3,3e-08
999,2,2e-08
1000,2,2e-08
1001,1,1e-08
1002,2,2e-08
1003,0,0
1004,1,1e-08
1005,1,1e-08
1006,1,1e-08
1007,2,2e-08
1008,0,0
1009,1,1e-08
1010,0,0
1011,2,2e-08
1012,1,1e-08
1013,1,1e-08
1014,1,1e-08
1015,0,0
1016,2,2e-08
1017,1,1e-08
1018,0,0
1019,0,0
1020,0,0
1021,2,2e-08
1022,1,1e-08
1023,1,1e-08
1024,1,1e-08
1025,1,1e-08
1026,1,1e-08
1027,1,1e-08
1028,3,3e-08
1029,3,3e-08
1030,1,1e-08
1031,3,3e-08
1032,1,1e-08
1033,1,1e-08
1034,0,0
1035,1,1e-08
1036,2,2e-08
1037,1,1e-08
1038,2,2e-08
1039,1,1e-08
1040,0,0
1041,2,2e-08
1042,1,1e-08
1043,1,1e-08
1044,2,2e-08
1045,3,3e-08
1046,1,1e-08
1047,1,1e-08
1048,1,1e-08
1049,4,4e-08
1050,0,0
1051,2,2e-08
1052,2,2e-08
1053,4,4e-08
1054,2,2e-08
1055,1,1e-08
1056,1,1e-08
1057,0,0
1058,2,2e-08
1059,0,0
1060,3,3e-08
1061,1,1e-08
1062,0,0
1063,1,1e-08
1064,1,1e-08
1065,1,1e-08
1066,0,0
1067,1,1e-08
1068,1,1e-08
1069,2,2e-08
1070,3,3e-08
1071,1,1e-08
1072,1,1e-08
1073,2,2e-08
1074,2,2e-08
1075,5,5e-08
1076,0,0
1077,3,3e-08
1078,0,0
1079,2,2e-08
1080,2,2e-08
1081,5,5e-08
1082,3,3e-08
1083,0,0
1084,3,3e-08
1085,1,1e-08
1086,2,2e-08
1087,1,1e-08
1088,0,0
1089,0,0
1090,2,2e-08
1091,3,3e-08
1092,3,3e-08
1093,2,2e-08
1094,1,1e-08
1095,0,0
1096,4,4e-08
1097,3,3e-08
1098,1,1e-08
1099,0,0
1100,2,2e-08
1101,1,1e-08
1102,1,1e-08
1103,0,0
1104,0,0
1105,2,2e-08
1106,0,0
1107,0,0
1108,2,2e-08
1109,2,2e-08
1110,0,0
1111,0,0
1112,0,0
1113,2,2e-08
1114,0,0
1115,1,1e-08
1116,4,4e-08
1117,1,1e-08
1118,0,0
1119,0,0
1120,0,0
1121,0,0
1122,2,2e-08
1123,1,1e-08
1124,0,0
1125,0,0
1126,3,3e-08
1127,2,2e-08
1128,0,0
1129,1,1e-08
1130,0,0
1131,1,1e-08
1132,2,2e-08
1133,1,1e-08
1134,2,2e-08
1135,1,1e-08
1136,0,0
1137,2,2e-08
1138,0,0
1139,1,1e-08
1140,1,1e-08
1141,1,1e-08
1142,4,4e-08
1143,1,1e-08
1144,0,0
1145,3,3e-08
1146,2,2e-08
1147,1,1e-08
1148,1,1e-08
1149,0,0
1150,2,2e-08
1151,2,2e-08
1152,2,2e-08
1153,1,1e-08
1154,3,3e-08
1155,1,1e-08
1156,2,2e-08
1157,3,3e-08
1158,1,1e-08
1159,2,2e-08
1160,1,1e-08
1161,2,2e-08
1162,2,2e-08
1163,2,2e-08
1164,1,1e-08
1165,2,2e-08
1166,2,2e-08
1167,2,2e-08
1168,0,0
1169,2,2e-08
1170,2,2e-08
1171,1,1e-08
1172,0,0
1173,1,1e-08
1174,2,2e-08
1175,2,2e-08
1176,1,1e-08
1177,2,2e-08
1178,1,1e-08
1179,1,1e-08
1180,1,1e-08
1181,4,4e-08
1182,1,1e-08
1183,0,0
1184,3,3e-08
1185,2,2e-08
1186,0,0
1187,2,2e-08
1188,1,1e-08
1189,0,0
1190,0,0
1191,0,0
1192,2,2e-08
1193,0,0
1194,0,0
1195,0,0
1196,2,2e-08
1197,2,2e-08
1198,0,0
1199,0,0
1200,1,1e-08
1201,1,1e-08
1202,0,0
1203,1,1e-08
1204,2,2e-08
1205,0,0
1206,0,0
1207,2,2e-08
1208,0,0
1209,2,2e-08
1210,3,3e-08
1211,0,0
1212,0,0
1213,2,2e-08
1214,3,3e-08
1215,1,1e-08
1216,2,2e-08
1217,1,1e-08
1218,1,1e-08
1219,1,1e-08
1220,1,1e-08
1221,1,1e-08
1222,0,0
1223,2,2e-08
1224,1,1e-08
1225,1,1e-08
1226,5,5e-08
