metric,value
n_events,100000000
n_hits_in_crystal,7930
n_overflow,4465
r_disk_mm,900
z_disk_mm,300
disk_area_cm2,25446.90049
pdg_expected_per_s,424.9632383
e_lo_gev,0.3
e_hi_gev,100
max_edep_keV,19488.61988

bin_keV,counts,per_muon
409,1,1e-08
410,0,0
411,2,2e-08
412,0,0
413,1,1e-08
414,2,2e-08
415,3,3e-08
416,0,0
417,2,2e-08
418,1,1e-08
419,0,0
420,0,0
421,1,1e-08
422,3,3e-08
423,0,0
424,0,0
425,2,2e-08
426,3,3e-08
427,0,0
428,0,0
429,1,1e-08
430,2,2e-08
431,1,1e-08
432,1,1e-08
433,0,0
434,1,1e-08
435,0,0
436,0,0
437,2,2e-08
438,0,0
439,2,2e-08
440,1,1e-08
441,2,2e-08
442,2,2e-08
443,1,1e-08
444,2,2e-08
445,2,2e-08
446,2,2e-08
447,3,3e-08
448,0,0
449,0,0
450,0,0
451,2,2e-08
452,2,2e-08
453,3,3e-08
454,0,0
455,0,0
456,2,2e-08
457,1,1e-08
458,2,2e-08
459,3,3e-08
460,1,1e-08
461,3,3e-08
462,4,4e-08
463,4,4e-08
464,2,2e-08
465,1,1e-08
466,1,1e-08
467,1,1e-08
468,1,1e-08
469,3,3e-08
470,1,1e-08
471,0,0
472,2,2e-08
473,1,1e-08
474,1,1e-08
475,1,1e-08
476,1,1e-08
477,0,0
478,2,2e-08
479,2,2e-08
480,2,2e-08
481,0,0
482,3,3e-08
483,0,0
484,1,1e-08
485,3,3e-08
486,2,2e-08
487,2,2e-08
488,0,0
489,0,0
490,0,0
491,1,1e-08
492,0,0
493,1,1e-08
494,1,1e-08
495,0,0
496,0,0
497,1,1e-08
498,2,2e-08
499,0,0
500,0,0
501,0,0
502,1,1e-08
503,2,2e-08
504,2,2e-08
505,4,4e-08
506,0,0
507,1,1e-08
508,1,1e-08
509,3,3e-08
510,2,2e-08
511,1,1e-08
512,1,1e-08
513,1,1e-08
514,0,0
515,1,1e-08
516,2,2e-08
517,1,1e-08
518,1,1e-08
519,0,0
520,1,1e-08
521,4,4e-08
522,0,0
523,1,1e-08
524,1,1e-08
525,1,1e-08
526,1,1e-08
527,0,0
528,1,1e-08
529,1,1e-08
530,0,0
531,0,0
532,4,4e-08
533,1,1e-08
534,3,3e-08
535,1,1e-08
536,2,2e-08
537,2,2e-08
538,1,1e-08
539,4,4e-08
540,3,3e-08
541,1,1e-08
542,1,1e-08
543,1,1e-08
544,1,1e-08
545,2,2e-08
546,2,2e-08
547,1,1e-08
548,1,1e-08
549,1,1e-08
550,0,0
551,1,1e-08
552,0,0
553,2,2e-08
554,1,1e-08
555,0,0
556,0,0
557,1,1e-08
558,2,2e-08
559,0,0
560,1,1e-08
561,2,2e-08
562,0,0
563,3,3e-08
564,3,3e-08
565,3,3e-08
566,1,1e-08
567,1,1e-08
568,2,2e-08
569,1,1e-08
570,0,0
571,1,1e-08
572,1,1e-08
573,1,1e-08
574,1,1e-08
575,1,1e-08
576,1,1e-08
577,1,1e-08
578,1,1e-08
579,1,1e-08
580,2,2e-08
581,1,1e-08
582,1,1e-08
583,2,2e-08
584,0,0
585,1,1e-08
586,1,1e-08
587,3,3e-08
588,1,1e-08
589,1,1e-08
590,2,2e-08
591,2,2e-08
592,2,2e-08
593,2,2e-08
594,0,0
595,0,0
596,8,8e-08
597,2,2e-08
598,0,0
599,1,1e-08
600,1,1e-08
601,0,0
602,4,4e-08
603,2,2e-08
604,0,0
605,4,4e-08
606,0,0
607,4,4e-08
608,2,2e-08
609,0,0
610,2,2e-08
611,2,2e-08
612,2,2e-08
613,0,0
614,1,1e-08
615,1,1e-08
616,2,2e-08
617,5,5e-08
618,1,1e-08
619,1,1e-08
620,2,2e-08
621,0,0
622,0,0
623,0,0
624,1,1e-08
625,3,3e-08
626,1,1e-08
627,3,3e-08
628,0,0
629,1,1e-08
630,0,0
631,1,1e-08
632,4,4e-08
633,1,1e-08
634,1,1e-08
635,1,1e-08
636,2,2e-08
637,3,3e-08
638,2,2e-08
639,0,0
640,2,2e-08
641,0,0
642,0,0
643,4,4e-08
644,2,2e-08
645,1,1e-08
646,0,0
647,1,1e-08
648,4,4e-08
649,0,0
650,1,1e-08
651,2,2e-08
652,2,2e-08
653,2,2e-08
654,1,1e-08
655,0,0
656,2,2e-08
657,2,2e-08
658,0,0
659,0,0
660,1,1e-08
661,3,3e-08
662,1,1e-08
663,0,0
664,2,2e-08
665,1,1e-08
666,0,0
667,1,1e-08
668,1,1e-08
669,1,1e-08
670,1,1e-08
671,2,2e-08
672,2,2e-08
673,3,3e-08
674,1,1e-08
675,2,2e-08
676,1,1e-08
677,1,1e-08
678,1,1e-08
679,1,1e-08
680,0,0
681,1,1e-08
682,1,1e-08
683,1,1e-08
684,2,2e-08
685,2,2e-08
686,1,1e-08
687,3,3e-08
688,1,1e-08
689,1,1e-08
690,1,1e-08
691,3,3e-08
692,1,1e-08
693,3,3e-08
694,2,2e-08
695,1,1e-08
696,2,2e-08
697,0,0
698,0,0
699,0,0
700,1,1e-08
701,1,1e-08
702,6,6e-08
703,3,3e-08
704,2,2e-08
705,0,0
706,5,5e-08
707,2,2e-08
708,0,0
709,2,2e-08
710,3,3e-08
711,0,0
712,1,1e-08
713,0,0
714,0,0
715,1,1e-08
716,2,2e-08
717,1,1e-08
718,1,1e-08
719,3,3e-08
720,1,1e-08
721,2,2e-08
722,1,1e-08
723,2,2e-08
724,0,0
725,2,2e-08
726,3,3e-08
727,0,0
728,1,1e-08
729,1,1e-08
730,2,2e-08
731,0,0
732,1,1e-08
733,0,0
734,3,3e-08
735,0,0
736,0,0
737,0,0
738,3,3e-08
739,4,4e-08
740,1,1e-08
741,0,0
742,2,2e-08
743,0,0
744,2,2e-08
745,1,1e-08
746,1,1e-08
747,2,2e-08
748,2,2e-08
749,1,1e-08
750,2,2e-08
751,2,2e-08
752,2,2e-08
753,3,3e-08
754,4,4e-08
755,2,2e-08
756,1,1e-08
757,3,3e-08
758,1,1e-08
759,1,1e-08
760,0,0
761,0,0
762,1,1e-08
763,0,0
764,3,3e-08
765,2,2e-08
766,0,0
767,1,1e-08
768,0,0
769,0,0
770,0,0
771,0,0
772,0,0
773,2,2e-08
774,0,0
775,3,3e-08
776,0,0
777,1,1e-08
778,0,0
779,2,2e-08
780,2,2e-08
781,0,0
782,2,2e-08
783,2,2e-08
784,1,1e-08
785,0,0
786,3,3e-08
787,2,2e-08
788,0,0
789,2,2e-08
790,1,1e-08
791,2,2e-08
792,0,0
793,0,0
794,4,4e-08
795,1,1e-08
796,0,0
797,3,3e-08
798,0,0
799,0,0
800,0,0
801,0,0
802,2,2e-08
803,1,1e-08
804,3,3e-08
805,3,3e-08
806,0,0
807,0,0
808,1,1e-08
809,2,2e-08
810,0,0
811,2,2e-08
812,2,2e-08
813,1,1e-08
814,0,0
815,1,1e-08
816,4,4e-08
817,1,1e-08
818,2,2e-08
819,0,0
820,0,0
821,3,3e-08
822,1,1e-08
823,0,0
824,1,1e-08
825,0,0
826,0,0
827,0,0
828,1,1e-08
829,0,0
830,0,0
831,1,1e-08
832,1,1e-08
833,0,0
834,4,4e-08
835,0,0
836,0,0
837,0,0
838,2,2e-08
839,4,4e-08
840,2,2e-08
841,3,3e-08
842,3,3e-08
843,0,0
844,0,0
845,1,1e-08
846,1,1e-08
847,2,2e-08
848,0,0
849,2,2e-08
850,2,2e-08
851,1,1e-08
852,1,1e-08
853,0,0
854,2,2e-08
855,0,0
856,1,1e-08
857,1,1e-08
858,2,2e-08
859,5,5e-08
860,2,2e-08
861,1,1e-08
862,1,1e-08
863,1,1e-08
864,1,1e-08
865,0,0
866,0,0
867,0,0
868,0,0
869,2,2e-08
870,0,0
871,0,0
872,1,1e-08
873,1,1e-08
874,2,2e-08
875,0,0
876,0,0
877,4,4e-08
878,5,5e-08
879,1,1e-08
880,2,2e-08
881,1,1e-08
882,1,1e-08
883,2,2e-08
884,2,2e-08
885,0,0
886,1,1e-08
887,1,1e-08
888,0,0
889,1,1e-08
890,0,0
891,3,3e-08
892,0,0
893,0,0
894,1,1e-08
895,3,3e-08
896,0,0
897,3,3e-08
898,3,3e-08
899,2,2e-08
900,1,1e-08
901,1,1e-08
902,2,2e-08
903,0,0
904,2,2e-08
905,2,2e-08
906,4,4e-08
907,0,0
908,0,0
909,2,2e-08
910,1,1e-08
911,0,0
912,0,0
913,3,3e-08
914,0,0
915,0,0
916,0,0
917,0,0
918,4,4e-08
919,1,1e-08
920,0,0
921,0,0
922,0,0
923,1,1e-08
924,2,2e-08
925,0,0
926,5,5e-08
927,1,1e-08
928,2,2e-08
929,2,2e-08
930,0,0
931,2,2e-08
932,3,3e-08
933,1,1e-08
934,0,0
935,1,1e-08
936,1,1e-08
937,1,1e-08
938,0,0
939,1,1e-08
940,2,2e-08
941,1,1e-08
942,0,0
943,0,0
944,1,1e-08
945,0,0
946,3,3e-08
947,2,2e-08
948,1,1e-08
949,0,0
950,3,3e-08
951,0,0
952,0,0
953,2,2e-08
954,3,3e-08
955,2,2e-08
956,0,0
957,1,1e-08
958,2,2e-08
959,0,0
960,1,1e-08
961,1,1e-08
962,1,1e-08
963,1,1e-08
964,2,2e-08
965,2,2e-08
966,0,0
967,2,2e-08
968,0,0
969,0,0
970,2,2e-08
971,2,2e-08
972,1,1e-08
973,1,1e-08
974,1,1e-08
975,2,2e-08
976,0,0
977,0,0
978,0,0
979,1,1e-08
980,4,4e-08
981,2,2e-08
982,1,1e-08
983,0,0
984,3,3e-08
985,2,2e-08
986,1,1e-08
987,1,1e-08
988,1,1e-08
989,0,0
990,1,1e-08
991,2,2e-08
992,2,2e-08
993,2,2e-08
994,2,2e-08
995,1,1e-08
996,1,1e-08
997,0,0
998,2,2e-08
999,1,1e-08
1000,2,2e-08
1001,0,0
1002,2,2e-08
1003,0,0
1004,3,3e-08
1005,1,1e-08
1006,3,3e-08
1007,2,2e-08
1008,0,0
1009,3,3e-08
1010,2,2e-08
1011,1,1e-08
1012,0,0
1013,1,1e-08
1014,3,3e-08
1015,1,1e-08
1016,0,0
1017,1,1e-08
1018,1,1e-08
1019,0,0
1020,2,2e-08
1021,3,3e-08
1022,0,0
1023,0,0
1024,2,2e-08
1025,2,2e-08
1026,1,1e-08
1027,1,1e-08
1028,2,2e-08
1029,2,2e-08
1030,4,4e-08
1031,2,2e-08
1032,2,2e-08
1033,3,3e-08
1034,2,2e-08
1035,0,0
1036,2,2e-08
1037,0,0
1038,1,1e-08
1039,3,3e-08
1040,0,0
1041,0,0
1042,2,2e-08
1043,1,1e-08
1044,0,0
1045,2,2e-08
1046,2,2e-08
1047,0,0
1048,0,0
1049,2,2e-08
1050,1,1e-08
1051,2,2e-08
1052,1,1e-08
1053,2,2e-08
1054,0,0
1055,0,0
1056,0,0
1057,3,3e-08
1058,0,0
1059,1,1e-08
1060,2,2e-08
1061,0,0
1062,4,4e-08
1063,1,1e-08
1064,1,1e-08
1065,0,0
1066,0,0
1067,0,0
1068,3,3e-08
1069,0,0
1070,1,1e-08
1071,1,1e-08
1072,0,0
1073,1,1e-08
1074,0,0
1075,0,0
1076,0,0
1077,2,2e-08
1078,0,0
1079,1,1e-08
1080,1,1e-08
1081,0,0
1082,0,0
1083,2,2e-08
1084,0,0
1085,0,0
1086,2,2e-08
1087,0,0
1088,1,1e-08
1089,3,3e-08
1090,0,0
1091,0,0
1092,1,1e-08
1093,2,2e-08
1094,0,0
1095,2,2e-08
1096,0,0
1097,1,1e-08
1098,1,1e-08
1099,1,1e-08
1100,2,2e-08
1101,2,2e-08
1102,1,1e-08
1103,0,0
1104,1,1e-08
1105,0,0
1106,3,3e-08
1107,2,2e-08
1108,0,0
1109,3,3e-08
1110,0,0
1111,0,0
1112,3,3e-08
1113,1,1e-08
1114,2,2e-08
1115,2,2e-08
1116,0,0
1117,0,0
1118,1,1e-08
1119,2,2e-08
1120,0,0
1121,0,0
1122,0,0
1123,0,0
1124,2,2e-08
1125,0,0
1126,0,0
1127,1,1e-08
1128,1,1e-08
1129,0,0
1130,3,3e-08
1131,1,1e-08
1132,1,1e-08
1133,1,1e-08
1134,4,4e-08
1135,2,2e-08
1136,2,2e-08
1137,0,0
1138,2,2e-08
1139,1,1e-08
1140,0,0
1141,1,1e-08
1142,1,1e-08
1143,0,0
1144,1,1e-08
1145,0,0
1146,2,2e-08
1147,1,1e-08
1148,2,2e-08
1149,4,4e-08
1150,0,0
1151,0,0
1152,3,3e-08
1153,0,0
1154,2,2e-08
1155,1,1e-08
1156,1,1e-08
1157,4,4e-08
1158,1,1e-08
1159,1,1e-08
1160,0,0
1161,3,3e-08
1162,1,1e-08
1163,2,2e-08
1164,3,3e-08
1165,1,1e-08
1166,2,2e-08
1167,1,1e-08
1168,1,1e-08
1169,0,0
1170,1,1e-08
1171,3,3e-08
1172,1,1e-08
1173,3,3e-08
1174,1,1e-08
1175,0,0
1176,1,1e-08
1177,1,1e-08
1178,2,2e-08
1179,1,1e-08
1180,1,1e-08
1181,0,0
1182,5,5e-08
1183,0,0
1184,0,0
1185,0,0
1186,2,2e-08
1187,1,1e-08
1188,3,3e-08
1189,2,2e-08
1190,1,1e-08
1191,2,2e-08
1192,2,2e-08
1193,1,1e-08
1194,3,3e-08
1195,0,0
1196,2,2e-08
1197,0,0
1198,2,2e-08
1199,2,2e-08
1200,0,0
1201,1,1e-08
1202,0,0
1203,1,1e-08
1204,0,0
1205,0,0
1206,0,0
1207,2,2e-08
1208,1,1e-08
1209,1,1e-08
1210,2,2e-08
1211,0,0
1212,0,0
1213,1,1e-08
1214,1,1e-08
1215,3,3e-08
1216,0,0
1217,3,3e-08
1218,0,0
1219,1,1e-08
1220,4,4e-08
1221,0,0
1222,2,2e-08
1223,0,0
1224,3,3e-08
1225,0,0
1226,1,1e-08
1227,2,2e-08
1228,1,1e-08
1229,2,2e-08
1230,2,2e-08
1231,0,0
1232,1,1e-08
1233,1,1e-08
1234,1,1e-08
1235,1,1e-08
1236,0,0
1237,1,1e-08
1238,2,2e-08
1239,2,2e-08
1240,2,2e-08
1241,3,3e-08
1242,2,2e-08
1243,1,1e-08
1244,0,0
1245,1,1e-08
1246,0,0
1247,1,1e-08
1248,1,1e-08
1249,0,0
1250,0,0
1251,1,1e-08
1252,0,0
1253,1,1e-08
1254,0,0
1255,0,0
1256,0,0
1257,0,0
1258,1,1e-08
1259,1,1e-08
1260,0,0
1261,0,0
1262,2,2e-08
1263,1,1e-08
1264,2,2e-08
1265,0,0
1266,1,1e-08
1267,0,0
1268,0,0
1269,2,2e-08
1270,2,2e-08
1271,4,4e-08
1272,1,1e-08
1273,1,1e-08
1274,2,2e-08
1275,2,2e-08
1276,1,1e-08
1277,1,1e-08
1278,0,0
1279,0,0
1280,0,0
1281,0,0
1282,1,1e-08
1283,1,1e-08
1284,1,1e-08
1285,2,2e-08
1286,1,1e-08
1287,1,1e-08
1288,1,1e-08
1289,2,2e-08
1290,0,0
1291,2,2e-08
1292,1,1e-08
1293,2,2e-08
1294,0,0
1295,0,0
1296,3,3e-08
1297,1,1e-08
1298,0,0
1299,1,1e-08
1300,1,1e-08
1301,2,2e-08
1302,1,1e-08
1303,0,0
1304,0,0
1305,2,2e-08
1306,2,2e-08
1307,0,0
1308,1,1e-08
1309,0,0
1310,0,0
1311,2,2e-08
1312,0,0
1313,3,3e-08
1314,1,1e-08
1315,3,3e-08
1316,3,3e-08
1317,1,1e-08
1318,1,1e-08
1319,1,1e-08
1320,1,1e-08
1321,1,1e-08
1322,1,1e-08
1323,2,2e-08
1324,0,0
1325,2,2e-08
1326,0,0
1327,4,4e-08
1328,0,0
1329,4,4e-08
1330,1,1e-08
1331,1,1e-08
1332,1,1e-08
1333,1,1e-08
1334,0,0
1335,2,2e-08
1336,0,0
1337,0,0
1338,0,0
1339,2,2e-08
1340,1,1e-08
1341,0,0
1342,0,0
1343,1,1e-08
1344,1,1e-08
1345,2,2e-08
1346,1,1e-08
1347,1,1e-08
1348,2,2e-08
1349,2,2e-08
1350,4,4e-08
1351,0,0
1352,3,3e-08
1353,2,2e-08
1354,0,0
1355,1,1e-08
1356,2,2e-08
1357,1,1e-08
1358,1,1e-08
1359,1,1e-08
1360,2,2e-08
1361,2,2e-08
1362,1,1e-08
1363,0,0
1364,0,0
1365,2,2e-08
1366,2,2e-08
1367,0,0
1368,1,1e-08
1369,0,0
1370,2,2e-08
1371,1,1e-08
1372,1,1e-08
1373,2,2e-08
1374,2,2e-08
1375,2,2e-08
1376,0,0
1377,0,0
1378,0,0
1379,1,1e-08
1380,1,1e-08
1381,1,1e-08
1382,1,1e-08
1383,1,1e-08
1384,3,3e-08
1385,1,1e-08
1386,1,1e-08
1387,1,1e-08
1388,1,1e-08
1389,0,0
1390,0,0
1391,0,0
1392,0,0
1393,0,0
1394,1,1e-08
1395,0,0
1396,0,0
1397,0,0
1398,3,3e-08
1399,0,0
1400,2,2e-08
1401,1,1e-08
1402,1,1e-08
1403,3,3e-08
1404,2,2e-08
1405,0,0
1406,0,0
1407,0,0
1408,0,0
1409,1,1e-08
1410,2,2e-08
1411,3,3e-08
1412,0,0
1413,0,0
1414,0,0
1415,1,1e-08
1416,0,0
1417,1,1e-08
1418,2,2e-08
1419,0,0
1420,2,2e-08
1421,2,2e-08
1422,1,1e-08
1423,0,0
1424,1,1e-08
1425,2,2e-08
1426,1,1e-08
1427,0,0
1428,2,2e-08
1429,2,2e-08
1430,2,2e-08
1431,3,3e-08
1432,2,2e-08
1433,1,1e-08
1434,2,2e-08
1435,4,4e-08
1436,1,1e-08
1437,1,1e-08
1438,3,3e-08
1439,2,2e-08
1440,0,0
1441,1,1e-08
1442,1,1e-08
1443,0,0
1444,0,0
1445,1,1e-08
1446,0,0
1447,1,1e-08
1448,1,1e-08
1449,2,2e-08
1450,0,0
1451,2,2e-08
1452,1,1e-08
1453,0,0
1454,0,0
1455,2,2e-08
1456,0,0
1457,0,0
1458,1,1e-08
1459,1,1e-08
1460,0,0
1461,2,2e-08
1462,2,2e-08
1463,1,1e-08
1464,0,0
1465,1,1e-08
1466,3,3e-08
1467,1,1e-08
1468,0,0
1469,1,1e-08
1470,2,2e-08
1471,2,2e-08
1472,3,3e-08
1473,0,0
1474,0,0
1475,3,3e-08
1476,0,0
1477,1,1e-08
1478,3,3e-08
1479,0,0
1480,3,3e-08
1481,1,1e-08
1482,0,0
1483,2,2e-08
1484,1,1e-08
1485,0,0
1486,2,2e-08
1487,1,1e-08
1488,1,1e-08
1489,0,0
1490,0,0
1491,1,1e-08
1492,0,0
1493,0,0
1494,1,1e-08
1495,1,1e-08
1496,0,0
1497,1,1e-08
1498,0,0
1499,0,0
1500,2,2e-08
1501,1,1e-08
1502,1,1e-08
1503,2,2e-08
1504,1,1e-08
1505,1,1e-08
1506,2,2e-08
1507,0,0
1508,0,0
1509,2,2e-08
1510,0,0
1511,0,0
1512,0,0
1513,0,0
1514,0,0
1515,1,1e-08
1516,3,3e-08
1517,1,1e-08
1518,3,3e-08
1519,0,0
1520,1,1e-08
1521,0,0
1522,2,2e-08
1523,1,1e-08
1524,1,1e-08
1525,1,1e-08
1526,1,1e-08
1527,0,0
1528,2,2e-08
1529,3,3e-08
1530,2,2e-08
1531,0,0
1532,2,2e-08
1533,3,3e-08
1534,0,0
1535,0,0
1536,1,1e-08
1537,0,0
1538,1,1e-08
1539,3,3e-08
1540,0,0
1541,1,1e-08
1542,3,3e-08
1543,2,2e-08
1544,5,5e-08
1545,1,1e-08
1546,1,1e-08
1547,2,2e-08
1548,0,0
1549,0,0
1550,0,0
1551,2,2e-08
1552,1,1e-08
1553,2,2e-08
1554,0,0
1555,0,0
1556,0,0
1557,2,2e-08
1558,1,1e-08
1559,0,0
1560,1,1e-08
1561,1,1e-08
1562,2,2e-08
1563,2,2e-08
1564,4,4e-08
1565,0,0
1566,0,0
1567,1,1e-08
1568,2,2e-08
1569,2,2e-08
1570,0,0
1571,2,2e-08
1572,1,1e-08
1573,1,1e-08
1574,3,3e-08
1575,1,1e-08
1576,0,0
1577,1,1e-08
1578,0,0
1579,0,0
1580,3,3e-08
1581,1,1e-08
1582,0,0
1583,1,1e-08
1584,1,1e-08
1585,1,1e-08
1586,0,0
1587,2,2e-08
1588,0,0
1589,0,0
1590,2,2e-08
1591,1,1e-08
1592,1,1e-08
1593,0,0
1594,0,0
1595,3,3e-08
1596,0,0
1597,3,3e-08
1598,3,3e-08
1599,0,0
1600,0,0
1601,0,0
1602,0,0
1603,1,1e-08
1604,2,2e-08
1605,2,2e-08
1606,1,1e-08
1607,1,1e-08
1608,1,1e-08
1609,0,0
1610,0,0
1611,2,2e-08
1612,1,1e-08
1613,1,1e-08
1614,2,2e-08
